rank,player-name,year signed,age,year 2,value,average/year
58,Kellen Moore,2015-2016 (FA: 2017),26,2,"$1,420,000","$710,000"
24,Bryce Petty,2015-2018 (FA: 2019),23,4,"$2,833,697","$708,424"
60,Ryan Lindley,2015-2015 (FA: 2016),26,2,"$1,335,000","$667,500"
87,Mike Kafka,2015-2015 (FA: 2016),27,1,"$660,000","$660,000"
87,Ricky Stanzi,2015-2015 (FA: 2016),27,1,"$660,000","$660,000"
87,Kellen Moore,2015-2015 (FA: 2016),26,1,"$660,000","$660,000"
61,Pat Devlin,2015-2016 (FA: 2017),26,2,"$1,260,000","$630,000"
26,Brett Hundley,2015-2018 (FA: 2019),21,4,"$2,503,633","$625,908"
90,Pat Devlin,2015-2015 (FA: 2016),27,1,"$585,000","$585,000"
90,McLeod Bethel-Thompson,2015-2015 (FA: 2016),26,1,"$585,000","$585,000"
90,Case Keenum,2015-2015 (FA: 2016),26,1,"$585,000","$585,000"
27,Trevor Siemian,2015-2018 (FA: 2019),23,4,"$2,332,783","$583,196"
63,Jeff Tuel,2015-2016 (FA: 2017),23,2,"$1,110,000","$555,000"
63,David Fales,2015-2016 (FA: 2017),24,2,"$1,110,000","$555,000"
65,Brad Sorensen,2015-2016 (FA: 2017),26,2,"$1,100,000","$550,000"
65,Ryan Griffin,2015-2016 (FA: 2017),25,2,"$1,100,000","$550,000"
34,Cody Fajardo,2015-2017 (FA: 2018),23,3,"$1,587,500","$529,167"
35,Shane Carden,2015-2017 (FA: 2018),23,3,"$1,585,000","$528,333"
35,Dylan Thompson,2015-2017 (FA: 2018),23,3,"$1,585,000","$528,333"
35,Bryan Bennett,2015-2017 (FA: 2018),23,3,"$1,585,000","$528,333"
35,Taylor Heinicke,2015-2017 (FA: 2018),22,3,"$1,585,000","$528,333"
39,Connor Halliday,2015-2017 (FA: 2018),0,3,"$1,582,500","$527,500"
40,Jerry Lovelocke,2015-2017 (FA: 2018),22,3,"$1,580,000","$526,667"
40,Devin Gardner,2015-2017 (FA: 2018),23,3,"$1,580,000","$526,667"
42,Jameill Showers,2015-2017 (FA: 2018),23,3,"$1,578,000","$526,000"
42,Anthony Boone,2015-2017 (FA: 2018),0,3,"$1,578,000","$526,000"
44,Jake Waters,2015-2017 (FA: 2018),0,3,"$1,577,500","$525,833"
45,Cole Stoudt,2015-2017 (FA: 2018),0,3,"$1,577,000","$525,667"
46,Hutson Mason,2015-2017 (FA: 2018),0,3,"$1,575,000","$525,000"
46,Jameill Showers,2015-2017 (FA: 2018),23,3,"$1,575,000","$525,000"
46,G.J. Kinne,2015-2017 (FA: 2018),26,3,"$1,575,000","$525,000"
46,Kevin Rodgers,2015-2017 (FA: 2018),0,3,"$1,575,000","$525,000"
46,Brandon Bridge,2015-2017 (FA: 2018),0,3,"$1,575,000","$525,000"
46,Phillip Sims,2015-2017 (FA: 2018),22,3,"$1,575,000","$525,000"
46,Jake Heaps,2015-2017 (FA: 2018),23,3,"$1,575,000","$525,000"
93,Chandler Harnish,2015-2015 (FA: 2016),26,1,"$510,000","$510,000"
93,Zac Dysert,2015-2015 (FA: 2016),24,1,"$510,000","$510,000"
71,Dylan Thompson,2015-2016 (FA: 2017),23,2,"$960,000","$480,000"
71,Alex Tanney,2015-2018 (FA: 2019),27,2,"$960,000","$480,000"
71,R.J. Archer,2015-2016 (FA: 2017),27,2,"$960,000","$480,000"
71,Keith Wenning,2015-2016 (FA: 2017),23,2,"$960,000","$480,000"
71,Chase Rettig,2015-2016 (FA: 2017),23,2,"$960,000","$480,000"
71,Seth Lobato,2015-2016 (FA: 2017),24,2,"$960,000","$480,000"
95,Garrett Gilbert,2015-2015 (FA: 2016),23,1,"$445,000","$445,000"
96,Matt Blanchard,2015-2015 (FA: 2016),26,1,"$435,000","$435,000"
96,Tajh Boyd,2015-2015 (FA: 2016),24,1,"$435,000","$435,000"
96,Jake Waters,2015-2015 (FA: 2016),0,1,"$435,000","$435,000"
