rank,player-name,year signed,age,year 2,value,average/year
1,Marc Bulger,2007-2012 (FA: 2013),29,6,"$65,050,000","$10,841,667"
2,JaMarcus Russell,2007-2012 (FA: 2013),22,6,"$61,000,000","$10,166,667"
3,Matt Schaub,2007-2012 (FA: 2013),25,6,"$48,000,000","$8,000,000"
6,Jeff Garcia,2007-2008 (FA: 2009),36,2,"$7,000,000","$3,500,000"
17,Daunte Culpepper,2007-2007 (FA: 2008),29,1,"$3,200,000","$3,200,000"
8,David Carr,2007-2008 (FA: 2009),27,2,"$6,200,000","$3,100,000"
10,Joey Harrington,2007-2008 (FA: 2009),28,2,"$6,000,000","$3,000,000"
11,Kerry Collins,2007-2008 (FA: 2009),34,2,"$5,250,000","$2,625,000"
12,Kyle Boller,2007-2008 (FA: 2009),25,2,"$5,100,000","$2,550,000"
5,Brad Johnson,2007-2009 (FA: 2010),38,3,"$7,500,000","$2,500,000"
13,Patrick Ramsey,2007-2008 (FA: 2009),28,2,"$4,500,000","$2,250,000"
7,A.J. Feeley,2007-2009 (FA: 2010),29,3,"$6,450,000","$2,150,000"
19,Byron Leftwich,2007-2007 (FA: 2008),26,1,"$2,073,529","$2,073,529"
4,Brady Quinn,2007-2011 (FA: 2012),22,5,"$9,250,000","$1,850,000"
8,Seneca Wallace,2007-2010 (FA: 2011),26,4,"$6,200,000","$1,550,000"
23,Jim Sorgi,2007-2007 (FA: 2008),26,1,"$1,350,000","$1,350,000"
24,Cleo Lemon,2007-2007 (FA: 2008),27,1,"$1,300,000","$1,300,000"
26,Vinny Testaverde,2007-2007 (FA: 2008),43,1,"$1,200,000","$1,200,000"
14,Kevin Kolb,2007-2010 (FA: 2011),22,4,"$4,320,000","$1,080,000"
15,John Beck,2007-2010 (FA: 2011),25,4,"$4,096,700","$1,024,175"
16,Drew Stanton,2007-2010 (FA: 2011),23,4,"$3,918,900","$979,725"
29,Brian St. Pierre,2007-2007 (FA: 2008),19,1,"$850,000","$850,000"
30,Shaun Hill,2007-2007 (FA: 2008),26,1,"$595,000","$595,000"
30,Chris Redman,2007-2007 (FA: 2008),29,1,"$595,000","$595,000"
30,Chris Weinke,2007-2007 (FA: 2008),34,1,"$595,000","$595,000"
27,John Navarre,2007-2008 (FA: 2009),26,2,"$1,165,000","$582,500"
18,Trent Edwards,2007-2010 (FA: 2011),23,4,"$2,296,000","$574,000"
20,Jeff Rowe,2007-2010 (FA: 2011),23,4,"$1,839,000","$459,750"
21,Jordan Palmer,2007-2010 (FA: 2011),23,4,"$1,748,000","$437,000"
22,Tyler Thigpen,2007-2010 (FA: 2011),23,4,"$1,722,000","$430,500"
25,Troy Smith,2007-2009 (FA: 2010),23,3,"$1,220,000","$406,667"
28,Matt Moore,2007-2009 (FA: 2010),22,3,"$1,130,000","$376,667"
33,Shane Boyd,2007-2008 (FA: 2009),24,2,"$560,000","$280,000"
