rank,player-name,year signed,age,year 2,value,average/year
58,Derek Anderson,2018-2018 (FA: 2019),35,1,"$1,073,530","$1,073,530"
66,Josh Johnson,2018-2018 (FA: 2019),31,1,"$1,005,000","$1,005,000"
66,Joe Webb,2018-2018 (FA: 2019),31,1,"$1,005,000","$1,005,000"
68,E.J. Manuel,2018-2018 (FA: 2019),28,1,"$1,000,000","$1,000,000"
68,Geno Smith,2018-2018 (FA: 2019),27,1,"$1,000,000","$1,000,000"
25,Mason Rudolph,2018-2021 (FA: 2022),22,4,"$3,921,886","$980,472"
70,Josh Johnson,2018-2018 (FA: 2019),32,1,"$915,000","$915,000"
70,Mark Sanchez,2018-2018 (FA: 2019),32,1,"$915,000","$915,000"
70,Joe Webb,2018-2018 (FA: 2019),31,1,"$915,000","$915,000"
73,Brandon Weeden,2018-2018 (FA: 2019),34,1,"$880,000","$880,000"
73,Brock Osweiler,2018-2018 (FA: 2019),27,1,"$880,000","$880,000"
73,Austin Davis,2018-2018 (FA: 2019),28,1,"$880,000","$880,000"
73,David Fales,2018-2018 (FA: 2019),27,1,"$880,000","$880,000"
77,Tyler Bray,2018-2018 (FA: 2019),26,1,"$795,000","$795,000"
27,Kyle Lauletta,2018-2021 (FA: 2022),23,4,"$3,167,698","$791,925"
78,Matt Barkley,2018-2018 (FA: 0),28,1,"$790,000","$790,000"
78,Landry Jones,2018-2018 (FA: 2019),29,1,"$790,000","$790,000"
78,Tyler Bray,2018-2018 (FA: 2019),26,1,"$790,000","$790,000"
78,Matt McGloin,2018-2018 (FA: 2019),28,1,"$790,000","$790,000"
78,Tom Savage,2018-2018 (FA: 2019),28,1,"$790,000","$790,000"
78,Austin Davis,2018-2018 (FA: 2019),29,1,"$790,000","$790,000"
84,Christian Hackenberg,2018-2018 (FA: 2019),23,1,"$690,000","$690,000"
53,Joe Callahan,2018-2019 (FA: 2020),24,2,"$1,350,000","$675,000"
29,Mike White,2018-2021 (FA: 2022),23,4,"$2,677,553","$669,388"
30,Luke Falk,2018-2021 (FA: 2022),23,4,"$2,608,832","$652,208"
31,Tanner Lee,2018-2021 (FA: 2022),23,4,"$2,601,542","$650,386"
32,Danny Etling,2018-2021 (FA: 2022),23,4,"$2,564,027","$641,007"
33,Alex McGough,2018-2021 (FA: 2022),22,4,"$2,563,690","$640,923"
34,Logan Woodside,2018-2021 (FA: 2022),23,4,"$2,529,997","$632,499"
85,Kevin Hogan,2018-2018 (FA: 2019),25,1,"$630,000","$630,000"
85,Jake Rudock,2018-2018 (FA: 2019),25,1,"$630,000","$630,000"
87,Davis Webb,2018-2018 (FA: 2019),23,1,"$605,000","$605,000"
54,Stephen Morris,2018-2019 (FA: 2020),25,2,"$1,200,000","$600,000"
54,Garrett Grayson,2018-2019 (FA: 2020),26,2,"$1,200,000","$600,000"
35,Kurt Benkert,2018-2020 (FA: 2021),22,3,"$1,720,000","$573,333"
36,Tim Boyle,2018-2020 (FA: 2021),23,3,"$1,716,000","$572,000"
37,Peter Pujals,2018-2020 (FA: 2021),23,3,"$1,715,000","$571,667"
38,Brogan Roback,2018-2020 (FA: 2021),23,3,"$1,711,000","$570,333"
39,Chad Kanoff,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
39,Lamar Jordan,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
39,Nic Shimonek,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
39,Luis Perez,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
39,Nick Stevens,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
39,Austin Allen,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
39,Kyle Allen,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
39,J.T. Barrett,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
39,Dalton Sturm,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
39,John Wolford,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
39,Connor Jessop,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
39,Jack Heneghan,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
39,Chase Litton,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
88,Stephen Morris,2018-2018 (FA: 2019),25,1,"$555,000","$555,000"
88,Trevone Boykin,2018-2018 (FA: 2019),24,1,"$555,000","$555,000"
88,Alex Tanney,2018-2018 (FA: 2019),30,1,"$555,000","$555,000"
59,Kyle Allen,2018-2019 (FA: 2020),22,2,"$1,050,000","$525,000"
59,Jameill Showers,2018-2019 (FA: 2020),26,2,"$1,050,000","$525,000"
59,Brandon Doughty,2018-2019 (FA: 2020),26,2,"$1,050,000","$525,000"
59,Phillip Walker,2018-2019 (FA: 2020),22,2,"$1,050,000","$525,000"
59,Tyler Ferguson,2018-2019 (FA: 2020),24,2,"$1,050,000","$525,000"
59,Alex Torgersen,2018-2019 (FA: 2020),22,2,"$1,050,000","$525,000"
59,Nick Mullens,2018-2019 (FA: 2020),22,2,"$1,050,000","$525,000"
91,Tanner Lee,2018-2019 (FA: 2020),23,1,"$480,000","$480,000"
91,Chad Kanoff,2018-2018 (FA: 2019),24,1,"$480,000","$480,000"
91,Joel Stave,2018-2018 (FA: 2019),25,1,"$480,000","$480,000"
91,Josh Woodrum,2018-2018 (FA: 2019),25,1,"$480,000","$480,000"
