rank,player-name,year signed,age,year 2,value,average/year
27,Nate Stanley,2020-2023 (FA: 2024),22,4,"$3,372,548","$843,137"
51,Garrett Gilbert,2020-2021 (FA: 2022),28,2,"$1,670,000","$835,000"
80,Brandon Allen,2020-2020 (FA: 2021),27,1,"$825,000","$825,000"
52,Phillip Walker,2020-2021 (FA: 2022),24,2,"$1,565,000","$782,500"
53,John Wolford,2020-2021 (FA: 2022),24,2,"$1,540,000","$770,000"
31,Anthony Gordon,2020-2022 (FA: 2023),23,3,"$2,297,500","$765,833"
32,Steven Montez,2020-2022 (FA: 2023),23,3,"$2,295,000","$765,000"
32,Reid Sinnett,2020-2022 (FA: 2023),23,3,"$2,295,000","$765,000"
32,Josh Love,2020-2022 (FA: 2023),23,3,"$2,295,000","$765,000"
32,Case Cookus,2020-2022 (FA: 2023),24,3,"$2,295,000","$765,000"
36,Riley Neal,2020-2022 (FA: 2023),23,3,"$2,293,000","$764,333"
37,Kevin Davidson,2020-2022 (FA: 2023),22,3,"$2,292,500","$764,167"
38,Jalen Morton,2020-2022 (FA: 2023),22,3,"$2,292,000","$764,000"
39,J’Mar Smith,2020-2022 (FA: 2023),23,3,"$2,290,000","$763,333"
39,Tyler Huntley,2020-2022 (FA: 2023),22,3,"$2,290,000","$763,333"
39,Bryce Perkins,2020-2022 (FA: 2023),23,3,"$2,290,000","$763,333"
42,Brian Lewerke,2020-2022 (FA: 2023),23,3,"$2,287,500","$762,500"
54,Mike White,2020-2021 (FA: 2022),24,2,"$1,525,000","$762,500"
54,Alex McGough,2020-2021 (FA: 2022),24,2,"$1,525,000","$762,500"
54,Brett Rypien,2020-2021 (FA: 2022),23,2,"$1,525,000","$762,500"
54,David Blough,2020-2021 (FA: 2022),24,2,"$1,525,000","$762,500"
43,Broc Rutter,2020-2022 (FA: 2023),23,3,"$2,285,280","$761,760"
44,NIck Tiano,2020-2022 (FA: 2023),23,3,"$2,285,000","$761,667"
44,Chris Streveler,2020-2022 (FA: 2023),25,3,"$2,285,000","$761,667"
44,Shea Patterson,2020-2022 (FA: 2023),23,3,"$2,285,000","$761,667"
81,Josh Rosen,2020-2020 (FA: 2021),22,1,"$750,000","$750,000"
81,Jake Rudock,2020-2020 (FA: 2021),26,1,"$750,000","$750,000"
81,Nick Mullens,2020-2020 (FA: 2021),24,1,"$750,000","$750,000"
59,Clayton Thorson,2020-2021 (FA: 2022),24,2,"$1,440,000","$720,000"
60,Davis Webb,2020-2021 (FA: 2022),24,2,"$1,420,000","$710,000"
61,Logan Woodside,2020-2021 (FA: 2022),24,2,"$1,390,000","$695,000"
61,Jake Browning,2020-2021 (FA: 2022),23,2,"$1,390,000","$695,000"
84,Jordan Ta'amu,2020-2020 (FA: 2021),22,1,"$680,000","$680,000"
85,Mike White,2020-2020 (FA: 2021),24,1,"$675,000","$675,000"
85,Kyle Allen,2020-2020 (FA: 2021),23,1,"$675,000","$675,000"
63,Kyle Lauletta,2020-2021 (FA: 2022),24,2,"$1,272,058","$636,029"
87,J.T. Barrett,2020-2020 (FA: 2021),24,1,"$610,000","$610,000"
87,Kyle Shurmur,2020-2020 (FA: 2021),23,1,"$610,000","$610,000"
87,Manny Wilkins,2020-2020 (FA: 2021),24,1,"$610,000","$610,000"
87,Brian Lewerke,2020-2020 (FA: 2021),23,1,"$610,000","$610,000"
87,Steven Montez,2020-2021 (FA: 2022),22,1,"$610,000","$610,000"
87,Danny Etling,2020-2020 (FA: 2021),25,1,"$610,000","$610,000"
