rank,player-name,rank-position,year signed,age,year 2,value,average/year
252,Geoff Hangartner,Guard,2013-2013 (FA: 2014),30,1,"$840,000","$840,000"
252,Pat McQuistan,Right Tackle,2013-2013 (FA: 2014),30,1,"$840,000","$840,000"
252,Jake Scott,Guard,2013-2013 (FA: 2014),32,1,"$840,000","$840,000"
260,Matt Slauson,Guard,2013-2013 (FA: 2014),27,1,"$815,000","$815,000"
261,Ramon Harewood,Guard,2013-2013 (FA: 2014),26,1,"$800,000","$800,000"
262,Ryan Harris,Left Tackle,2013-2013 (FA: 2014),28,1,"$780,000","$780,000"
262,Mike Pollak,Guard,2013-2013 (FA: 2014),28,1,"$780,000","$780,000"
262,Dennis Roland,Right Tackle,2013-2013 (FA: 2014),30,1,"$780,000","$780,000"
262,Jason Smith,Left Tackle,2013-2013 (FA: 2014),26,1,"$780,000","$780,000"
40,Larry Warford,Guard,2013-2016 (FA: 2017),21,4,"$3,075,000","$768,750"
266,Tyronne Green,Guard,2013-2013 (FA: 2014),27,1,"$735,000","$735,000"
182,Allen Barbre,Guard,2013-2014 (FA: 2015),28,2,"$1,455,000","$727,500"
42,Brian Winters,Guard,2013-2016 (FA: 2017),21,4,"$2,903,876","$725,969"
183,Colin Brown,Guard,2013-2014 (FA: 2015),27,2,"$1,445,000","$722,500"
44,Terron Armstead,Left Tackle,2013-2016 (FA: 2017),21,4,"$2,867,436","$716,859"
267,Alex Barron,Left Tackle,2013-2013 (FA: 2014),30,1,"$715,000","$715,000"
267,Steve Vallos,Center,2013-2013 (FA: 2014),29,1,"$715,000","$715,000"
267,Chilo Rachal,Guard,2013-2013 (FA: 2014),27,1,"$715,000","$715,000"
267,Tony Hills,Left Tackle,2013-2013 (FA: 2014),28,1,"$715,000","$715,000"
267,Jason Spitz,Guard,2013-2013 (FA: 2014),30,1,"$715,000","$715,000"
267,Rashad Butler,Left Tackle,2013-2013 (FA: 2014),30,1,"$715,000","$715,000"
267,Rashad Butler,Left Tackle,2013-2013 (FA: 2014),30,1,"$715,000","$715,000"
267,Kasey Studdard,Guard,2013-2013 (FA: 2014),28,1,"$715,000","$715,000"
267,Brandon Keith,Right Tackle,2013-2013 (FA: 2014),28,1,"$715,000","$715,000"
267,Demetress Bell,Right Tackle,2013-2013 (FA: 2014),29,1,"$715,000","$715,000"
267,Guy Whimper,Guard,2013-2013 (FA: 2014),29,1,"$715,000","$715,000"
267,Barry Richardson,Left Tackle,2013-2013 (FA: 2014),27,1,"$715,000","$715,000"
267,Barry Richardson,Left Tackle,2013-2013 (FA: 2014),27,1,"$715,000","$715,000"
267,Dennis Roland,Right Tackle,2013-2013 (FA: 2014),30,1,"$715,000","$715,000"
267,Jonathan Scott,Left Tackle,2013-2013 (FA: 2014),30,1,"$715,000","$715,000"
267,Antoine Caldwell,Guard,2013-2013 (FA: 2014),27,1,"$715,000","$715,000"
267,Eben Britton,Right Tackle,2013-2013 (FA: 2014),25,1,"$715,000","$715,000"
267,Jason Smith,Left Tackle,2013-2013 (FA: 2014),27,1,"$715,000","$715,000"
267,Fernando Velasco,Guard,2013-2013 (FA: 2014),28,1,"$715,000","$715,000"
45,Dallas Thomas,Guard,2013-2016 (FA: 2017),23,4,"$2,846,376","$711,594"
286,Geoff Schwartz,Guard,2013-2013 (FA: 2014),26,1,"$700,000","$700,000"
46,Brennan Williams,Right Tackle,2013-2016 (FA: 2017),22,4,"$2,735,900","$683,975"
47,Hugh Thornton,Guard,2013-2016 (FA: 2017),21,4,"$2,735,380","$683,845"
287,Rich Ohrnberger,Center,2013-2013 (FA: 2014),27,1,"$675,000","$675,000"
288,Seth Olsen,Guard,2013-2013 (FA: 2014),27,1,"$670,000","$670,000"
49,Brian Schwenke,Center,2013-2016 (FA: 2017),22,4,"$2,624,260","$656,065"
50,Edmund Kugbila,Guard,2013-2016 (FA: 2017),22,4,"$2,616,456","$654,114"
51,David Bakhtiari,Left Tackle,2013-2016 (FA: 2017),21,4,"$2,615,400","$653,850"
52,Barrett Jones,Guard,2013-2016 (FA: 2017),23,4,"$2,605,200","$651,300"
289,Andrew Gardner,Guard,2013-2013 (FA: 2014),26,1,"$650,000","$650,000"
53,Earl Watford,Guard,2013-2016 (FA: 2017),22,4,"$2,594,864","$648,716"
55,Khaled Holmes,Center,2013-2016 (FA: 2017),23,4,"$2,580,108","$645,027"
56,J.C. Tretter,Center,2013-2016 (FA: 2017),22,4,"$2,575,908","$643,977"
290,Patrick Brown,Guard,2013-2013 (FA: 2014),26,1,"$630,000","$630,000"
290,Cody Wallace,Center,2013-2013 (FA: 2014),28,1,"$630,000","$630,000"
290,Bryan Mattison,Guard,2013-2013 (FA: 2014),28,1,"$630,000","$630,000"
290,Paul Fanaika,Guard,2013-2013 (FA: 0),27,1,"$630,000","$630,000"
290,Brandyn Dombrowski,Guard,2013-2013 (FA: 2014),27,1,"$630,000","$630,000"
290,Troy Kropog,Right Tackle,2013-2013 (FA: 2014),26,1,"$630,000","$630,000"
290,Chris Scott,Guard,2013-2013 (FA: 2014),25,1,"$630,000","$630,000"
290,Kevin Matthews,Center,2013-2013 (FA: 2014),26,1,"$630,000","$630,000"
290,Kevin Matthews,Center,2013-2013 (FA: 2014),26,1,"$630,000","$630,000"
193,Jacques McClendon,Center,2013-2014 (FA: 2015),25,2,"$1,200,000","$600,000"
193,Willie Smith,Left Tackle,2013-2014 (FA: 2015),26,2,"$1,200,000","$600,000"
58,Oday Aboushi,Tackle,2013-2016 (FA: 2017),21,4,"$2,359,000","$589,750"
59,Tanner Hawkinson,Guard,2013-2016 (FA: 2017),23,4,"$2,342,424","$585,606"
60,Jordan Mills,Right Tackle,2013-2016 (FA: 2017),22,4,"$2,324,800","$581,200"
61,Eric Kush,Guard,2013-2016 (FA: 2017),23,4,"$2,310,116","$577,529"
62,Ricky Wagner,Right Tackle,2013-2016 (FA: 2017),23,4,"$2,304,560","$576,140"
86,Kevin Hughes,Tackle,2013-2015 (FA: 2016),24,3,"$1,710,000","$570,000"
63,Vinston Painter,Right Tackle,2013-2016 (FA: 2017),23,4,"$2,277,932","$569,483"
64,David Quessenberry,Guard,2013-2016 (FA: 2017),22,4,"$2,273,452","$568,363"
65,William Campbell,Guard,2013-2016 (FA: 2017),21,4,"$2,270,500","$567,625"
66,Jeff Baca,Guard,2013-2016 (FA: 2017),23,4,"$2,256,600","$564,150"
67,Ryan Jensen,Center,2013-2016 (FA: 2017),21,4,"$2,238,680","$559,670"
68,Travis Bond,Guard,2013-2016 (FA: 2017),22,4,"$2,222,448","$555,612"
299,Joe Reitz,Guard,2013-2013 (FA: 2014),25,1,"$555,000","$555,000"
299,Eric Olsen,Center,2013-2013 (FA: 2014),25,1,"$555,000","$555,000"
299,Erik Cook,Center,2013-2013 (FA: 2014),26,1,"$555,000","$555,000"
299,Danny Watkins,Guard,2013-2013 (FA: 2014),28,1,"$555,000","$555,000"
299,Jim Cordle,Center,2013-2013 (FA: 2014),25,1,"$555,000","$555,000"
299,Thomas Austin,Center,2013-2013 (FA: 2014),26,1,"$555,000","$555,000"
69,Ryan Seymour,Guard,2013-2016 (FA: 2017),23,4,"$2,219,424","$554,856"
70,Eric Herman,Right Tackle,2013-2016 (FA: 2017),23,4,"$2,215,952","$553,988"
71,Garrett Gilkey,Guard,2013-2016 (FA: 2017),22,4,"$2,211,392","$552,848"
72,Reid Fragel,Right Tackle,2013-2016 (FA: 2017),22,4,"$2,205,896","$551,474"
72,Jared Smith,Guard,2013-2016 (FA: 2017),22,4,"$2,205,896","$551,474"
72,Michael Bowie,Right Tackle,2013-2016 (FA: 2017),21,4,"$2,205,896","$551,474"
72,Carter Bykowski,Left Tackle,2013-2016 (FA: 2017),22,4,"$2,205,896","$551,474"
72,T.J. Johnson,Center,2013-2016 (FA: 2017),22,4,"$2,205,896","$551,474"
78,Travis Bond,Guard,2013-2016 (FA: 2017),22,4,"$2,160,000","$540,000"
197,Brandon Washington,Right Tackle,2013-2014 (FA: 2015),24,2,"$1,060,059","$530,030"
88,Rokevious Watkins,Guard,2013-2015 (FA: 2016),23,3,"$1,575,000","$525,000"
198,Ed Wang,Left Tackle,2013-2014 (FA: 2015),25,2,"$1,050,000","$525,000"
198,Julian Vandervelde,Center,2013-2014 (FA: 2015),25,2,"$1,050,000","$525,000"
198,DeMarcus Love,Left Tackle,2013-2014 (FA: 2015),24,2,"$1,050,000","$525,000"
198,Lee Ziemba,Guard,2013-2014 (FA: 2015),23,2,"$1,050,000","$525,000"
198,Ray Dominguez,Guard,2013-2014 (FA: 2015),24,2,"$1,050,000","$525,000"
198,Mark Asper,Left Tackle,2013-2014 (FA: 2015),27,2,"$1,050,000","$525,000"
198,Justin Anderson,Right Tackle,2013-2014 (FA: 2015),21,2,"$1,050,000","$525,000"
198,Ty Nsekhe,Right Tackle,2013-2014 (FA: 2015),27,2,"$1,050,000","$525,000"
89,Emmett Cleary,Right Tackle,2013-2015 (FA: 2016),23,3,"$1,505,000","$501,667"
90,Braden Brown,Right Tackle,2013-2015 (FA: 2016),24,3,"$1,500,000","$500,000"
90,Jordan Devey,Guard,2013-2015 (FA: 2016),25,3,"$1,500,000","$500,000"
95,Rogers Gaines,Left Tackle,2013-2015 (FA: 2016),23,3,"$1,499,000","$499,667"
96,Chris Faulk,Left Tackle,2013-2015 (FA: 2016),23,3,"$1,495,000","$498,333"
96,John Wetzel,Tackle,2013-2015 (FA: 2016),21,3,"$1,495,000","$498,333"
96,Elliot Mealer,Guard,2013-2015 (FA: 2016),23,3,"$1,495,000","$498,333"
96,LaAdrian Waddle,Right Tackle,2013-2015 (FA: 2016),21,3,"$1,495,000","$498,333"
96,Brice Schwab,Right Tackle,2013-2015 (FA: 2016),23,3,"$1,495,000","$498,333"
96,Oscar Johnson,Guard,2013-2015 (FA: 2016),23,3,"$1,495,000","$498,333"
96,Marvin Booker,Left Tackle,2013-2015 (FA: 2016),23,3,"$1,495,000","$498,333"
103,Mark Jackson,Tackle,2013-2015 (FA: 2016),0,3,"$1,493,000","$497,667"
104,Nick Becton,Left Tackle,2013-2015 (FA: 2016),23,3,"$1,492,500","$497,500"
104,Elvis Fisher,Tackle,2013-2015 (FA: 2016),0,3,"$1,492,500","$497,500"
104,Nik Embernate,Guard,2013-2015 (FA: 2016),0,3,"$1,492,500","$497,500"
107,Lane Taylor,Guard,2013-2015 (FA: 2016),23,3,"$1,492,000","$497,333"
107,Kyle Quinn,Center,2013-2015 (FA: 2016),0,3,"$1,492,000","$497,333"
109,Alvin Bailey,Guard,2013-2015 (FA: 2016),21,3,"$1,491,000","$497,000"
109,John Sullen,Guard,2013-2015 (FA: 2016),22,3,"$1,491,000","$497,000"
109,Martin Wallace,Left Tackle,2013-2015 (FA: 2016),23,3,"$1,491,000","$497,000"
109,Manase Foketi,Guard,2013-2015 (FA: 2016),22,3,"$1,491,000","$497,000"
113,Luke Marquardt,Right Tackle,2013-2015 (FA: 2016),23,3,"$1,490,000","$496,667"
113,Tim Lelito,Guard,2013-2015 (FA: 2016),23,3,"$1,490,000","$496,667"
113,Keavon Milton,Tackle,2013-2015 (FA: 2016),22,3,"$1,490,000","$496,667"
113,Alex Savoie,Right Tackle,2013-2015 (FA: 2016),23,3,"$1,490,000","$496,667"
113,Ryan Turnley,Center,2013-2015 (FA: 2016),22,3,"$1,490,000","$496,667"
113,P.J. Lonergan,Center,2013-2015 (FA: 2016),22,3,"$1,490,000","$496,667"
113,Caylin Hauptmann,Guard,2013-2015 (FA: 2016),21,3,"$1,490,000","$496,667"
113,Camden Wentz,Center,2013-2015 (FA: 2016),22,3,"$1,490,000","$496,667"
113,Matt Tobin,Guard,2013-2015 (FA: 2016),22,3,"$1,490,000","$496,667"
113,Randy Richards,Right Tackle,2013-2015 (FA: 2016),22,3,"$1,490,000","$496,667"
113,Kyle Wilborn,Center,2013-2015 (FA: 2016),0,3,"$1,490,000","$496,667"
113,Joe Unga,Guard,2013-2015 (FA: 2016),26,3,"$1,490,000","$496,667"
125,Chris Hubbard,Tackle,2013-2015 (FA: 2016),22,3,"$1,489,500","$496,500"
125,Chris Barker,Guard,2013-2015 (FA: 2016),22,3,"$1,489,500","$496,500"
127,Austin Holtz,Left Tackle,2013-2015 (FA: 2016),23,3,"$1,489,000","$496,333"
127,Josh Kline,Guard,2013-2015 (FA: 2016),23,3,"$1,489,000","$496,333"
127,Lamar Mady,Guard,2013-2015 (FA: 2016),22,3,"$1,489,000","$496,333"
127,Ivory Wade,Center,2013-2015 (FA: 2016),0,3,"$1,489,000","$496,333"
127,Sherman Carter,Center,2013-2015 (FA: 2016),0,3,"$1,489,000","$496,333"
127,Nick Speller,Tackle,2013-2015 (FA: 2016),0,3,"$1,489,000","$496,333"
127,Jason Weaver,Left Tackle,2013-2015 (FA: 2016),24,3,"$1,489,000","$496,333"
134,Braxston Cave,Center,2013-2015 (FA: 2016),23,3,"$1,488,000","$496,000"
134,Joe Caprioglio,Right Tackle,2013-2015 (FA: 2016),23,3,"$1,488,000","$496,000"
134,Tori Mobley,Guard,2013-2015 (FA: 2016),23,3,"$1,488,000","$496,000"
134,Robert Jones,Tackle,2013-2015 (FA: 2016),-,3,"$1,488,000","$496,000"
134,Bryan Collins,Guard,2013-2015 (FA: 2016),22,3,"$1,488,000","$496,000"
134,Mark Popek,Guard,2013-2015 (FA: 2016),0,3,"$1,488,000","$496,000"
134,Joe Madsen,Center,2013-2015 (FA: 2016),25,3,"$1,488,000","$496,000"
134,Patrick Omameh,Right Tackle,2013-2015 (FA: 2016),23,3,"$1,488,000","$496,000"
134,Tevita Stevens,Center,2013-2015 (FA: 2016),25,3,"$1,488,000","$496,000"
143,Matt Stankiewitch,Center,2013-2015 (FA: 2016),23,3,"$1,487,500","$495,833"
143,R.J. Dill,Right Tackle,2013-2015 (FA: 2016),22,3,"$1,487,500","$495,833"
145,Chukky Okobi,Center,2013-2015 (FA: 2016),34,3,"$1,487,000","$495,667"
145,Ryan Schraeder,Right Tackle,2013-2015 (FA: 2016),24,3,"$1,487,000","$495,667"
145,Trey Gilleo,Left Tackle,2013-2015 (FA: 2016),23,3,"$1,487,000","$495,667"
145,Mike Farrell,Left Tackle,2013-2015 (FA: 2016),23,3,"$1,487,000","$495,667"
145,Jacoby Ashworth,Guard,2013-2015 (FA: 2016),22,3,"$1,487,000","$495,667"
150,Michael Bamiro,Right Tackle,2013-2015 (FA: 2016),22,3,"$1,486,170","$495,390"
151,Skyler Allen,Center,2013-2015 (FA: 2016),0,3,"$1,486,000","$495,333"
151,Colin Kelly,Right Tackle,2013-2015 (FA: 2016),23,3,"$1,486,000","$495,333"
151,Andrew Robiskie,Center,2013-2015 (FA: 2016),23,3,"$1,486,000","$495,333"
151,Eloy Atkinson,Center,2013-2015 (FA: 2016),23,3,"$1,486,000","$495,333"
155,Sean Hooey,Right Tackle,2013-2015 (FA: 2016),22,3,"$1,485,000","$495,000"
155,Kevin Saia,Guard,2013-2015 (FA: 2016),0,3,"$1,485,000","$495,000"
155,Adam Bice,Center,2013-2015 (FA: 2016),23,3,"$1,485,000","$495,000"
155,Terrell Brown,Right Tackle,2013-2015 (FA: 2016),0,3,"$1,485,000","$495,000"
155,Brian Thomas,Guard,2013-2015 (FA: 2016),23,3,"$1,485,000","$495,000"
155,R.J. Mattes,Right Tackle,2013-2015 (FA: 2016),22,3,"$1,485,000","$495,000"
155,Darren Keyton,Center,2013-2015 (FA: 2016),22,3,"$1,485,000","$495,000"
155,A.J. Lindeman,Left Tackle,2013-2015 (FA: 2016),23,3,"$1,485,000","$495,000"
155,Danous Estenor,Guard,2013-2015 (FA: 2016),23,3,"$1,485,000","$495,000"
155,Dan Gerberry,Guard,2013-2015 (FA: 2016),27,3,"$1,485,000","$495,000"
155,Andrew Datko,Left Tackle,2013-2015 (FA: 2016),22,3,"$1,485,000","$495,000"
155,Matt Reynolds,Guard,2013-2015 (FA: 2016),26,3,"$1,485,000","$495,000"
155,Garth Gerhart,Center,2013-2015 (FA: 2016),24,3,"$1,485,000","$495,000"
155,Rodney Austin,Guard,2013-2015 (FA: 2016),24,3,"$1,485,000","$495,000"
155,Edawn Coughman,Left Tackle,2013-2015 (FA: 2016),24,3,"$1,485,000","$495,000"
155,Joe Gibbs,Guard,2013-2015 (FA: 2016),24,3,"$1,485,000","$495,000"
155,Ryan Seymour,Guard,2013-2015 (FA: 2016),22,3,"$1,485,000","$495,000"
155,Reid Fragel,Right Tackle,2013-2015 (FA: 2016),21,3,"$1,485,000","$495,000"
155,Adam Replogle,Guard,2013-2015 (FA: 2016),22,3,"$1,485,000","$495,000"
155,Braxston Cave,Center,2013-2015 (FA: 2016),23,3,"$1,485,000","$495,000"
155,Jamaal Johnson-Webb,Left Tackle,2013-2015 (FA: 2016),22,3,"$1,485,000","$495,000"
155,Terren Jones,Left Tackle,2013-2016 (FA: 2017),21,3,"$1,485,000","$495,000"
155,Alex Kupper,Guard,2013-2015 (FA: 2016),22,3,"$1,485,000","$495,000"
155,Deveric Gallington,Center,2013-2015 (FA: 2016),22,3,"$1,485,000","$495,000"
155,Mike Golic Jr.,Right Tackle,2013-2015 (FA: 2016),23,3,"$1,485,000","$495,000"
155,Graham Pocic,Right Tackle,2013-2015 (FA: 2016),23,3,"$1,485,000","$495,000"
155,Theo Goins,Guard,2013-2015 (FA: 2016),24,3,"$1,485,000","$495,000"
305,Ryan Durand,Guard,2013-2013 (FA: 2014),27,1,"$480,000","$480,000"
305,Chris DeGeare,Left Tackle,2013-2013 (FA: 2014),25,1,"$480,000","$480,000"
305,Reggie Stephens,Center,2013-2013 (FA: 2014),25,1,"$480,000","$480,000"
305,Dennis Landolt,Guard,2013-2013 (FA: 2014),25,1,"$480,000","$480,000"
305,Dallas Reynolds,Guard,2013-2013 (FA: 2014),28,1,"$480,000","$480,000"
305,Alex Parsons,Center,2013-2013 (FA: 2014),25,1,"$480,000","$480,000"
305,Tim Barnes,Center,2013-2013 (FA: 2014),24,1,"$480,000","$480,000"
305,David Mims,Right Tackle,2013-2013 (FA: 2014),24,1,"$480,000","$480,000"
184,Ryan Bartholomew,Center,2013-2013 (FA: 2014),24,3,"$1,403,500","$467,833"
211,Steven Baker,Right Tackle,2013-2014 (FA: 2015),24,2,"$910,000","$455,000"
218,Michael Jasper,Guard,2013-2014 (FA: 2015),26,2,"$900,000","$450,000"
218,Bryant Browning,Left Tackle,2013-2014 (FA: 2015),24,2,"$900,000","$450,000"
218,Kenny Wiggins,Guard,2013-2014 (FA: 2015),24,2,"$900,000","$450,000"
218,Adam Grant,Tackle,2013-2014 (FA: 2015),26,2,"$900,000","$450,000"
218,Chris Riley,Guard,2013-2014 (FA: 2015),25,2,"$900,000","$450,000"
218,Charles Bryant,Guard,2013-2014 (FA: 2015),25,2,"$900,000","$450,000"
218,Lucas Patterson,Guard,2013-2014 (FA: 2015),25,2,"$900,000","$450,000"
218,Dominic Alford,Right Tackle,2013-2014 (FA: 2015),24,2,"$900,000","$450,000"
218,Nick Mondek,Left Tackle,2013-2014 (FA: 2015),24,2,"$900,000","$450,000"
218,Robert T. Griffin,Guard,2013-2014 (FA: 2015),23,2,"$900,000","$450,000"
218,Mike Remmers,Right Tackle,2013-2014 (FA: 2015),23,2,"$900,000","$450,000"
218,Wayne Tribue,Guard,2013-2014 (FA: 2015),22,2,"$900,000","$450,000"
218,J.B. Shugarts,Right Tackle,2013-2014 (FA: 2015),23,2,"$900,000","$450,000"
218,Justin Cheadle,Guard,2013-2014 (FA: 2015),23,2,"$900,000","$450,000"
218,Levy Adcock,Tackle,2013-2014 (FA: 2015),24,2,"$900,000","$450,000"
218,Derek Dennis,Guard,2013-2014 (FA: 2015),24,2,"$900,000","$450,000"
218,Dustin Waldron,Left Tackle,2013-2014 (FA: 2015),22,2,"$900,000","$450,000"
218,Ryan Lee,Guard,2013-2014 (FA: 2015),24,2,"$900,000","$450,000"
