rank,player-name,rank-position,year signed,age,year 2,value,average/year
320,Ereck Flowers,Guard,2018-2018 (FA: 2019),24,1,"$705,000","$705,000"
320,Chaz Green,Tackle,2018-2018 (FA: 2019),26,1,"$705,000","$705,000"
320,Corey Robinson,Left Tackle,2018-2018 (FA: 2019),26,1,"$705,000","$705,000"
320,Darrell Williams,Tackle,2018-2018 (FA: 2019),24,1,"$705,000","$705,000"
67,Cole Madison,Center,2018-2021 (FA: 2022),23,4,"$2,784,331","$696,083"
68,Tyrell Crosby,Tackle,2018-2021 (FA: 2022),22,4,"$2,747,683","$686,921"
69,Scott Quessenberry,Center,2018-2021 (FA: 2022),23,4,"$2,744,252","$686,063"
327,Josh Andrews,Center,2018-2018 (FA: 2019),26,1,"$680,000","$680,000"
70,Wyatt Teller,Guard,2018-2021 (FA: 2022),23,4,"$2,714,123","$678,531"
71,Jamarco Jones,Tackle,2018-2021 (FA: 2022),21,4,"$2,705,003","$676,251"
196,Josh Andrews,Center,2018-2019 (FA: 2020),26,2,"$1,350,000","$675,000"
196,James Ferentz,Center,2018-2019 (FA: 2020),28,2,"$1,350,000","$675,000"
196,Cody Wichmann,Guard,2018-2019 (FA: 2020),25,2,"$1,350,000","$675,000"
196,Brian Mihalik,Tackle,2018-2019 (FA: 2020),25,2,"$1,350,000","$675,000"
196,Rees Odhiambo,Tackle,2018-2019 (FA: 2020),25,2,"$1,350,000","$675,000"
328,Isaiah Battle,Left Tackle,2018-2018 (FA: 2019),24,1,"$670,000","$670,000"
72,Sam Jones,Center,2018-2021 (FA: 2022),22,4,"$2,628,553","$657,138"
73,Jamil Demby,Guard,2018-2021 (FA: 2022),21,4,"$2,616,621","$654,155"
74,Kahlil McKenzie,Guard,2018-2021 (FA: 2022),21,4,"$2,610,945","$652,736"
75,Matt Pryor,Tackle,2018-2021 (FA: 2022),23,4,"$2,592,783","$648,196"
76,Colby Gossett,Guard,2018-2021 (FA: 2022),22,4,"$2,578,408","$644,602"
76,Greg Senat,Tackle,2018-2021 (FA: 2022),23,4,"$2,578,408","$644,602"
76,Bradley Bozeman,Center,2018-2021 (FA: 2022),23,4,"$2,578,408","$644,602"
79,Jordan Mailata,Tackle,2018-2021 (FA: 2022),21,4,"$2,549,393","$637,348"
80,Will Clapp,Center,2018-2021 (FA: 2022),22,4,"$2,533,140","$633,285"
81,Rod Taylor,Guard,2018-2021 (FA: 2022),23,4,"$2,529,070","$632,268"
81,Korey Cunningham,Tackle,2018-2021 (FA: 2022),22,4,"$2,529,070","$632,268"
329,Orlando Franklin,Guard,2018-2018 (FA: 2019),30,1,"$630,000","$630,000"
329,John Wetzel,Tackle,2018-2018 (FA: 2019),26,1,"$630,000","$630,000"
329,Jeremy Vujnovich,Guard,2018-2018 (FA: 2019),27,1,"$630,000","$630,000"
329,Tyler Larsen,Center,2018-2018 (FA: 2019),25,1,"$630,000","$630,000"
329,Gabe Ikard,Center,2018-2018 (FA: 2019),27,1,"$630,000","$630,000"
329,Josh Allen,Center,2018-2018 (FA: 2019),26,1,"$630,000","$630,000"
329,Jeremiah Poutasi,Right Tackle,2018-2018 (FA: 2019),23,1,"$630,000","$630,000"
329,Hroniss Grasu,Center,2018-2018 (FA: 2019),27,1,"$630,000","$630,000"
329,Austin Reiter,Center,2018-2018 (FA: 2019),26,1,"$630,000","$630,000"
329,B.J. Finney,Center,2018-2018 (FA: 2019),26,1,"$630,000","$630,000"
329,Evan Boehm,Center,2018-2018 (FA: 2019),24,1,"$630,000","$630,000"
329,Joey Hunt,Center,2018-2018 (FA: 2019),24,1,"$630,000","$630,000"
329,Jake Brendel,Center,2018-2018 (FA: 2019),25,1,"$630,000","$630,000"
202,Cole Croston,Tackle,2018-2019 (FA: 2020),24,2,"$1,250,000","$625,000"
204,Cornelius Edison,Center,2018-2019 (FA: 2020),25,2,"$1,230,000","$615,000"
206,Brandon Thomas,Guard,2018-2019 (FA: 2020),26,2,"$1,200,000","$600,000"
206,De'Ondre Wesley,Guard,2018-2019 (FA: 2020),25,2,"$1,200,000","$600,000"
206,Kaleb Johnson,Tackle,2018-2019 (FA: 2020),24,2,"$1,200,000","$600,000"
206,Pace Murphy,Tackle,2018-2019 (FA: 2020),23,2,"$1,200,000","$600,000"
206,Tyler Marz,Tackle,2018-2019 (FA: 2020),25,2,"$1,200,000","$600,000"
206,Alex Balducci,Guard,2018-2019 (FA: 2020),23,2,"$1,200,000","$600,000"
206,Givens Price,Tackle,2018-2019 (FA: 2020),23,2,"$1,200,000","$600,000"
206,Denver Kirkland,Guard,2018-2019 (FA: 2020),23,2,"$1,200,000","$600,000"
206,David Sharpe,Tackle,2018-2019 (FA: 2020),22,2,"$1,200,000","$600,000"
206,Zach Banner,Tackle,2018-2019 (FA: 2020),24,2,"$1,200,000","$600,000"
206,Will Holden,Guard,2018-2019 (FA: 2020),24,2,"$1,200,000","$600,000"
206,Kyle Fuller,Center,2018-2019 (FA: 2020),23,2,"$1,200,000","$600,000"
206,Dieugot Joseph,Tackle,2018-2019 (FA: 2020),23,2,"$1,200,000","$600,000"
206,Damien Mama,Tackle,2018-2019 (FA: 2020),22,2,"$1,200,000","$600,000"
206,Kyle Kalis,Tackle,2018-2019 (FA: 2020),24,2,"$1,200,000","$600,000"
206,Isaiah Williams,Guard,2018-2019 (FA: 2020),24,2,"$1,200,000","$600,000"
94,Desmond Harrison,Left Tackle,2018-2020 (FA: 2021),24,3,"$1,730,000","$576,667"
95,Zachary Crabtree,Tackle,2018-2020 (FA: 2021),23,3,"$1,725,000","$575,000"
95,Anthony Coyle,Tackle,2018-2020 (FA: 2021),21,3,"$1,725,000","$575,000"
97,Brendan Mahon,Guard,2018-2020 (FA: 2021),23,3,"$1,722,500","$574,167"
98,Jaryd Jones-Smith,Tackle,2018-2020 (FA: 2021),22,3,"$1,722,000","$574,000"
99,K.C. McDermott,Tackle,2018-2020 (FA: 2021),22,3,"$1,720,000","$573,333"
99,Leon Johnson,Tackle,2018-2020 (FA: 2021),0,3,"$1,720,000","$573,333"
99,Toby Weathersby,Tackle,2018-2020 (FA: 2021),21,3,"$1,720,000","$573,333"
103,Matt Gono,Tackle,2018-2020 (FA: 2021),21,3,"$1,717,500","$572,500"
104,Tony Adams,Tackle,2018-2020 (FA: 2021),22,3,"$1,715,000","$571,667"
104,Austin Schlottmann,Guard,2018-2020 (FA: 2021),22,3,"$1,715,000","$571,667"
104,Nick Gates,Guard,2018-2020 (FA: 2021),22,3,"$1,715,000","$571,667"
104,NIco Falah,Center,2018-2020 (FA: 2021),23,3,"$1,715,000","$571,667"
104,Elijah Nkansah,Tackle,2018-2020 (FA: 2021),23,3,"$1,715,000","$571,667"
104,Aaron Stinnie,Guard,2018-2020 (FA: 2021),24,3,"$1,715,000","$571,667"
110,Alex Thompson,Center,2018-2020 (FA: 2021),22,3,"$1,713,000","$571,000"
110,Alex Light,Tackle,2018-2020 (FA: 2021),22,3,"$1,713,000","$571,000"
112,Chris Gonzalez,Guard,2018-2020 (FA: 2021),22,3,"$1,712,500","$570,833"
113,Bryce Johnson,Guard,2018-2020 (FA: 2021),0,3,"$1,711,000","$570,333"
114,Tejan Koroma,Center,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
114,Nick Callender,Tackle,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,Daronte Bouldin,Guard,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,Aaron Evans,Tackle,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,Ian Park,Guard,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
114,Evan Brown,Center,2018-2020 (FA: 2021),21,3,"$1,710,000","$570,000"
114,Tyler Howell,Tackle,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
114,Matthew Diaz,Tackle,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,Jamil Demby,Guard,2018-2020 (FA: 2021),21,3,"$1,710,000","$570,000"
114,K.J. Malone,Guard,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,R.J. Prince,Guard,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,Austin Olsen,Tackle,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
114,Ruben Holcomb,Guard,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,Jeremi Hall,Guard,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
114,Austin Fleer,Tackle,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
114,Justin Evans,Tackle,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
114,Jared Machorro,Tackle,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
114,Cory Helms,Guard,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,J.C. Hassenauer,Center,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,Nate Wozniak,Tackle,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,Chris Durant,Tackle,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
114,Zack Golditch,Guard,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,Brandon Smith,Guard,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,Kendall Calhoun,Tackle,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,Casey Dunn,Center,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,Trenton Scott,Guard,2018-2020 (FA: 2021),24,3,"$1,710,000","$570,000"
114,Chris Schleuger,Guard,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
114,Ikenna Nwokeji,Tackle,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
114,Patrick Morris,Center,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,Cole Boozer,Tackle,2018-2020 (FA: 2021),24,3,"$1,710,000","$570,000"
114,Bentley Spain,Tackle,2018-2020 (FA: 2021),21,3,"$1,710,000","$570,000"
114,Trevor Darling,Guard,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
114,Darius James,Tackle,2018-2020 (FA: 2021),24,3,"$1,710,000","$570,000"
114,Taylor Hearn,Guard,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
114,Kyle Bosch,Guard,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,J.P. Quinn,Center,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,Will House,Guard,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
114,Erick Wren,Center,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,Brant Weiss,Guard,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
114,Salesi Uhatafe,Guard,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,Jacob Judd,Center,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
114,Jay Robertson,Guard,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
114,Jacob Ohnesorge,Center,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
114,Timon Parris,Tackle,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
114,Jacob Alsadek,Guard,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,Alan Knott,Guard,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
114,Jamar McGloster,Guard,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
114,Austin Davis,Center,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,Coleman Shelton,Center,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
114,Najee Toran,Tackle,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
114,Kyle Meadow,Tackle,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
114,Gerhard de Beer,Tackle,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,Ike Boettger,Guard,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,Mo Porter,Tackle,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,Austin Golson,Guard,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
114,Dakoda Shepley,Guard,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,Randin Crecelius,Guard,2018-2020 (FA: 2021),21,3,"$1,710,000","$570,000"
114,Christian Dilauro,Tackle,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,Fred Lauina,Guard,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
114,Dejon Allen,Center,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,Brad Lundblade,Center,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
114,Jeremiah Kolone,Guard,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,Skyler Phillips,Guard,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
114,Ryan Hunter,Guard,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,Jimmy Murray,Center,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,Devondre Seymour,Tackle,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
114,David Steinmetz,Guard,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
114,John Montelus,Guard,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
114,Beau Nunn,Tackle,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
114,Connor Hilland,Guard,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
342,Justin McCray,Guard,2018-2018 (FA: 2019),25,1,"$555,000","$555,000"
342,Kristjan Sokoli,Guard,2018-2018 (FA: 2019),26,1,"$555,000","$555,000"
342,Dillon Day,Center,2018-2018 (FA: 2019),26,1,"$555,000","$555,000"
342,Kaleb Johnson,Tackle,2018-2018 (FA: 2019),25,1,"$555,000","$555,000"
342,Daniel Munyer,Center,2018-2018 (FA: 2019),26,1,"$555,000","$555,000"
