rank,player-name,rank-position,year signed,age,year 2,value,average/year
1,Jake Long,Left Tackle,2008-2012 (FA: 2013),23,5,"$57,750,000","$11,550,000"
4,Alan Faneca,Guard,2008-2012 (FA: 2013),31,5,"$40,000,000","$8,000,000"
33,Jordan Gross,Left Tackle,2008-2008 (FA: 2009),27,1,"$7,455,000","$7,455,000"
33,Stacy Andrews,Guard,2008-2008 (FA: 2009),26,1,"$7,455,000","$7,455,000"
2,Flozell Adams,Tackle,2008-2013 (FA: 2014),32,6,"$43,800,000","$7,300,000"
3,Michael Roos,Left Tackle,2008-2014 (FA: 2015),25,6,"$43,000,000","$7,166,667"
35,Max Starks,Left Tackle,2008-2008 (FA: 2009),26,1,"$6,895,000","$6,895,000"
9,Sean Locklear,Tackle,2008-2012 (FA: 2013),26,5,"$31,995,000","$6,399,000"
5,Jeff Faine,Center,2008-2013 (FA: 2014),26,6,"$37,500,000","$6,250,000"
7,Jacob Bell,Guard,2008-2013 (FA: 2014),27,6,"$36,000,000","$6,000,000"
8,Travelle Wharton,Guard,2008-2013 (FA: 2014),26,6,"$35,000,000","$5,833,333"
16,Olin Kreutz,Center,2008-2010 (FA: 2011),30,3,"$17,500,000","$5,833,333"
37,Matt Birk,Center,2008-2008 (FA: 2009),31,1,"$5,720,000","$5,720,000"
6,David Stewart,Right Tackle,2008-2014 (FA: 2015),25,7,"$36,883,000","$5,269,000"
10,David Diehl,Right Tackle,2008-2013 (FA: 2014),27,6,"$31,000,000","$5,166,667"
11,Damien Woody,Guard,2008-2012 (FA: 2013),30,5,"$25,500,000","$5,100,000"
12,Justin Smiley,Guard,2008-2012 (FA: 2013),26,5,"$25,000,000","$5,000,000"
15,Jake Scott,Guard,2008-2011 (FA: 2012),26,4,"$19,200,000","$4,800,000"
23,Kwame Harris,Tackle,2008-2010 (FA: 2011),25,3,"$14,000,000","$4,666,667"
13,Andrew Whitworth,Left Tackle,2008-2013 (FA: 2014),26,6,"$24,635,000","$4,105,833"
14,Ryan Lilja,Center,2008-2012 (FA: 2013),26,5,"$20,000,000","$4,000,000"
16,Ryan Clady,Left Tackle,2008-2012 (FA: 2013),21,5,"$17,500,000","$3,500,000"
19,Branden Albert,Left Tackle,2008-2012 (FA: 2013),23,5,"$15,800,000","$3,160,000"
20,Gosder Cherilus,Right Tackle,2008-2012 (FA: 2013),24,5,"$15,000,000","$3,000,000"
20,Rich Seubert,Guard,2008-2012 (FA: 2013),28,5,"$15,000,000","$3,000,000"
36,Rex Hadnot,Guard,2008-2009 (FA: 2010),25,2,"$6,000,000","$3,000,000"
