rank,player-name,rank-position,year signed,age,year 2,value,average/year
5,Russell Okung,Left Tackle,2017-2020 (FA: 2021),28,4,"$53,000,000","$13,250,000"
1,Kevin Zeitler,Guard,2017-2021 (FA: 2022),27,5,"$60,000,000","$12,000,000"
2,Riley Reiff,Left Tackle,2017-2021 (FA: 2022),28,5,"$58,750,000","$11,750,000"
9,Trai Turner,Guard,2017-2021 (FA: 2022),24,4,"$45,000,000","$11,250,000"
15,Andrew Whitworth,Left Tackle,2017-2019 (FA: 2020),35,3,"$33,750,000","$11,250,000"
3,Matt Kalil,Left Tackle,2017-2021 (FA: 2022),27,5,"$55,500,000","$11,100,000"
4,Gabe Jackson,Guard,2017-2022 (FA: 2023),25,5,"$55,000,000","$11,000,000"
6,Brandon Linder,Center,2017-2022 (FA: 2023),25,5,"$51,703,000","$10,340,600"
8,Ricky Wagner,Right Tackle,2017-2021 (FA: 2022),27,5,"$47,500,000","$9,500,000"
17,T.J. Lang,Guard,2017-2019 (FA: 2020),29,3,"$28,500,000","$9,500,000"
24,Donald Penn,Right Tackle,2017-2019 (FA: 2020),34,2,"$18,700,000","$9,350,000"
12,Charles Leno,Left Tackle,2017-2021 (FA: 2022),25,4,"$37,000,000","$9,250,000"
18,Jason Peters,Left Tackle,2017-2019 (FA: 2020),35,3,"$27,750,000","$9,250,000"
13,Ron Leary,Guard,2017-2020 (FA: 2021),27,4,"$36,000,000","$9,000,000"
19,Justin Britt,Center,2017-2020 (FA: 2021),26,3,"$27,000,000","$9,000,000"
7,Joel Bitonio,Guard,2017-2022 (FA: 2023),25,6,"$51,164,777","$8,527,463"
14,Larry Warford,Guard,2017-2020 (FA: 2021),25,4,"$34,000,000","$8,500,000"
20,Corey Linsley,Center,2017-2020 (FA: 2021),26,3,"$25,500,000","$8,500,000"
10,Laurent Duvernay-Tardif,Guard,2017-2021 (FA: 2022),26,5,"$42,363,000","$8,472,600"
21,Kelvin Beachum,Left Tackle,2017-2019 (FA: 2020),27,3,"$24,000,000","$8,000,000"
28,Eric Wood,Center,2017-2019 (FA: 2020),30,2,"$16,000,000","$8,000,000"
38,Luke Joeckel,Guard,2017-2017 (FA: 2018),25,1,"$8,000,000","$8,000,000"
11,Morgan Moses,Right Tackle,2017-2022 (FA: 2023),26,5,"$38,500,000","$7,700,000"
29,La'el Collins,Right Tackle,2017-2019 (FA: 2020),23,2,"$15,400,000","$7,700,000"
25,Menelik Watson,Right Tackle,2017-2019 (FA: 2020),28,3,"$18,375,000","$6,125,000"
16,Mike Remmers,Right Tackle,2017-2021 (FA: 2022),27,5,"$30,000,000","$6,000,000"
21,Alejandro Villanueva,Left Tackle,2017-2020 (FA: 2021),28,4,"$24,000,000","$6,000,000"
26,J.C. Tretter,Center,2017-2019 (FA: 2020),26,3,"$16,750,000","$5,583,333"
27,Lane Taylor,Guard,2017-2020 (FA: 2021),27,3,"$16,500,000","$5,500,000"
23,J.R. Sweezy,Guard,2017-2020 (FA: 2021),28,4,"$21,750,000","$5,437,500"
32,Benjamin Ijalana,Right Tackle,2017-2018 (FA: 2019),27,2,"$10,250,000","$5,125,000"
30,Austin Howard,Right Tackle,2017-2019 (FA: 2020),30,3,"$15,025,000","$5,008,333"
33,John Jerry,Guard,2017-2018 (FA: 2019),30,3,"$10,000,000","$3,333,333"
33,Derek Newton,Right Tackle,2017-2019 (FA: 2020),29,3,"$10,000,000","$3,333,333"
57,Andre Smith,Right Tackle,2017-2017 (FA: 2018),30,1,"$3,250,000","$3,250,000"
35,David Andrews,Center,2017-2020 (FA: 2021),24,3,"$9,000,000","$3,000,000"
61,Jermon Bushrod,Tackle,2017-2017 (FA: 2018),32,1,"$3,000,000","$3,000,000"
61,D.J. Fluker,Guard,2017-2017 (FA: 2018),25,1,"$3,000,000","$3,000,000"
31,Garett Bolles,Left Tackle,2017-2020 (FA: 2021),24,4,"$11,031,904","$2,757,976"
42,Joe Hawley,Center,2017-2018 (FA: 2019),28,2,"$5,500,000","$2,750,000"
