rank,player-name,rank-position,year signed,age,year 2,value,average/year
43,Hank Fraley,Center,2010-2012 (FA: 2013),32,3,"$3,055,000","$1,018,333"
135,Manuel Ramirez,Guard,2010-2010 (FA: 2011),26,1,"$1,010,000","$1,010,000"
62,Adam Koets,Tackle,2010-2012 (FA: 2013),25,2,"$2,000,000","$1,000,000"
62,Mike Williams,Tackle,2010-2011 (FA: 2012),29,2,"$2,000,000","$1,000,000"
37,Jon Asamoah,Guard,2010-2013 (FA: 2014),21,4,"$3,545,120","$886,280"
38,Jared Veldheer,Right Tackle,2010-2013 (FA: 2014),23,4,"$3,528,000","$882,000"
40,J.D. Walton,Center,2010-2013 (FA: 2014),22,4,"$3,431,500","$857,875"
137,Randy Thomas,Guard,2010-2010 (FA: 2011),33,1,"$855,000","$855,000"
41,Shawn Lauvao,Guard,2010-2013 (FA: 2014),22,4,"$3,300,000","$825,000"
138,Tony Wragge,Guard,2010-2010 (FA: 2011),30,1,"$807,520","$807,520"
42,Charles Brown,Left Tackle,2010-2013 (FA: 2014),23,4,"$3,100,000","$775,000"
139,Khalif Barnes,Left Tackle,2010-2010 (FA: 2011),27,1,"$750,000","$750,000"
44,Vladimir Ducasse,Guard,2010-2013 (FA: 2014),22,4,"$2,965,000","$741,250"
45,Marshall Newhouse,Right Tackle,2010-2013 (FA: 2014),21,4,"$2,782,850","$695,713"
48,Ted Larsen,Guard,2010-2013 (FA: 2014),22,4,"$2,713,600","$678,400"
49,John Jerry,Guard,2010-2013 (FA: 2014),24,4,"$2,648,500","$662,125"
50,Mike Johnson,Right Tackle,2010-2013 (FA: 2014),23,4,"$2,582,215","$645,554"
147,Adam Terry,Tackle,2010-2010 (FA: 2011),27,1,"$630,000","$630,000"
147,Kirk Chambers,Guard,2010-2010 (FA: 2011),31,1,"$630,000","$630,000"
147,D'Anthony Batiste,Guard,2010-2010 (FA: 2011),27,1,"$630,000","$630,000"
55,Bruce Campbell,Right Tackle,2010-2013 (FA: 2014),22,4,"$2,462,500","$615,625"
56,Joe Hawley,Center,2010-2013 (FA: 2014),21,4,"$2,423,180","$605,795"
150,Mark Setterstrom,Guard,2010-2010 (FA: 2011),25,1,"$597,500","$597,500"
119,Guy Whimper,Guard,2010-2011 (FA: 2012),26,2,"$1,180,000","$590,000"
59,Jacques McClendon,Center,2010-2013 (FA: 2014),22,4,"$2,225,000","$556,250"
151,Mansfield Wrotto,Guard,2010-2010 (FA: 2011),25,1,"$550,000","$550,000"
152,Mike Brisiel,Guard,2010-2010 (FA: 2011),26,1,"$545,000","$545,000"
152,Jonathan Scott,Left Tackle,2010-2010 (FA: 2011),26,1,"$545,000","$545,000"
152,Corey Hilliard,Right Tackle,2010-2010 (FA: 2011),24,1,"$545,000","$545,000"
60,Troy Kropog,Right Tackle,2010-2013 (FA: 2014),23,4,"$2,154,500","$538,625"
94,Jason Fox,Right Tackle,2010-2012 (FA: 2013),22,3,"$1,546,000","$515,333"
61,Sam Young,Left Tackle,2010-2013 (FA: 2014),22,4,"$2,050,500","$512,625"
65,Ed Wang,Left Tackle,2010-2013 (FA: 2014),22,4,"$1,988,500","$497,125"
66,Mitch Petrus,Guard,2010-2013 (FA: 2014),22,4,"$1,981,160","$495,290"
67,Otis Hudson,Guard,2010-2013 (FA: 2014),23,4,"$1,975,000","$493,750"
68,Matt Tennant,Guard,2010-2013 (FA: 2014),23,4,"$1,966,500","$491,625"
69,Chris DeGeare,Left Tackle,2010-2013 (FA: 2014),23,4,"$1,955,000","$488,750"
70,J'Marcus Webb,Right Tackle,2010-2013 (FA: 2014),21,4,"$1,905,612","$476,403"
71,Eric Olsen,Center,2010-2013 (FA: 2014),22,4,"$1,896,000","$474,000"
72,Shelley Smith,Guard,2010-2013 (FA: 2014),22,4,"$1,894,070","$473,518"
155,Kyle Cook,Center,2010-2010 (FA: 2011),26,1,"$470,000","$470,000"
155,Michael Otto,Left Tackle,2010-2010 (FA: 2011),26,1,"$470,000","$470,000"
155,Robert Turner,Center,2010-2010 (FA: 2011),25,1,"$470,000","$470,000"
155,Ben Claxton,Center,2010-2010 (FA: 2011),29,1,"$470,000","$470,000"
155,Nate Livings,Guard,2010-2010 (FA: 2011),27,1,"$470,000","$470,000"
155,Dennis Roland,Right Tackle,2010-2010 (FA: 2011),26,1,"$470,000","$470,000"
73,Thomas Welch,Right Tackle,2010-2013 (FA: 2014),22,4,"$1,859,127","$464,782"
74,Kyle Calloway,Tackle,2010-2013 (FA: 2014),22,4,"$1,852,250","$463,063"
75,Reggie Stephens,Center,2010-2013 (FA: 2014),22,4,"$1,841,392","$460,348"
76,Erik Cook,Center,2010-2013 (FA: 2014),23,4,"$1,840,880","$460,220"
77,Selvish Capers,Guard,2010-2013 (FA: 2014),23,4,"$1,839,825","$459,956"
96,Chris Scott,Guard,2010-2012 (FA: 2013),22,3,"$1,355,056","$451,685"
78,Brandon Carter,Guard,2010-2013 (FA: 2014),23,4,"$1,790,000","$447,500"
78,Derek Hardman,Right Tackle,2010-2013 (FA: 2014),24,4,"$1,790,000","$447,500"
98,Erik Cook,Center,2010-2012 (FA: 2013),22,3,"$1,310,000","$436,667"
99,Ramon Harewood,Guard,2010-2012 (FA: 2013),23,3,"$1,289,171","$429,724"
136,Matt Katula,Center,2010-2011 (FA: 2012),27,2,"$856,471","$428,236"
100,Jeff Linkenbach,Right Tackle,2010-2012 (FA: 2013),23,3,"$1,235,000","$411,667"
101,A.Q. Shipley,Center,2010-2012 (FA: 2013),23,3,"$1,233,000","$411,000"
102,Kevin Haslam,Tackle,2010-2012 (FA: 2013),23,3,"$1,232,500","$410,833"
104,Austin Howard,Right Tackle,2010-2012 (FA: 2013),23,3,"$1,230,000","$410,000"
104,Daniel Baldridge,Right Tackle,2010-2012 (FA: 2013),24,3,"$1,230,000","$410,000"
104,John Estes,Center,2010-2012 (FA: 2013),23,3,"$1,230,000","$410,000"
107,Phil Costa,Center,2010-2012 (FA: 2013),22,3,"$1,227,000","$409,000"
112,Jeff Byers,Center,2010-2012 (FA: 2013),24,3,"$1,220,000","$406,667"
113,Nick McDonald,Center,2010-2012 (FA: 2013),22,3,"$1,219,000","$406,333"
114,Ben Garland,Center,2010-2012 (FA: 2013),21,3,"$1,217,000","$405,667"
114,Bradley Vierling,Center,2010-2012 (FA: 2013),23,3,"$1,217,000","$405,667"
116,Stanley Daniels,Guard,2010-2012 (FA: 2013),25,3,"$1,215,000","$405,000"
116,Cordaro Howard,Guard,2010-2012 (FA: 2013),22,3,"$1,215,000","$405,000"
93,Lemuel Jeanpierre,Center,2010-2013 (FA: 2014),22,4,"$1,565,000","$391,250"
132,Jim Cordle,Center,2010-2012 (FA: 2013),22,3,"$1,150,000","$383,333"
140,Kevin Matthews,Center,2010-2012 (FA: 2013),22,2,"$737,500","$368,750"
141,Alex Parsons,Center,2010-2011 (FA: 2012),22,2,"$735,000","$367,500"
142,Andrew Mitchell,Tackle,2010-2011 (FA: 2012),24,2,"$729,000","$364,500"
134,Rich Ohrnberger,Center,2010-2012 (FA: 2013),23,3,"$1,090,000","$363,333"
143,Ryan Durand,Guard,2010-2011 (FA: 2012),24,2,"$725,000","$362,500"
143,Chris Clark,Left Tackle,2010-2011 (FA: 2012),24,2,"$725,000","$362,500"
143,Dorian Brooks,Guard,2010-2011 (FA: 2012),22,2,"$725,000","$362,500"
143,Alex Boone,Guard,2010-2011 (FA: 2012),22,2,"$725,000","$362,500"
161,Stefan Rodgers,Tackle,2010-2010 (FA: 2011),28,1,"$320,000","$320,000"
161,Daniel Sanders,Guard,2010-2010 (FA: 2011),23,1,"$320,000","$320,000"
161,Ray Feinga,Guard,2010-2010 (FA: 2011),23,1,"$320,000","$320,000"
164,Ryan McKee,Tackle,2010-2010 (FA: 2011),23,1,"$310,000","$310,000"
165,Will Montgomery,Center,2010-2011 (FA: 2012),26,2,"$155,000","$77,500"
