rank,player-name,rank-position,year signed,age,year 2,value,average/year
103,Marvin Philip,Center,2009-2010 (FA: 2011),26,2,"$1,005,000","$502,500"
60,Xavier Fulton,Tackle,2009-2012 (FA: 2013),23,4,"$1,931,000","$482,750"
61,Garrett Reynolds,Guard,2009-2012 (FA: 2013),21,4,"$1,930,600","$482,650"
62,Fenuki Tupou,Tackle,2009-2012 (FA: 2013),24,4,"$1,926,315","$481,579"
64,Jamon Meredith,Right Tackle,2009-2011 (FA: 2012),22,4,"$1,922,500","$480,625"
65,Duke Robinson,Tackle,2009-2012 (FA: 2013),22,4,"$1,922,000","$480,500"
66,George Bussey,Tackle,2009-2012 (FA: 2013),24,4,"$1,901,833","$475,458"
67,Andrew Gardner,Guard,2009-2012 (FA: 2013),22,4,"$1,859,775","$464,944"
68,Matt Slauson,Guard,2009-2012 (FA: 2013),22,4,"$1,850,200","$462,550"
131,Lyle Sendlein,Center,2009-2009 (FA: 2010),24,1,"$460,000","$460,000"
131,Mark Setterstrom,Guard,2009-2009 (FA: 2010),25,1,"$460,000","$460,000"
131,Jeromey Clary,Guard,2009-2009 (FA: 2010),25,1,"$460,000","$460,000"
131,Mike Brisiel,Guard,2009-2009 (FA: 2010),25,1,"$460,000","$460,000"
131,Jeremy Parquet,Tackle,2009-2009 (FA: 2010),26,1,"$460,000","$460,000"
131,Jacob Bender,Tackle,2009-2009 (FA: 2010),23,1,"$460,000","$460,000"
69,Paul Fanaika,Guard,2009-2012 (FA: 2013),23,4,"$1,814,500","$453,625"
70,Blake Schlueter,Center,2009-2012 (FA: 2013),23,4,"$1,807,285","$451,821"
71,Ryan Durand,Guard,2009-2012 (FA: 2013),23,4,"$1,796,000","$449,000"
72,Lance Louis,Guard,2009-2012 (FA: 2013),24,4,"$1,792,000","$448,000"
106,Scott Kooistra,Tackle,2009-2010 (FA: 2011),28,2,"$894,411","$447,206"
81,Colin Brown,Guard,2009-2011 (FA: 2012),23,3,"$1,338,000","$446,000"
82,Herman Johnson,Tackle,2009-2009 (FA: 2010),24,3,"$1,303,000","$434,333"
84,A.Q. Shipley,Center,2009-2011 (FA: 2012),23,3,"$1,227,000","$409,000"
85,Lydon Murtha,Tackle,2009-2011 (FA: 2012),23,3,"$1,225,500","$408,500"
86,Geoff Schwartz,Guard,2009-2011 (FA: 2012),22,3,"$1,215,000","$405,000"
86,Jaimie Thomas,Tackle,2009-2011 (FA: 2012),23,3,"$1,215,000","$405,000"
86,Jon Cooper,Center,2009-2011 (FA: 2012),22,3,"$1,215,000","$405,000"
89,Trevor Canfield,Guard,2009-2011 (FA: 2012),22,3,"$1,211,475","$403,825"
90,Trevor Canfield,Guard,2009-2009 (FA: 2010),23,3,"$1,211,000","$403,667"
93,Garry Williams,Guard,2009-2011 (FA: 2012),22,3,"$1,193,000","$397,667"
93,Ramon Foster,Guard,2009-2011 (FA: 2012),23,3,"$1,193,000","$397,667"
96,Evan Smith,Center,2009-2011 (FA: 2012),0,3,"$1,188,000","$396,000"
137,Ben Claxton,Center,2009-2009 (FA: 2010),28,1,"$385,000","$385,000"
137,Michael Toudouze,Tackle,2009-2009 (FA: 2010),25,1,"$385,000","$385,000"
111,Kyle DeVan,Guard,2009-2010 (FA: 2011),23,2,"$725,000","$362,500"
112,Alex Boone,Guard,2009-2010 (FA: 2011),21,2,"$715,000","$357,500"
113,Ryan Wendell,Center,2009-2010 (FA: 2011),22,2,"$705,000","$352,500"
113,Brandyn Dombrowski,Guard,2009-2010 (FA: 2011),23,2,"$705,000","$352,500"
113,Demar Dotson,Right Tackle,2009-2010 (FA: 2011),23,2,"$705,000","$352,500"
99,Dallas Reynolds,Guard,2009-2011 (FA: 2012),25,3,"$1,035,000","$345,000"
139,Edwin Williams,Center,2009-2009 (FA: 2010),22,1,"$310,000","$310,000"
