rank,player-name,rank-position,year signed,age,year 2,value,average/year
1,Trent Williams,Left Tackle,2015-2020 (FA: 2021),27,5,"$68,000,000","$13,600,000"
5,Anthony Castonzo,Left Tackle,2015-2019 (FA: 2020),27,4,"$43,812,000","$10,953,000"
6,Jason Peters,Left Tackle,2015-2018 (FA: 2019),32,4,"$41,300,000","$10,325,000"
18,Nate Solder,Left Tackle,2015-2017 (FA: 2018),27,2,"$20,062,000","$10,031,000"
2,Kelvin Beachum,Left Tackle,2015-2020 (FA: 2021),26,5,"$45,000,000","$9,000,000"
29,Andrew Whitworth,Left Tackle,2015-2016 (FA: 2017),33,1,"$9,000,000","$9,000,000"
3,Mike Pouncey,Center,2015-2020 (FA: 2021),25,5,"$44,750,000","$8,950,000"
4,Rodney Hudson,Center,2015-2019 (FA: 2020),25,5,"$44,500,000","$8,900,000"
7,Mike Iupati,Guard,2015-2018 (FA: 2019),27,5,"$40,000,000","$8,000,000"
11,Marshal Yanda,Guard,2015-2019 (FA: 2020),31,4,"$31,917,647","$7,979,412"
8,Orlando Franklin,Guard,2015-2019 (FA: 2020),27,5,"$36,500,000","$7,300,000"
13,King Dunlap,Left Tackle,2015-2018 (FA: 2019),29,4,"$28,000,000","$7,000,000"
9,Bryan Bulaga,Right Tackle,2015-2019 (FA: 2020),25,5,"$33,750,000","$6,750,000"
10,Jermey Parnell,Right Tackle,2015-2019 (FA: 2020),28,5,"$32,000,000","$6,400,000"
12,Marcus Gilbert,Right Tackle,2015-2019 (FA: 2020),26,5,"$30,815,000","$6,163,000"
20,Jahri Evans,Guard,2015-2017 (FA: 2018),31,3,"$18,003,000","$6,001,000"
21,John Sullivan,Center,2015-2017 (FA: 2018),29,3,"$16,700,000","$5,566,667"
17,Brandon Scherff,Guard,2015-2019 (FA: 2020),23,4,"$21,215,638","$5,303,910"
14,Derek Newton,Right Tackle,2015-2020 (FA: 2021),27,5,"$26,500,000","$5,300,000"
15,Clint Boling,Guard,2015-2019 (FA: 2020),25,5,"$26,000,000","$5,200,000"
26,Ben Grubbs,Guard,2015-2018 (FA: 2019),31,2,"$10,100,000","$5,050,000"
22,Doug Free,Right Tackle,2015-2017 (FA: 2018),31,3,"$15,000,000","$5,000,000"
16,Brandon Fusco,Guard,2015-2019 (FA: 2020),26,5,"$24,250,000","$4,850,000"
19,James Carpenter,Guard,2015-2018 (FA: 2019),25,4,"$19,100,000","$4,775,000"
29,Marcus Cannon,Right Tackle,2015-2016 (FA: 2017),26,2,"$9,000,000","$4,500,000"
23,Ereck Flowers,Guard,2015-2018 (FA: 2019),21,4,"$14,391,719","$3,597,930"
34,Gosder Cherilus,Right Tackle,2015-2016 (FA: 2017),31,2,"$7,000,000","$3,500,000"
34,Michael Oher,Right Tackle,2015-2016 (FA: 2017),28,2,"$7,000,000","$3,500,000"
25,Jah Reid,Right Tackle,2015-2018 (FA: 2019),27,3,"$10,200,000","$3,400,000"
53,Evan Mathis,Guard,2015-2015 (FA: 2016),33,1,"$3,250,000","$3,250,000"
38,Erik Pears,Right Tackle,2015-2016 (FA: 2017),32,2,"$5,700,000","$2,850,000"
24,Andrus Peat,Guard,2015-2019 (FA: 2020),21,4,"$11,393,496","$2,848,374"
62,Chris Chester,Guard,2015-2015 (FA: 2016),32,1,"$2,800,000","$2,800,000"
33,Joe Reitz,Guard,2015-2017 (FA: 2018),27,3,"$8,000,000","$2,666,667"
71,Stefen Wisniewski,Guard,2015-2015 (FA: 2016),26,1,"$2,500,000","$2,500,000"
27,Cameron Erving,Tackle,2015-2018 (FA: 2019),22,4,"$9,429,065","$2,357,266"
28,Cedric Ogbuehi,Tackle,2015-2018 (FA: 2019),23,4,"$9,325,677","$2,331,419"
92,Todd Herremans,Guard,2015-2015 (FA: 2016),32,1,"$2,250,000","$2,250,000"
31,D.J. Humphries,Left Tackle,2015-2019 (FA: 2020),21,4,"$8,912,112","$2,228,028"
32,Laken Tomlinson,Guard,2015-2018 (FA: 2019),23,4,"$8,550,244","$2,137,561"
42,Shelley Smith,Guard,2015-2016 (FA: 2107),27,2,"$4,250,000","$2,125,000"
36,Paul Fanaika,Guard,2015-2017 (FA: 2018),28,3,"$6,150,000","$2,050,000"
95,Lyle Sendlein,Center,2015-2015 (FA: 2016),31,1,"$2,000,000","$2,000,000"
49,Joe Hawley,Center,2015-2016 (FA: 2017),26,2,"$3,328,125","$1,664,063"
50,John Jerry,Guard,2015-2016 (FA: 2017),28,2,"$3,300,000","$1,650,000"
50,Josh Kline,Guard,2015-2017 (FA: 2018),25,2,"$3,300,000","$1,650,000"
197,Jake Long,Left Tackle,2015-2015 (FA: 2016),29,1,"$1,568,750","$1,568,750"
198,Mike Harris,Guard,2015-2015 (FA: 2016),26,1,"$1,542,000","$1,542,000"
198,Don Barclay,Right Tackle,2015-2015 (FA: 2016),25,1,"$1,542,000","$1,542,000"
37,Donovan Smith,Left Tackle,2015-2018 (FA: 2019),21,4,"$6,068,860","$1,517,215"
40,Andrew Gardner,Guard,2015-2018 (FA: 2019),29,3,"$4,499,999","$1,500,000"
55,Marshall Newhouse,Right Tackle,2015-2016 (FA: 2017),26,2,"$3,000,000","$1,500,000"
