player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Barry Cofield,3069,DI,WAS,16,2,,,1.6,,,0,0,0,,32,65.9,61.8,78.3,67.1,50.4,69.7,0,,25.0,1,0,1,0.0,0,7,449,3,1,0,0,0,0,0.0,
Elvis Dumervil,3071,ED,BLT,15,2,0.8,75.0,16.4,20.3,15.3,2,0,0,0.0,3,73.6,88.4,0.0,90.0,78.6,86.2,0,8,0.0,0,0,7,80.2,3,65,397,10,2,4,0,15,18,0.2,5.0
Kyle Williams,3079,DI,BUF,16,0,,,1.2,,,1,0,0,,4,52.7,79.3,36.2,75.8,80.3,68.5,0,,50.0,1,0,7,0.0,0,7,578,12,1,0,0,0,0,0.0,
Rob Ninkovich,3080,ED,NE,18,4,4.1,62.5,13.3,9.4,5.9,0,0,0,0.0,19,63.4,78.2,90.0,57.4,90.1,85.9,0,15,20.0,4,0,1,71.4,10,97,731,12,12,16,0,66,23,0.7,6.6
Parys Haralson,3085,ED,NO,17,0,4.0,50.0,35.0,19.7,9.8,0,0,1,16.7,20,80.7,75.8,80.2,62.9,70.2,76.3,0,11,0.0,0,1,0,59.0,3,62,177,5,2,6,0,22,9,0.4,7.3
Dawan Landry,3091,S,NYJ,16,4,10.1,56.4,91.4,26.3,14.8,0,0,3,7.7,22,53.8,60.6,62.5,44.3,81.4,77.0,1,38,9.4,5,3,1,96.3,22,615,673,6,44,39,3,302,121,0.5,13.7
Omar Gaither,3113,LB,ATL,3,0,,,90.0,,,0,0,0,,2,66.3,65.5,73.6,59.6,61.8,79.4,0,,,0,0,0,0.0,0,9,10,0,0,0,0,0,0,0.0,
Reed Doughty,3118,S,WAS,13,3,8.1,60.0,92.5,17.1,10.3,0,0,0,0.0,32,47.6,50.4,86.5,40.2,60.8,55.5,1,27,21.1,4,0,0,54.3,9,161,174,2,12,15,0,108,48,0.7,12.0
Johnny Jolly,3128,DI,GB,13,1,,,1.4,,,0,0,0,,12,64.4,53.2,83.2,50.2,53.9,63.7,0,,20.0,1,0,0,0.0,0,2,139,2,3,0,0,0,0,0.0,
Jeremy Mincey,3136,ED,DEN,13,0,3.5,50.0,2.4,5.0,2.5,0,0,0,0.0,10,59.3,69.4,26.1,64.9,74.6,76.5,0,17,33.3,1,0,2,79.2,1,5,212,4,2,2,0,17,8,3.4,17.0
Kedric Golston,3141,DI,WAS,16,0,,,0.5,,,0,0,0,,32,60.2,55.4,84.5,58.1,52.4,62.5,0,,0.0,0,0,0,0.0,0,1,216,0,1,0,0,0,0,0.0,
Antoine Bethea,3152,S,IND,18,7,12.7,66.7,95.3,26.4,17.6,0,0,5,13.9,14,57.4,66.9,86.5,63.2,82.1,86.9,2,41,10.2,6,5,0,111.7,24,662,695,9,46,36,4,347,71,0.5,14.5
Derrick Martin,3153,CB,CHI,2,0,6.0,100.0,100.0,2.0,2.0,0,0,0,0.0,6,46.2,47.7,69.7,,60.0,72.5,0,6,0.0,0,0,0,91.7,1,2,2,0,1,1,0,6,0,3.0,6.0
Fred Evans,3157,DI,MIN,14,0,,,0.6,,,0,0,0,,18,59.5,64.8,2.6,58.7,74.8,63.0,0,,50.0,1,0,5,0.0,0,1,164,0,1,0,0,0,0,0.0,
Cortland Finnegan,3160,CB,SL,7,2,8.0,76.5,92.1,7.7,5.9,3,0,0,0.0,26,46.5,33.4,0.0,49.8,26.8,60.1,1,44,8.0,2,0,6,136.0,26,211,229,2,21,34,4,353,176,1.8,13.6
Jarrett Bush,3261,CB,GB,8,2,7.0,66.7,95.4,10.1,6.7,0,0,3,20.0,12,80.7,81.0,85.4,66.8,48.1,39.2,1,15,25.0,3,3,1,53.5,10,104,109,2,7,15,0,85,52,0.8,8.5
Blake Costanzo,3278,LB,CHI,3,0,,,100.0,,,0,0,0,,6,64.2,41.7,66.6,,37.1,71.7,0,,,0,0,0,0.0,0,9,9,0,0,0,0,0,0,0.0,
Steve Gregory,3326,S,NE,16,5,9.7,61.4,98.0,21.2,13.0,1,0,1,2.3,19,54.1,61.9,85.5,59.3,76.2,74.7,0,46,11.4,5,1,3,101.4,27,595,607,8,34,44,2,349,127,0.6,12.9
Jason Hunter,3360,ED,OAK,13,0,1.7,100.0,2.9,3.7,3.7,1,0,0,0.0,23,41.7,48.1,33.7,54.7,55.3,80.4,0,14,25.0,1,0,5,111.1,3,11,378,4,3,3,0,32,27,2.9,10.7
Tom Johnson,3378,DI,NO,14,1,,,1.1,,,0,0,0,,20,58.9,49.5,57.0,50.4,57.2,73.6,0,,0.0,0,0,1,0.0,0,2,183,2,0,0,0,0,0,0.0,
Tramon Williams,3558,CB,GB,17,4,11.2,57.0,94.8,11.4,6.5,3,0,6,6.5,12,77.4,77.6,33.2,75.9,71.4,61.5,4,55,10.9,6,6,11,78.0,53,634,669,16,45,93,4,714,258,1.2,13.5
Brent Grimes,3589,CB,MIA,16,3,11.8,60.2,99.1,10.4,6.3,0,0,14,14.3,17,89.4,88.7,89.7,69.9,68.9,63.7,4,47,13.1,8,14,2,66.3,59,644,650,8,50,98,0,730,252,1.2,12.4
Garrett McIntyre,3598,ED,NYJ,13,0,3.0,50.0,35.5,47.0,23.5,0,0,0,0.0,22,51.4,62.3,52.8,62.9,67.2,60.9,0,16,20.0,1,0,1,77.1,1,49,138,4,4,2,0,16,11,0.3,16.0
Calvin Johnson,3618,WR,DET,1,0,,,100.0,,,0,0,0,,11,60.0,60.0,62.9,,,,0,,,0,0,1,0.0,0,1,1,0,0,0,0,0,0,0.0,
LaRon Landry,3622,S,IND,14,4,6.0,75.8,95.6,20.0,15.1,0,0,0,0.0,14,66.4,61.9,15.5,35.5,62.1,57.8,0,53,11.1,6,0,3,115.3,25,518,542,10,44,33,2,237,92,0.5,9.5
Patrick Willis,3627,LB,SF,17,5,4.2,80.3,89.9,10.5,8.4,0,0,1,1.5,28,81.6,88.7,91.4,79.3,84.8,80.6,1,66,5.1,3,1,0,94.6,53,577,642,26,51,66,1,463,296,0.8,8.7
Darrelle Revis,3630,CB,TB,16,3,12.5,54.0,99.8,16.4,8.8,0,0,6,9.5,30,83.2,84.7,89.3,78.8,75.8,72.2,2,76,8.6,3,6,1,81.4,34,586,587,11,29,63,4,400,159,0.7,11.8
Lawrence Timmons,3631,LB,PIT,16,2,3.3,73.3,79.1,9.0,6.6,0,0,2,2.7,25,66.8,64.1,88.0,57.1,59.9,63.5,2,37,10.6,5,2,1,88.7,55,514,650,22,40,75,2,500,324,1.0,9.1
Leon Hall,3634,CB,CIN,5,3,9.5,50.0,98.2,9.0,4.5,0,0,3,8.3,7,86.2,86.3,83.6,53.7,76.1,75.6,1,24,0.0,0,3,0,59.1,18,168,171,5,11,36,1,153,57,0.9,8.5
Michael Griffin,3635,S,TEN,14,3,11.2,70.8,97.8,29.5,20.9,0,0,3,12.5,31,65.7,72.4,58.0,71.6,83.4,77.3,1,23,19.4,7,3,2,90.6,17,529,541,5,26,24,1,190,42,0.4,11.2
Aaron Ross,3636,CB,NYG,3,0,14.1,43.8,98.8,11.4,5.0,0,0,5,31.3,21,68.8,69.8,81.5,59.3,68.4,63.9,1,47,16.7,1,5,2,63.5,7,85,86,0,5,16,1,116,15,1.5,16.6
Reggie Nelson,3637,S,CIN,16,3,12.8,65.6,92.8,28.2,18.5,0,0,2,6.3,7,63.8,68.8,43.0,85.3,73.3,71.0,2,33,11.1,4,2,3,102.5,21,616,664,7,29,32,4,247,57,0.4,11.8
Brandon Meriweather,3640,S,WAS,13,1,9.7,79.3,96.0,18.2,14.4,0,0,0,0.0,32,51.1,51.7,20.4,69.3,56.6,46.8,2,37,13.6,6,0,2,106.8,23,436,454,7,37,29,2,319,136,0.8,13.9
Jon Beason,3641,LB,NYG,14,4,5.0,80.8,90.8,9.9,8.0,0,0,0,0.0,21,36.2,48.0,82.6,50.2,66.6,63.4,1,45,18.2,8,0,2,114.4,42,432,476,11,32,52,2,536,339,1.3,12.8
Alan Branch,3649,DI,BUF,16,0,,,1.1,,,0,0,0,,4,56.4,66.1,73.7,52.7,72.2,73.0,0,,0.0,0,0,3,0.0,0,3,267,0,1,0,0,0,0,0.0,
Paul Posluszny,3650,LB,JAX,15,10,6.0,74.2,90.4,10.2,7.6,0,0,6,9.1,15,64.9,63.4,83.0,56.1,60.7,88.7,2,35,6.8,5,6,0,88.1,49,527,583,16,59,66,1,503,227,1.0,10.3
Eric Weddle,3653,S,SD,18,9,7.7,68.9,91.9,15.3,10.5,0,0,3,4.9,27,89.2,85.9,66.3,83.6,71.3,76.3,2,70,10.8,7,3,1,72.8,42,669,728,19,49,61,0,396,231,0.6,9.4
Chris Houston,3657,CB,DET,12,2,15.2,60.8,100.0,9.0,5.5,2,0,7,8.9,11,48.4,50.1,87.9,,57.6,29.5,2,85,15.9,7,7,3,107.3,48,459,459,8,35,79,5,834,274,1.9,17.4
Lamarr Woodley,3662,ED,PIT,11,1,3.3,62.5,33.5,20.0,12.5,0,0,0,0.0,25,76.3,73.9,46.7,76.7,62.5,54.6,0,7,40.0,4,0,3,66.7,5,104,310,8,5,8,0,18,15,0.2,3.6
David Harris,3663,LB,NYJ,16,11,4.5,78.8,85.4,13.4,10.6,0,0,0,0.0,22,59.9,67.2,83.2,59.4,73.6,73.6,0,72,17.2,10,0,2,119.2,41,585,685,18,37,52,3,416,245,0.8,10.1
Justin Durant,3664,LB,DAL,10,0,3.8,86.7,91.7,7.4,6.4,0,0,1,6.7,9,75.3,64.6,74.6,53.2,52.5,44.7,0,20,21.4,3,1,0,90.3,13,100,109,6,11,15,0,85,61,0.9,6.5
Eric Wright,3669,CB,SF,6,0,21.8,60.0,99.0,15.3,9.2,0,0,1,10.0,28,69.4,69.7,80.1,59.4,65.0,82.5,1,29,0.0,0,1,0,57.1,6,98,99,1,7,10,0,107,18,1.2,17.8
Josh Wilson,3671,CB,WAS,16,3,8.3,75.3,92.1,7.9,5.9,0,0,5,5.9,32,63.8,65.4,72.6,85.0,56.1,52.2,1,51,13.8,9,5,2,119.0,64,524,569,14,53,85,5,805,372,1.6,12.6
Usama Young,3682,S,OAK,11,1,8.5,100.0,78.5,25.3,25.3,0,0,1,25.0,23,69.3,74.0,81.6,73.6,63.7,90.3,1,22,0.0,0,1,0,76.0,4,106,135,4,10,4,0,47,13,0.5,11.8
Charles Johnson,3699,ED,CAR,15,0,11.5,50.0,5.6,29.0,14.5,1,0,1,50.0,5,65.2,71.5,68.2,69.0,66.1,79.1,0,11,33.3,1,1,2,66.7,1,29,516,13,2,2,0,11,0,0.4,11.0
Brandon Mebane,3701,DI,SEA,19,0,,,1.3,,,0,0,0,,29,63.6,88.7,87.1,73.3,84.4,72.5,0,,0.0,0,0,0,0.0,0,4,310,1,1,0,0,0,0,0.0,
Ray McDonald,3713,DI,SF,17,1,1.0,0.0,0.6,,3.0,0,0,0,0.0,28,63.5,60.6,56.8,51.7,71.0,80.4,0,,40.0,2,0,2,39.6,0,3,485,5,2,1,0,0,0,0.0,
Brian Robison,3718,ED,MIN,16,0,0.0,0.0,1.2,,8.0,0,0,0,0.0,18,64.7,70.6,80.4,68.4,62.3,78.5,0,,62.5,5,0,2,39.6,0,8,656,11,3,1,0,0,0,0.0,
Paul Soliai,3724,DI,MIA,15,0,,,1.7,,,0,0,0,,17,57.5,68.3,59.0,64.1,68.9,68.3,0,,0.0,0,0,2,0.0,0,4,238,1,1,0,0,0,0,0.0,
Stephen Nicholas,3725,LB,ATL,6,2,2.5,83.3,88.9,9.6,8.0,0,0,1,16.7,2,54.0,76.7,73.7,62.0,84.9,78.8,0,8,12.5,1,1,0,120.8,5,48,54,2,5,6,1,21,17,0.4,4.2
Dashon Goldson,3742,S,TB,13,6,11.7,63.3,97.6,24.3,15.4,0,0,5,16.7,30,51.6,50.3,0.0,61.7,61.1,54.0,1,37,16.0,8,5,6,121.4,19,485,497,6,36,30,4,294,106,0.6,15.5
Antwan Barnes,3750,ED,NYJ,5,0,,,19.7,,,0,0,0,,22,62.2,63.4,37.3,69.1,50.4,48.9,0,,50.0,2,0,0,0.0,0,24,122,2,2,0,0,0,0,0.0,
Tarell Brown,3763,CB,SF,16,0,12.0,61.4,99.5,11.1,6.8,1,0,12,14.5,28,68.1,70.4,89.8,53.3,75.1,58.3,0,44,14.6,6,12,6,100.7,51,592,595,6,35,83,4,625,166,1.1,12.3
Will Herring,3777,LB,NO,10,0,12.3,57.1,90.0,6.5,3.7,0,0,0,0.0,20,53.2,40.8,75.7,56.6,35.5,79.5,1,21,0.0,0,0,1,67.6,4,27,30,1,3,7,1,30,7,1.2,7.5
Eric Frampton,3781,S,NO,1,0,,,100.0,,,0,0,0,,20,61.3,62.0,67.4,,60.0,,0,,,0,0,0,0.0,0,4,4,0,0,0,0,0,0,0.0,
Derek Landri,3782,DI,TB,7,0,,,2.6,,,0,0,0,,30,52.7,42.8,80.9,51.3,51.7,27.2,0,,66.7,2,0,0,0.0,0,2,77,1,1,0,0,0,0,0.0,
Corey Graham,3784,CB,BLT,16,0,11.4,58.1,97.7,10.4,6.1,1,0,6,8.1,3,74.9,75.6,57.7,89.9,64.0,73.7,4,46,6.1,3,6,4,87.4,43,472,483,16,46,74,7,495,209,1.1,11.5
William Gay,3786,CB,PIT,16,1,10.3,58.4,97.4,10.4,6.1,0,0,5,5.6,25,75.1,80.3,64.7,87.3,85.6,62.0,1,31,10.4,5,5,3,72.9,52,566,581,15,42,89,1,493,205,0.9,9.5
Adam Hayward,3798,LB,TB,8,0,4.6,72.7,84.9,9.5,6.9,0,0,1,9.1,30,65.3,52.7,19.7,48.3,49.4,51.6,0,26,20.0,1,1,1,127.1,8,79,93,1,4,11,1,90,74,1.2,11.3
John Wendling,3800,S,DET,1,0,,,100.0,,,0,0,0,,11,60.0,60.0,62.9,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Desmond Bishop,3808,LB,MIN,3,1,-6.0,100.0,82.6,18.0,18.0,0,0,0,0.0,18,68.6,71.0,73.6,57.1,68.2,64.8,0,5,0.0,0,0,0,87.5,1,19,23,0,1,1,0,5,11,0.3,5.0
Marvin Mitchell,3836,LB,MIN,16,0,3.0,68.4,88.2,8.5,5.8,0,0,1,5.3,18,65.2,64.7,73.3,57.6,62.7,78.5,0,26,18.2,2,1,0,102.3,13,112,127,4,9,19,1,117,86,1.1,9.0
Trumaine McBride,3837,CB,NYG,11,0,12.8,43.8,100.0,11.9,5.2,1,0,8,11.0,21,77.4,75.1,87.0,,51.2,53.7,2,56,9.4,3,8,1,57.4,32,394,394,9,29,73,2,369,94,1.0,11.5
Alan Ball,3853,CB,JAX,15,1,11.8,54.4,99.8,13.0,7.1,1,0,13,16.5,15,75.6,76.6,68.4,57.9,74.5,61.2,2,46,17.1,7,13,6,75.3,43,588,589,15,33,79,2,569,225,1.0,13.2
Keyunta Dawson,3858,ED,NO,9,0,,,8.8,,,0,0,0,,20,87.1,73.0,79.8,59.1,55.8,73.8,0,,0.0,0,0,0,0.0,0,6,68,1,1,0,0,0,0,0.0,
Marquice Cole,3909,CB,DEN,7,0,9.0,68.8,98.1,9.0,6.2,0,0,1,6.3,10,52.1,50.9,82.1,54.1,48.3,41.2,1,39,22.2,2,1,0,120.1,11,104,106,2,7,16,2,181,100,1.8,16.5
Craig Dahl,3920,S,SF,6,1,38.0,100.0,94.3,32.0,32.0,0,0,0,0.0,28,44.8,49.0,75.4,60.0,67.8,85.2,0,51,0.0,0,0,0,118.8,1,33,35,1,4,1,0,51,13,1.6,51.0
Daniel Muir,4022,DI,OAK,10,1,,,1.5,,,0,0,0,,23,60.4,50.0,82.1,51.6,51.3,75.1,0,,0.0,0,0,0,0.0,0,2,133,1,0,0,0,0,0,0.0,
Nick Roach,4054,LB,OAK,16,6,5.3,81.4,78.1,13.8,11.2,0,0,1,2.3,23,75.7,66.4,66.1,73.6,48.2,58.5,1,33,16.3,8,1,1,101.1,35,503,644,14,35,43,1,375,279,0.8,10.7
Jason Trusnik,4083,LB,MIA,8,0,6.2,83.3,84.4,10.4,8.7,0,0,1,16.7,17,58.8,70.0,73.2,64.8,71.7,74.4,0,18,33.3,1,1,0,103.5,5,54,64,1,2,6,0,53,34,1.0,10.6
James Ihedigbo,4147,S,BLT,16,3,9.8,63.6,93.6,20.5,13.0,0,0,4,9.1,3,48.6,63.2,68.5,90.2,84.7,54.2,3,46,24.5,13,4,2,66.9,28,604,645,10,37,44,1,344,113,0.6,12.3
Michael Adams,4192,CB,TB,5,0,9.3,73.3,93.2,5.9,4.3,0,0,1,6.7,30,49.6,54.6,78.8,73.7,71.6,67.5,0,27,10.0,1,1,2,100.4,11,69,74,5,9,15,0,134,34,2.1,12.2
Akeem Jordan,4270,LB,KC,16,1,3.2,91.7,86.8,18.2,16.7,0,0,0,0.0,16,66.4,75.3,44.1,55.2,79.5,80.0,0,27,0.0,0,0,1,137.8,11,210,242,5,16,12,1,125,93,0.6,11.4
Chris Long,4316,ED,SL,16,0,,,1.3,,,3,0,0,,26,81.0,65.6,0.0,71.9,62.0,69.4,0,,0.0,0,0,10,0.0,0,7,523,10,5,0,0,0,0,0.0,
Keith Rivers,4323,LB,NYG,14,1,2.7,66.7,73.9,15.5,10.3,0,0,0,0.0,21,53.4,63.3,76.2,56.3,69.2,67.4,0,30,33.3,4,0,1,92.4,8,130,176,3,7,12,0,100,89,0.8,12.5
Jerod Mayo,4324,LB,NE,6,3,5.0,58.6,88.1,12.1,7.1,0,0,0,0.0,19,66.1,57.8,40.4,61.3,49.8,85.5,0,29,0.0,0,0,1,77.4,17,215,244,6,14,29,0,184,115,0.9,10.8
Leodis McKelvin,4325,CB,BUF,15,2,11.6,46.1,99.8,11.2,5.1,0,0,13,12.7,4,76.4,74.5,89.1,60.0,55.5,78.1,1,38,2.0,1,13,3,66.3,47,558,559,7,47,102,2,571,170,1.1,12.1
Dominique Rodgers-Cromartie,4330,CB,DEN,18,2,12.7,47.1,99.7,14.2,6.7,0,0,12,14.1,10,82.6,80.3,89.5,76.5,51.0,60.1,3,79,11.4,4,12,5,70.0,40,610,612,10,29,85,4,565,260,1.0,14.1
Aqib Talib,4334,CB,NE,15,2,13.3,54.7,99.6,13.3,7.3,2,0,7,9.3,19,62.5,65.5,65.9,58.5,79.6,56.5,4,80,14.0,6,7,8,75.8,41,566,568,2,35,75,3,666,194,1.2,16.2
Mike Jenkins,4339,CB,OAK,15,1,8.6,70.2,98.4,8.6,6.1,1,0,4,4.8,23,60.6,64.1,19.9,46.3,89.1,78.7,2,61,11.1,6,4,8,104.8,59,540,549,17,47,84,5,691,322,1.4,11.7
Antoine Cason,4341,CB,ARZ,9,2,10.8,68.4,95.7,9.9,6.8,0,0,1,5.3,1,62.4,61.8,0.0,65.1,65.5,66.4,2,29,8.3,1,1,1,91.7,13,134,140,2,9,19,2,169,50,1.3,13.0
Brandon Flowers,4349,CB,KC,14,5,10.5,66.7,95.7,7.8,5.2,2,0,5,4.9,16,58.9,62.2,53.5,82.5,70.4,82.2,2,60,3.1,2,5,6,101.6,68,562,587,13,58,102,5,875,352,1.7,12.9
Curtis Lofton,4351,LB,NO,18,11,4.5,77.1,87.0,9.9,7.6,0,0,1,1.4,20,67.7,65.9,64.5,60.5,62.7,70.7,0,31,6.8,4,1,2,107.7,54,556,639,26,44,70,3,454,278,0.9,8.4
Tracy Porter,4354,CB,OAK,16,4,7.9,66.0,92.9,8.7,5.8,2,0,8,8.5,23,50.8,53.9,45.5,59.6,70.1,36.1,2,33,25.0,13,8,6,93.7,62,575,619,10,35,94,4,707,363,1.3,11.4
Calais Campbell,4364,DI,ARZ,16,1,,,0.5,,,0,0,0,,1,61.6,75.1,70.1,69.0,72.6,64.5,0,,71.4,5,0,2,0.0,0,3,646,10,1,0,0,0,0,0.0,
Quentin Groves,4366,ED,CLV,5,0,-6.0,100.0,26.5,7.0,7.0,0,0,0,0.0,8,76.2,75.9,77.0,69.7,61.8,73.6,0,-1,0.0,0,0,1,79.2,1,9,34,3,1,1,0,-1,5,-0.1,-1.0
Terrell Thomas,4377,CB,NYG,14,3,7.2,65.8,95.9,7.3,4.8,0,0,2,2.5,21,69.5,71.1,86.7,69.8,67.2,58.1,1,43,13.3,8,2,0,105.9,52,398,415,19,49,79,6,549,267,1.4,10.6
Kendall Langford,4380,DI,SL,16,1,,,2.9,,,0,0,0,,26,54.7,60.9,16.0,56.0,74.1,62.6,0,,50.0,2,0,6,0.0,0,12,415,5,1,0,0,0,0,0.0,
Charles Godfrey,4381,S,CAR,2,0,14.5,50.0,92.3,28.0,14.0,0,0,2,50.0,5,51.8,49.2,76.7,71.6,48.6,54.1,0,23,16.7,1,2,0,89.6,2,60,65,2,5,4,0,44,4,0.8,22.0
Dan Connor,4388,LB,CAR,1,1,,,100.0,,,0,0,0,,5,69.8,82.5,71.6,,77.9,77.0,0,,0.0,0,0,0,0.0,0,13,13,1,1,0,0,0,0,0.0,
Pat Sims,4391,DI,OAK,16,0,,,2.3,,,1,0,0,,23,71.8,71.0,30.2,58.2,75.4,80.3,0,,0.0,0,0,6,0.0,0,8,355,5,3,0,0,0,0,0.0,
Cliff Avril,4406,ED,SEA,18,0,3.0,50.0,6.6,31.0,15.5,0,0,1,50.0,29,81.5,84.1,20.1,90.1,56.6,80.3,0,2,25.0,1,1,4,56.3,1,32,482,13,3,2,0,2,4,0.1,2.0
Philip Wheeler,4407,LB,MIA,16,3,3.3,72.3,78.9,9.7,7.0,0,0,3,4.6,17,45.2,48.0,46.0,68.2,48.8,58.9,0,34,12.2,6,3,3,108.7,47,475,602,11,40,65,3,483,373,1.1,10.3
Thomas DeCoud,4412,S,ATL,15,2,9.9,72.2,95.4,18.0,13.0,0,0,2,5.6,2,36.4,42.4,86.3,47.6,59.1,40.6,0,53,19.4,7,2,1,147.0,26,493,517,4,27,36,6,390,165,0.8,15.0
Tyvon Branch,4414,S,OAK,2,0,14.0,66.7,92.1,16.5,11.0,0,0,0,0.0,23,55.0,63.0,77.5,89.9,64.7,54.2,0,3,33.3,1,0,0,70.1,2,35,38,2,2,3,0,4,9,0.1,2.0
William Hayes,4417,ED,SL,14,0,-1.5,50.0,2.2,5.0,2.5,0,0,0,0.0,26,58.9,81.6,45.4,75.3,80.6,53.6,1,12,28.6,2,0,2,29.2,1,5,231,7,5,2,0,12,11,2.4,12.0
Dwight Lowery,4427,S,JAX,2,2,16.0,80.0,100.0,17.0,13.6,0,0,1,20.0,15,45.4,46.5,77.2,,61.8,78.4,0,17,0.0,0,1,0,149.6,4,70,70,0,2,5,1,52,4,0.8,13.0
Quintin Demps,4431,S,KC,17,4,6.8,55.6,96.4,28.4,15.8,1,0,3,11.1,16,53.6,52.2,82.9,42.1,52.0,58.3,4,16,9.7,3,3,3,35.3,15,450,467,7,24,27,1,92,33,0.2,6.1
Craig Steltz,4434,S,CHI,7,0,16.0,66.7,90.9,30.0,20.0,0,0,0,0.0,6,57.2,44.6,78.8,49.1,36.1,56.5,0,22,0.0,0,0,0,109.7,2,60,66,0,2,3,0,43,6,0.7,21.5
Red Bryant,4435,ED,SEA,18,0,,,0.8,,,1,0,0,,29,63.8,67.7,43.6,60.4,70.4,66.3,0,,0.0,0,0,3,0.0,0,2,259,3,1,0,0,0,0,0.0,
Bryan Kehl,4437,LB,WAS,2,0,,,50.0,,,0,0,0,,32,60.0,60.6,68.3,58.5,60.4,,0,,,0,0,0,0.0,0,1,2,0,0,0,0,0,0,0.0,
Brandon Carr,4454,CB,DAL,16,5,12.2,60.2,100.0,9.7,5.9,1,0,7,6.2,9,66.3,67.7,89.7,,66.4,41.9,3,87,16.7,11,7,6,84.5,68,694,694,11,50,113,3,936,350,1.4,13.8
Zackary Bowman,4456,CB,CHI,14,3,8.7,68.8,99.7,7.1,4.9,1,0,6,9.4,6,68.7,67.0,88.3,58.8,54.0,67.4,4,44,11.4,5,6,3,70.3,44,323,324,9,36,64,1,488,199,1.6,11.1
Orlando Scandrick,4457,CB,DAL,16,1,8.8,61.4,96.2,10.2,6.3,2,0,9,8.9,9,78.8,75.5,49.0,77.5,52.5,51.0,2,40,18.3,11,9,8,88.3,62,663,689,16,48,101,5,650,318,1.0,10.5
Kroy Biermann,4468,ED,ATL,2,0,6.8,75.0,35.6,6.7,5.0,0,0,0,0.0,2,39.8,56.8,77.0,53.8,72.0,49.7,0,10,100.0,1,0,0,91.7,3,21,59,0,0,4,0,26,17,1.3,8.7
Erik Walden,4481,ED,IND,17,2,7.4,62.5,29.3,32.6,20.4,0,0,0,0.0,14,71.0,67.3,66.9,58.5,68.1,70.7,0,11,12.5,2,0,3,70.8,5,164,560,11,12,8,0,32,24,0.2,6.4
Trevor Scott,4483,ED,TB,4,0,5.0,100.0,2.9,1.0,1.0,0,0,0,0.0,30,60.0,57.2,0.0,54.2,78.7,70.2,0,7,,0,0,1,95.8,1,1,34,0,0,1,0,7,2,7.0,7.0
Geno Hayes,4489,LB,JAX,14,10,4.5,62.1,92.8,13.0,8.1,0,0,4,6.9,15,73.7,63.0,77.5,53.1,51.4,63.7,2,37,9.5,4,4,1,68.5,36,492,530,11,28,58,1,324,229,0.7,9.0
Corey Lynch,4491,S,IND,5,0,0.5,100.0,100.0,15.5,15.5,0,0,0,0.0,14,46.2,44.9,74.5,,62.8,49.4,0,36,50.0,1,0,0,118.8,2,32,32,0,1,2,0,49,48,1.6,24.5
Nick Hayden,4495,DI,DAL,16,3,,,1.5,,,1,0,0,,9,60.7,44.9,60.5,49.7,45.8,61.4,0,,10.0,1,0,3,0.0,0,8,526,4,6,0,0,0,0,0.0,
Ahtyba Rubin,4504,DI,CLV,14,1,0.0,100.0,2.1,7.0,7.0,0,0,0,0.0,8,66.2,66.4,86.6,45.3,77.4,74.4,0,8,0.0,0,0,0,100.0,1,7,337,3,1,1,0,8,8,1.1,8.0
Ryan Mundy,4508,S,NYG,13,5,9.8,70.0,95.8,16.8,11.7,0,0,0,0.0,21,55.5,62.5,85.5,80.1,71.0,83.3,1,28,0.0,0,0,0,113.1,21,369,385,5,22,30,3,239,90,0.7,11.4
Joe Mays,4514,LB,HST,14,2,4.1,58.6,83.9,11.6,6.8,0,0,2,6.9,13,54.5,60.9,88.4,60.4,64.1,50.4,0,18,21.1,4,2,0,105.1,17,209,249,7,13,29,3,137,111,0.7,8.1
Andy Studebaker,4517,ED,IND,7,0,0.5,50.0,37.8,14.0,7.0,0,0,0,0.0,14,70.0,81.7,84.5,76.0,72.1,80.0,0,21,,0,0,0,87.5,1,14,37,1,0,2,0,21,19,1.5,21.0
Steve Johnson,4538,WR,BUF,1,0,,,100.0,,,0,0,0,,4,60.0,60.0,62.9,,,,0,,,0,0,1,0.0,0,1,1,0,0,0,0,0,0,0.0,
Cary Williams,4543,CB,PHI,17,3,12.5,59.3,99.7,10.5,6.2,3,0,8,6.8,24,64.2,65.4,72.6,81.2,64.6,45.1,3,36,14.1,10,8,6,80.9,70,776,778,13,58,118,4,813,272,1.1,11.6
Rob Jackson,4556,ED,WAS,12,1,,,17.6,,,0,0,0,,32,82.4,61.7,44.3,57.9,57.6,64.3,1,,33.3,1,0,1,0.0,0,18,102,4,1,0,0,0,0,0.0,
