rank,player-name,rank-position,year signed,age,year 2,value,average/year
1,Jalen Ramsey,Cornerback,2020-2026 (FA: 2027),25,5,"$100,000,000","$20,000,000"
2,Marlon Humphrey,Cornerback,2020-2026 (FA: 2027),24,5,"$97,500,000","$19,500,000"
4,Tre'Davious White,Cornerback,2020-2025 (FA: 2026),25,4,"$69,000,000","$17,250,000"
7,Darius Slay,Cornerback,2020-2023 (FA: 2024),29,3,"$50,050,000","$16,683,333"
3,Byron Jones,Cornerback,2020-2024 (FA: 2025),27,5,"$82,500,000","$16,500,000"
5,Budda Baker,Safety,2020-2024 (FA: 2025),24,4,"$59,000,000","$14,750,000"
6,Eddie Jackson,Free Safety,2020-2024 (FA: 2025),27,4,"$58,400,000","$14,600,000"
8,James Bradberry,Cornerback,2020-2022 (FA: 2023),26,3,"$43,500,000","$14,500,000"
9,Trae Waynes,Cornerback,2020-2022 (FA: 2023),27,3,"$42,000,000","$14,000,000"
16,Kyle Fuller,Cornerback,2020-2021 (FA: 2022),27,2,"$27,000,000","$13,500,000"
17,Devin McCourty,Free Safety,2020-2021 (FA: 2022),32,2,"$23,000,000","$11,500,000"
31,Anthony Harris,Free Safety,2020-2020 (FA: 2021),28,1,"$11,441,000","$11,441,000"
31,Justin Simmons,Free Safety,2020-2020 (FA: 2021),26,1,"$11,441,000","$11,441,000"
13,Bradley Roby,Cornerback,2020-2022 (FA: 2023),27,3,"$31,500,000","$10,500,000"
14,Logan Ryan,Cornerback,2020-2023 (FA: 2024),29,3,"$31,000,000","$10,333,333"
10,Kendall Fuller,Cornerback,2020-2023 (FA: 2024),25,4,"$40,000,000","$10,000,000"
19,Desmond Trufant,Cornerback,2020-2021 (FA: 2022),29,2,"$20,000,000","$10,000,000"
20,Jordan Poyer,Free Safety,2020-2022 (FA: 2023),28,2,"$19,500,000","$9,750,000"
15,Jimmie Ward,Free Safety,2020-2022 (FA: 2023),28,3,"$28,500,000","$9,500,000"
24,Chris Harris,Cornerback,2020-2021 (FA: 2022),30,2,"$17,000,000","$8,500,000"
