rank,player-name,rank-position,year signed,age,year 2,value,average/year
220,Damontae Kazee,Safety,2021-2021 (FA: 2022),27,1,"$1,127,500","$1,127,500"
220,Andrew Adams,Safety,2021-2021 (FA: 2022),28,1,"$1,127,500","$1,127,500"
220,Damarious Randall,Cornerback,2021-2021 (FA: 2022),28,1,"$1,127,500","$1,127,500"
220,Jaquiski Tartt,Free Safety,2021-2021 (FA: 2022),29,1,"$1,127,500","$1,127,500"
220,Quinton Dunbar,Cornerback,2021-2021 (FA: 2022),28,1,"$1,127,500","$1,127,500"
220,Karl Joseph,Strong Safety,2021-2021 (FA: 2022),27,1,"$1,127,500","$1,127,500"
220,Mackensie Alexander,Cornerback,2021-2021 (FA: 2022),27,1,"$1,127,500","$1,127,500"
220,Sean Davis,Free Safety,2021-2021 (FA: 2022),27,1,"$1,127,500","$1,127,500"
220,Miles Killebrew,Safety,2021-2021 (FA: 2022),27,1,"$1,127,500","$1,127,500"
220,DeAndre Houston-Carson,Safety,2021-2021 (FA: 2022),27,1,"$1,127,500","$1,127,500"
235,Tavon Wilson,Strong Safety,2021-2021 (FA: 2022),31,1,"$1,125,000","$1,125,000"
235,Nevin Lawson,Cornerback,2021-2021 (FA: 2022),29,1,"$1,125,000","$1,125,000"
237,Tremon Smith,Cornerback,2021-2021 (FA: 2022),24,1,"$1,110,000","$1,110,000"
238,Anthony Levine,Strong Safety,2021-2021 (FA: 2022),34,1,"$1,100,000","$1,100,000"
239,Matthias Farley,Strong Safety,2021-2021 (FA: 2022),28,1,"$1,090,000","$1,090,000"
240,Prince Amukamara,Cornerback,2021-2021 (FA: 2022),32,1,"$1,075,000","$1,075,000"
240,Buster Skrine,Cornerback,2021-2021 (FA: 2022),31,1,"$1,075,000","$1,075,000"
240,Andrew Sendejo,Strong Safety,2021-2021 (FA: 2022),33,1,"$1,075,000","$1,075,000"
240,Dre Kirkpatrick,Cornerback,2021-2021 (FA: 2022),31,1,"$1,075,000","$1,075,000"
240,Michael Thomas,Free Safety,2021-2021 (FA: 0),30,1,"$1,075,000","$1,075,000"
240,D.J. Hayden,Cornerback,2021-2021 (FA: 0),30,1,"$1,075,000","$1,075,000"
240,Desmond Trufant,Cornerback,2021-2021 (FA: 2022),30,1,"$1,075,000","$1,075,000"
240,Blidi Wreh-Wilson,Cornerback,2021-2021 (FA: 0),31,1,"$1,075,000","$1,075,000"
240,Shawn Williams,Strong Safety,2021-2021 (FA: 0),29,1,"$1,075,000","$1,075,000"
240,Tony Jefferson,Strong Safety,2021-2021 (FA: 2022),29,1,"$1,075,000","$1,075,000"
240,Nickell Robey-Coleman,Cornerback,2021-2021 (FA: 2022),29,1,"$1,075,000","$1,075,000"
240,Jeff Heath,Strong Safety,2021-2021 (FA: 0),30,1,"$1,075,000","$1,075,000"
240,Bradley McDougald,Strong Safety,2021-2021 (FA: 2022),30,1,"$1,075,000","$1,075,000"
240,Jahleel Addae,Strong Safety,2021-2021 (FA: 0),30,1,"$1,075,000","$1,075,000"
240,Rashaan Melvin,Cornerback,2021-2021 (FA: 2022),31,1,"$1,075,000","$1,075,000"
240,Darqueze Dennard,Cornerback,2021-2021 (FA: 2022),29,1,"$1,075,000","$1,075,000"
240,Dontae Johnson,Cornerback,2021-2021 (FA: 2022),29,1,"$1,075,000","$1,075,000"
58,Darren Hall,Cornerback,2021-2024 (FA: 2025),21,4,"$4,284,748","$1,071,187"
170,Ross Cockrell,Cornerback,2021-2022 (FA: 2023),29,2,"$2,110,000","$1,055,000"
59,Zech McPhearson,Cornerback,2021-2024 (FA: 2025),23,4,"$4,209,652","$1,052,413"
61,Camryn Bynum,Cornerback,2021-2024 (FA: 2025),22,4,"$4,197,812","$1,049,453"
62,Robert Rochell,Cornerback,2021-2024 (FA: 2025),23,4,"$4,170,928","$1,042,732"
257,Danny Johnson,Cornerback,2021-2021 (FA: 2022),25,1,"$1,035,000","$1,035,000"
63,Marco Wilson,Safety,2021-2024 (FA: 2025),22,4,"$4,130,380","$1,032,595"
65,Tre Brown,Cornerback,2021-2024 (FA: 2025),23,4,"$4,120,664","$1,030,166"
258,Jordan Richards,Strong Safety,2021-2021 (FA: 2022),28,1,"$1,015,000","$1,015,000"
71,Tyree Gillespie,Safety,2021-2024 (FA: 2025),22,4,"$3,979,344","$994,836"
259,Marqui Christian,Safety,2021-2021 (FA: 2022),26,1,"$990,000","$990,000"
259,Blake Countess,Safety,2021-2021 (FA: 2022),27,1,"$990,000","$990,000"
259,Jordan Lucas,Safety,2021-2021 (FA: 0),27,1,"$990,000","$990,000"
259,Kavon Frazier,Safety,2021-2021 (FA: 2022),26,1,"$990,000","$990,000"
259,Will Parks,Safety,2021-2021 (FA: 2022),26,1,"$990,000","$990,000"
259,Crevon LeBlanc,Cornerback,2021-2021 (FA: 2022),26,1,"$990,000","$990,000"
259,Trevor Williams,Cornerback,2021-2021 (FA: 2022),27,1,"$990,000","$990,000"
259,Brian Poole,Cornerback,2021-2021 (FA: 0),28,1,"$990,000","$990,000"
259,Chris Milton,Cornerback,2021-2021 (FA: 2022),28,1,"$990,000","$990,000"
259,Chris Milton,Cornerback,2021-2021 (FA: 0),28,1,"$990,000","$990,000"
259,Doug Middleton,Free Safety,2021-2021 (FA: 2022),27,1,"$990,000","$990,000"
259,Antonio Hamilton,Cornerback,2021-2021 (FA: 2022),28,1,"$990,000","$990,000"
259,Briean Boddy-Calhoun,Safety,2021-2021 (FA: 2022),28,1,"$990,000","$990,000"
259,Josh Jones,Safety,2021-2021 (FA: 0),26,1,"$990,000","$990,000"
259,Delano Hill,Safety,2021-2021 (FA: 2022),25,1,"$990,000","$990,000"
259,Rasul Douglas,Cornerback,2021-2021 (FA: 2022),25,1,"$990,000","$990,000"
259,Tedric Thompson,Safety,2021-2021 (FA: 2022),26,1,"$990,000","$990,000"
259,Nate Hairston,Cornerback,2021-2021 (FA: 2022),26,1,"$990,000","$990,000"
259,Adrian Colbert,Free Safety,2021-2021 (FA: 2022),27,1,"$990,000","$990,000"
259,Torry McTyer,Cornerback,2021-2021 (FA: 2022),25,1,"$990,000","$990,000"
259,Greg Mabin,Cornerback,2021-2021 (FA: 2022),26,1,"$990,000","$990,000"
259,Arthur Maulet,Cornerback,2021-2021 (FA: 2022),27,1,"$990,000","$990,000"
259,Andrew Adams,Safety,2021-2021 (FA: 2022),28,1,"$990,000","$990,000"
259,Robert Alford,Cornerback,2021-2021 (FA: 2022),32,1,"$990,000","$990,000"
259,B.W. Webb,Cornerback,2021-2021 (FA: 2022),31,1,"$990,000","$990,000"
259,HaHa Clinton-Dix,Free Safety,2021-2021 (FA: 2022),28,1,"$990,000","$990,000"
259,HaHa Clinton-Dix,Free Safety,2021-2021 (FA: 2022),28,1,"$990,000","$990,000"
259,Damarious Randall,Cornerback,2021-2021 (FA: 0),28,1,"$990,000","$990,000"
259,Clayton Geathers,Free Safety,2021-2021 (FA: 2022),29,1,"$990,000","$990,000"
259,Ibraheim Campbell,Strong Safety,2021-2021 (FA: 2022),28,1,"$990,000","$990,000"
259,Tye Smith,Cornerback,2021-2021 (FA: 2022),28,1,"$990,000","$990,000"
259,DeVante Bausby,Cornerback,2021-2021 (FA: 2022),28,1,"$990,000","$990,000"
259,Dean Marlowe,Strong Safety,2021-2021 (FA: 2022),28,1,"$990,000","$990,000"
259,Curtis Riley,Free Safety,2021-2021 (FA: 2022),28,1,"$990,000","$990,000"
259,Karl Joseph,Strong Safety,2021-2021 (FA: 0),27,1,"$990,000","$990,000"
259,Artie Burns,Cornerback,2021-2021 (FA: 2022),25,1,"$990,000","$990,000"
259,Sean Davis,Free Safety,2021-2021 (FA: 0),27,1,"$990,000","$990,000"
259,Will Redmond,Free Safety,2021-2021 (FA: 0),27,1,"$990,000","$990,000"
259,Darian Thompson,Free Safety,2021-2021 (FA: 0),27,1,"$990,000","$990,000"
259,Daryl Worley,Cornerback,2021-2021 (FA: 2022),26,1,"$990,000","$990,000"
259,Brandon Williams,Cornerback,2021-2021 (FA: 2022),28,1,"$990,000","$990,000"
72,Jamien Sherwood,Safety,2021-2024 (FA: 2025),21,4,"$3,834,856","$958,714"
73,Caden Sterns,Safety,2021-2024 (FA: 2025),21,4,"$3,810,588","$952,647"
74,Michael Carter,Cornerback,2021-2024 (FA: 2025),22,4,"$3,808,927","$952,232"
75,Shaun Wade,Cornerback,2021-2024 (FA: 2025),22,4,"$3,797,564","$949,391"
76,Darrick Forrest,Safety,2021-2024 (FA: 2025),21,4,"$3,791,072","$947,768"
77,Jamar Johnson,Safety,2021-2024 (FA: 2025),21,4,"$3,790,220","$947,555"
78,Shawn Davis,Safety,2021-2024 (FA: 2025),23,4,"$3,787,331","$946,833"
79,Keith Taylor,Cornerback,2021-2024 (FA: 2025),22,4,"$3,785,988","$946,497"
80,Nate Hobbs,Cornerback,2021-2024 (FA: 2025),21,4,"$3,783,052","$945,763"
300,Brandon Facyson,Cornerback,2021-2021 (FA: 2022),26,1,"$945,000","$945,000"
81,Richard LeCount,Safety,2021-2024 (FA: 2025),22,4,"$3,776,588","$944,147"
82,Deommodore Lenoir,Cornerback,2021-2024 (FA: 2025),21,4,"$3,764,872","$941,218"
83,Jason Pinnock,Cornerback,2021-2024 (FA: 2025),21,4,"$3,750,451","$937,613"
84,Shemar Jean-Charles,Cornerback,2021-2024 (FA: 2025),22,4,"$3,720,152","$930,038"
84,Talanoa Hufanga,Safety,2021-2024 (FA: 2025),22,4,"$3,720,152","$930,038"
84,Avery Williams,Cornerback,2021-2024 (FA: 2025),26,4,"$3,720,152","$930,038"
87,Hamsah Nasirildeen,Safety,2021-2024 (FA: 2025),22,4,"$3,687,849","$921,962"
88,Joshuah Bledsoe,Safety,2021-2024 (FA: 2025),24,4,"$3,680,348","$920,087"
301,T.J. Green,Safety,2021-2021 (FA: 0),25,1,"$920,000","$920,000"
301,Keivarae Russell,Cornerback,2021-2021 (FA: 2022),27,1,"$920,000","$920,000"
301,Donte Deayon,Cornerback,2021-2021 (FA: 2022),26,1,"$920,000","$920,000"
301,Lafayette Pitts,Cornerback,2021-2021 (FA: 2022),28,1,"$920,000","$920,000"
301,Kevin Peterson,Cornerback,2021-2021 (FA: 2022),27,1,"$920,000","$920,000"
301,Malik Hooker,Safety,2021-2021 (FA: 2022),25,1,"$920,000","$920,000"
301,Cordrea Tankersley,Cornerback,2021-2021 (FA: 2022),27,1,"$920,000","$920,000"
301,Corn Elder,Cornerback,2021-2021 (FA: 2022),26,1,"$920,000","$920,000"
301,Dee Virgin,Cornerback,2021-2021 (FA: 0),27,1,"$920,000","$920,000"
301,Josh Jackson,Cornerback,2021-2021 (FA: 0),24,1,"$920,000","$920,000"
301,Davontae Harris,Cornerback,2021-2021 (FA: 2022),26,1,"$920,000","$920,000"
301,Davontae Harris,Cornerback,2021-2021 (FA: 0),26,1,"$920,000","$920,000"
301,Natrell Jamerson,Cornerback,2021-2021 (FA: 2022),25,1,"$920,000","$920,000"
301,Parry Nickerson,Cornerback,2021-2021 (FA: 2022),26,1,"$920,000","$920,000"
301,Tony Brown,Cornerback,2021-2021 (FA: 2022),24,1,"$920,000","$920,000"
301,Brandon Facyson,Cornerback,2021-2021 (FA: 0),26,1,"$920,000","$920,000"
301,Sean Chandler,Safety,2021-2021 (FA: 2022),24,1,"$920,000","$920,000"
301,Chris Jones,Cornerback,2021-2022 (FA: 2023),25,1,"$920,000","$920,000"
301,Jalen Davis,Cornerback,2021-2021 (FA: 2022),24,1,"$920,000","$920,000"
301,Ryan Neal,Cornerback,2021-2022 (FA: 2023),25,1,"$920,000","$920,000"
301,Joshua Kalu,Cornerback,2021-2021 (FA: 2022),25,1,"$920,000","$920,000"
174,Montre Hartage,Cornerback,2021-2022 (FA: 2023),23,2,"$1,836,500","$918,250"
175,Tae Hayes,Cornerback,2021-2022 (FA: 2023),23,2,"$1,835,000","$917,500"
89,Brandin Echols,Cornerback,2021-2024 (FA: 2025),23,4,"$3,654,185","$913,546"
90,Rodarius Williams,Cornerback,2021-2024 (FA: 2025),24,4,"$3,653,136","$913,284"
91,Damar Hamlin,Safety,2021-2024 (FA: 2025),23,4,"$3,640,476","$910,119"
92,Rachad Wildgoose,Cornerback,2021-2024 (FA: 2025),20,4,"$3,636,244","$909,061"
93,Brady Breeze,Safety,2021-2024 (FA: 2025),23,4,"$3,631,176","$907,794"
176,Montrel Meander,Safety,2021-2021 (FA: 2022),26,2,"$1,815,000","$907,500"
176,Kyron Brown,Cornerback,2021-2022 (FA: 2023),25,2,"$1,815,000","$907,500"
94,Tay Gowan,Cornerback,2021-2024 (FA: 2025),23,4,"$3,610,708","$902,677"
94,JaCoby Stevens,Safety,2021-2024 (FA: 2025),22,4,"$3,610,708","$902,677"
94,Israel Mukuamu,Cornerback,2021-2024 (FA: 2025),21,4,"$3,610,708","$902,677"
94,Thomas Graham Jr.,Cornerback,2021-2024 (FA: 2025),21,4,"$3,610,708","$902,677"
98,Kary Vincent Jr.,Cornerback,2021-2024 (FA: 2025),22,4,"$3,583,408","$895,852"
99,Mark Webb,Safety,2021-2024 (FA: 2025),22,4,"$3,580,087","$895,022"
100,James Wiggins,Safety,2021-2024 (FA: 2025),24,4,"$3,578,304","$894,576"
101,Tre Norwood,Cornerback,2021-2024 (FA: 2025),22,4,"$3,574,440","$893,610"
102,Chris Wilcox,Cornerback,2021-2024 (FA: 2025),23,4,"$3,562,772","$890,693"
322,Grant Haley,Cornerback,2021-2021 (FA: 2022),24,1,"$885,717","$885,717"
182,Dane Jackson,Cornerback,2021-2022 (FA: 2023),24,2,"$1,710,000","$855,000"
323,Maurice Smith,Safety,2021-2021 (FA: 2022),25,1,"$850,000","$850,000"
323,Jamal Perry,Cornerback,2021-2021 (FA: 2022),26,1,"$850,000","$850,000"
323,Rashaan Gaulden,Safety,2021-2021 (FA: 2022),25,1,"$850,000","$850,000"
323,Marcus Allen,Safety,2021-2021 (FA: 2022),24,1,"$850,000","$850,000"
323,Holton Hill,Cornerback,2021-2021 (FA: 2022),24,1,"$850,000","$850,000"
323,Quenton Meeks,Cornerback,2021-2021 (FA: 2022),24,1,"$850,000","$850,000"
323,Raven Greene,Safety,2021-2021 (FA: 2022),26,1,"$850,000","$850,000"
323,Trayvon Henderson,Safety,2021-2021 (FA: 2022),25,1,"$850,000","$850,000"
323,Grant Haley,Cornerback,2021-2022 (FA: 0),24,1,"$850,000","$850,000"
323,Linden Stephens,Safety,2021-2021 (FA: 2022),26,1,"$850,000","$850,000"
323,Dallin Leavitt,Safety,2021-2021 (FA: 2022),26,1,"$850,000","$850,000"
323,Steven Parker,Safety,2021-2021 (FA: 0),25,1,"$850,000","$850,000"
323,Deandre Baker,Cornerback,2021-2022 (FA: 2023),23,1,"$850,000","$850,000"
323,Sheldrick Redwine,Safety,2021-2021 (FA: 2022),24,1,"$850,000","$850,000"
323,Jordan Miller,Cornerback,2021-2021 (FA: 2022),23,1,"$850,000","$850,000"
323,Jordan Miller,Cornerback,2021-2021 (FA: 0),23,1,"$850,000","$850,000"
323,Corey Ballentine,Cornerback,2021-2021 (FA: 0),24,1,"$850,000","$850,000"
323,Xavier Crawford,Cornerback,2021-2021 (FA: 2022),25,1,"$850,000","$850,000"
323,Blessuan Austin,Cornerback,2021-2021 (FA: 2022),25,1,"$850,000","$850,000"
323,Ken Webster,Cornerback,2021-2021 (FA: 2022),24,1,"$850,000","$850,000"
323,Nik Needham,Cornerback,2021-2021 (FA: 2022),24,1,"$850,000","$850,000"
323,Tae Hayes,Cornerback,2021-2021 (FA: 2022),23,1,"$850,000","$850,000"
323,Mazzi Wilkins,Cornerback,2021-2021 (FA: 0),25,1,"$850,000","$850,000"
323,Brandon Rusnak,Cornerback,2021-2022 (FA: 2023),25,1,"$850,000","$850,000"
323,Bennett Jackson,Cornerback,2021-2021 (FA: 2022),29,1,"$850,000","$850,000"
323,Kevon Seymour,Cornerback,2021-2021 (FA: 2022),27,1,"$850,000","$850,000"
323,Jalen Tabor,Cornerback,2021-2021 (FA: 2022),25,1,"$850,000","$850,000"
323,Obi Melifonwu,Safety,2021-2021 (FA: 2022),26,1,"$850,000","$850,000"
323,Brian Allen,Cornerback,2021-2021 (FA: 2022),27,1,"$850,000","$850,000"
323,Jamal Carter,Strong Safety,2021-2021 (FA: 2022),26,1,"$850,000","$850,000"
323,Kai Nacua,Safety,2021-2022 (FA: 2023),25,1,"$850,000","$850,000"
