rank,player-name,rank-position,year signed,age,year 2,value,average/year
80,Siran Neal,Safety,2018-2021 (FA: 2022),23,4,"$2,746,016","$686,504"
82,Natrell Jamerson,Cornerback,2018-2021 (FA: 2022),22,4,"$2,725,621","$681,405"
231,Sheldon Price,Cornerback,2018-2019 (FA: 2020),26,2,"$1,350,000","$675,000"
231,Eric Pinkins,Strong Safety,2018-2019 (FA: 2020),26,2,"$1,350,000","$675,000"
231,C.J. Goodwin,Cornerback,2018-2019 (FA: 2020),27,2,"$1,350,000","$675,000"
231,Denzel Rice,Cornerback,2018-2019 (FA: 2020),25,2,"$1,350,000","$675,000"
231,Keivarae Russell,Cornerback,2018-2019 (FA: 2020),24,2,"$1,350,000","$675,000"
231,Crevon LeBlanc,Cornerback,2018-2019 (FA: 2020),23,2,"$1,350,000","$675,000"
231,Sharrod Neasman,Safety,2018-2019 (FA: 2020),26,2,"$1,350,000","$675,000"
231,Josh Hawkins,Cornerback,2018-2019 (FA: 2020),25,2,"$1,350,000","$675,000"
231,Josh Hawkins,Cornerback,2018-2019 (FA: 2020),25,2,"$1,350,000","$675,000"
84,Darius Phillips,Cornerback,2018-2021 (FA: 2022),22,4,"$2,677,553","$669,388"
85,Parry Nickerson,Cornerback,2018-2021 (FA: 2022),23,4,"$2,637,480","$659,370"
86,Chris Campbell,Cornerback,2018-2021 (FA: 2022),22,4,"$2,630,738","$657,685"
87,Marcell Harris,Safety,2018-2021 (FA: 2022),23,4,"$2,626,295","$656,574"
88,Simeon Thomas,Cornerback,2018-2021 (FA: 2022),24,4,"$2,619,222","$654,806"
89,Kamrin Moore,Cornerback,2018-2021 (FA: 2022),21,4,"$2,618,482","$654,621"
90,Deshon Elliott,Safety,2018-2021 (FA: 2022),21,4,"$2,617,795","$654,449"
91,Adonis Alexander,Cornerback,2018-2021 (FA: 2022),21,4,"$2,616,192","$654,048"
92,Tremon Smith,Cornerback,2018-2021 (FA: 2022),21,4,"$2,613,804","$653,451"
364,Devante Harris,Cornerback,2018-2018 (FA: 2019),24,1,"$650,000","$650,000"
95,Cornell Armstrong,Cornerback,2018-2021 (FA: 2022),22,4,"$2,578,408","$644,602"
96,Jermaine Kelly,Cornerback,2018-2021 (FA: 2022),23,4,"$2,560,776","$640,194"
97,Greg Stroman,Cornerback,2018-2021 (FA: 2022),22,4,"$2,535,776","$633,944"
98,Keion Crossen,Cornerback,2018-2021 (FA: 2022),22,4,"$2,534,392","$633,598"
365,Chris Milton,Cornerback,2018-2018 (FA: 2019),25,1,"$630,000","$630,000"
365,Stanley Jean-Baptiste,Cornerback,2018-2018 (FA: 2019),28,1,"$630,000","$630,000"
365,Dezmen Southward,Cornerback,2018-2018 (FA: 2019),27,1,"$630,000","$630,000"
365,Dashaun Phillips,Cornerback,2018-2018 (FA: 2019),27,1,"$630,000","$630,000"
365,L.J. McCray,Strong Safety,2018-2018 (FA: 2019),26,1,"$630,000","$630,000"
365,Corey Moore,Strong Safety,2018-2018 (FA: 2019),25,1,"$630,000","$630,000"
365,Curtis Riley,Free Safety,2018-2018 (FA: 2019),25,1,"$630,000","$630,000"
365,Robenson Therezie,Free Safety,2018-2018 (FA: 2019),25,1,"$630,000","$630,000"
365,Dexter McCoil,Safety,2018-2018 (FA: 2019),26,1,"$630,000","$630,000"
365,Erik Harris,Safety,2018-2018 (FA: 2019),27,1,"$630,000","$630,000"
365,T.J. Green,Safety,2018-2018 (FA: 2019),23,1,"$630,000","$630,000"
365,Darian Thompson,Free Safety,2018-2018 (FA: 2019),25,1,"$630,000","$630,000"
365,Daryl Worley,Cornerback,2018-2018 (FA: 2019),23,1,"$630,000","$630,000"
365,Juston Burris,Safety,2018-2018 (FA: 2019),25,1,"$630,000","$630,000"
365,Jordan Lucas,Safety,2018-2018 (FA: 2019),24,1,"$630,000","$630,000"
365,Kalan Reed,Cornerback,2018-2018 (FA: 2019),24,1,"$630,000","$630,000"
365,Devante Harris,Cornerback,2018-2018 (FA: 2019),25,1,"$630,000","$630,000"
365,Lafayette Pitts,Cornerback,2018-2018 (FA: 2019),25,1,"$630,000","$630,000"
365,Tyvis Powell,Safety,2018-2018 (FA: 2019),24,1,"$630,000","$630,000"
365,Javien Elliott,Cornerback,2018-2018 (FA: 2019),24,1,"$630,000","$630,000"
365,Andrew Adams,Safety,2018-2018 (FA: 2019),25,1,"$630,000","$630,000"
243,Jordan Dangerfield,Free Safety,2018-2019 (FA: 2020),27,2,"$1,200,000","$600,000"
243,Kenny Ladler,Strong Safety,2018-2019 (FA: 2020),25,2,"$1,200,000","$600,000"
243,James Sample,Free Safety,2018-2019 (FA: 2020),25,2,"$1,200,000","$600,000"
243,Taurean Nixon,Cornerback,2018-2019 (FA: 2020),26,2,"$1,200,000","$600,000"
243,DeVante Bausby,Cornerback,2018-2019 (FA: 2020),25,2,"$1,200,000","$600,000"
243,Dean Marlowe,Strong Safety,2018-2019 (FA: 2020),26,2,"$1,200,000","$600,000"
243,Tracy Howard,Cornerback,2018-2019 (FA: 2020),23,2,"$1,200,000","$600,000"
243,Makinton Dorleant,Cornerback,2018-2019 (FA: 2020),25,2,"$1,200,000","$600,000"
243,Brendan Langley,Cornerback,2018-2019 (FA: 2020),23,2,"$1,200,000","$600,000"
243,Brian Allen,Cornerback,2018-2019 (FA: 2020),24,2,"$1,200,000","$600,000"
243,Michael Tyson,Cornerback,2018-2019 (FA: 2020),24,2,"$1,200,000","$600,000"
243,Joshua Holsey,Cornerback,2018-2019 (FA: 2020),24,2,"$1,200,000","$600,000"
243,Maurice Smith,Safety,2018-2019 (FA: 2020),22,2,"$1,200,000","$600,000"
109,Godwin Igwebuike,Safety,2018-2020 (FA: 2021),23,3,"$1,730,000","$576,667"
109,Tarvarus McFadden,Cornerback,2018-2020 (FA: 2021),21,3,"$1,730,000","$576,667"
109,Brandon Bryant,Cornerback,2018-2020 (FA: 2021),22,3,"$1,730,000","$576,667"
112,Chandon Sullivan,Cornerback,2018-2020 (FA: 2021),21,3,"$1,726,000","$575,333"
113,Jonathan Mincy,Cornerback,2018-2020 (FA: 2021),25,3,"$1,725,000","$575,000"
113,Holton Hill,Cornerback,2018-2020 (FA: 2021),21,3,"$1,725,000","$575,000"
113,Henre' Toliver,Cornerback,2018-2020 (FA: 2021),21,3,"$1,725,000","$575,000"
113,Kevin Toliver,Cornerback,2018-2020 (FA: 2021),22,3,"$1,725,000","$575,000"
117,George Odum,Safety,2018-2020 (FA: 2021),24,3,"$1,723,000","$574,333"
118,Jonathan Owens,Safety,2018-2020 (FA: 2021),22,3,"$1,722,000","$574,000"
119,Brandon Facyson,Cornerback,2018-2020 (FA: 2021),23,3,"$1,720,000","$573,333"
119,Dee Delaney,Cornerback,2018-2020 (FA: 2021),23,3,"$1,720,000","$573,333"
119,Chris Cooper,Safety,2018-2020 (FA: 2021),24,3,"$1,720,000","$573,333"
119,Sean Chandler,Safety,2018-2020 (FA: 2021),22,3,"$1,720,000","$573,333"
119,Jeremy Reaves,Safety,2018-2020 (FA: 2021),21,3,"$1,720,000","$573,333"
119,Danny Johnson,Cornerback,2018-2020 (FA: 2021),22,3,"$1,720,000","$573,333"
119,J.C. Jackson,Cornerback,2018-2020 (FA: 2021),22,3,"$1,720,000","$573,333"
126,Lashard Durr,Cornerback,2018-2020 (FA: 2021),23,3,"$1,718,000","$572,667"
126,Andre Chachere,Cornerback,2018-2020 (FA: 2021),22,3,"$1,718,000","$572,667"
128,Trey Johnson,Cornerback,2018-2020 (FA: 2021),23,3,"$1,717,500","$572,500"
128,Michael Ford,Cornerback,2018-2020 (FA: 2021),22,3,"$1,717,500","$572,500"
130,Chris Lammons,Cornerback,2018-2020 (FA: 2021),22,3,"$1,715,000","$571,667"
130,Tre Herndon,Cornerback,2018-2020 (FA: 2021),22,3,"$1,715,000","$571,667"
130,Quenton Meeks,Cornerback,2018-2020 (FA: 2021),21,3,"$1,715,000","$571,667"
130,C.J. Reavis,Safety,2018-2020 (FA: 2021),22,3,"$1,715,000","$571,667"
130,Trey Marshall,Safety,2018-2020 (FA: 2021),22,3,"$1,715,000","$571,667"
130,Joshua Kalu,Cornerback,2018-2020 (FA: 2021),22,3,"$1,715,000","$571,667"
130,Damon Webb,Safety,2018-2020 (FA: 2021),22,3,"$1,715,000","$571,667"
130,J.T. Gray,Strong Safety,2018-2020 (FA: 2021),22,3,"$1,715,000","$571,667"
130,Afolabi Laguda,Safety,2018-2020 (FA: 2021),22,3,"$1,715,000","$571,667"
130,Steven Parker,Safety,2018-2020 (FA: 2021),22,3,"$1,715,000","$571,667"
130,Chucky Williams,Safety,2018-2020 (FA: 2021),0,3,"$1,715,000","$571,667"
142,Raven Greene,Safety,2018-2020 (FA: 2021),23,3,"$1,713,500","$571,167"
143,Robert Jackson,Cornerback,2018-2020 (FA: 2021),24,3,"$1,712,500","$570,833"
144,Trayvon Henderson,Safety,2018-2020 (FA: 2021),22,3,"$1,712,000","$570,667"
145,Rashard Fant,Cornerback,2018-2020 (FA: 2021),22,3,"$1,711,000","$570,333"
146,Step Durham,Safety,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
146,Malik Reaves,Safety,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
146,Johnathan Alston,Cornerback,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
146,Dominick Sanders,Safety,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
146,Stephen Roberts,Safety,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
146,Ryan Neal,Cornerback,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
146,Kacy Rodgers,Safety,2018-2020 (FA: 2021),25,3,"$1,710,000","$570,000"
146,Kenneth Durden,Cornerback,2018-2020 (FA: 2021),26,3,"$1,710,000","$570,000"
146,Aaron Davis,Cornerback,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
146,Byron Fields,Cornerback,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
146,Grant Haley,Cornerback,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
146,Elijaah Goins,Cornerback,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
146,Ryan McKinley,Cornerback,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
146,Elijah Battle,Cornerback,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
146,A.J. Howard,Safety,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
146,Andre Chachere,Cornerback,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
146,Deatrick Nichols,Cornerback,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
146,Mark Myers,Cornerback,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
146,Tavierre Thomas,Cornerback,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
146,Linden Stephens,Safety,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
146,Tyrice Beverette,Safety,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
146,Tigie Sankoh,Safety,2018-2020 (FA: 2021),20,3,"$1,710,000","$570,000"
146,Tony Brown,Cornerback,2018-2020 (FA: 2021),21,3,"$1,710,000","$570,000"
146,B.J. Clay,Cornerback,2018-2020 (FA: 2021),23,3,"$1,710,000","$570,000"
146,Mike Jones,Safety,2018-2020 (FA: 2021),0,3,"$1,710,000","$570,000"
146,Marcus Edmond,Cornerback,2018-2020 (FA: 2021),22,3,"$1,710,000","$570,000"
