rank,player-name,rank-position,year signed,age,year 2,value,average/year
59,Jason Verrett,Cornerback,2019-2019 (FA: 2020),27,1,"$3,600,000","$3,600,000"
31,B.W. Webb,Cornerback,2019-2021 (FA: 2022),29,3,"$10,500,000","$3,500,000"
61,Eric Rowe,Safety,2019-2019 (FA: 2020),26,1,"$3,500,000","$3,500,000"
42,Antoine Bethea,Free Safety,2019-2020 (FA: 2021),34,2,"$6,500,000","$3,250,000"
25,Darnell Savage,Safety,2019-2023 (FA: 2024),21,4,"$12,517,688","$3,129,422"
74,Anthony Harris,Free Safety,2019-2019 (FA: 2020),27,1,"$3,095,000","$3,095,000"
74,Daryl Worley,Cornerback,2019-2019 (FA: 2020),24,1,"$3,095,000","$3,095,000"
74,Jonathan Jones,Cornerback,2019-2019 (FA: 2020),25,1,"$3,095,000","$3,095,000"
77,Nevin Lawson,Cornerback,2019-2019 (FA: 2020),27,1,"$3,050,000","$3,050,000"
78,HaHa Clinton-Dix,Free Safety,2019-2019 (FA: 2020),26,1,"$3,000,000","$3,000,000"
78,Kevin Johnson,Cornerback,2019-2019 (FA: 2020),26,1,"$3,000,000","$3,000,000"
78,Brian Poole,Cornerback,2019-2019 (FA: 2020),26,1,"$3,000,000","$3,000,000"
28,Johnathan Abram,Safety,2019-2022 (FA: 2023),22,4,"$11,495,194","$2,873,799"
88,Clayton Geathers,Free Safety,2019-2019 (FA: 2020),26,1,"$2,750,000","$2,750,000"
29,Deandre Baker,Cornerback,2019-2023 (FA: 2024),21,4,"$10,525,716","$2,631,429"
48,Erik Harris,Safety,2019-2020 (FA: 2021),28,2,"$5,000,000","$2,500,000"
39,Jarrod Wilson,Safety,2019-2021 (FA: 2022),24,3,"$7,250,000","$2,416,667"
40,Chris Banjo,Safety,2019-2021 (FA: 2022),29,3,"$6,900,000","$2,300,000"
109,P.J. Williams,Cornerback,2019-2019 (FA: 2020),25,1,"$2,250,000","$2,250,000"
110,Rashaan Melvin,Cornerback,2019-2019 (FA: 2020),29,1,"$2,150,000","$2,150,000"
111,Tre Boston,Free Safety,2019-2019 (FA: 2020),27,1,"$2,125,000","$2,125,000"
112,E.J. Gaines,Cornerback,2019-2019 (FA: 2020),27,1,"$2,100,000","$2,100,000"
113,Ken Crawley,Cornerback,2019-2019 (FA: 2020),26,1,"$2,025,000","$2,025,000"
113,Troy Hill,Cornerback,2019-2019 (FA: 2020),27,1,"$2,025,000","$2,025,000"
113,Blake Countess,Safety,2019-2019 (FA: 2020),25,1,"$2,025,000","$2,025,000"
113,Jordan Lucas,Safety,2019-2019 (FA: 2020),25,1,"$2,025,000","$2,025,000"
113,Matthias Farley,Strong Safety,2019-2019 (FA: 2020),26,1,"$2,025,000","$2,025,000"
113,Trevor Williams,Cornerback,2019-2019 (FA: 2020),25,1,"$2,025,000","$2,025,000"
46,Deshazor Everett,Strong Safety,2019-2022 (FA: 2023),27,3,"$6,000,000","$2,000,000"
54,Justin Bethel,Cornerback,2019-2020 (FA: 2021),28,2,"$4,000,000","$2,000,000"
119,Morris Claiborne,Cornerback,2019-2019 (FA: 2020),29,1,"$2,000,000","$2,000,000"
119,Bashaud Breeland,Cornerback,2019-2019 (FA: 2020),27,1,"$2,000,000","$2,000,000"
119,Adrian Phillips,Free Safety,2019-2019 (FA: 2020),26,1,"$2,000,000","$2,000,000"
34,Byron Murphy,Cornerback,2019-2022 (FA: 2023),21,4,"$7,989,498","$1,997,375"
35,Rock Ya-Sin,Cornerback,2019-2022 (FA: 2023),22,4,"$7,916,454","$1,979,114"
122,Rontez Miles,Free Safety,2019-2019 (FA: 2020),29,1,"$1,907,000","$1,907,000"
57,Brandon King,Free Safety,2019-2021 (FA: 2022),25,2,"$3,700,000","$1,850,000"
37,Sean Bunting,Cornerback,2019-2022 (FA: 2023),21,4,"$7,375,998","$1,844,000"
38,Trayvon Mullen,Cornerback,2019-2022 (FA: 2023),21,4,"$7,259,146","$1,814,787"
41,Joejuan Williams,Cornerback,2019-2022 (FA: 2023),21,4,"$6,611,775","$1,652,944"
68,Terrence Brooks,Free Safety,2019-2020 (FA: 2021),27,2,"$3,250,000","$1,625,000"
44,Greedy Williams,Cornerback,2019-2022 (FA: 2023),21,4,"$6,458,676","$1,614,669"
70,Troy Hill,Cornerback,2019-2020 (FA: 2021),27,2,"$3,225,525","$1,612,763"
45,Marquise Blair,Safety,2019-2022 (FA: 2023),21,4,"$6,236,648","$1,559,162"
230,Chris Milton,Cornerback,2019-2019 (FA: 2020),26,1,"$1,500,000","$1,500,000"
81,Justin Bethel,Cornerback,2019-2020 (FA: 2021),28,2,"$2,930,000","$1,465,000"
232,Akeem King,Cornerback,2019-2019 (FA: 2020),26,1,"$1,400,000","$1,400,000"
235,Tramaine Brock,Cornerback,2019-2019 (FA: 2020),30,1,"$1,350,000","$1,350,000"
47,Lonnie Johnson,Cornerback,2019-2022 (FA: 2023),21,4,"$5,204,652","$1,301,163"
103,Colin Jones,Free Safety,2019-2020 (FA: 2021),31,2,"$2,600,000","$1,300,000"
241,Andrew Sendejo,Strong Safety,2019-2019 (FA: 2020),31,1,"$1,300,000","$1,300,000"
241,Crevon LeBlanc,Cornerback,2019-2020 (FA: 2021),25,1,"$1,300,000","$1,300,000"
49,Nasir Adderley,Safety,2019-2022 (FA: 2023),22,4,"$4,732,112","$1,183,028"
107,Blake Countess,Safety,2019-2020 (FA: 2021),25,2,"$2,350,000","$1,175,000"
50,Taylor Rapp,Safety,2019-2022 (FA: 2023),21,4,"$4,673,694","$1,168,424"
51,Juan Thornhill,Safety,2019-2022 (FA: 2023),23,4,"$4,640,266","$1,160,067"
108,Matthias Farley,Strong Safety,2019-2020 (FA: 2021),26,2,"$2,280,000","$1,140,000"
257,Orlando Scandrick,Cornerback,2019-2019 (FA: 2020),32,1,"$1,120,000","$1,120,000"
258,Jahleel Addae,Strong Safety,2019-2019 (FA: 2020),29,1,"$1,105,000","$1,105,000"
259,Mike Adams,Free Safety,2019-2019 (FA: 2020),38,1,"$1,090,000","$1,090,000"
301,Dominique Rodgers-Cromartie,Cornerback,2019-2019 (FA: 2020),32,1,"$1,075,000","$1,075,000"
302,Orlando Scandrick,Cornerback,2019-2019 (FA: 2020),32,1,"$1,030,000","$1,030,000"
302,Captain Munnerlyn,Cornerback,2019-2019 (FA: 2020),31,1,"$1,030,000","$1,030,000"
304,Marcus Sherels,Cornerback,2019-2019 (FA: 2020),31,1,"$1,020,000","$1,020,000"
304,George Iloka,Free Safety,2019-2019 (FA: 2020),28,1,"$1,020,000","$1,020,000"
306,Neiko Thorpe,Cornerback,2019-2019 (FA: 2020),29,1,"$1,000,000","$1,000,000"
306,Bene Benwikere,Cornerback,2019-2019 (FA: 2020),27,1,"$1,000,000","$1,000,000"
306,Kentrell Brice,Safety,2019-2019 (FA: 2020),24,1,"$1,000,000","$1,000,000"
306,Antonio Hamilton,Cornerback,2019-2019 (FA: 2020),26,1,"$1,000,000","$1,000,000"
55,David Long,Cornerback,2019-2022 (FA: 2023),21,4,"$3,801,391","$950,348"
56,Will Harris,Safety,2019-2022 (FA: 2023),23,4,"$3,723,894","$930,974"
310,Kurt Coleman,Free Safety,2019-2019 (FA: 2020),31,1,"$930,000","$930,000"
310,Marcus Gilchrist,Strong Safety,2019-2019 (FA: 2020),30,1,"$930,000","$930,000"
310,Marcus Sherels,Cornerback,2019-2019 (FA: 2020),31,1,"$930,000","$930,000"
310,Marcus Sherels,Cornerback,2019-2019 (FA: 2020),31,1,"$930,000","$930,000"
310,Darian Stewart,Free Safety,2019-2019 (FA: 2020),31,1,"$930,000","$930,000"
310,Johnson Bademosi,Cornerback,2019-2019 (FA: 2020),28,1,"$930,000","$930,000"
310,Deshawn Shead,Cornerback,2019-2019 (FA: 2020),31,1,"$930,000","$930,000"
58,Justin Layne,Cornerback,2019-2022 (FA: 2023),21,4,"$3,683,180","$920,795"
317,Andrew Adams,Safety,2019-2019 (FA: 2020),26,1,"$920,000","$920,000"
318,Briean Boddy-Calhoun,Safety,2019-2019 (FA: 2020),26,1,"$900,000","$900,000"
123,Coty Sensabaugh,Cornerback,2019-2020 (FA: 2021),30,2,"$1,790,000","$895,000"
123,Kayvon Webster,Cornerback,2019-2020 (FA: 2021),27,2,"$1,790,000","$895,000"
319,Jamar Taylor,Cornerback,2019-2019 (FA: 2020),28,1,"$895,000","$895,000"
319,Blidi Wreh-Wilson,Cornerback,2019-2019 (FA: 2020),29,1,"$895,000","$895,000"
319,J.J. Wilcox,Free Safety,2019-2019 (FA: 2020),28,1,"$895,000","$895,000"
319,Kemal Ishmael,Strong Safety,2019-2019 (FA: 2020),27,1,"$895,000","$895,000"
319,Marcus Cooper,Cornerback,2019-2019 (FA: 2020),29,1,"$895,000","$895,000"
319,Phillip Gaines,Cornerback,2019-2019 (FA: 2020),27,1,"$895,000","$895,000"
319,Jaylen Watkins,Cornerback,2019-2019 (FA: 2020),27,1,"$895,000","$895,000"
319,Jordan Richards,Strong Safety,2019-2019 (FA: 2020),26,1,"$895,000","$895,000"
319,Josh Shaw,Free Safety,2019-2019 (FA: 2020),26,1,"$895,000","$895,000"
60,Jamel Dean,Cornerback,2019-2022 (FA: 2023),22,4,"$3,558,852","$889,713"
328,Antone Exum,Safety,2019-2019 (FA: 2020),28,1,"$855,000","$855,000"
62,Mike Edwards,Safety,2019-2022 (FA: 2023),23,4,"$3,409,990","$852,498"
229,Blake Countess,Safety,2019-2020 (FA: 2021),25,2,"$1,670,000","$835,000"
63,Chauncey Gardner-Johnson,Safety,2019-2022 (FA: 2023),21,4,"$3,304,100","$826,025"
64,Julian Love,Free Safety,2019-2022 (FA: 2023),21,4,"$3,290,860","$822,715"
65,Khari Willis,Safety,2019-2022 (FA: 2023),23,4,"$3,287,104","$821,776"
329,Keith Reaser,Cornerback,2019-2019 (FA: 2020),27,1,"$820,000","$820,000"
66,Kendall Sheffield,Cornerback,2019-2022 (FA: 2023),22,4,"$3,276,789","$819,197"
67,Amani Hooker,Safety,2019-2022 (FA: 2023),20,4,"$3,253,480","$813,370"
69,Sheldrick Redwine,Safety,2019-2022 (FA: 2023),22,4,"$3,240,408","$810,102"
330,Tony Lippett,Cornerback,2019-2019 (FA: 2020),26,1,"$810,000","$810,000"
330,Curtis Riley,Free Safety,2019-2019 (FA: 2020),26,1,"$810,000","$810,000"
332,Jamar Taylor,Cornerback,2019-2019 (FA: 2020),28,1,"$805,000","$805,000"
332,D.J. Swearinger,Free Safety,2019-2019 (FA: 2020),27,1,"$805,000","$805,000"
332,Shamarko Thomas,Strong Safety,2019-2019 (FA: 2020),27,1,"$805,000","$805,000"
332,Marcus Cooper,Cornerback,2019-2019 (FA: 2020),29,1,"$805,000","$805,000"
332,Brynden Trawick,Strong Safety,2019-2019 (FA: 2020),29,1,"$805,000","$805,000"
332,Phillip Gaines,Cornerback,2019-2019 (FA: 2020),28,1,"$805,000","$805,000"
332,Jaylen Watkins,Cornerback,2019-2019 (FA: 2020),27,1,"$805,000","$805,000"
332,Aaron Colvin,Cornerback,2019-2019 (FA: 2020),27,1,"$805,000","$805,000"
332,Dontae Johnson,Cornerback,2019-2019 (FA: 2020),27,1,"$805,000","$805,000"
332,Dontae Johnson,Cornerback,2019-2019 (FA: 2020),27,1,"$805,000","$805,000"
332,Antone Exum,Safety,2019-2019 (FA: 2020),27,1,"$805,000","$805,000"
332,Tyler Patmon,Cornerback,2019-2019 (FA: 2020),28,1,"$805,000","$805,000"
332,Quinten Rollins,Cornerback,2019-2019 (FA: 2020),27,1,"$805,000","$805,000"
332,Jordan Richards,Strong Safety,2019-2019 (FA: 2020),25,1,"$805,000","$805,000"
332,Jordan Richards,Strong Safety,2019-2019 (FA: 2020),25,1,"$805,000","$805,000"
332,Tony Lippett,Cornerback,2019-2019 (FA: 2020),27,1,"$805,000","$805,000"
332,Josh Robinson,Free Safety,2019-2019 (FA: 2020),28,1,"$805,000","$805,000"
332,Chris Banjo,Safety,2019-2019 (FA: 2020),29,1,"$805,000","$805,000"
332,John Cyprien,Strong Safety,2019-2019 (FA: 2020),29,1,"$805,000","$805,000"
71,Iman Marshall,Cornerback,2019-2022 (FA: 2023),22,4,"$3,193,197","$798,299"
72,Isaiah Johnson,Cornerback,2019-2022 (FA: 2023),23,4,"$3,182,292","$795,573"
73,Ugo Amadi,Safety,2019-2022 (FA: 2023),21,4,"$3,165,196","$791,299"
351,DeAndre Houston-Carson,Safety,2019-2019 (FA: 2020),25,1,"$770,000","$770,000"
231,Doug Middleton,Free Safety,2019-2020 (FA: 2021),25,2,"$1,455,000","$727,500"
352,Derron Smith,Strong Safety,2019-2019 (FA: 2020),27,1,"$725,000","$725,000"
353,Ibraheim Campbell,Strong Safety,2019-2019 (FA: 2020),27,1,"$720,000","$720,000"
353,Isaiah Johnson,Free Safety,2019-2019 (FA: 2020),26,1,"$720,000","$720,000"
353,Darian Thompson,Free Safety,2019-2019 (FA: 2020),25,1,"$720,000","$720,000"
353,Juston Burris,Safety,2019-2019 (FA: 2020),25,1,"$720,000","$720,000"
353,Maurice Canady,Cornerback,2019-2019 (FA: 2020),25,1,"$720,000","$720,000"
353,Kalan Reed,Cornerback,2019-2019 (FA: 2020),25,1,"$720,000","$720,000"
353,Mike Jordan,Cornerback,2019-2019 (FA: 2020),26,1,"$720,000","$720,000"
353,Devante Harris,Cornerback,2019-2019 (FA: 2020),25,1,"$720,000","$720,000"
353,Lafayette Pitts,Cornerback,2019-2019 (FA: 2020),26,1,"$720,000","$720,000"
353,Tyvis Powell,Safety,2019-2019 (FA: 2020),24,1,"$720,000","$720,000"
353,Briean Boddy-Calhoun,Safety,2019-2019 (FA: 2020),25,1,"$720,000","$720,000"
353,Javien Elliott,Cornerback,2019-2019 (FA: 2020),25,1,"$720,000","$720,000"
353,Andrew Adams,Safety,2019-2019 (FA: 2020),26,1,"$720,000","$720,000"
82,Deionte Thompson,Safety,2019-2022 (FA: 2023),22,4,"$2,868,832","$717,208"
83,Jalen Thompson,Safety,2019-2022 (FA: 2023),20,4,"$2,862,920","$715,730"
84,Marvell Tell,Cornerback,2019-2023 (FA: 2024),22,4,"$2,848,160","$712,040"
85,Amani Oruwariye,Cornerback,2019-2022 (FA: 2023),23,4,"$2,842,105","$710,526"
86,Michael Jackson,Cornerback,2019-2022 (FA: 2023),22,4,"$2,823,420","$705,855"
233,T.J. Green,Safety,2019-2020 (FA: 2021),23,2,"$1,380,000","$690,000"
233,Josh Jones,Safety,2019-2020 (FA: 2021),24,2,"$1,380,000","$690,000"
87,Jordan Miller,Cornerback,2019-2022 (FA: 2023),22,4,"$2,753,988","$688,497"
89,Saquan Hampton,Safety,2019-2022 (FA: 2023),23,4,"$2,715,208","$678,802"
90,Corey Ballentine,Cornerback,2019-2022 (FA: 2023),23,4,"$2,705,208","$676,302"
91,Jaquan Johnson,Safety,2019-2022 (FA: 2023),23,4,"$2,704,340","$676,085"
92,Ka'dar Hollman,Cornerback,2019-2022 (FA: 2023),24,4,"$2,694,948","$673,737"
93,Marcus Epps,Safety,2019-2022 (FA: 2023),23,4,"$2,688,116","$672,029"
94,Xavier Crawford,Cornerback,2019-2022 (FA: 2023),23,4,"$2,684,568","$671,142"
95,Blessuan Austin,Cornerback,2019-2022 (FA: 2023),22,4,"$2,682,972","$670,743"
96,Tim Harris,Cornerback,2019-2022 (FA: 2023),23,4,"$2,678,308","$669,577"
97,Rashad Fenton,Cornerback,2019-2022 (FA: 2023),22,4,"$2,672,820","$668,205"
98,Donovan Wilson,Safety,2019-2022 (FA: 2023),22,4,"$2,647,356","$661,839"
236,Davontae Harris,Cornerback,2019-2020 (FA: 2021),23,2,"$1,320,000","$660,000"
236,Sean Chandler,Safety,2019-2020 (FA: 2021),22,2,"$1,320,000","$660,000"
236,Craig James,Cornerback,2019-2020 (FA: 2021),22,2,"$1,320,000","$660,000"
236,J.T. Gray,Strong Safety,2019-2020 (FA: 2021),22,2,"$1,320,000","$660,000"
99,Kris Boyd,Cornerback,2019-2022 (FA: 2023),22,4,"$2,629,257","$657,314"
366,Arthur Maulet,Cornerback,2019-2019 (FA: 2020),25,1,"$657,000","$657,000"
100,Donnie Lewis,Cornerback,2019-2022 (FA: 2023),22,4,"$2,621,924","$655,481"
367,DeVante Bausby,Cornerback,2019-2019 (FA: 2020),26,1,"$655,000","$655,000"
101,Jimmy Moreland,Cornerback,2019-2022 (FA: 2023),23,4,"$2,617,892","$654,473"
240,Kenny Ladler,Strong Safety,2019-2020 (FA: 2021),26,2,"$1,305,000","$652,500"
102,Stephen Denmark,Cornerback,2019-2022 (FA: 2023),23,4,"$2,600,648","$650,162"
104,Nick Scott,Safety,2019-2022 (FA: 2023),24,4,"$2,597,328","$649,332"
105,Ken Webster,Cornerback,2019-2022 (FA: 2023),22,4,"$2,594,576","$648,644"
106,Duke Shelley,Cornerback,2019-2022 (FA: 2023),22,4,"$2,587,840","$646,960"
368,Marwin Evans,Safety,2019-2019 (FA: 2020),25,1,"$645,000","$645,000"
368,Jeremy Clark,Cornerback,2019-2019 (FA: 2020),24,1,"$645,000","$645,000"
368,Brandon Wilson,Safety,2019-2019 (FA: 2020),24,1,"$645,000","$645,000"
368,Shalom Luani,Safety,2019-2019 (FA: 2020),24,1,"$645,000","$645,000"
368,Adrian Colbert,Free Safety,2019-2019 (FA: 2020),25,1,"$645,000","$645,000"
368,Torry McTyer,Cornerback,2019-2019 (FA: 2020),24,1,"$645,000","$645,000"
368,Justin Hardee,Cornerback,2019-2019 (FA: 2020),25,1,"$645,000","$645,000"
368,Greg Mabin,Cornerback,2019-2019 (FA: 2020),24,1,"$645,000","$645,000"
368,Arthur Maulet,Cornerback,2019-2019 (FA: 2020),25,1,"$645,000","$645,000"
368,Dymonte Thomas,Safety,2019-2019 (FA: 2020),25,1,"$645,000","$645,000"
368,Dominique Hatfield,Cornerback,2019-2019 (FA: 2020),24,1,"$645,000","$645,000"
368,Stanley Jean-Baptiste,Cornerback,2019-2019 (FA: 2020),28,1,"$645,000","$645,000"
368,Jalen Collins,Cornerback,2019-2019 (FA: 2020),25,1,"$645,000","$645,000"
368,Ronald Martin,Strong Safety,2019-2019 (FA: 2020),26,1,"$645,000","$645,000"
368,Jermaine Whitehead,Free Safety,2019-2019 (FA: 2020),25,1,"$645,000","$645,000"
368,Harold Jones-Quartey,Strong Safety,2019-2019 (FA: 2020),25,1,"$645,000","$645,000"
368,D.J. White,Cornerback,2019-2019 (FA: 2020),25,1,"$645,000","$645,000"
368,Donte Deayon,Cornerback,2019-2019 (FA: 2020),25,1,"$645,000","$645,000"
368,Mike Hilton,Cornerback,2019-2019 (FA: 2020),24,1,"$645,000","$645,000"
368,Isaiah Johnson,Safety,2019-2019 (FA: 2020),26,1,"$645,000","$645,000"
368,Tony McRae,Cornerback,2019-2019 (FA: 2020),25,1,"$645,000","$645,000"
368,Charles Washington,Safety,2019-2019 (FA: 2020),25,1,"$645,000","$645,000"
368,Michael Hunter,Cornerback,2019-2019 (FA: 2020),25,1,"$645,000","$645,000"
243,Corn Elder,Cornerback,2019-2020 (FA: 2021),24,2,"$1,230,000","$615,000"
243,Treston Decoud,Safety,2019-2020 (FA: 2021),25,2,"$1,230,000","$615,000"
243,Ryan Lewis,Cornerback,2019-2020 (FA: 2021),24,2,"$1,230,000","$615,000"
243,Jamal Carter,Strong Safety,2019-2020 (FA: 2021),24,2,"$1,230,000","$615,000"
243,Demetrious Cox,Safety,2019-2020 (FA: 2021),24,2,"$1,230,000","$615,000"
243,Maurice Smith,Safety,2019-2020 (FA: 2021),23,2,"$1,230,000","$615,000"
243,Breon Borders,Cornerback,2019-2020 (FA: 2021),23,2,"$1,230,000","$615,000"
243,Rashaan Gaulden,Safety,2019-2020 (FA: 2021),23,2,"$1,230,000","$615,000"
243,Nick Nelson,Cornerback,2019-2020 (FA: 2021),22,2,"$1,230,000","$615,000"
243,Marcus Allen,Safety,2019-2020 (FA: 2021),22,2,"$1,230,000","$615,000"
243,Parry Nickerson,Cornerback,2019-2020 (FA: 2021),24,2,"$1,230,000","$615,000"
243,Marcell Harris,Safety,2019-2020 (FA: 2021),24,2,"$1,230,000","$615,000"
243,Cornell Armstrong,Cornerback,2019-2020 (FA: 2021),23,2,"$1,230,000","$615,000"
243,Jalen Davis,Cornerback,2019-2020 (FA: 2021),22,2,"$1,230,000","$615,000"
391,Tye Smith,Cornerback,2019-2019 (FA: 2020),25,1,"$607,059","$607,059"
125,Alexander Myres,Cornerback,2019-2021 (FA: 2022),23,3,"$1,775,000","$591,667"
125,Corrion Ballard,Cornerback,2019-2021 (FA: 2022),21,3,"$1,775,000","$591,667"
127,Alijah Holder,Safety,2019-2021 (FA: 2022),23,3,"$1,773,000","$591,000"
128,JoJo McIntosh,Safety,2019-2021 (FA: 2022),23,3,"$1,771,000","$590,333"
129,Keisean Nixon,Cornerback,2019-2021 (FA: 2022),21,3,"$1,770,000","$590,000"
130,Tevaughn Campbell,Cornerback,2019-2021 (FA: 2022),25,3,"$1,765,000","$588,333"
130,Rashard Causey,Cornerback,2019-2021 (FA: 2022),22,3,"$1,765,000","$588,333"
130,Davante Davis,Cornerback,2019-2021 (FA: 2022),0,3,"$1,765,000","$588,333"
130,Chris Johnson,Safety,2019-2021 (FA: 2022),23,3,"$1,765,000","$588,333"
130,Nate Meadors,Cornerback,2019-2021 (FA: 2022),22,3,"$1,765,000","$588,333"
130,Micah Abernathy,Safety,2019-2021 (FA: 2022),22,3,"$1,765,000","$588,333"
130,Derrek Thomas,Cornerback,2019-2021 (FA: 2022),21,3,"$1,765,000","$588,333"
130,Dravon Askew-Henry,Safety,2019-2021 (FA: 2022),23,3,"$1,765,000","$588,333"
130,Chris Westry,Cornerback,2019-2021 (FA: 2022),21,3,"$1,765,000","$588,333"
130,Mark McLaurin,Safety,2019-2021 (FA: 2022),22,3,"$1,765,000","$588,333"
130,Malik Gant,Safety,2019-2021 (FA: 2022),21,3,"$1,765,000","$588,333"
141,Jake Carlock,Cornerback,2019-2021 (FA: 2022),22,3,"$1,762,500","$587,500"
141,Dylan Mabin,Cornerback,2019-2021 (FA: 2022),21,3,"$1,762,500","$587,500"
143,J.T. Hassell,Safety,2019-2021 (FA: 2022),23,3,"$1,762,000","$587,333"
144,Cam Lewis,Cornerback,2019-2021 (FA: 2022),22,3,"$1,761,500","$587,167"
145,Anthony Chesley,Cornerback,2019-2021 (FA: 2022),23,3,"$1,761,000","$587,000"
146,Derrick Baity,Cornerback,2019-2021 (FA: 2022),22,3,"$1,760,000","$586,667"
146,Saivion Smith,Cornerback,2019-2021 (FA: 2022),21,3,"$1,760,000","$586,667"
146,Zedrick Woods,Safety,2019-2021 (FA: 2022),21,3,"$1,760,000","$586,667"
146,Brandon Watson,Cornerback,2019-2021 (FA: 2022),23,3,"$1,760,000","$586,667"
146,Picasso Nelson,Cornerback,2019-2021 (FA: 2022),23,3,"$1,760,000","$586,667"
146,Andrew Wingard,Safety,2019-2021 (FA: 2022),22,3,"$1,760,000","$586,667"
146,Jomon Dotson,Safety,2019-2021 (FA: 2022),0,3,"$1,760,000","$586,667"
146,Cam Glenn,Safety,2019-2021 (FA: 2022),0,3,"$1,760,000","$586,667"
146,Doyin Jibowu,Cornerback,2019-2021 (FA: 2022),22,3,"$1,760,000","$586,667"
155,Javien Hamilton,Cornerback,2019-2021 (FA: 2022),0,3,"$1,759,200","$586,400"
156,Tae Hayes,Cornerback,2019-2021 (FA: 2022),21,3,"$1,759,000","$586,333"
156,JoJo Tillery,Safety,2019-2021 (FA: 2022),21,3,"$1,759,000","$586,333"
158,Jayson Stanley,Cornerback,2019-2021 (FA: 2022),22,3,"$1,758,000","$586,000"
158,Tyree Kinnel,Safety,2019-2021 (FA: 2022),22,3,"$1,758,000","$586,000"
160,D'Angelo Ross,Cornerback,2019-2021 (FA: 2022),22,3,"$1,757,500","$585,833"
160,Parker Baldwin,Safety,2019-2021 (FA: 2022),21,3,"$1,757,500","$585,833"
160,Kabion Ento,Cornerback,2019-2021 (FA: 2022),23,3,"$1,757,500","$585,833"
160,Nydair Rouse,Cornerback,2019-2021 (FA: 2022),23,3,"$1,757,500","$585,833"
164,Roderic Teamer,Safety,2019-2021 (FA: 2022),21,3,"$1,757,000","$585,667"
164,P.J. Locke,Safety,2019-2021 (FA: 2022),21,3,"$1,757,000","$585,667"
164,Jalen Harvey,Safety,2019-2021 (FA: 2022),0,3,"$1,757,000","$585,667"
