rank,player-name,rank-position,year signed,age,year 2,value,average/year
1,Nnamdi Asomugha,Cornerback,2011-2015 (FA: 2016),30,5,"$60,000,000","$12,000,000"
4,Champ Bailey,Cornerback,2011-2014 (FA: 2015),32,4,"$42,500,000","$10,625,000"
9,Stanford Routt,Cornerback,2011-2013 (FA: 2014),27,3,"$31,500,000","$10,500,000"
10,Troy Polamalu,Safety,2011-2014 (FA: 0),30,3,"$29,600,000","$9,866,667"
3,Johnathan Joseph,Cornerback,2011-2015 (FA: 2016),27,5,"$48,750,000","$9,750,000"
6,Leon Hall,Cornerback,2011-2015 (FA: 2016),26,4,"$39,000,000","$9,750,000"
2,Brandon Flowers,Cornerback,2011-2016 (FA: 2017),24,6,"$49,350,000","$8,225,000"
5,Eric Weddle,Free Safety,2011-2015 (FA: 2016),26,5,"$40,000,000","$8,000,000"
7,Antonio Cromartie,Cornerback,2011-2014 (FA: 2015),27,4,"$32,000,000","$8,000,000"
7,Michael Huff,Safety,2011-2014 (FA: 2015),27,4,"$32,000,000","$8,000,000"
11,Ike Taylor,Cornerback,2011-2014 (FA: 2015),31,4,"$28,000,000","$7,000,000"
14,Quintin Mikell,Safety,2011-2014 (FA: 2015),30,4,"$27,000,000","$6,750,000"
16,Roman Harper,Strong Safety,2011-2014 (FA: 2015),28,4,"$25,000,000","$6,250,000"
12,Dawan Landry,Safety,2011-2015 (FA: 2016),28,5,"$27,500,000","$5,500,000"
12,Charles Godfrey,Strong Safety,2011-2016 (FA: 2017),25,5,"$27,500,000","$5,500,000"
25,Nate Clements,Cornerback,2011-2012 (FA: 2013),31,2,"$10,500,000","$5,250,000"
15,Oshiomogho Atogwe,Safety,2011-2015 (FA: 2016),29,5,"$26,000,000","$5,200,000"
18,Danieal Manning,Safety,2011-2014 (FA: 2015),28,4,"$20,000,000","$5,000,000"
20,Drayton Florence,Cornerback,2011-2013 (FA: 2014),30,3,"$15,000,000","$5,000,000"
19,Patrick Peterson,Cornerback,2011-2015 (FA: 2016),21,4,"$18,429,500","$4,607,375"
23,Josh Wilson,Cornerback,2011-2013 (FA: 2014),26,3,"$13,500,000","$4,500,000"
38,Carlos Rogers,Cornerback,2011-2011 (FA: 2012),30,1,"$4,250,000","$4,250,000"
16,Gerald Sensabaugh,Safety,2011-2016 (FA: 2017),28,6,"$25,000,000","$4,166,667"
41,Ronde Barber,Safety,2011-2011 (FA: 2012),35,1,"$4,000,000","$4,000,000"
24,Donte Whitner,Strong Safety,2011-2013 (FA: 2014),26,3,"$11,650,000","$3,883,333"
43,Dimitri Patterson,Cornerback,2011-2011 (FA: 2012),27,1,"$3,600,000","$3,600,000"
22,Chris Carr,Cornerback,2011-2014 (FA: 2015),27,4,"$14,000,000","$3,500,000"
25,Melvin Bullitt,Safety,2011-2013 (FA: 2014),26,3,"$10,500,000","$3,500,000"
45,Richard Marshall,Cornerback,2011-2011 (FA: 2012),26,1,"$3,500,000","$3,500,000"
45,Eric Wright,Cornerback,2011-2011 (FA: 2012),26,1,"$3,500,000","$3,500,000"
49,Brandon Meriweather,Strong Safety,2011-2011 (FA: 2012),26,1,"$3,250,000","$3,250,000"
20,Orlando Scandrick,Cornerback,2011-2018 (FA: 2019),24,5,"$15,000,000","$3,000,000"
33,Chris Houston,Cornerback,2011-2012 (FA: 2013),26,2,"$6,000,000","$3,000,000"
28,George Wilson,Safety,2011-2013 (FA: 2014),29,3,"$8,850,000","$2,950,000"
57,Brent Grimes,Cornerback,2011-2011 (FA: 2012),27,1,"$2,611,000","$2,611,000"
58,Brandon Carr,Cornerback,2011-2011 (FA: 2012),25,1,"$2,610,000","$2,610,000"
27,Hiram Eugene,Safety,2011-2014 (FA: 2015),30,4,"$10,250,000","$2,562,500"
30,Eric Smith,Safety,2011-2013 (FA: 2014),28,3,"$7,500,000","$2,500,000"
65,Abram Elam,Safety,2011-2011 (FA: 2012),29,1,"$2,500,000","$2,500,000"
32,Drew Coleman,Cornerback,2011-2013 (FA: 2014),28,3,"$7,400,000","$2,466,667"
39,Tanard Jackson,Safety,2011-2012 (FA: 2013),25,2,"$4,200,000","$2,100,000"
29,Prince Amukamara,Cornerback,2011-2015 (FA: 2016),22,4,"$8,180,898","$2,045,225"
103,Kelly Jennings,Cornerback,2011-2011 (FA: 2012),28,1,"$2,000,000","$2,000,000"
103,Dashon Goldson,Free Safety,2011-2011 (FA: 2012),26,1,"$2,000,000","$2,000,000"
103,Brian Dawkins,Safety,2011-2011 (FA: 2012),37,1,"$2,000,000","$2,000,000"
103,Bob Sanders,Safety,2011-2011 (FA: 2012),30,1,"$2,000,000","$2,000,000"
34,Usama Young,Safety,2011-2013 (FA: 2014),25,3,"$5,900,000","$1,966,667"
31,Jimmy Smith,Cornerback,2011-2015 (FA: 2016),22,4,"$7,461,700","$1,865,425"
109,Husain Abdullah,Free Safety,2011-2011 (FA: 2012),26,1,"$1,835,000","$1,835,000"
112,Phillip Buchanon,Cornerback,2011-2011 (FA: 2012),30,1,"$1,750,000","$1,750,000"
51,Josh Barrett,Safety,2011-2012 (FA: 2013),26,2,"$2,940,000","$1,470,000"
40,Reed Doughty,Safety,2011-2013 (FA: 2014),28,3,"$4,125,000","$1,375,000"
35,Ras-I Dowling,Cornerback,2011-2014 (FA: 2015),23,4,"$5,304,098","$1,326,025"
36,Aaron Williams,Strong Safety,2011-2014 (FA: 0),20,4,"$5,259,148","$1,314,787"
138,Corey Graham,Free Safety,2011-2011 (FA: 2012),25,1,"$1,300,000","$1,300,000"
138,James Sanders,Safety,2011-2011 (FA: 2012),27,1,"$1,300,000","$1,300,000"
68,Bernard Pollard,Safety,2011-2011 (FA: 0),26,2,"$2,435,000","$1,217,500"
143,Tom Zbikowski,Safety,2011-2011 (FA: 2012),26,1,"$1,200,000","$1,200,000"
143,Haruki Nakamura,Safety,2011-2011 (FA: 2012),25,1,"$1,200,000","$1,200,000"
143,Alan Ball,Cornerback,2011-2011 (FA: 2012),26,1,"$1,200,000","$1,200,000"
45,Eric Frampton,Safety,2011-2012 (FA: 2013),26,3,"$3,500,000","$1,166,667"
75,Charlie Peprah,Safety,2011-2012 (FA: 2013),27,2,"$2,250,000","$1,125,000"
37,Rahim Moore,Free Safety,2011-2014 (FA: 2015),21,4,"$4,448,126","$1,112,032"
147,Madieu Williams,Safety,2011-2011 (FA: 2012),29,1,"$1,050,000","$1,050,000"
103,Dante Hughes,Cornerback,2011-2012 (FA: 2013),25,2,"$2,000,000","$1,000,000"
42,Marcus Gilchrist,Strong Safety,2011-2014 (FA: 2015),22,4,"$3,955,600","$988,900"
108,Kyle Arrington,Cornerback,2011-2012 (FA: 2013),24,2,"$1,875,000","$937,500"
52,John Wendling,Safety,2011-2013 (FA: 2014),28,3,"$2,740,000","$913,333"
149,Deon Grant,Safety,2011-2011 (FA: 2012),32,1,"$910,000","$910,000"
110,Joselio Hanson,Cornerback,2011-2012 (FA: 2013),29,2,"$1,800,000","$900,000"
44,Jaiquawn Jarrett,Free Safety,2011-2014 (FA: 2015),21,4,"$3,598,750","$899,688"
111,Michael Adams,Safety,2011-2012 (FA: 2013),25,2,"$1,785,000","$892,500"
150,Erik Coleman,Safety,2011-2011 (FA: 2012),28,1,"$885,000","$885,000"
152,Jordan Babineaux,Safety,2011-2011 (FA: 2012),28,1,"$860,000","$860,000"
48,Brandon Harris,Cornerback,2011-2014 (FA: 2015),21,4,"$3,299,326","$824,832"
156,Sean Considine,Safety,2011-2011 (FA: 2020),28,1,"$810,000","$810,000"
156,Matt Ware,Cornerback,2011-2011 (FA: 2012),28,1,"$810,000","$810,000"
156,Jon McGraw,Safety,2011-2011 (FA: 2012),32,1,"$810,000","$810,000"
50,Curtis Marsh,Cornerback,2011-2014 (FA: 2015),23,4,"$3,239,160","$809,790"
159,Justin King,Cornerback,2011-2011 (FA: 2012),23,1,"$775,500","$775,500"
160,David Jones,Cornerback,2011-2011 (FA: 2012),25,1,"$745,000","$745,000"
161,Kelvin Hayden,Cornerback,2011-2011 (FA: 2012),27,1,"$735,000","$735,000"
161,Brodney Pool,Safety,2011-2011 (FA: 2012),26,1,"$735,000","$735,000"
161,William Gay,Cornerback,2011-2011 (FA: 2012),26,1,"$735,000","$735,000"
161,Jarrad Page,Safety,2011-2011 (FA: 2012),26,1,"$735,000","$735,000"
165,Brandon McDonald,Cornerback,2011-2011 (FA: 2012),25,1,"$705,000","$705,000"
137,Ashton Youboty,Cornerback,2011-2012 (FA: 2013),26,2,"$1,385,000","$692,500"
166,Derrick Martin,Cornerback,2011-2011 (FA: 2012),26,1,"$685,000","$685,000"
166,Atari Bigby,Safety,2011-2011 (FA: 2012),29,1,"$685,000","$685,000"
166,Will Blackmon,Cornerback,2011-2011 (FA: 2012),26,1,"$685,000","$685,000"
166,Anthony Smith,Safety,2011-2011 (FA: 2012),27,1,"$685,000","$685,000"
166,Gibril Wilson,Safety,2011-2011 (FA: 2012),29,1,"$685,000","$685,000"
166,Hamza Abdullah,Cornerback,2011-2011 (FA: 2012),27,1,"$685,000","$685,000"
166,Travis Daniels,Safety,2011-2011 (FA: 2012),28,1,"$685,000","$685,000"
166,Matt Giordano,Safety,2011-2011 (FA: 2012),27,1,"$685,000","$685,000"
166,Ceandris Brown,Cornerback,2011-2011 (FA: 2012),29,1,"$685,000","$685,000"
53,Johnny Patrick,Cornerback,2011-2014 (FA: 2015),22,4,"$2,727,380","$681,845"
101,Niles Brinkley,Cornerback,2011-2014 (FA: 2015),23,3,"$2,045,000","$681,667"
102,Brett Greenwood,Cornerback,2011-2013 (FA: 2014),23,3,"$2,043,000","$681,000"
54,Chris Prosinski,Strong Safety,2011-2014 (FA: 2015),24,4,"$2,640,144","$660,036"
55,Chris Culliver,Cornerback,2011-2014 (FA: 2015),22,4,"$2,638,876","$659,719"
56,DeMarcus Van Dyke,Cornerback,2011-2014 (FA: 2015),22,4,"$2,631,376","$657,844"
59,Christopher Conte,Free Safety,2011-2014 (FA: 2015),22,4,"$2,603,600","$650,900"
60,Shareece Wright,Cornerback,2011-2014 (FA: 2015),24,4,"$2,584,140","$646,035"
61,Curtis Brown,Cornerback,2011-2014 (FA: 2015),22,4,"$2,561,200","$640,300"
175,Quinton Teal,Safety,2011-2011 (FA: 2012),26,1,"$640,000","$640,000"
175,Jonathan Wade,Cornerback,2011-2011 (FA: 2012),26,1,"$640,000","$640,000"
175,Fred Bennett,Cornerback,2011-2011 (FA: 2012),27,1,"$640,000","$640,000"
62,Brandon Hogan,Cornerback,2011-2014 (FA: 2015),23,4,"$2,537,028","$634,257"
63,Jalil Brown,Cornerback,2011-2014 (FA: 2015),23,4,"$2,529,300","$632,325"
64,Da'Norris Searcy,Strong Safety,2011-2014 (FA: 2015),22,4,"$2,524,424","$631,106"
66,Quinton Carter,Safety,2011-2014 (FA: 2015),22,4,"$2,495,000","$623,750"
67,Chimdi Chekwa,Cornerback,2011-2014 (FA: 2015),22,4,"$2,485,200","$621,300"
142,Jon Corto,Safety,2011-2012 (FA: 2013),26,2,"$1,230,000","$615,000"
69,Cortez Allen,Cornerback,2011-2014 (FA: 2015),22,4,"$2,431,500","$607,875"
179,Macho Harris,Cornerback,2011-2011 (FA: 2012),25,1,"$600,000","$600,000"
179,Kennard Cox,Cornerback,2011-2011 (FA: 2012),25,1,"$600,000","$600,000"
179,James Ihedigbo,Strong Safety,2011-2011 (FA: 2012),27,1,"$600,000","$600,000"
70,Tyler Sash,Safety,2011-2014 (FA: 2015),23,4,"$2,370,776","$592,694"
71,Rashad Carmichael,Cornerback,2011-2014 (FA: 2015),22,4,"$2,362,088","$590,522"
72,Davon House,Cornerback,2011-2014 (FA: 2015),22,4,"$2,340,580","$585,145"
73,Roderick Issac,Cornerback,2011-2014 (FA: 2015),22,4,"$2,325,342","$581,336"
182,Donald Strickland,Cornerback,2011-2011 (FA: 2012),20,1,"$575,000","$575,000"
146,Morgan Trent,Cornerback,2011-2012 (FA: 2013),25,2,"$1,140,000","$570,000"
74,Joshua Thomas,Cornerback,2011-2014 (FA: 2015),21,4,"$2,277,800","$569,450"
75,Robert Sands,Safety,2011-2014 (FA: 2015),21,4,"$2,250,000","$562,500"
77,Buster Skrine,Cornerback,2011-2014 (FA: 2015),22,4,"$2,242,000","$560,500"
78,Shiloh Keo,Strong Safety,2011-2014 (FA: 2015),23,4,"$2,232,000","$558,000"
79,Dejon Gomes,Safety,2011-2014 (FA: 2015),21,4,"$2,231,300","$557,825"
80,Ahmad Black,Safety,2011-2014 (FA: 2015),21,4,"$2,226,740","$556,685"
81,Richard Sherman,Cornerback,2011-2014 (FA: 0),23,4,"$2,222,424","$555,606"
113,Mike Newton,Cornerback,2011-2013 (FA: 2014),23,3,"$1,665,000","$555,000"
82,Mark LeGree,Safety,2011-2014 (FA: 2015),21,4,"$2,218,532","$554,633"
83,Brandon Burton,Cornerback,2011-2014 (FA: 2015),21,4,"$2,209,000","$552,250"
84,Chykie Brown,Cornerback,2011-2014 (FA: 2015),24,4,"$2,184,560","$546,140"
85,Jermale Hines,Safety,2011-2014 (FA: 2015),23,4,"$2,160,000","$540,000"
114,Robert Johnson,Safety,2011-2013 (FA: 2014),23,3,"$1,620,000","$540,000"
114,Don Carey,Strong Safety,2011-2013 (FA: 2014),23,3,"$1,620,000","$540,000"
86,Mistral Raymond,Safety,2011-2014 (FA: 2015),23,4,"$2,157,932","$539,483"
87,Byron Maxwell,Cornerback,2011-2014 (FA: 2015),22,4,"$2,153,452","$538,363"
88,Chris Rucker,Cornerback,2011-2014 (FA: 2015),22,4,"$2,141,672","$535,418"
89,Colin Jones,Free Safety,2011-2014 (FA: 2015),23,4,"$2,138,986","$534,747"
90,Malcolm Williams,Cornerback,2011-2014 (FA: 2015),23,4,"$2,112,038","$528,010"
91,Justin Rogers,Cornerback,2011-2014 (FA: 2015),23,4,"$2,107,500","$526,875"
92,Korey Lindsey,Cornerback,2011-2014 (FA: 2015),22,4,"$2,106,966","$526,742"
93,Brandyn Thompson,Cornerback,2011-2014 (FA: 2015),21,4,"$2,100,604","$525,151"
183,Ryan Mundy,Strong Safety,2011-2011 (FA: 2012),25,1,"$525,000","$525,000"
183,William Middleton,Cornerback,2011-2011 (FA: 2012),24,1,"$525,000","$525,000"
183,Courtney Greene,Safety,2011-2011 (FA: 2012),24,1,"$525,000","$525,000"
183,Cary Williams,Cornerback,2011-2011 (FA: 2012),26,1,"$525,000","$525,000"
183,C.J. Spillman,Safety,2011-2011 (FA: 2012),24,1,"$525,000","$525,000"
94,Mikail Baker,Cornerback,2011-2014 (FA: 2015),23,4,"$2,099,495","$524,874"
95,Anthony Gaitor,Cornerback,2011-2014 (FA: 2015),22,4,"$2,093,616","$523,404"
96,Jonathan Nelson,Cornerback,2011-2014 (FA: 2015),23,4,"$2,089,094","$522,274"
97,Jimmy Wilson,Strong Safety,2011-2014 (FA: 2015),24,4,"$2,085,900","$521,475"
97,Curtis Holcomb,Cornerback,2011-2014 (FA: 2015),22,4,"$2,085,900","$521,475"
99,Tommie Campbell,Cornerback,2011-2014 (FA: 2015),23,4,"$2,085,896","$521,474"
100,Eric Hagg,Safety,2011-2014 (FA: 2015),21,4,"$2,080,400","$520,100"
148,Andrew Sendejo,Strong Safety,2011-2012 (FA: 2013),23,2,"$990,000","$495,000"
188,Chevis Jackson,Cornerback,2011-2011 (FA: 2012),25,1,"$480,000","$480,000"
188,Cary Harris,Cornerback,2011-2011 (FA: 2012),23,1,"$480,000","$480,000"
188,Michael Hamlin,Safety,2011-2011 (FA: 2012),25,1,"$480,000","$480,000"
188,Marquice Cole,Cornerback,2011-2011 (FA: 2012),27,1,"$480,000","$480,000"
188,Roy Lewis,Cornerback,2011-2011 (FA: 2012),25,1,"$480,000","$480,000"
188,Byron Westbrook,Cornerback,2011-2011 (FA: 2012),26,1,"$480,000","$480,000"
188,Reshard Langford,Cornerback,2011-2011 (FA: 2012),24,1,"$480,000","$480,000"
188,Rico Murray,Cornerback,2011-2011 (FA: 2012),23,1,"$480,000","$480,000"
188,Domonique Johnson,Cornerback,2011-2011 (FA: 2012),22,1,"$480,000","$480,000"
188,Tony Carter,Cornerback,2011-2011 (FA: 2012),24,1,"$480,000","$480,000"
116,Jeron Johnson,Strong Safety,2011-2013 (FA: 2014),23,3,"$1,410,000","$470,000"
117,James Dockery,Cornerback,2011-2013 (FA: 2014),22,3,"$1,407,000","$469,000"
118,Darrin Walls,Cornerback,2011-2013 (FA: 2014),23,3,"$1,403,500","$467,833"
119,Joe Lefeged,Safety,2011-2013 (FA: 2014),22,3,"$1,403,000","$467,667"
120,Isa Abdul-Quddus,Free Safety,2011-2013 (FA: 2014),22,3,"$1,400,000","$466,667"
120,Mario Butler,Cornerback,2011-2013 (FA: 2014),0,3,"$1,400,000","$466,667"
120,Kevin Rutland,Cornerback,2011-2013 (FA: 2014),22,3,"$1,400,000","$466,667"
120,LeQuan Lewis,Cornerback,2011-2013 (FA: 2014),22,3,"$1,400,000","$466,667"
124,Devin Holland,Safety,2011-2013 (FA: 2014),22,3,"$1,398,000","$466,000"
124,Brandian Ross,Cornerback,2011-2013 (FA: 2014),21,3,"$1,398,000","$466,000"
124,Mana Silva,Safety,2011-2013 (FA: 2014),22,3,"$1,398,000","$466,000"
124,Ricardo Silva,Safety,2011-2013 (FA: 2014),22,3,"$1,398,000","$466,000"
124,Andrew Rich,Cornerback,2011-2013 (FA: 2014),24,3,"$1,398,000","$466,000"
129,M.D. Jennings,Safety,2011-2013 (FA: 2014),22,3,"$1,397,600","$465,867"
130,Chris Harris,Cornerback,2011-2013 (FA: 2014),22,3,"$1,397,000","$465,667"
130,Chris Smith,Cornerback,2011-2013 (FA: 2014),24,3,"$1,397,000","$465,667"
132,Ron Parker,Free Safety,2011-2013 (FA: 2014),23,3,"$1,396,000","$465,333"
133,Jermale Hines,Safety,2011-2013 (FA: 2014),23,3,"$1,395,000","$465,000"
133,Da'Mon Cromartie-Smith,Cornerback,2011-2013 (FA: 2014),23,3,"$1,395,000","$465,000"
133,Mike Holmes,Cornerback,2011-2013 (FA: 2014),21,3,"$1,395,000","$465,000"
133,Anthony Walters,Strong Safety,2011-2013 (FA: 2014),22,3,"$1,395,000","$465,000"
198,Ellis Lankster,Cornerback,2011-2011 (FA: 2012),23,1,"$450,000","$450,000"
198,Marshay Green,Cornerback,2011-2011 (FA: 2012),24,1,"$450,000","$450,000"
198,Danny Gorrer,Cornerback,2011-2011 (FA: 2012),24,1,"$450,000","$450,000"
