rank,player-name,rank-position,year signed,age,year 2,value,average/year
22,Brent Grimes,Cornerback,2012-2012 (FA: 2013),28,1,"$10,281,000","$10,281,000"
1,Brandon Carr,Cornerback,2012-2016 (FA: 2017),25,5,"$50,100,000","$10,020,000"
2,Cortland Finnegan,Cornerback,2012-2016 (FA: 2017),28,5,"$50,000,000","$10,000,000"
7,Dunta Robinson,Cornerback,2012-2015 (FA: 2016),29,4,"$34,500,000","$8,625,000"
2,Lardarius Webb,Cornerback,2012-2017 (FA: 2018),26,6,"$50,000,000","$8,333,333"
5,Eric Wright,Cornerback,2012-2013 (FA: 2014),26,5,"$37,500,000","$7,500,000"
8,Carlos Rogers,Cornerback,2012-2015 (FA: 2016),30,4,"$29,300,000","$7,325,000"
4,Jason McCourty,Cornerback,2012-2017 (FA: 2018),25,6,"$43,040,000","$7,173,333"
6,Michael Griffin,Free Safety,2012-2016 (FA: 2017),27,5,"$35,000,000","$7,000,000"
9,Tyvon Branch,Strong Safety,2012-2017 (FA: 2018),25,4,"$26,600,000","$6,650,000"
31,Dashon Goldson,Free Safety,2012-2012 (FA: 2013),27,1,"$6,212,000","$6,212,000"
31,Tyvon Branch,Strong Safety,2012-2012 (FA: 2013),25,1,"$6,212,000","$6,212,000"
33,Michael Griffin,Free Safety,2012-2012 (FA: 2013),27,1,"$6,200,000","$6,200,000"
11,Stanford Routt,Cornerback,2012-2014 (FA: 2015),28,3,"$18,000,000","$6,000,000"
17,Dimitri Patterson,Cornerback,2012-2014 (FA: 2015),28,3,"$16,050,000","$5,350,000"
18,Richard Marshall,Cornerback,2012-2014 (FA: 2015),27,3,"$16,000,000","$5,333,333"
10,Jabari Greer,Cornerback,2012-2015 (FA: 2016),29,4,"$21,100,000","$5,275,000"
19,Asante Samuel,Cornerback,2012-2014 (FA: 2015),31,3,"$14,700,000","$4,900,000"
39,Rashean Mathis,Cornerback,2012-2012 (FA: 2013),31,1,"$4,848,000","$4,848,000"
11,Reggie Nelson,Free Safety,2012-2015 (FA: 2016),28,4,"$18,000,000","$4,500,000"
14,Terrell Thomas,Cornerback,2012-2015 (FA: 2016),26,4,"$17,400,000","$4,350,000"
15,Adrian Wilson,Safety,2012-2015 (FA: 2016),32,4,"$16,500,000","$4,125,000"
27,Jason Allen,Cornerback,2012-2013 (FA: 2014),28,2,"$8,200,000","$4,100,000"
16,Morris Claiborne,Cornerback,2012-2015 (FA: 2016),22,4,"$16,264,502","$4,066,126"
45,Tracy Porter,Cornerback,2012-2012 (FA: 2013),25,1,"$4,000,000","$4,000,000"
28,Tim Jennings,Cornerback,2012-2013 (FA: 2014),28,2,"$7,600,000","$3,800,000"
13,Thomas DeCoud,Safety,2012-2016 (FA: 2017),25,5,"$17,500,000","$3,500,000"
48,LaRon Landry,Safety,2012-2012 (FA: 2013),27,1,"$3,500,000","$3,500,000"
20,Dwight Lowery,Free Safety,2012-2015 (FA: 2016),26,4,"$13,600,000","$3,400,000"
24,Aaron Ross,Cornerback,2012-2014 (FA: 2015),29,3,"$9,750,000","$3,250,000"
21,Stephon Gilmore,Cornerback,2012-2016 (FA: 2017),21,4,"$12,084,150","$3,021,038"
34,Brandon Meriweather,Strong Safety,2012-2015 (FA: 2016),28,2,"$6,000,000","$3,000,000"
53,Ronde Barber,Safety,2012-2012 (FA: 2013),36,1,"$3,000,000","$3,000,000"
54,Ron Bartell,Cornerback,2012-2012 (FA: 2013),29,1,"$2,912,500","$2,912,500"
23,Bernard Pollard,Safety,2012-2015 (FA: 2016),27,4,"$10,250,000","$2,562,500"
64,Cedric Griffin,Cornerback,2012-2012 (FA: 2013),29,1,"$2,500,000","$2,500,000"
38,William Gay,Cornerback,2012-2013 (FA: 2014),26,2,"$4,950,000","$2,475,000"
30,Steve Gregory,Safety,2012-2014 (FA: 2015),29,3,"$7,050,000","$2,350,000"
41,Drayton Florence,Cornerback,2012-2012 (FA: 2013),31,2,"$4,500,000","$2,250,000"
25,Barry Church,Strong Safety,2012-2016 (FA: 2017),24,4,"$8,827,000","$2,206,750"
26,Dre Kirkpatrick,Cornerback,2012-2016 (FA: 2017),22,4,"$8,622,796","$2,155,699"
44,Terrence McGee,Cornerback,2012-2013 (FA: 2014),31,2,"$4,030,000","$2,015,000"
45,Mike Adams,Free Safety,2012-2013 (FA: 2014),30,2,"$4,000,000","$2,000,000"
47,Corey Graham,Free Safety,2012-2013 (FA: 2014),26,2,"$3,950,000","$1,975,000"
97,Cary Williams,Cornerback,2012-2012 (FA: 2013),27,1,"$1,927,000","$1,927,000"
35,Tom Zbikowski,Safety,2012-2014 (FA: 2015),26,3,"$5,685,001","$1,895,000"
