position,player_name,team_name,grades_defense,snap_counts_run,rank,Year,player_name,year_signed,age,average/year,sim_sal,diff
DI,Desmond Bryant,LV,74.2,263,36.0,2015,Desmond Bryant,2015,29,6800000,6381287.909090909,418712.0909090908
DI,C.J. Mosley,JAX,73.4,321,40.0,2015,C.J. Mosley,2015,31,1050000,6494924.2727272725,-5444924.2727272725
DI,Antonio Smith,HST,73.2,280,42.0,2015,Antonio Smith,2015,33,2000000,4898333.363636363,-2898333.3636363633
DI,Dan Williams,ARZ,72.8,263,43.0,2015,Dan Williams,2015,27,6250000,4068787.909090909,2181212.090909091
ED,Jason Babin,JAX,72.6,243,44.0,2015,Jason Babin,2015,35,870000,5001060.636363637,-4131060.6363636367
DI,Henry Melton,CHI,71.8,204,46.0,2015,Henry Melton,2015,28,3750000,4940454.545454546,-1190454.5454545459
DI,Linval Joseph,NYG,71.6,359,48.0,2015,Linval Joseph,2015,26,6250000,4645000.0,1605000.0
ED,Jeremy Mincey,JAX,71.5,404,49.0,2015,Jeremy Mincey,2015,31,1500000,5004090.909090909,-3504090.909090909
DI,Jason Hatcher,DAL,70.7,301,53.0,2015,Jason Hatcher,2015,32,6875000,5322272.7272727275,1552727.2727272725
ED,Cameron Jordan,NO,70.6,421,54.0,2015,Cameron Jordan,2015,25,11000000,5117727.2727272725,5882272.7272727275
ED,Jared Allen,MIN,70.3,386,55.0,2015,Jared Allen,2015,32,8000000,5220454.545454546,2779545.454545454
DI,Brodrick Bunkley,NO,69.4,210,59.0,2015,Brodrick Bunkley,2015,31,3550000,5015909.090909091,-1465909.0909090908
ED,Justin Tuck,NYG,69.3,241,60.0,2015,Justin Tuck,2015,31,5000000,5493181.818181818,-493181.81818181835
ED,Jabaal Sheard,CLV,68.8,391,63.0,2015,Jabaal Sheard,2015,25,5500000,5593181.818181818,-93181.81818181835
DI,Earl Mitchell,HST,68.5,208,66.0,2015,Earl Mitchell,2015,27,4000000,5043181.818181818,-1043181.8181818184
DI,Vance Walker,ATL,68.5,258,66.0,2015,Vance Walker,2015,27,2000000,4447727.2727272725,-2447727.2727272725
DI,Kevin Williams,MIN,68.5,292,66.0,2015,Kevin Williams,2015,34,1500000,3932575.727272727,-2432575.727272727
ED,Ryan Kerrigan,WAS,68.0,384,69.0,2015,Ryan Kerrigan,2015,26,11500000,3676893.909090909,7823106.090909091
DI,Ahtyba Rubin,CLV,67.4,243,71.0,2015,Ahtyba Rubin,2015,28,2600000,3567803.0,-967803.0
ED,Corey Wootton,CHI,67.2,222,74.0,2015,Corey Wootton,2015,27,825000,3476893.909090909,-2651893.909090909
DI,Terrance Knighton,JAX,66.9,321,76.0,2015,Terrance Knighton,2015,28,4450000,3713257.5454545454,736742.4545454546
DI,Tom Johnson,NO,66.8,188,77.0,2015,Tom Johnson,2015,30,2333333,3617803.0,-1284470.0
DI,Kyle Love,NE,66.6,273,78.0,2015,Kyle Love,2015,29,737500,4413257.545454546,-3675757.545454546
DI,Sammie Lee Hill,DET,66.5,171,79.0,2015,Sammie Lee Hill,2015,28,3800000,3781439.3636363638,18560.636363636237
DI,Vince Wilfork,NE,66.3,380,80.0,2015,Vince Wilfork,2015,33,4500000,3726893.909090909,773106.0909090908
DI,Arthur Jones,BLT,66.2,356,81.0,2015,Arthur Jones,2015,28,6600000,4233712.090909091,2366287.909090909
DI,Kevin Vickerson,DEN,66.1,256,82.0,2015,Kevin Vickerson,2015,32,950000,4043348.4545454546,-3093348.4545454546
DI,Corey Liuget,LAC,65.5,266,83.0,2015,Corey Liuget,2015,25,10250000,5294471.454545454,4955528.545454546
DI,Justin Smith,SF,65.2,355,85.0,2015,Justin Smith,2015,35,4550000,5322880.545454546,-772880.5454545459
DI,Cam Thomas,LAC,65.1,186,87.0,2015,Cam Thomas,2015,28,2000000,5431971.454545454,-3431971.454545454
DI,Paul Soliai,MIA,65.1,314,87.0,2015,Paul Soliai,2015,31,6400000,5500153.2727272725,899846.7272727275
ED,Derrick Shelby,MIA,65.0,106,89.0,2015,Derrick Shelby,2015,26,2356000,5995607.818181818,-3639607.8181818184
DI,Marcell Dareus,BUF,65.0,328,89.0,2015,Marcell Dareus,2015,25,16095686,6104698.7272727275,9990987.272727273
DI,Ray McDonald,SF,64.9,404,91.0,2015,Ray McDonald,2015,30,1050000,5331971.454545454,-4281971.454545454
DI,Brandon Mebane,SEA,64.5,323,94.0,2015,Brandon Mebane,2015,30,5000000,5145607.818181818,-145607.81818181835
DI,Stephen Paea,CHI,63.6,219,97.0,2015,Stephen Paea,2015,26,5250000,5781971.454545454,-531971.4545454541
ED,Chris Long,LA,63.1,307,99.0,2015,Chris Long,2015,30,12050000,5279244.181818182,6770755.818181818
DI,Alan Branch,SEA,63.0,282,100.0,2015,Alan Branch,2015,30,2150000,5337789.636363637,-3187789.6363636367
DI,B.J. Raji,GB,62.9,330,101.0,2015,B.J. Raji,2015,28,1750000,4522272.7272727275,-2772272.7272727275
ED,Shaun Phillips,LAC,62.9,321,101.0,2015,Shaun Phillips,2015,33,2500000,4722272.7272727275,-2222272.7272727275
ED,Jerry Hughes,IND,62.6,278,104.0,2015,Jerry Hughes,2015,26,9000000,4358636.363636363,4641363.636363637
DI,Barry Cofield,WAS,62.3,267,105.0,2015,Barry Cofield,2015,30,870000,4154090.909090909,-3284090.909090909
DI,Jonathan Babineaux,ATL,61.9,364,107.0,2015,Jonathan Babineaux,2015,33,3000000,3831363.6363636362,-831363.6363636362
ED,Cliff Avril,DET,61.4,272,110.0,2015,Cliff Avril,2015,28,7125000,3833636.3636363638,3291363.6363636362
DI,Randy Starks,MIA,60.4,310,113.0,2015,Randy Starks,2015,31,3250000,3916969.727272727,-666969.7272727271
ED,Frostee Rucker,CLV,60.4,294,113.0,2015,Frostee Rucker,2015,31,1000000,3889697.0,-2889697.0
ED,Robert Geathers,CIN,59.6,261,117.0,2015,Robert Geathers,2015,31,3000000,3440833.3636363638,-440833.36363636376
ED,Jared Odrick,MIA,59.4,345,119.0,2015,Jared Odrick,2015,27,8500000,3634469.727272727,4865530.272727273
DI,C.J. Wilson,GB,59.4,189,119.0,2015,C.J. Wilson,2015,27,2175000,3639015.1818181816,-1464015.1818181816
DI,Cullen Jenkins,PHI,59.1,237,123.0,2015,Cullen Jenkins,2015,34,2666667,3264015.1818181816,-597348.1818181816
ED,Matt Shaughnessy,LV,58.9,295,125.0,2015,Matt Shaughnessy,2015,28,2200000,3036742.4545454546,-836742.4545454546
DI,Roy Miller,TB,58.3,221,127.0,2015,Roy Miller,2015,27,4062500,3127651.5454545454,934848.4545454546
DI,Tyson Alualu,JAX,57.9,397,128.0,2015,Tyson Alualu,2015,27,3000000,2929924.272727273,70075.72727272706
DI,Marcus Spears,DAL,57.6,202,129.0,2015,Marcus Spears,2015,32,3050000,2240833.3636363638,809166.6363636362
DI,Clinton McDonald,SEA,57.6,134,129.0,2015,Clinton McDonald,2015,28,3000000,2103200.1818181816,896799.8181818184
DI,Christo Bilukidi,LV,57.6,133,129.0,2015,Christo Bilukidi,2015,25,750000,1997139.5454545454,-1247139.5454545454
DI,Dwan Edwards,CAR,57.5,283,133.0,2015,Dwan Edwards,2015,33,2000000,1857139.5454545454,142860.4545454546
DI,Jarvis Jenkins,WAS,57.2,235,134.0,2015,Jarvis Jenkins,2015,28,825000,1555548.6363636365,-730548.6363636365
DI,Ricardo Mathews,IND,56.9,241,135.0,2015,Ricardo Mathews,2015,27,920000,1543427.4545454546,-623427.4545454546
DI,John Hughes,CLV,55.6,223,139.0,2015,John Hughes,2015,27,661035,1675245.6363636365,-1014210.6363636365
DI,Brett Keisel,PIT,55.4,336,141.0,2015,Brett Keisel,2015,36,1500000,1489791.0909090908,10208.909090909176
DI,Jermelle Cudjo,LA,55.0,172,142.0,2015,Jermelle Cudjo,2015,28,660000,1635791.0909090908,-975791.0909090908
DI,Brandon Deaderick,NE,54.4,219,145.0,2015,Brandon Deaderick,2015,27,745000,1540336.5454545454,-795336.5454545454
DI,Ropati Pitoitua,KC,53.6,268,146.0,2015,Ropati Pitoitua,2015,29,2866667,1919882.0,946785.0
DI,Sen'Derrick Marks,TEN,53.6,315,146.0,2015,Sen'Derrick Marks,2015,27,4500000,2227154.727272727,2272845.272727273
DI,Stephen Bowen,WAS,53.6,265,146.0,2015,Stephen Bowen,2015,30,960000,2417060.6363636362,-1457060.6363636362
DI,Cedric Thornton,PHI,53.1,215,150.0,2015,Cedric Thornton,2015,26,2356000,2349333.3636363638,6666.636363636237
ED,Red Bryant,SEA,52.9,322,152.0,2015,Red Bryant,2015,31,950000,2622666.727272727,-1672666.727272727
DI,Tyson Jackson,KC,51.9,306,154.0,2015,Tyson Jackson,2015,28,5000000,2884484.909090909,2115515.090909091
DI,Kendall Langford,LA,51.6,316,155.0,2015,Kendall Langford,2015,29,4300000,2886266.7,1413733.2999999998
DI,Letroy Guion,MIN,49.5,239,156.0,2015,Letroy Guion,2015,27,2750000,2706963.0,43037.0
DI,Antonio Johnson,IND,47.4,233,157.0,2015,Antonio Johnson,2015,30,755000,2925333.375,-2170333.375
DI,Isaac Sopoaga,SF,44.9,230,158.0,2015,Isaac Sopoaga,2015,33,3666667,3006666.714285714,660000.2857142859
DI,Darnell Dockett,ARZ,42.9,358,159.0,2015,Darnell Dockett,2015,33,3625000,3349444.5,275555.5
DI,Geno Atkins,CIN,93.9,292,1.0,2014,Geno Atkins,2014,25,10665400,9327161.833333334,1338238.166666666
DI,J.J. Watt,HST,92.3,346,3.0,2014,J.J. Watt,2014,25,16667571,8619710.142857144,8047860.857142856
ED,Cameron Wake,MIA,90.9,318,4.0,2014,Cameron Wake,2014,32,6640000,8453183.875,-1813183.875
ED,Carlos Dunlap,CIN,89.4,197,6.0,2014,Carlos Dunlap,2014,25,7874000,8921348.666666666,-1047348.666666666
DI,Fred Evans,MIN,80.1,171,13.0,2014,Fred Evans,2014,30,1000000,8589213.8,-7589213.800000001
ED,Greg Hardy,CAR,79.1,274,15.0,2014,Greg Hardy,2014,25,13116000,7897467.090909091,5218532.909090909
ED,Chris Clemons,SEA,78.9,310,17.0,2014,Chris Clemons,2014,32,4375000,7723339.818181818,-3348339.8181818184
DI,Kyle Williams,BUF,78.7,319,18.0,2014,Kyle Williams,2014,30,7287500,7208106.090909091,79393.90909090918
ED,Charles Johnson,CAR,77.8,301,20.0,2014,Charles Johnson,2014,28,12666667,7252197.0,5414470.0
ED,Brian Robison,MIN,76.9,311,23.0,2014,Brian Robison,2014,30,5600000,7990924.2727272725,-2390924.2727272725
ED,Israel Idonije,CHI,76.6,237,25.0,2014,Israel Idonije,2014,33,980000,8036378.818181818,-7056378.818181818
ED,Michael Johnson,CIN,76.1,317,26.0,2014,Michael Johnson,2014,27,8750000,7631894.0,1118106.0
DI,Calais Campbell,ARZ,76.0,330,28.0,2014,Calais Campbell,2014,27,11000000,7852348.545454546,3147651.454545454
ED,Michael Bennett,TB,75.7,316,29.0,2014,Michael Bennett,2014,28,7125000,7589848.545454546,-464848.5454545459
ED,Mario Williams,BUF,74.9,388,33.0,2014,Mario Williams,2014,29,16000000,6563333.363636363,9436666.636363637
DI,Alex Carrington,BUF,74.6,151,34.0,2014,Alex Carrington,2014,26,1500000,6463333.363636363,-4963333.363636363
ED,Julius Peppers,CHI,74.5,264,35.0,2014,Julius Peppers,2014,34,8666667,6625000.0,2041667.0
DI,Desmond Bryant,LV,74.2,263,36.0,2014,Desmond Bryant,2014,28,6800000,6454568.181818182,345431.81818181835
DI,Justin Bannan,DEN,74.0,302,38.0,2014,Justin Bannan,2014,34,4400000,6022750.0,-1622750.0
DI,C.J. Mosley,JAX,73.4,321,40.0,2014,C.J. Mosley,2014,30,1375000,5511386.363636363,-4136386.3636363633
DI,Antonio Smith,HST,73.2,280,42.0,2014,Antonio Smith,2014,32,4500000,4681840.909090909,-181840.90909090918
ED,Jason Babin,JAX,72.6,243,44.0,2014,Jason Babin,2014,33,2758333,5272750.0,-2514417.0
DI,Henry Melton,CHI,71.8,204,46.0,2014,Henry Melton,2014,27,6875250,4807598.454545454,2067651.5454545459
DI,Linval Joseph,NYG,71.6,359,48.0,2014,Linval Joseph,2014,25,6250000,4643962.090909091,1606037.9090909092
ED,Jeremy Mincey,JAX,71.5,404,49.0,2014,Jeremy Mincey,2014,30,1500000,4607598.454545454,-3107598.454545454
DI,Jason Hatcher,DAL,70.7,301,53.0,2014,Jason Hatcher,2014,31,6875000,4786234.818181818,2088765.1818181816
ED,Jared Allen,MIN,70.3,386,55.0,2014,Jared Allen,2014,31,8000000,4568053.0,3431947.0
DI,Brodrick Bunkley,NO,69.4,210,59.0,2014,Brodrick Bunkley,2014,30,3550000,5420113.636363637,-1870113.6363636367
ED,Justin Tuck,NYG,69.3,241,60.0,2014,Justin Tuck,2014,30,5000000,5397363.636363637,-397363.6363636367
DI,Earl Mitchell,HST,68.5,208,66.0,2014,Earl Mitchell,2014,26,4000000,4916000.0,-916000.0
DI,Vance Walker,ATL,68.5,258,66.0,2014,Vance Walker,2014,26,3340000,4916000.0,-1576000.0
DI,Kevin Williams,MIN,68.5,292,66.0,2014,Kevin Williams,2014,33,2100000,4495545.454545454,-2395545.454545454
DI,Haloti Ngata,BLT,67.7,439,70.0,2014,Haloti Ngata,2014,30,12131000,3845090.909090909,8285909.090909091
DI,Ahtyba Rubin,CLV,67.4,243,71.0,2014,Ahtyba Rubin,2014,27,6625000,3589409.090909091,3035590.909090909
DI,Ryan Pickett,GB,67.3,373,73.0,2014,Ryan Pickett,2014,34,955000,3480318.1818181816,-2525318.1818181816
ED,Corey Wootton,CHI,67.2,222,74.0,2014,Corey Wootton,2014,26,1500000,3813651.5454545454,-2313651.5454545454
DI,Terrance Knighton,JAX,66.9,321,76.0,2014,Terrance Knighton,2014,27,2250000,4110015.1818181816,-1860015.1818181816
DI,Tom Johnson,NO,66.8,188,77.0,2014,Tom Johnson,2014,29,845000,3996833.3636363638,-3151833.3636363638
DI,Kyle Love,NE,66.6,273,78.0,2014,Kyle Love,2014,28,737500,3307651.5454545454,-2570151.5454545454
DI,Sammie Lee Hill,DET,66.5,171,79.0,2014,Sammie Lee Hill,2014,27,3800000,2887197.0,912803.0
DI,Vince Wilfork,NE,66.3,380,80.0,2014,Vince Wilfork,2014,32,7666667,3382197.0,4284470.0
DI,Arthur Jones,BLT,66.2,356,81.0,2014,Arthur Jones,2014,27,6600000,3611287.909090909,2988712.090909091
DI,Kevin Vickerson,DEN,66.1,256,82.0,2014,Kevin Vickerson,2014,30,855000,3861287.909090909,-3006287.909090909
DI,Justin Smith,SF,65.2,355,85.0,2014,Justin Smith,2014,34,4550000,4879924.2727272725,-329924.2727272725
DI,Cam Thomas,LAC,65.1,186,87.0,2014,Cam Thomas,2014,27,2000000,5094697.0,-3094697.0
DI,Paul Soliai,MIA,65.1,314,87.0,2014,Paul Soliai,2014,30,6400000,5112878.818181818,1287121.1818181816
DI,Ray McDonald,SF,64.9,404,91.0,2014,Ray McDonald,2014,29,4020000,4643181.818181818,-623181.8181818184
DI,Brandon Mebane,SEA,64.5,323,94.0,2014,Brandon Mebane,2014,29,5000000,4588636.363636363,411363.6363636367
ED,Chris Long,LA,63.1,307,99.0,2014,Chris Long,2014,29,12050000,4783636.363636363,7266363.636363637
DI,Alan Branch,SEA,63.0,282,100.0,2014,Alan Branch,2014,28,3100000,4960909.090909091,-1860909.0909090908
DI,B.J. Raji,GB,62.9,330,101.0,2014,B.J. Raji,2014,27,4000000,5233636.363636363,-1233636.3636363633
ED,Shaun Phillips,LAC,62.9,321,101.0,2014,Shaun Phillips,2014,32,2500000,4742727.2727272725,-2242727.2727272725
DI,Barry Cofield,WAS,62.3,267,105.0,2014,Barry Cofield,2014,30,6000000,4650000.0,1350000.0
DI,Jonathan Babineaux,ATL,61.9,364,107.0,2014,Jonathan Babineaux,2014,32,3000000,4267727.2727272725,-1267727.2727272725
ED,Cliff Avril,DET,61.4,272,110.0,2014,Cliff Avril,2014,27,6500000,3414697.0,3085303.0
DI,Randy Starks,MIA,60.4,310,113.0,2014,Randy Starks,2014,30,5000000,3257878.8181818184,1742121.1818181816
ED,Frostee Rucker,CLV,60.4,294,113.0,2014,Frostee Rucker,2014,30,1000000,3094242.4545454546,-2094242.4545454546
ED,Robert Geathers,CIN,59.6,261,117.0,2014,Robert Geathers,2014,30,3000000,3066969.727272727,-66969.72727272706
DI,C.J. Wilson,GB,59.4,189,119.0,2014,C.J. Wilson,2014,26,795000,2646515.1818181816,-1851515.1818181816
DI,Cullen Jenkins,PHI,59.1,237,123.0,2014,Cullen Jenkins,2014,33,2666667,2646515.1818181816,20151.81818181835
DI,Derek Landri,PHI,59.1,251,123.0,2014,Derek Landri,2014,30,1375000,2214697.0,-839697.0
ED,Matt Shaughnessy,LV,58.9,295,125.0,2014,Matt Shaughnessy,2014,27,2200000,1826515.1818181819,373484.8181818181
DI,Roy Miller,TB,58.3,221,127.0,2014,Roy Miller,2014,26,2200000,1899697.0,300303.0
DI,Marcus Spears,DAL,57.6,202,129.0,2014,Marcus Spears,2014,31,1375000,1707878.8181818181,-332878.8181818181
DI,Clinton McDonald,SEA,57.6,134,129.0,2014,Clinton McDonald,2014,27,3000000,1695700.1818181819,1304299.8181818181
DI,Dwan Edwards,CAR,57.5,283,133.0,2014,Dwan Edwards,2014,32,1750000,1589639.5454545454,160360.4545454546
DI,Ricardo Mathews,IND,56.9,241,135.0,2014,Ricardo Mathews,2014,26,730000,1546685.0,-816685.0
DI,Tommy Kelly,LV,56.8,336,136.0,2014,Tommy Kelly,2014,33,1805000,1413048.6363636365,391951.36363636353
DI,Peria Jerry,ATL,56.2,233,137.0,2014,Peria Jerry,2014,29,890000,1473654.7272727273,-583654.7272727273
DI,John Hughes,CLV,55.6,223,139.0,2014,John Hughes,2014,26,661035,1757745.6363636365,-1096710.6363636365
DI,Brett Keisel,PIT,55.4,336,141.0,2014,Brett Keisel,2014,35,1500000,1985018.3636363635,-485018.36363636353
DI,Jermelle Cudjo,LA,55.0,172,142.0,2014,Jermelle Cudjo,2014,27,902500,1884563.8181818181,-982063.8181818181
DI,Brandon Deaderick,NE,54.4,219,145.0,2014,Brandon Deaderick,2014,26,730000,2250018.3636363638,-1520018.3636363638
DI,Ropati Pitoitua,KC,53.6,268,146.0,2014,Ropati Pitoitua,2014,28,2866667,2540472.909090909,326194.0909090908
DI,Sen'Derrick Marks,TEN,53.6,315,146.0,2014,Sen'Derrick Marks,2014,26,4500000,2959563.8181818184,1540436.1818181816
DI,Stephen Bowen,WAS,53.6,265,146.0,2014,Stephen Bowen,2014,30,5500000,2990378.8181818184,2509621.1818181816
DI,Cedric Thornton,PHI,53.1,215,150.0,2014,Cedric Thornton,2014,25,645000,2960833.3636363638,-2315833.3636363638
ED,Red Bryant,SEA,52.9,322,152.0,2014,Red Bryant,2014,29,4750000,2956515.1818181816,1793484.8181818184
DI,Tyson Jackson,KC,51.9,306,154.0,2014,Tyson Jackson,2014,27,5000000,3179166.7,1820833.2999999998
DI,Kendall Langford,LA,51.6,316,155.0,2014,Kendall Langford,2014,28,5500000,3213888.888888889,2286111.111111111
DI,Letroy Guion,MIN,49.5,239,156.0,2014,Letroy Guion,2014,26,1000000,3053125.0,-2053125.0
DI,Antonio Johnson,IND,47.4,233,157.0,2014,Antonio Johnson,2014,29,1175000,2703571.4285714286,-1528571.4285714286
DI,Isaac Sopoaga,SF,44.9,230,158.0,2014,Isaac Sopoaga,2014,32,855000,3046666.6666666665,-2191666.6666666665
ED,Cameron Wake,MIA,90.9,318,4.0,2013,Cameron Wake,2013,31,6640000,7216916.666666667,-576916.666666667
ED,Carlos Dunlap,CIN,89.4,197,6.0,2013,Carlos Dunlap,2013,24,7874000,6828785.714285715,1045214.2857142854
DI,Fred Evans,MIN,80.1,171,13.0,2013,Fred Evans,2013,29,1500000,6088312.5,-4588312.5
ED,Chris Clemons,SEA,78.9,310,17.0,2013,Chris Clemons,2013,31,7333333,6653500.0,679833.0
DI,Kyle Williams,BUF,78.7,319,18.0,2013,Kyle Williams,2013,29,7287500,7088150.0,199350.0
ED,Charles Johnson,CAR,77.8,301,20.0,2013,Charles Johnson,2013,27,12666667,6880136.363636363,5786530.636363637
ED,Brian Robison,MIN,76.9,311,23.0,2013,Brian Robison,2013,29,4500000,7731045.454545454,-3231045.454545454
ED,Israel Idonije,CHI,76.6,237,25.0,2013,Israel Idonije,2013,32,905000,8287954.545454546,-7382954.545454546
ED,Michael Johnson,CIN,76.1,317,26.0,2013,Michael Johnson,2013,26,11175000,8769772.727272727,2405227.2727272734
DI,Calais Campbell,ARZ,76.0,330,28.0,2013,Calais Campbell,2013,26,11000000,8194469.7272727275,2805530.2727272725
ED,Michael Bennett,TB,75.7,316,29.0,2013,Michael Bennett,2013,27,4800000,7656969.7272727275,-2856969.7272727275
ED,Mario Williams,BUF,74.9,388,33.0,2013,Mario Williams,2013,28,16000000,7150909.090909091,8849090.90909091
ED,Julius Peppers,CHI,74.5,264,35.0,2013,Julius Peppers,2013,33,14000000,7267272.7272727275,6732727.2727272725
DI,Desmond Bryant,LV,74.2,263,36.0,2013,Desmond Bryant,2013,27,6800000,7953181.818181818,-1153181.8181818184
DI,Justin Bannan,DEN,74.0,302,38.0,2013,Justin Bannan,2013,34,1005000,7391818.181818182,-6386818.181818182
DI,C.J. Mosley,JAX,73.4,321,40.0,2013,C.J. Mosley,2013,29,1375000,6573636.363636363,-5198636.363636363
DI,Antonio Smith,HST,73.2,280,42.0,2013,Antonio Smith,2013,31,7100000,7247273.818181818,-147273.81818181835
ED,Jason Babin,JAX,72.6,243,44.0,2013,Jason Babin,2013,32,5780000,6247273.818181818,-467273.81818181835
DI,Henry Melton,CHI,71.8,204,46.0,2013,Henry Melton,2013,26,8450000,5538182.909090909,2911817.090909091
ED,Jeremy Mincey,JAX,71.5,404,49.0,2013,Jeremy Mincey,2013,29,5000000,5101819.2727272725,-101819.27272727247
DI,Jason Hatcher,DAL,70.7,301,53.0,2013,Jason Hatcher,2013,31,2000000,5465001.090909091,-3465001.090909091
ED,Jared Allen,MIN,70.3,386,55.0,2013,Jared Allen,2013,30,12210012,6442819.2727272725,5767192.7272727275
DI,Brodrick Bunkley,NO,69.4,210,59.0,2013,Brodrick Bunkley,2013,29,5000000,6399637.454545454,-1399637.4545454541
ED,Justin Tuck,NYG,69.3,241,60.0,2013,Justin Tuck,2013,28,6200000,6436682.909090909,-236682.90909090918
DI,Vance Walker,ATL,68.5,258,66.0,2013,Vance Walker,2013,25,2000000,5873046.545454546,-3873046.545454546
DI,Kevin Williams,MIN,68.5,292,66.0,2013,Kevin Williams,2013,32,5000000,5460773.818181818,-460773.81818181835
DI,Haloti Ngata,BLT,67.7,439,70.0,2013,Haloti Ngata,2013,29,12131000,5336228.363636363,6794771.636363637
DI,Ahtyba Rubin,CLV,67.4,243,71.0,2013,Ahtyba Rubin,2013,26,6625000,4571681.818181818,2053318.1818181816
DI,Ryan Pickett,GB,67.3,373,73.0,2013,Ryan Pickett,2013,33,6187500,4844409.090909091,1343090.9090909092
DI,Terrance Knighton,JAX,66.9,321,76.0,2013,Terrance Knighton,2013,26,2250000,4464681.818181818,-2214681.8181818184
DI,Tom Johnson,NO,66.8,188,77.0,2013,Tom Johnson,2013,28,465000,4510136.363636363,-4045136.3636363633
DI,Kyle Love,NE,66.6,273,78.0,2013,Kyle Love,2013,26,630000,4737409.090909091,-4107409.090909091
DI,Sammie Lee Hill,DET,66.5,171,79.0,2013,Sammie Lee Hill,2013,26,3800000,4180045.4545454546,-380045.4545454546
DI,Vince Wilfork,NE,66.3,380,80.0,2013,Vince Wilfork,2013,31,8000000,3943227.272727273,4056772.727272727
DI,Arthur Jones,BLT,66.2,356,81.0,2013,Arthur Jones,2013,26,2023000,3835272.727272727,-1812272.727272727
DI,Kevin Vickerson,DEN,66.1,256,82.0,2013,Kevin Vickerson,2013,30,2500000,3721636.3636363638,-1221636.3636363638
DI,Justin Smith,SF,65.2,355,85.0,2013,Justin Smith,2013,33,7500000,3799636.3636363638,3700363.6363636362
DI,Paul Soliai,MIA,65.1,314,87.0,2013,Paul Soliai,2013,29,6000000,4837818.181818182,1162181.8181818184
DI,Ray McDonald,SF,64.9,404,91.0,2013,Ray McDonald,2013,28,4020000,4835545.454545454,-815545.4545454541
DI,Brandon Mebane,SEA,64.5,323,94.0,2013,Brandon Mebane,2013,28,5000000,4199181.818181818,800818.1818181816
DI,Gary Gibson,TB,63.8,134,96.0,2013,Gary Gibson,2013,30,1000000,4560727.2727272725,-3560727.2727272725
ED,Daniel Te'o-Nesheim,TB,63.6,274,97.0,2013,Daniel Te'o-Nesheim,2013,25,1323000,4788000.0,-3465000.0
ED,Chris Long,LA,63.1,307,99.0,2013,Chris Long,2013,28,12050000,4697090.909090909,7352909.090909091
DI,Alan Branch,SEA,63.0,282,100.0,2013,Alan Branch,2013,28,3775000,4919818.181818182,-1144818.1818181816
ED,Shaun Phillips,LAC,62.9,321,101.0,2013,Shaun Phillips,2013,31,1000000,4636636.363636363,-3636636.3636363633
DI,Barry Cofield,WAS,62.3,267,105.0,2013,Barry Cofield,2013,29,6000000,4273000.0,1727000.0
DI,Jonathan Babineaux,ATL,61.9,364,107.0,2013,Jonathan Babineaux,2013,31,5000000,4454818.181818182,545181.8181818184
ED,Cliff Avril,DET,61.4,272,110.0,2013,Cliff Avril,2013,26,6500000,4576969.7272727275,1923030.2727272725
DI,Randy Starks,MIA,60.4,310,113.0,2013,Randy Starks,2013,29,8450000,3606515.1818181816,4843484.818181818
ED,Frostee Rucker,CLV,60.4,294,113.0,2013,Frostee Rucker,2013,29,905000,3354242.4545454546,-2449242.4545454546
DI,Sedrick Ellis,NO,59.8,293,115.0,2013,Sedrick Ellis,2013,27,1000000,3463333.3636363638,-2463333.3636363638
ED,Robert Geathers,CIN,59.6,261,117.0,2013,Robert Geathers,2013,29,3000000,3042878.8181818184,-42878.81818181835
DI,Cullen Jenkins,PHI,59.1,237,123.0,2013,Cullen Jenkins,2013,32,2666667,2708606.090909091,-41939.090909090824
DI,Derek Landri,PHI,59.1,251,123.0,2013,Derek Landri,2013,29,1375000,2276787.909090909,-901787.9090909092
ED,Matt Shaughnessy,LV,58.9,295,125.0,2013,Matt Shaughnessy,2013,26,1000000,1735878.8181818181,-735878.8181818181
DI,Roy Miller,TB,58.3,221,127.0,2013,Roy Miller,2013,25,2200000,1807424.2727272727,392575.7272727273
DI,Marcus Spears,DAL,57.6,202,129.0,2013,Marcus Spears,2013,30,1375000,1776609.2727272727,-401609.2727272727
DI,Clinton McDonald,SEA,57.6,134,129.0,2013,Clinton McDonald,2013,26,1323000,1585927.4545454546,-262927.4545454546
DI,Dwan Edwards,CAR,57.5,283,133.0,2013,Dwan Edwards,2013,31,1750000,1408503.1818181819,341496.8181818181
DI,Tommy Kelly,LV,56.8,336,136.0,2013,Tommy Kelly,2013,32,2500000,1374412.2727272727,1125587.7272727273
DI,Peria Jerry,ATL,56.2,233,137.0,2013,Peria Jerry,2013,28,1692000,1419866.8181818181,272133.1818181819
DI,John Hughes,CLV,55.6,223,139.0,2013,John Hughes,2013,25,661035,1719866.8181818181,-1058831.8181818181
DI,Jermelle Cudjo,LA,55.0,172,142.0,2013,Jermelle Cudjo,2013,26,902500,2233048.6363636362,-1330548.6363636362
ED,Kyle Moore,BUF,54.6,177,144.0,2013,Kyle Moore,2013,26,715000,2362775.909090909,-1647775.9090909092
DI,Ropati Pitoitua,KC,53.6,268,146.0,2013,Ropati Pitoitua,2013,27,1000000,3202321.3636363638,-2202321.3636363638
DI,Sen'Derrick Marks,TEN,53.6,315,146.0,2013,Sen'Derrick Marks,2013,26,1500000,3475048.6363636362,-1975048.6363636362
