rank,player-name,year signed,age,year 2,value,average/year
116,Gavin Escobar,2017-2017 (FA: 2018),26,1,"$775,000","$775,000"
116,Brandon Williams,2017-2017 (FA: 2018),29,1,"$775,000","$775,000"
21,Michael Roberts,2017-2020 (FA: 2021),22,4,"$3,003,136","$750,784"
123,Chris Gragg,2017-2017 (FA: 2018),27,1,"$690,000","$690,000"
123,Tim Wright,2017-2017 (FA: 2018),27,1,"$690,000","$690,000"
123,Justin Perillo,2017-2017 (FA: 2018),25,1,"$690,000","$690,000"
123,Scott Simonson,2017-2017 (FA: 2018),24,1,"$690,000","$690,000"
123,Asante Cleveland,2017-2017 (FA: 2018),24,1,"$690,000","$690,000"
123,Cameron Brate,2017-2017 (FA: 2018),25,1,"$690,000","$690,000"
25,Jake Butt,2017-2020 (FA: 2021),21,4,"$2,700,938","$675,235"
26,George Kittle,2017-2020 (FA: 2021),23,4,"$2,698,287","$674,572"
27,Jordan Leggett,2017-2020 (FA: 2021),22,4,"$2,682,045","$670,511"
28,Jeremy Sprinkle,2017-2020 (FA: 2021),22,4,"$2,676,503","$669,126"
76,Chris Pantale,2017-2018 (FA: 2019),26,2,"$1,320,000","$660,000"
76,MyCole Pruitt,2017-2018 (FA: 2019),25,2,"$1,320,000","$660,000"
76,Khari Lee,2017-2018 (FA: 2019),24,2,"$1,320,000","$660,000"
29,Eric Saubert,2017-2020 (FA: 2021),23,4,"$2,627,388","$656,847"
30,Bucky Hodges,2017-2020 (FA: 2021),21,4,"$2,545,650","$636,413"
31,Mason Schreck,2017-2020 (FA: 2021),23,4,"$2,464,270","$616,068"
129,Sean McGrath,2017-2017 (FA: 2018),29,1,"$615,000","$615,000"
129,Cooper Helfet,2017-2017 (FA: 2018),27,1,"$615,000","$615,000"
129,Jake Stoneburner,2017-2017 (FA: 2018),27,1,"$615,000","$615,000"
129,Neal Sterling,2017-2017 (FA: 2018),25,1,"$615,000","$615,000"
129,Daniel Brown,2017-2017 (FA: 2018),24,1,"$615,000","$615,000"
129,Will Tye,2017-2017 (FA: 2018),25,1,"$615,000","$615,000"
79,Anthony Denham,2017-2018 (FA: 2019),25,2,"$1,170,000","$585,000"
79,Rashaun Allen,2017-2018 (FA: 2019),26,2,"$1,170,000","$585,000"
79,Jerome Cunningham,2017-2018 (FA: 2019),25,2,"$1,170,000","$585,000"
79,Kennard Backman,2017-2018 (FA: 2019),23,2,"$1,170,000","$585,000"
79,Gabe Holmes,2017-2018 (FA: 2019),26,2,"$1,170,000","$585,000"
79,Matt Lengel,2017-2018 (FA: 2019),26,2,"$1,170,000","$585,000"
79,Connor Hamlett,2017-2018 (FA: 2019),24,2,"$1,170,000","$585,000"
79,E.J. Bibbs,2017-2018 (FA: 2019),25,2,"$1,170,000","$585,000"
37,Rico Gathers,2017-2019 (FA: 2020),23,3,"$1,715,000","$571,667"
38,Blake Jarwin,2017-2019 (FA: 2020),23,3,"$1,691,600","$563,867"
39,Antony Auclair,2017-2019 (FA: 2020),23,3,"$1,685,000","$561,667"
40,Blake Jarwin,2017-2019 (FA: 2020),22,3,"$1,680,000","$560,000"
41,Sean Culkin,2017-2019 (FA: 2020),23,3,"$1,677,000","$559,000"
42,Jason Croom,2017-2019 (FA: 2020),23,3,"$1,676,000","$558,667"
43,Darrell Daniels,2017-2019 (FA: 2020),22,3,"$1,675,000","$558,333"
43,Brandon Barnes,2017-2019 (FA: 2020),22,3,"$1,675,000","$558,333"
43,Cethan Carter,2017-2019 (FA: 2020),23,3,"$1,675,000","$558,333"
43,Jacob Hollister,2017-2019 (FA: 2020),23,3,"$1,675,000","$558,333"
43,Billy Brown,2017-2019 (FA: 2020),24,3,"$1,675,000","$558,333"
43,Cole Hikutini,2017-2019 (FA: 2020),22,3,"$1,675,000","$558,333"
49,Keith Towbridge,2017-2019 (FA: 2020),21,3,"$1,672,500","$557,500"
50,Taysom Hill,2017-2019 (FA: 2020),26,3,"$1,670,000","$556,667"
50,Josiah Price,2017-2019 (FA: 2020),24,3,"$1,670,000","$556,667"
52,Zach Conque,2017-2019 (FA: 2020),23,3,"$1,669,000","$556,333"
53,Evan Baylis,2017-2019 (FA: 2020),23,3,"$1,666,000","$555,333"
54,Franko House,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
54,Dan Arnold,2017-2019 (FA: 2020),21,3,"$1,665,000","$555,000"
54,Colin Jeter,2017-2019 (FA: 2020),21,3,"$1,665,000","$555,000"
54,Adam Zaruba,2017-2019 (FA: 2020),26,3,"$1,665,000","$555,000"
54,Alex Gray,2017-2019 (FA: 2020),26,3,"$1,665,000","$555,000"
54,Nate Iese,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
54,Mike Estes,2017-2019 (FA: 2020),0,3,"$1,665,000","$555,000"
54,Andrew Price,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
54,Wyatt Houston,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
54,Johnny Mundt,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
54,Colin Thompson,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
54,Anthony Firkser,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
54,Pharaoh Brown,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
54,Tyrone Swoopes,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
54,Caleb Bluiett,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
54,Steven Wroblewski,2017-2019 (FA: 2020),24,3,"$1,665,000","$555,000"
54,Taylor McNamara,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
54,Tyler McCloskey,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
54,Scott Orndoff,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
54,Emanuel Byrd,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
54,Robert Tonyan Jr.,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
54,Ricky Seals-Jones,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
135,Michael Williams,2017-2017 (FA: 2018),26,1,"$540,000","$540,000"
135,Xavier Grimble,2017-2017 (FA: 2018),24,1,"$540,000","$540,000"
135,Gerald Christian,2017-2017 (FA: 2018),23,1,"$540,000","$540,000"
135,Brian Parker,2017-2017 (FA: 2018),24,1,"$540,000","$540,000"
135,E.J. Bibbs,2017-2017 (FA: 2018),25,1,"$540,000","$540,000"
135,Braedon Bowman,2017-2017 (FA: 2018),22,1,"$540,000","$540,000"
135,Ryan O'Malley,2017-2017 (FA: 2018),23,1,"$540,000","$540,000"
135,Matt Weiser,2017-2017 (FA: 2018),24,1,"$540,000","$540,000"
87,Tim Semisch,2017-2018 (FA: 2019),26,2,"$1,050,000","$525,000"
88,Brian Vogler,2017-2018 (FA: 2019),24,2,"$1,020,000","$510,000"
88,Matt LaCosse,2017-2018 (FA: 2019),25,2,"$1,020,000","$510,000"
88,Wes Saxton,2017-2018 (FA: 2019),23,2,"$1,020,000","$510,000"
88,Gannon Sinclair,2017-2018 (FA: 2019),23,2,"$1,020,000","$510,000"
88,Tim Semisch,2017-2018 (FA: 2019),25,2,"$1,020,000","$510,000"
88,Tevin Westbrook,2017-2018 (FA: 2019),23,2,"$1,020,000","$510,000"
88,Thomas Duarte,2017-2019 (FA: 2020),21,2,"$1,020,000","$510,000"
88,J.P. Holtz,2017-2018 (FA: 2019),23,2,"$1,020,000","$510,000"
88,Darion Griswold,2017-2018 (FA: 2019),24,2,"$1,020,000","$510,000"
88,Ryan Malleck,2017-2018 (FA: 2019),23,2,"$1,020,000","$510,000"
88,Jason Vander Laan,2017-2018 (FA: 2019),24,2,"$1,020,000","$510,000"
88,Kivon Cartwright,2017-2018 (FA: 2019),24,2,"$1,020,000","$510,000"
88,Bryce Williams,2017-2018 (FA: 2019),23,2,"$1,020,000","$510,000"
88,Garrett Griffin,2017-2018 (FA: 2019),22,2,"$1,020,000","$510,000"
88,Austin Traylor,2017-2017 (FA: 2018),23,2,"$1,020,000","$510,000"
88,Ricky Seals-Jones,2017-2018 (FA: 2019),22,2,"$1,020,000","$510,000"
88,Cole Hikutini,2017-2018 (FA: 2019),22,2,"$1,020,000","$510,000"
88,Tyrone Swoopes,2017-2018 (FA: 2019),23,2,"$1,020,000","$510,000"
108,Pharaoh Brown,2017-2018 (FA: 2019),22,2,"$990,000","$495,000"
108,Emanuel Byrd,2017-2018 (FA: 2019),22,2,"$990,000","$495,000"
108,Kyle Carter,2017-2019 (FA: 2020),24,2,"$990,000","$495,000"
143,Nick Truesdell,2017-2017 (FA: 2018),27,1,"$475,000","$475,000"
144,Wes Saxton,2017-2017 (FA: 2018),23,1,"$465,000","$465,000"
144,Moritz Boehringer,2017-2017 (FA: 2018),23,1,"$465,000","$465,000"
144,Beau Sandland,2017-2017 (FA: 2018),23,1,"$465,000","$465,000"
144,Henry Krieger-Coble,2017-2017 (FA: 2018),24,1,"$465,000","$465,000"
144,Jake McGee,2017-2017 (FA: 2018),30,1,"$465,000","$465,000"
144,Steven Scheu,2017-2017 (FA: 2018),24,1,"$465,000","$465,000"
144,David Grinnage,2017-2017 (FA: 2018),22,1,"$465,000","$465,000"
144,Eric Wallace,2017-2017 (FA: 2018),28,1,"$465,000","$465,000"
144,Chris Briggs,2017-2017 (FA: 2018),24,1,"$465,000","$465,000"
144,Mo Alie-Cox,2017-2017 (FA: 2018),23,1,"$465,000","$465,000"
144,Scott Orndoff,2017-2017 (FA: 2018),23,1,"$465,000","$465,000"
144,Brandon Barnes,2017-2017 (FA: 2018),22,1,"$465,000","$465,000"
144,Wyatt Houston,2017-2017 (FA: 2018),22,1,"$465,000","$465,000"
144,Johnny Mundt,2017-2017 (FA: 2018),22,1,"$465,000","$465,000"
144,Steven Wroblewski,2017-2017 (FA: 2018),24,1,"$465,000","$465,000"
144,Phazahn Odom,2017-2017 (FA: 2018),22,1,"$465,000","$465,000"
144,Desean Smith,2017-2017 (FA: 2018),22,1,"$465,000","$465,000"
144,M.J. McFarland,2017-2017 (FA: 2018),24,1,"$465,000","$465,000"
144,Sam Cotton,2017-2017 (FA: 2018),23,1,"$465,000","$465,000"
144,Barrett Burns,2017-2017 (FA: 2018),23,1,"$465,000","$465,000"
144,Stevie Donatell,2017-2017 (FA: 2018),23,1,"$465,000","$465,000"
144,Marcus Lucas,2017-2017 (FA: 2018),24,1,"$465,000","$465,000"
144,Rory Anderson,2017-2017 (FA: 2018),24,1,"$465,000","$465,000"
