rank,player-name,year signed,age,year 2,value,average/year
116,Troy Fumagalli,2021-2021 (FA: 2022),25,1,"$850,000","$850,000"
116,Tanner Hudson,2021-2021 (FA: 0),26,1,"$850,000","$850,000"
116,Jaeden Graham,2021-2021 (FA: 2022),25,1,"$850,000","$850,000"
116,Jace Sternberger,2021-2021 (FA: 0),24,1,"$850,000","$850,000"
116,Kahale Warring,2021-2021 (FA: 0),23,1,"$850,000","$850,000"
116,Isaac Nauta,2021-2021 (FA: 2022),23,1,"$850,000","$850,000"
116,Stephen Carlson,2021-2021 (FA: 2022),24,1,"$850,000","$850,000"
116,Matt LaCosse,2021-2021 (FA: 0),28,1,"$850,000","$850,000"
116,Alex Ellis,2021-2021 (FA: 2022),27,1,"$850,000","$850,000"
116,J.P. Holtz,2021-2021 (FA: 2022),27,1,"$850,000","$850,000"
116,Garrett Griffin,2021-2021 (FA: 2022),26,1,"$850,000","$850,000"
116,Jake Butt,2021-2021 (FA: 2022),25,1,"$850,000","$850,000"
63,Cole Hikutini,2021-2022 (FA: 2023),26,2,"$1,675,000","$837,500"
63,Jordan Franks,2021-2022 (FA: 2023),24,2,"$1,675,000","$837,500"
63,Kendall Blanton,2021-2022 (FA: 2023),25,2,"$1,675,000","$837,500"
63,Chris Myarick,2021-2022 (FA: 2023),25,2,"$1,675,000","$837,500"
35,Cary Angeline,2021-2023 (FA: 2024),23,3,"$2,455,000","$818,333"
35,Briley Moore,2021-2023 (FA: 2024),23,3,"$2,455,000","$818,333"
37,Jack Stoll,2021-2023 (FA: 2024),23,3,"$2,447,500","$815,833"
37,Bruno Labelle,2021-2023 (FA: 2024),23,3,"$2,447,500","$815,833"
39,Sammie Reyes,2021-2023 (FA: 2024),25,3,"$2,445,000","$815,000"
39,Kenny Yeboah,2021-2023 (FA: 2024),22,3,"$2,445,000","$815,000"
39,Dylan Soehner,2021-2023 (FA: 2024),23,3,"$2,445,000","$815,000"
42,Pro Wells,2021-2023 (FA: 2024),22,3,"$2,440,000","$813,333"
42,Tony Poljan,2021-2023 (FA: 2024),24,3,"$2,440,000","$813,333"
42,Shaun Beyer,2021-2023 (FA: 2024),24,3,"$2,440,000","$813,333"
45,Quintin Morris,2021-2023 (FA: 2024),22,3,"$2,437,000","$812,333"
46,Matt Bushman,2021-2023 (FA: 2024),25,3,"$2,435,000","$811,667"
46,Brock Wright,2021-2023 (FA: 2024),22,3,"$2,435,000","$811,667"
48,Josh Pederson,2021-2023 (FA: 2024),23,3,"$2,433,000","$811,000"
48,Miller Forristall,2021-2023 (FA: 2024),23,3,"$2,433,000","$811,000"
48,Hunter Kampmoyer,2021-2023 (FA: 2024),23,3,"$2,433,000","$811,000"
51,Artayvious Lynn,2021-2023 (FA: 2024),25,3,"$2,430,000","$810,000"
51,Nick Eubanks,2021-2023 (FA: 2024),24,3,"$2,430,000","$810,000"
53,Jake Hausmann,2021-2023 (FA: 2024),21,3,"$2,428,000","$809,333"
54,John Raine,2021-2023 (FA: 2024),23,3,"$2,426,500","$808,833"
55,Scooter Harrington,2021-2023 (FA: 2024),23,3,"$2,426,000","$808,667"
56,Bernhard Seikovits,2021-2023 (FA: 2024),23,3,"$2,425,000","$808,333"
56,Shane Zylstra,2021-2023 (FA: 2024),24,3,"$2,425,000","$808,333"
56,Jibri Blount,2021-2023 (FA: 2024),24,3,"$2,425,000","$808,333"
56,Nick Guggemos,2021-2023 (FA: 2024),25,3,"$2,425,000","$808,333"
56,Cheyenne O’Grady,2021-2023 (FA: 2024),24,3,"$2,425,000","$808,333"
56,Matt Seybert,2021-2023 (FA: 2024),24,3,"$2,425,000","$808,333"
129,Thaddeus Moss,2021-2021 (FA: 0),22,1,"$780,000","$780,000"
129,Noah Togiai,2021-2021 (FA: 0),23,1,"$780,000","$780,000"
129,Cole Hikutini,2021-2021 (FA: 2022),26,1,"$780,000","$780,000"
129,Tyrone Swoopes,2021-2022 (FA: 2023),26,1,"$780,000","$780,000"
129,Kevin Rader,2021-2022 (FA: 2023),25,1,"$780,000","$780,000"
129,Nick Keizer,2021-2021 (FA: 2022),25,1,"$780,000","$780,000"
129,Marcus Baugh,2021-2021 (FA: 2022),26,1,"$780,000","$780,000"
129,Brandon Dillon,2021-2021 (FA: 2022),23,1,"$780,000","$780,000"
129,Chris Myarick,2021-2021 (FA: 2022),25,1,"$780,000","$780,000"
129,Charles Jones,2021-2021 (FA: 2022),24,1,"$780,000","$780,000"
129,Tyler Davis,2021-2022 (FA: 2023),23,1,"$780,000","$780,000"
72,Tyree Jackson,2021-2021 (FA: 2022),23,2,"$1,510,200","$755,100"
73,Codey McElroy,2021-2023 (FA: 2024),28,2,"$1,485,000","$742,500"
73,Nate Becker,2021-2022 (FA: 2023),24,2,"$1,485,000","$742,500"
73,Parker Hesse,2021-2022 (FA: 2023),25,2,"$1,485,000","$742,500"
73,Jared Pinkney,2021-2022 (FA: 2023),23,2,"$1,485,000","$742,500"
73,Jake Bargas,2021-2022 (FA: 2023),24,2,"$1,485,000","$742,500"
73,Nakia Griffin-Stewart,2021-2022 (FA: 2023),24,2,"$1,485,000","$742,500"
73,Kyle Markway,2021-2022 (FA: 2023),23,2,"$1,485,000","$742,500"
73,Nate Wieting,2021-2022 (FA: 2023),23,2,"$1,485,000","$742,500"
73,Tommy Hudson,2021-2022 (FA: 2023),23,2,"$1,485,000","$742,500"
73,Connor Davis,2021-2022 (FA: 2023),26,2,"$1,485,000","$742,500"
140,Giovanni Ricci,2021-2022 (FA: 2023),24,1,"$660,000","$660,000"
140,Rashod Berry,2021-2021 (FA: 2022),24,1,"$660,000","$660,000"
140,Graham Adomitis,2021-2021 (FA: 2022),0,1,"$660,000","$660,000"
140,Zach Davidson,2021-2022 (FA: 0),22,1,"$660,000","$660,000"
140,Jerell Adams,2021-2021 (FA: 2022),28,1,"$660,000","$660,000"
140,Nick Bowers,2021-2022 (FA: 2023),24,1,"$660,000","$660,000"
140,Dominick Wood-Anderson,2021-2021 (FA: 2022),22,1,"$660,000","$660,000"
140,Charlie Taumoepeau,2021-2022 (FA: 2023),22,1,"$660,000","$660,000"
140,Hunter Kampmoyer,2021-2021 (FA: 0),22,1,"$660,000","$660,000"
140,Kyle Markway,2021-2021 (FA: 2022),24,1,"$660,000","$660,000"
140,Andrew Vollert,2021-2021 (FA: 2022),25,1,"$660,000","$660,000"
140,David Wells,2021-2023 (FA: 2024),26,1,"$660,000","$660,000"
140,Chase Harrell,2021-2021 (FA: 2022),23,1,"$660,000","$660,000"
140,Farrod Green,2021-2021 (FA: 2022),23,1,"$660,000","$660,000"
140,Tony Poljan,2021-2021 (FA: 0),23,1,"$660,000","$660,000"
140,Paul Quessenberry,2021-2021 (FA: 2022),28,1,"$660,000","$660,000"
140,Nakia Griffin-Stewart,2021-2021 (FA: 0),24,1,"$660,000","$660,000"
140,Matt Bushman,2021-2021 (FA: 0),25,1,"$660,000","$660,000"
140,Brock Wright,2021-2022 (FA: 2023),22,1,"$660,000","$660,000"
140,Jared Pinkney,2021-2022 (FA: 2023),23,1,"$660,000","$660,000"
140,Hunter Thedford,2021-2021 (FA: 2022),23,1,"$660,000","$660,000"
140,Kenny Yeboah,2021-2022 (FA: 0),22,1,"$660,000","$660,000"
140,Shane Zylstra,2021-2021 (FA: 0),24,1,"$660,000","$660,000"
140,Josh Pederson,2021-2021 (FA: 2022),23,1,"$660,000","$660,000"
140,Cary Angeline,2021-2021 (FA: 2022),23,1,"$660,000","$660,000"
140,Ethan Wolf,2021-2021 (FA: 2022),25,1,"$660,000","$660,000"
140,Alize Mack,2021-2021 (FA: 2022),23,1,"$660,000","$660,000"
140,Ian Bunting,2021-2021 (FA: 2022),25,1,"$660,000","$660,000"
140,Carson Meier,2021-2021 (FA: 2022),26,1,"$660,000","$660,000"
140,Quintin Morris,2021-2021 (FA: 0),21,1,"$660,000","$660,000"
140,Miller Forristall,2021-2021 (FA: 0),22,1,"$660,000","$660,000"
140,Parker Hesse,2021-2021 (FA: 2022),25,1,"$660,000","$660,000"
140,Joe Fortson,2021-2022 (FA: 2023),25,1,"$660,000","$660,000"
140,Dax Raymond,2021-2021 (FA: 2022),26,1,"$660,000","$660,000"
140,Nick Guggemos,2021-2021 (FA: 2022),25,1,"$660,000","$660,000"
140,Sal Cannella,2021-2021 (FA: 2022),-,1,"$660,000","$660,000"
140,Kalif Jackson,2021-2021 (FA: 2022),-,1,"$660,000","$660,000"
140,Daniel Crawford,2021-2021 (FA: 2022),23,1,"$660,000","$660,000"
140,Tyler Mabry,2021-2022 (FA: 2023),24,1,"$660,000","$660,000"
140,Michael Jacobson,2021-2021 (FA: 2022),-,1,"$660,000","$660,000"
140,Cam Sutton,2021-2021 (FA: 2022),24,1,"$660,000","$660,000"
140,Eli Wolf,2021-2021 (FA: 2022),23,1,"$660,000","$660,000"
140,Ryan Becker,2021-2021 (FA: 2022),23,1,"$660,000","$660,000"
