rank,player-name,year signed,age,year 2,value,average/year
1,Jason Witten,2011-2017 (FA: 2018),29,5,"$37,000,000","$7,400,000"
10,Marcedes Lewis,2011-2011 (FA: 2012),26,1,"$7,285,000","$7,285,000"
2,Zach Miller,2011-2015 (FA: 2016),25,5,"$34,000,000","$6,800,000"
2,Marcedes Lewis,2011-2015 (FA: 2016),27,5,"$34,000,000","$6,800,000"
7,Tony Gonzalez,2011-2012 (FA: 2013),35,2,"$12,650,000","$6,325,000"
5,Owen Daniels,2011-2014 (FA: 2015),28,4,"$22,000,000","$5,500,000"
4,Greg Olsen,2011-2015 (FA: 2016),26,5,"$22,800,000","$4,560,000"
6,Kevin Boss,2011-2014 (FA: 2015),27,4,"$16,000,000","$4,000,000"
17,Jeremy Shockey,2011-2011 (FA: 2012),30,1,"$3,812,500","$3,812,500"
8,Daniel Graham,2011-2013 (FA: 2014),32,3,"$8,500,000","$2,833,333"
8,Evan Moore,2011-2013 (FA: 2014),25,3,"$8,500,000","$2,833,333"
13,Todd Heap,2011-2012 (FA: 2013),31,2,"$5,500,000","$2,750,000"
11,Matt Spaeth,2011-2013 (FA: 2014),27,3,"$5,975,000","$1,991,667"
12,Jeff King,2011-2013 (FA: 2014),28,3,"$5,550,000","$1,850,000"
13,David Thomas,2011-2013 (FA: 2014),27,3,"$5,500,000","$1,833,333"
50,Evan Moore,2011-2011 (FA: 2012),25,1,"$1,385,000","$1,385,000"
52,Scott Chandler,2011-2011 (FA: 2012),26,1,"$1,200,000","$1,200,000"
15,Lance Kendricks,2011-2014 (FA: 2015),23,4,"$4,226,105","$1,056,526"
34,Ben Hartsock,2011-2012 (FA: 2013),31,2,"$2,000,000","$1,000,000"
53,Bo Scaife,2011-2011 (FA: 2012),30,1,"$1,000,000","$1,000,000"
16,Kyle Rudolph,2011-2014 (FA: 2015),21,4,"$3,907,164","$976,791"
54,Reggie Kelly,2011-2011 (FA: 2012),33,1,"$960,000","$960,000"
58,Anthony Becht,2011-2011 (FA: 2012),33,1,"$910,000","$910,000"
59,Donald Lee,2011-2011 (FA: 2012),30,1,"$850,000","$850,000"
61,Kris Wilson,2011-2011 (FA: 2012),29,1,"$810,000","$810,000"
61,Randy McMichael,2011-2011 (FA: 2012),31,1,"$810,000","$810,000"
63,Leonard Pope,2011-2011 (FA: 2012),27,1,"$785,000","$785,000"
18,Robert Housler,2011-2014 (FA: 2015),23,4,"$2,994,092","$748,523"
65,Daniel Fells,2011-2011 (FA: 2012),27,1,"$735,000","$735,000"
66,Derek Schouman,2011-2011 (FA: 2012),26,1,"$685,000","$685,000"
66,Dante Rosario,2011-2011 (FA: 2012),26,1,"$685,000","$685,000"
66,Alex Smith,2011-2011 (FA: 2012),28,1,"$685,000","$685,000"
32,Miguel Chavis,2011-2013 (FA: 2014),22,3,"$2,044,000","$681,333"
33,Vaughn Charlton,2011-2013 (FA: 2014),22,3,"$2,043,000","$681,000"
69,Daniel Coats,2011-2011 (FA: 2012),-,1,"$640,000","$640,000"
69,Garrett Mills,2011-2011 (FA: 2012),27,1,"$640,000","$640,000"
19,Jordan Cameron,2011-2014 (FA: 2015),22,4,"$2,517,400","$629,350"
20,Luke Stocker,2011-2014 (FA: 2015),23,4,"$2,512,688","$628,172"
51,Gary Barnidge,2011-2012 (FA: 2013),25,2,"$1,245,000","$622,500"
71,John Gilmore,2011-2011 (FA: 2012),31,1,"$575,000","$575,000"
21,Lee Smith,2011-2014 (FA: 2015),23,4,"$2,298,282","$574,571"
22,Gabe Miller,2011-2014 (FA: 2015),23,4,"$2,238,500","$559,625"
23,D.J. Williams,2011-2014 (FA: 2015),22,4,"$2,238,000","$559,500"
24,Niles Paul,2011-2014 (FA: 2015),21,4,"$2,221,652","$555,413"
25,Charles Clay,2011-2014 (FA: 2015),22,4,"$2,152,000","$538,000"
26,Richard Gordon,2011-2014 (FA: 2015),24,4,"$2,144,852","$536,213"
27,Shaun Chapas,2011-2014 (FA: 2015),22,4,"$2,126,852","$531,713"
28,Virgil Green,2011-2014 (FA: 2015),22,4,"$2,104,944","$526,236"
72,Kory Sperry,2011-2011 (FA: 2012),25,1,"$525,000","$525,000"
29,Ryan Taylor,2011-2014 (FA: 2015),23,4,"$2,099,176","$524,794"
30,Daniel Hardy,2011-2014 (FA: 2015),23,4,"$2,085,900","$521,475"
30,David Ausberry,2011-2014 (FA: 2015),23,4,"$2,085,900","$521,475"
73,Chase Coffman,2011-2011 (FA: 2012),24,1,"$480,000","$480,000"
73,Richie Brockel,2011-2011 (FA: 2012),25,1,"$480,000","$480,000"
55,Mickey Shuler,2011-2012 (FA: 2013),24,2,"$945,000","$472,500"
55,Mike Caussin,2011-2012 (FA: 2013),23,2,"$945,000","$472,500"
36,Josh Baker,2011-2013 (FA: 2014),24,3,"$1,402,000","$467,333"
36,Mike McNeill,2011-2013 (FA: 2014),22,3,"$1,402,000","$467,333"
38,Tommy Gallarda,2011-2013 (FA: 2014),22,3,"$1,400,000","$466,667"
39,Brett Brackett,2011-2013 (FA: 2014),23,3,"$1,398,500","$466,167"
39,Alex Silvestro,2011-2013 (FA: 2014),22,3,"$1,398,500","$466,167"
41,Allen Reisner,2011-2013 (FA: 2014),22,3,"$1,397,500","$465,833"
41,Martell Webb,2011-2013 (FA: 2014),21,3,"$1,397,500","$465,833"
43,Konrad Reuland,2011-2013 (FA: 2014),24,3,"$1,396,000","$465,333"
43,Ben Guidugli,2011-2013 (FA: 2014),23,3,"$1,396,000","$465,333"
45,Kyle Adams,2011-2013 (FA: 2014),22,3,"$1,395,000","$465,000"
45,Colin Cochart,2011-2013 (FA: 2014),23,3,"$1,395,000","$465,000"
45,Kevin Brock,2011-2013 (FA: 2014),25,3,"$1,395,000","$465,000"
45,Andre Smith,2011-2013 (FA: 2014),22,3,"$1,395,000","$465,000"
45,Zack Pianalto,2011-2013 (FA: 2014),21,3,"$1,395,000","$465,000"
57,Steve Maneri,2011-2012 (FA: 2013),22,2,"$925,000","$462,500"
75,Zach Potter,2011-2011 (FA: 2012),24,1,"$450,000","$450,000"
35,Julius Thomas,2011-2014 (FA: 2015),23,4,"$1,683,000","$420,750"
60,Colin Cloherty,2011-2012 (FA: 2013),23,2,"$840,000","$420,000"
76,Davon Drew,2011-2011 (FA: 2012),25,1,"$405,000","$405,000"
76,Dedrick Epps,2011-2011 (FA: 2012),22,1,"$405,000","$405,000"
76,Jake Ballard,2011-2011 (FA: 2012),23,1,"$405,000","$405,000"
64,Robert Agnone,2011-2012 (FA: 2013),25,2,"$745,000","$372,500"
