rank,player-name,year signed,age,year 2,value,average/year
121,Dante Rosario,2015-2015 (FA: 2016),30,1,"$870,000","$870,000"
121,Alex Smith,2015-2015 (FA: 2016),33,1,"$870,000","$870,000"
18,Clive Walford,2015-2018 (FA: 2019),23,4,"$3,345,450","$836,363"
123,Fred Davis,2015-2015 (FA: 2016),29,1,"$825,000","$825,000"
124,Bradley Sowell,2015-2015 (FA: 2016),25,1,"$760,000","$760,000"
21,Tyler Kroft,2015-2018 (FA: 2019),22,4,"$3,001,276","$750,319"
125,Robert Housler,2015-2015 (FA: 2016),27,1,"$745,000","$745,000"
125,Richard Gordon,2015-2015 (FA: 2016),27,1,"$745,000","$745,000"
125,Ryan Taylor,2015-2015 (FA: 2016),27,1,"$745,000","$745,000"
125,Ryan Taylor,2015-2015 (FA: 2016),27,1,"$745,000","$745,000"
125,Steve Maneri,2015-2015 (FA: 2016),27,1,"$745,000","$745,000"
125,Chase Coffman,2015-2015 (FA: 2016),28,1,"$745,000","$745,000"
125,John Phillips,2015-2015 (FA: 2016),28,1,"$745,000","$745,000"
125,Bear Pascoe,2015-2015 (FA: 2016),29,1,"$745,000","$745,000"
125,Tony Moeaki,2015-2015 (FA: 2016),27,1,"$745,000","$745,000"
134,Anthony McCoy,2015-2015 (FA: 2016),27,1,"$735,000","$735,000"
135,Garrett Celek,2015-2015 (FA: 2016),26,1,"$710,000","$710,000"
23,Jeff Heuerman,2015-2018 (FA: 2019),22,4,"$2,813,806","$703,452"
24,Blake Bell,2015-2018 (FA: 2019),23,4,"$2,785,132","$696,283"
136,Zach Miller,2015-2015 (FA: 2016),30,1,"$660,000","$660,000"
136,Tim Tebow,2015-2015 (FA: 2016),27,1,"$660,000","$660,000"
136,Anthony McCoy,2015-2015 (FA: 2016),27,1,"$660,000","$660,000"
136,Dorin Dickerson,2015-2015 (FA: 2016),26,1,"$660,000","$660,000"
136,D.J. Williams,2015-2015 (FA: 2016),26,1,"$660,000","$660,000"
136,David Ausberry,2015-2015 (FA: 2016),27,1,"$660,000","$660,000"
136,Mike McNeill,2015-2015 (FA: 2016),26,1,"$660,000","$660,000"
136,Allen Reisner,2015-2015 (FA: 2016),26,1,"$660,000","$660,000"
84,Mickey Shuler,2015-2016 (FA: 2017),28,2,"$1,260,000","$630,000"
84,David Paulson,2015-2016 (FA: 2017),25,2,"$1,260,000","$630,000"
84,Emil Igwenagu,2015-2016 (FA: 2017),25,2,"$1,260,000","$630,000"
26,MyCole Pruitt,2015-2018 (FA: 2019),23,4,"$2,510,588","$627,647"
27,C.J. Uzomah,2015-2018 (FA: 2019),22,4,"$2,492,762","$623,191"
28,Jesse James,2015-2018 (FA: 2019),20,4,"$2,488,912","$622,228"
29,James O'Shaughnessy,2015-2018 (FA: 2019),23,4,"$2,473,254","$618,314"
87,Logan Thomas,2015-2016 (FA: 2017),23,2,"$1,225,000","$612,500"
30,Nick Boyle,2015-2018 (FA: 2019),22,4,"$2,446,254","$611,564"
31,Nick O'Leary,2015-2018 (FA: 2019),22,4,"$2,399,690","$599,923"
32,Randall Telfer,2015-2018 (FA: 2019),22,4,"$2,397,537","$599,384"
33,A.J. Derby,2015-2018 (FA: 2019),23,4,"$2,392,053","$598,013"
34,Darren Waller,2015-2019 (FA: 2020),22,4,"$2,391,096","$597,774"
35,Kennard Backman,2015-2018 (FA: 2019),22,4,"$2,370,487","$592,622"
36,Neal Sterling,2015-2018 (FA: 2019),23,4,"$2,357,629","$589,407"
37,Ben Koyack,2015-2018 (FA: 2019),22,4,"$2,349,298","$587,325"
144,Konrad Reuland,2015-2015 (FA: 2016),27,1,"$585,000","$585,000"
144,Michael Egnew,2015-2015 (FA: 2016),25,1,"$585,000","$585,000"
144,Kevin Brock,2015-2015 (FA: 2016),28,1,"$585,000","$585,000"
144,Kevin Brock,2015-2015 (FA: 2016),28,1,"$585,000","$585,000"
144,Chase Ford,2015-2015 (FA: 2016),24,1,"$585,000","$585,000"
144,Larry Donnell,2015-2015 (FA: 2016),26,1,"$585,000","$585,000"
144,Joseph Fauria,2015-2015 (FA: 2016),25,1,"$585,000","$585,000"
144,Brandon Williams,2015-2015 (FA: 2016),27,1,"$585,000","$585,000"
38,Geoff Swaim,2015-2018 (FA: 2019),21,4,"$2,334,734","$583,684"
39,Rory Anderson,2015-2018 (FA: 2019),22,4,"$2,332,783","$583,196"
39,Gerald Christian,2015-2018 (FA: 2019),21,4,"$2,332,783","$583,196"
41,Neal Sterling,2015-2018 (FA: 2019),22,4,"$2,280,000","$570,000"
88,Cameron Brate,2015-2016 (FA: 2017),23,2,"$1,110,000","$555,000"
88,Brandon Barden,2015-2016 (FA: 2017),25,2,"$1,110,000","$555,000"
88,Brian Leonhardt,2015-2016 (FA: 2017),24,2,"$1,110,000","$555,000"
88,Scott Simonson,2015-2016 (FA: 2017),22,2,"$1,110,000","$555,000"
88,Asante Cleveland,2015-2016 (FA: 2017),22,2,"$1,110,000","$555,000"
93,Brad Smelley,2015-2016 (FA: 2017),25,2,"$1,100,000","$550,000"
93,Brandon Barden,2015-2016 (FA: 2017),26,2,"$1,100,000","$550,000"
93,Phillip Supernaw,2015-2016 (FA: 2017),25,2,"$1,100,000","$550,000"
93,Kyle Miller,2015-2016 (FA: 2017),26,2,"$1,100,000","$550,000"
44,Gabe Holmes,2015-2017 (FA: 2018),24,3,"$1,585,000","$528,333"
44,Wes Saxton,2015-2017 (FA: 2018),21,3,"$1,585,000","$528,333"
44,Eric Tomlinson,2015-2017 (FA: 2018),23,3,"$1,585,000","$528,333"
47,Brian Parker,2015-2017 (FA: 2018),22,3,"$1,582,000","$527,333"
47,Casey Pierce,2015-2017 (FA: 2018),23,3,"$1,582,000","$527,333"
49,Justin Tukes,2015-2017 (FA: 2018),0,3,"$1,581,000","$527,000"
50,Harold Spears,2015-2017 (FA: 2018),23,3,"$1,580,400","$526,800"
51,Mike McFarland,2015-2017 (FA: 2018),23,3,"$1,580,000","$526,667"
51,Mitchell Henry,2015-2017 (FA: 2018),22,3,"$1,580,000","$526,667"
51,Connor Hamlett,2015-2017 (FA: 2018),23,3,"$1,580,000","$526,667"
51,Gannon Sinclair,2015-2017 (FA: 2018),22,3,"$1,580,000","$526,667"
55,Brian Vogler,2015-2017 (FA: 2018),23,3,"$1,579,500","$526,500"
56,Matt Lengel,2015-2017 (FA: 2018),24,3,"$1,578,000","$526,000"
56,Beau Gardner,2015-2017 (FA: 2018),25,3,"$1,578,000","$526,000"
56,Clay Burton,2015-2017 (FA: 2018),22,3,"$1,578,000","$526,000"
56,Jack Tabb,2015-2017 (FA: 2018),22,3,"$1,578,000","$526,000"
60,Jean Sifrin,2015-2017 (FA: 2018),0,3,"$1,577,500","$525,833"
60,Ray Hamilton,2015-2017 (FA: 2018),22,3,"$1,577,500","$525,833"
60,Devin Mahina,2015-2017 (FA: 2018),26,3,"$1,577,500","$525,833"
63,Khari Lee,2015-2017 (FA: 2018),23,3,"$1,577,000","$525,667"
63,Andrew Gleichert,2015-2017 (FA: 2018),23,3,"$1,577,000","$525,667"
63,Justin Sinz,2015-2017 (FA: 2018),23,3,"$1,577,000","$525,667"
66,Eric Frohnapfel,2015-2017 (FA: 2018),22,3,"$1,576,000","$525,333"
67,John Peters,2015-2017 (FA: 2018),23,3,"$1,575,500","$525,167"
68,Daniel Brown,2015-2016 (FA: 2017),22,3,"$1,575,000","$525,000"
68,Will Tye,2015-2017 (FA: 2018),23,3,"$1,575,000","$525,000"
68,Earnest Pettway,2015-2017 (FA: 2018),0,3,"$1,575,000","$525,000"
68,Jimmay Mundine,2015-2017 (FA: 2018),23,3,"$1,575,000","$525,000"
68,Logan Stokes,2015-2017 (FA: 2018),0,3,"$1,575,000","$525,000"
68,Ernst Brun Jr.,2015-2017 (FA: 2018),0,3,"$1,575,000","$525,000"
68,Dan Light,2015-2017 (FA: 2018),0,3,"$1,575,000","$525,000"
68,Deon Butler,2015-2017 (FA: 2018),0,3,"$1,575,000","$525,000"
68,Marcel Jensen,2015-2017 (FA: 2018),24,3,"$1,575,000","$525,000"
68,Chris Manhertz,2015-2017 (FA: 2018),22,3,"$1,575,000","$525,000"
68,Joe Don Duncan,2015-2017 (FA: 2018),24,3,"$1,575,000","$525,000"
68,Jon Davis,2015-2017 (FA: 2018),0,3,"$1,575,000","$525,000"
68,E.J. Bibbs,2015-2017 (FA: 2018),23,3,"$1,575,000","$525,000"
68,Kevin Haplea,2015-2017 (FA: 2018),23,3,"$1,575,000","$525,000"
68,Tim Semisch,2015-2017 (FA: 2018),23,3,"$1,575,000","$525,000"
83,A.C. Leonard,2015-2016 (FA: 2017),0,3,"$1,532,500","$510,833"
152,Jake Stoneburner,2015-2015 (FA: 2016),25,1,"$510,000","$510,000"
152,Demetrius Harris,2015-2015 (FA: 2016),23,1,"$510,000","$510,000"
152,Justin Perillo,2015-2015 (FA: 2016),24,1,"$510,000","$510,000"
152,Sean McGrath,2015-2015 (FA: 2016),27,1,"$510,000","$510,000"
152,Phillip Supernaw,2015-2015 (FA: 2016),25,1,"$510,000","$510,000"
97,Rashaun Allen,2015-2016 (FA: 2017),24,2,"$960,000","$480,000"
97,Erik Swoope,2015-2017 (FA: 2018),22,2,"$960,000","$480,000"
97,Taylor Sloat,2015-2016 (FA: 2017),0,2,"$960,000","$480,000"
97,Nick O'Leary,2015-2017 (FA: 2018),22,2,"$960,000","$480,000"
97,Matt LaCosse,2015-2016 (FA: 2017),22,2,"$960,000","$480,000"
97,Tevin Westbrook,2015-2016 (FA: 2017),21,2,"$960,000","$480,000"
97,Sean McGrath,2015-2016 (FA: 2017),27,2,"$960,000","$480,000"
97,Ifeanyi Momah,2015-2016 (FA: 2017),25,2,"$960,000","$480,000"
97,Michael Williams,2015-2016 (FA: 2017),24,2,"$960,000","$480,000"
97,Ryan Otten,2015-2016 (FA: 2017),24,2,"$960,000","$480,000"
97,Emmanuel Ogbuehi,2015-2016 (FA: 2017),24,2,"$960,000","$480,000"
97,Adam Schiltz,2015-2016 (FA: 2017),24,2,"$960,000","$480,000"
97,Jordan Thompson,2015-2016 (FA: 2017),25,2,"$960,000","$480,000"
97,Ted Bolser,2015-2016 (FA: 2017),24,2,"$960,000","$480,000"
97,Jacob Maxwell,2015-2016 (FA: 2017),23,2,"$960,000","$480,000"
97,Colin Lockett,2015-2016 (FA: 2017),23,2,"$960,000","$480,000"
97,Cody Booth,2015-2016 (FA: 2017),23,2,"$960,000","$480,000"
97,D.J. Tialavea,2015-2016 (FA: 2017),23,2,"$960,000","$480,000"
97,Je'Ron Hamm,2015-2017 (FA: 2018),22,2,"$960,000","$480,000"
97,Xavier Grimble,2015-2016 (FA: 2017),22,2,"$960,000","$480,000"
97,Jake Murphy,2015-2016 (FA: 2017),25,2,"$960,000","$480,000"
97,Chase Dixon,2015-2016 (FA: 2017),23,2,"$960,000","$480,000"
157,Marcus Lucas,2015-2015 (FA: 2016),22,1,"$444,500","$444,500"
158,Jamie Childers,2015-2015 (FA: 2016),26,1,"$436,000","$436,000"
159,Ifeanyi Momah,2015-2015 (FA: 2016),25,1,"$435,000","$435,000"
159,Rob Blanchflower,2015-2015 (FA: 2016),24,1,"$435,000","$435,000"
159,Jacob Maxwell,2015-2015 (FA: 2016),24,1,"$435,000","$435,000"
159,Kevin Greene,2015-2015 (FA: 2016),24,1,"$435,000","$435,000"
159,Chris Manhertz,2015-2015 (FA: 2016),23,1,"$435,000","$435,000"
159,Gabe Holmes,2015-2015 (FA: 2016),23,1,"$435,000","$435,000"
159,Connor Hamlett,2015-2015 (FA: 2016),23,1,"$435,000","$435,000"
159,Wes Saxton,2015-2015 (FA: 2016),22,1,"$435,000","$435,000"
159,Will Tye,2015-2015 (FA: 2016),23,1,"$435,000","$435,000"
159,Logan Stokes,2015-2015 (FA: 2016),-,1,"$435,000","$435,000"
