rank,player-name,year signed,age,year 2,value,average/year
81,Darren Fells,2019-2019 (FA: 2020),32,1,"$1,500,000","$1,500,000"
82,Bradley Sowell,2019-2019 (FA: 2020),29,1,"$1,450,000","$1,450,000"
20,Irv Smith,2019-2022 (FA: 2023),20,4,"$5,798,436","$1,449,609"
33,Matt LaCosse,2019-2021 (FA: 2022),26,2,"$2,800,000","$1,400,000"
21,Drew Sample,2019-2022 (FA: 2023),23,4,"$5,506,296","$1,376,574"
35,Ben Braunecker,2019-2020 (FA: 2021),25,2,"$2,700,000","$1,350,000"
23,J.J. Arcega-Whiteside,2019-2022 (FA: 2023),22,4,"$4,942,729","$1,235,682"
40,Chris Manhertz,2019-2020 (FA: 2021),26,2,"$2,300,000","$1,150,000"
92,Ryan Griffin,2019-2019 (FA: 2020),29,1,"$1,125,000","$1,125,000"
41,James O'Shaughnessy,2019-2019 (FA: 2020),27,2,"$2,225,000","$1,112,500"
24,Josh Oliver,2019-2022 (FA: 2023),22,4,"$4,250,844","$1,062,711"
107,Logan Paulsen,2019-2019 (FA: 2020),32,1,"$1,020,000","$1,020,000"
107,Lance Kendricks,2019-2019 (FA: 2020),31,1,"$1,020,000","$1,020,000"
109,Eric Tomlinson,2019-2019 (FA: 2020),26,1,"$1,000,000","$1,000,000"
27,Jace Sternberger,2019-2022 (FA: 2023),22,4,"$3,865,528","$966,382"
45,Richard Rodgers,2019-2020 (FA: 2021),27,2,"$1,925,000","$962,500"
110,Zach Miller,2019-2019 (FA: 2020),34,1,"$930,000","$930,000"
110,Logan Paulsen,2019-2019 (FA: 2020),32,1,"$930,000","$930,000"
110,Lance Kendricks,2019-2019 (FA: 2020),31,1,"$930,000","$930,000"
28,Kahale Warring,2019-2022 (FA: 2023),22,4,"$3,640,456","$910,114"
113,Luke Willson,2019-2019 (FA: 2020),29,1,"$895,000","$895,000"
113,Austin Seferian-Jenkins,2019-2019 (FA: 2020),26,1,"$895,000","$895,000"
113,Scott Simonson,2019-2019 (FA: 2020),26,1,"$895,000","$895,000"
113,Blake Bell,2019-2019 (FA: 2020),27,1,"$895,000","$895,000"
113,Neal Sterling,2019-2019 (FA: 2020),27,1,"$895,000","$895,000"
113,Daniel Brown,2019-2019 (FA: 2020),26,1,"$895,000","$895,000"
29,Dawson Knox,2019-2022 (FA: 2023),22,4,"$3,521,600","$880,400"
119,Jake Fisher,2019-2019 (FA: 2020),25,1,"$850,000","$850,000"
120,Levine Toilolo,2019-2019 (FA: 2020),27,1,"$805,000","$805,000"
120,Luke Willson,2019-2019 (FA: 2020),29,1,"$805,000","$805,000"
120,Richard Rodgers,2019-2019 (FA: 2020),26,1,"$805,000","$805,000"
120,Logan Thomas,2019-2019 (FA: 2020),27,1,"$805,000","$805,000"
120,Scott Simonson,2019-2019 (FA: 2020),26,1,"$805,000","$805,000"
120,Maxx Williams,2019-2019 (FA: 2020),25,1,"$805,000","$805,000"
120,Nick O'Leary,2019-2019 (FA: 2020),26,1,"$805,000","$805,000"
120,Neal Sterling,2019-2019 (FA: 2020),27,1,"$805,000","$805,000"
128,Benjamin Watson,2019-2019 (FA: 2020),38,1,"$800,000","$800,000"
30,Foster Moreau,2019-2022 (FA: 2023),21,4,"$3,008,392","$752,098"
129,Clive Walford,2019-2019 (FA: 2020),27,1,"$720,000","$720,000"
129,Clive Walford,2019-2019 (FA: 2020),27,1,"$720,000","$720,000"
129,A.J. Derby,2019-2019 (FA: 2020),27,1,"$720,000","$720,000"
129,Ben Koyack,2019-2019 (FA: 2020),25,1,"$720,000","$720,000"
129,Gabe Holmes,2019-2019 (FA: 2020),27,1,"$720,000","$720,000"
129,Eric Tomlinson,2019-2019 (FA: 2020),27,1,"$720,000","$720,000"
129,Eric Tomlinson,2019-2019 (FA: 2020),27,1,"$720,000","$720,000"
129,Will Tye,2019-2019 (FA: 2020),27,1,"$720,000","$720,000"
32,Zach Gentry,2019-2022 (FA: 2023),22,4,"$2,864,460","$716,115"
83,Jerell Adams,2019-2020 (FA: 2021),26,2,"$1,380,000","$690,000"
83,Eric Saubert,2019-2020 (FA: 2021),24,2,"$1,380,000","$690,000"
83,Darrell Daniels,2019-2020 (FA: 2021),24,2,"$1,380,000","$690,000"
34,Kaden Smith,2019-2022 (FA: 2023),22,4,"$2,720,008","$680,002"
86,Robert Tonyan Jr.,2019-2020 (FA: 2021),24,2,"$1,320,000","$660,000"
36,Isaac Nauta,2019-2022 (FA: 2023),21,4,"$2,620,064","$655,016"
37,Tommy Sweeney,2019-2022 (FA: 2023),23,4,"$2,616,184","$654,046"
38,Alize Mack,2019-2022 (FA: 2023),22,4,"$2,613,636","$653,409"
39,Caleb Wilson,2019-2022 (FA: 2023),22,4,"$2,594,576","$648,644"
137,Jordan Leggett,2019-2019 (FA: 2020),23,1,"$645,000","$645,000"
137,Ricky Seals-Jones,2019-2019 (FA: 2020),23,1,"$645,000","$645,000"
137,Jacob Hollister,2019-2019 (FA: 2020),25,1,"$645,000","$645,000"
137,Jerome Cunningham,2019-2019 (FA: 2020),28,1,"$645,000","$645,000"
137,Erik Swoope,2019-2019 (FA: 2020),27,1,"$645,000","$645,000"
137,Brian Parker,2019-2019 (FA: 2020),26,1,"$645,000","$645,000"
137,Ross Travis,2019-2019 (FA: 2020),26,1,"$645,000","$645,000"
137,Stephen Anderson,2019-2019 (FA: 2020),25,1,"$645,000","$645,000"
137,Alex Ellis,2019-2019 (FA: 2020),26,1,"$645,000","$645,000"
87,Mason Schreck,2019-202 (FA: 2022),25,2,"$1,230,000","$615,000"
87,Cole Hikutini,2019-2020 (FA: 2021),24,2,"$1,230,000","$615,000"
87,Dan Arnold,2019-2020 (FA: 2021),23,2,"$1,230,000","$615,000"
87,Marcus Lucas,2019-2020 (FA: 2021),26,2,"$1,230,000","$615,000"
87,Jason Vander Laan,2019-2021 (FA: 2022),26,2,"$1,230,000","$615,000"
46,Tyree Jackson,2019-2021 (FA: 2022),21,3,"$1,770,000","$590,000"
46,Hale Hentges,2019-2021 (FA: 2022),22,3,"$1,770,000","$590,000"
48,Brandon Dillon,2019-2021 (FA: 2022),21,3,"$1,765,000","$588,333"
48,Tyree Mayfield,2019-2021 (FA: 2022),23,3,"$1,765,000","$588,333"
48,C.J. Conrad,2019-2021 (FA: 2022),22,3,"$1,765,000","$588,333"
51,Trevor Wood,2019-2021 (FA: 2022),23,3,"$1,762,000","$587,333"
51,Davis Koppenhaver,2019-2021 (FA: 2022),23,3,"$1,762,000","$587,333"
53,Justin Johnson,2019-2021 (FA: 2022),22,3,"$1,760,000","$586,667"
53,Ian Bunting,2019-2021 (FA: 2022),23,3,"$1,760,000","$586,667"
53,Mik'Quan Deane,2019-2021 (FA: 2022),0,3,"$1,760,000","$586,667"
56,Ellis Richardson,2019-2021 (FA: 2022),24,3,"$1,759,500","$586,500"
56,Charles Scarff,2019-2021 (FA: 2022),22,3,"$1,759,500","$586,500"
58,Drew Belcher,2019-2021 (FA: 2022),23,3,"$1,759,000","$586,333"
58,Cole Herdman,2019-2021 (FA: 2022),23,3,"$1,759,000","$586,333"
60,Austin Fort,2019-2021 (FA: 2022),23,3,"$1,758,500","$586,167"
61,Stephen Carlson,2019-2021 (FA: 2022),22,3,"$1,757,500","$585,833"
62,Lanard Bonner,2019-2021 (FA: 2022),23,3,"$1,757,000","$585,667"
63,Chris Myarick,2019-2021 (FA: 2022),23,3,"$1,755,000","$585,000"
63,Charles Jones,2019-2021 (FA: 2022),22,3,"$1,755,000","$585,000"
63,Moral Stephens,2019-2021 (FA: 2022),22,3,"$1,755,000","$585,000"
63,Parker Hesse,2019-2021 (FA: 2022),23,3,"$1,755,000","$585,000"
63,Joe Fortson,2019-2021 (FA: 2022),23,3,"$1,755,000","$585,000"
63,Daniel Helm,2019-2021 (FA: 2022),24,3,"$1,755,000","$585,000"
63,Jackson Harris,2019-2021 (FA: 2022),0,3,"$1,755,000","$585,000"
63,Matt Sokol,2019-2021 (FA: 2022),23,3,"$1,755,000","$585,000"
63,Micky Crum,2019-2021 (FA: 2022),23,3,"$1,755,000","$585,000"
63,Nate Becker,2019-2021 (FA: 2022),23,3,"$1,755,000","$585,000"
63,Romello Brooker,2019-2021 (FA: 2022),23,3,"$1,755,000","$585,000"
63,Keenen Brown,2019-2021 (FA: 2022),23,3,"$1,755,000","$585,000"
63,Carson Meier,2019-2021 (FA: 2022),23,3,"$1,755,000","$585,000"
63,Isaiah Searight,2019-2021 (FA: 2022),0,3,"$1,755,000","$585,000"
63,Kendall Blanton,2019-2021 (FA: 2022),23,3,"$1,755,000","$585,000"
63,Donald Parham,2019-2021 (FA: 2022),21,3,"$1,755,000","$585,000"
63,Jerome Washington,2019-2021 (FA: 2022),0,3,"$1,755,000","$585,000"
63,Jake Powell,2019-2021 (FA: 2022),0,3,"$1,755,000","$585,000"
146,Thomas Duarte,2019-2019 (FA: 2020),24,1,"$575,000","$575,000"
147,Marcus Lucas,2019-2019 (FA: 2020),27,1,"$570,000","$570,000"
147,Rico Gathers,2019-2019 (FA: 2020),25,1,"$570,000","$570,000"
147,Thomas Duarte,2019-2019 (FA: 2020),24,1,"$570,000","$570,000"
147,Kyle Carter,2019-2019 (FA: 2020),26,1,"$570,000","$570,000"
147,Austin Traylor,2019-2019 (FA: 2020),25,1,"$570,000","$570,000"
93,Caleb Wilson,2019-2021 (FA: 2022),22,2,"$1,080,000","$540,000"
93,Daniel Helm,2019-2020 (FA: 2021),23,2,"$1,080,000","$540,000"
93,Kendall Blanton,2019-2021 (FA: 2022),23,2,"$1,080,000","$540,000"
93,Stephen Carlson,2019-2020 (FA: 2021),22,2,"$1,080,000","$540,000"
93,Charles Jones,2019-2021 (FA: 2022),22,2,"$1,080,000","$540,000"
93,Moritz Boehringer,2019-2020 (FA: 2021),25,2,"$1,080,000","$540,000"
93,Scott Orndoff,2019-2020 (FA: 2021),25,2,"$1,080,000","$540,000"
93,Keith Towbridge,2019-2020 (FA: 2021),23,2,"$1,080,000","$540,000"
93,Billy Brown,2019-2020 (FA: 2021),25,2,"$1,080,000","$540,000"
93,Alex Gray,2019-2020 (FA: 2021),27,2,"$1,080,000","$540,000"
93,Andrew Vollert,2019-2020 (FA: 2021),23,2,"$1,080,000","$540,000"
93,Codey McElroy,2019-2020 (FA: 2021),26,2,"$1,080,000","$540,000"
93,Jaeden Graham,2019-2020 (FA: 2021),23,2,"$1,080,000","$540,000"
93,Isaac Nauta,2019-2020 (FA: 2021),21,2,"$1,080,000","$540,000"
152,Marcus Baugh,2019-2019 (FA: 2020),24,1,"$500,000","$500,000"
153,Carson Meier,2019-2019 (FA: 2020),23,1,"$495,000","$495,000"
153,Isaiah Searight,2019-2019 (FA: 2020),0,1,"$495,000","$495,000"
153,Donald Parham,2019-2019 (FA: 2020),21,1,"$495,000","$495,000"
153,Mik'Quan Deane,2019-2019 (FA: 2020),0,1,"$495,000","$495,000"
153,Christian Scotland-Williamson,2019-2019 (FA: 2020),25,1,"$495,000","$495,000"
153,Jake Powell,2019-2019 (FA: 2020),0,1,"$495,000","$495,000"
153,Ethan Wolf,2019-2019 (FA: 2020),23,1,"$495,000","$495,000"
153,Moral Stephens,2019-2019 (FA: 2020),22,1,"$495,000","$495,000"
153,Nate Becker,2019-2019 (FA: 2020),23,1,"$495,000","$495,000"
153,Wes Saxton,2019-2019 (FA: 2020),25,1,"$495,000","$495,000"
153,Nick Truesdell,2019-2019 (FA: 2020),28,1,"$495,000","$495,000"
153,Bucky Hodges,2019-2019 (FA: 2020),23,1,"$495,000","$495,000"
153,Brandon Barnes,2019-2019 (FA: 2020),25,1,"$495,000","$495,000"
153,Zach Conque,2019-2019 (FA: 2020),25,1,"$495,000","$495,000"
153,Tyrone Swoopes,2019-2019 (FA: 2020),24,1,"$495,000","$495,000"
153,Evan Baylis,2019-2019 (FA: 2020),25,1,"$495,000","$495,000"
153,Cole Hunt,2019-2019 (FA: 2020),23,1,"$495,000","$495,000"
153,Ben Johnson,2019-2019 (FA: 2020),24,1,"$495,000","$495,000"
153,David Wells,2019-2019 (FA: 2020),23,1,"$495,000","$495,000"
153,Kevin Rader,2019-2019 (FA: 2020),23,1,"$495,000","$495,000"
153,Nick Keizer,2019-2019 (FA: 2020),23,1,"$495,000","$495,000"
174,Pharoah McKever,2019-2020 (FA: 2021),24,2,"$108,000","$54,000"
