rank,player-name,year signed,age,year 2,value,average/year
1,Rob Gronkowski,2012-2020 (FA: 2021),23,6,"$54,000,000","$9,000,000"
5,Jermichael Finley,2012-2013 (FA: 2014),24,2,"$14,000,000","$7,000,000"
2,Aaron Hernandez,2012-2018 (FA: 2019),22,7,"$39,582,000","$5,654,571"
11,Fred Davis,2012-2012 (FA: 2013),26,1,"$5,446,000","$5,446,000"
3,John Carlson,2012-2016 (FA: 2017),27,5,"$25,000,000","$5,000,000"
4,Craig Stevens,2012-2015 (FA: 2016),27,4,"$14,400,000","$3,600,000"
6,Kevin Boss,2012-2014 (FA: 2015),28,3,"$9,000,000","$3,000,000"
9,Kellen Davis,2012-2013 (FA: 2014),26,2,"$6,000,000","$3,000,000"
7,Joel Dreessen,2012-2014 (FA: 2015),29,3,"$8,500,000","$2,833,333"
10,Scott Chandler,2012-2013 (FA: 2014),26,2,"$5,450,000","$2,725,000"
8,Jacob Tamme,2012-2014 (FA: 2015),27,3,"$8,125,000","$2,708,333"
16,Dallas Clark,2012-2012 (FA: 2013),32,1,"$2,700,000","$2,700,000"
19,Martellus Bennett,2012-2012 (FA: 2013),25,1,"$2,500,000","$2,500,000"
13,Daniel Fells,2012-2014 (FA: 2015),28,3,"$5,000,000","$1,666,667"
16,Randy McMichael,2012-2013 (FA: 2014),32,2,"$2,700,000","$1,350,000"
12,Coby Fleener,2012-2015 (FA: 2016),23,4,"$5,341,648","$1,335,412"
73,David Johnson,2012-2012 (FA: 2013),24,1,"$1,260,000","$1,260,000"
75,Visanthe Shiancoe,2012-2012 (FA: 2013),32,1,"$1,200,000","$1,200,000"
78,Daniel Graham,2012-2012 (FA: 2013),33,1,"$990,000","$990,000"
78,Justin Peelle,2012-2012 (FA: 2013),33,1,"$990,000","$990,000"
80,Will Heller,2012-2012 (FA: 2013),21,1,"$890,000","$890,000"
80,Billy Bajema,2012-2012 (FA: 2013),29,1,"$890,000","$890,000"
87,Alex Smith,2012-2012 (FA: 2013),29,1,"$850,000","$850,000"
88,Donald Lee,2012-2012 (FA: 2013),31,1,"$830,000","$830,000"
89,Kellen Winslow,2012-2012 (FA: 2013),28,1,"$825,000","$825,000"
89,Chris Cooley,2012-2012 (FA: 2013),30,1,"$825,000","$825,000"
89,Matt Murphy,2012-2012 (FA: 2013),22,1,"$825,000","$825,000"
14,Dwayne Allen,2012-2015 (FA: 2016),21,4,"$3,080,304","$770,076"
92,Leonard Pope,2012-2012 (FA: 2013),28,1,"$725,000","$725,000"
68,Evan Moore,2012-2013 (FA: 2014),26,2,"$1,415,000","$707,500"
69,Matthew Mulligan,2012-2013 (FA: 2014),26,2,"$1,402,000","$701,000"
93,Stephen Spach,2012-2012 (FA: 2013),29,1,"$700,000","$700,000"
93,Dante Rosario,2012-2012 (FA: 2013),27,1,"$700,000","$700,000"
93,Martin Rucker,2012-2012 (FA: 2013),26,1,"$700,000","$700,000"
93,Isaiah Stanback,2012-2012 (FA: 2013),27,1,"$700,000","$700,000"
15,Michael Egnew,2012-2015 (FA: 2016),22,4,"$2,776,456","$694,114"
70,Kory Sperry,2012-2013 (FA: 2014),26,2,"$1,330,000","$665,000"
97,Jake O'Connell,2012-2012 (FA: 2013),26,1,"$640,000","$640,000"
18,Ladarius Green,2012-2015 (FA: 2016),21,4,"$2,550,900","$637,725"
74,Isaiah Stanback,2012-2013 (FA: 2014),27,2,"$1,245,000","$622,500"
20,Adrien Robinson,2012-2015 (FA: 2016),23,4,"$2,485,652","$621,413"
98,Derek Schouman,2012-2012 (FA: 2013),27,1,"$615,000","$615,000"
98,Tory Humphrey,2012-2012 (FA: 2013),28,1,"$615,000","$615,000"
98,Kory Sperry,2012-2012 (FA: 2013),26,1,"$615,000","$615,000"
21,Rhett Ellison,2012-2015 (FA: 2016),23,4,"$2,400,584","$600,146"
76,Chase Coffman,2012-2013 (FA: 2014),26,2,"$1,170,000","$585,000"
22,Taylor Thompson,2012-2015 (FA: 2016),22,4,"$2,298,000","$574,500"
23,James Hanna,2012-2015 (FA: 2016),22,4,"$2,204,852","$551,213"
101,Joey Haynos,2012-2012 (FA: 2013),27,1,"$540,000","$540,000"
101,Dan Gronkowski,2012-2012 (FA: 2013),26,1,"$540,000","$540,000"
101,Cornelius Ingram,2012-2012 (FA: 2013),26,1,"$540,000","$540,000"
101,Michael Hoomanawanui,2012-2012 (FA: 2013),24,1,"$540,000","$540,000"
101,Brody Eldridge,2012-2012 (FA: 2013),25,1,"$540,000","$540,000"
101,Fendi Onobun,2012-2012 (FA: 2013),25,1,"$540,000","$540,000"
101,Michael Palmer,2012-2012 (FA: 2013),23,1,"$540,000","$540,000"
101,Jeron Mastrud,2012-2012 (FA: 2013),24,1,"$540,000","$540,000"
101,Jake Ballard,2012-2012 (FA: 2013),24,1,"$540,000","$540,000"
101,Richie Brockel,2012-2012 (FA: 2013),25,1,"$540,000","$540,000"
