rank,player-name,year signed,age,year 2,value,average/year
40,Cole Wick,2016-2018 (FA: 2019),22,3,"$1,630,000","$543,333"
43,Jake McGee,2016-2018 (FA: 2019),29,3,"$1,628,000","$542,667"
44,Joe Sommers,2016-2018 (FA: 2019),23,3,"$1,627,521","$542,507"
45,Hakeem Valles,2016-2018 (FA: 2019),23,3,"$1,627,000","$542,333"
46,Stephen Anderson,2016-2018 (FA: 2019),22,3,"$1,625,000","$541,667"
46,Anthony Norris,2016-2018 (FA: 2019),0,3,"$1,625,000","$541,667"
48,Joshua Perkins,2016-2018 (FA: 2019),22,3,"$1,622,500","$540,833"
49,Jay Rome,2016-2018 (FA: 2019),0,3,"$1,622,000","$540,667"
49,David Reeves,2016-2018 (FA: 2019),0,3,"$1,622,000","$540,667"
51,Michael Cooper,2016-2018 (FA: 2019),-,3,"$1,621,500","$540,500"
52,David Grinnage,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
52,Mike Miller,2016-2018 (FA: 2019),0,3,"$1,620,000","$540,000"
52,Ross Travis,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
52,Ronnie Shields,2016-2016 (FA: 2017),24,3,"$1,620,000","$540,000"
52,Bryce Williams,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
52,Kyle Carter,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
52,M.J. McFarland,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
52,Braxton Deaver,2016-2018 (FA: 2019),24,3,"$1,620,000","$540,000"
52,Alex Ellis,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
52,Garrett Griffin,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
52,Austin Traylor,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
52,Ben Braunecker,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
52,Matt Weiser,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
52,J.P. Holtz,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
52,Eric Wallace,2016-2018 (FA: 2019),27,3,"$1,620,000","$540,000"
52,Adam Fuehne,2016-2018 (FA: 2019),0,3,"$1,620,000","$540,000"
52,Darion Griswold,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
52,Braedon Bowman,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
52,Gabe Hughes,2016-2018 (FA: 2019),0,3,"$1,620,000","$540,000"
52,Steven Scheu,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
52,Ryan Malleck,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
52,Jason Vander Laan,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
52,Ryan O'Malley,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
52,Tim Brown,2016-2018 (FA: 2019),0,3,"$1,620,000","$540,000"
52,Kivon Cartwright,2016-2018 (FA: 2019),24,3,"$1,620,000","$540,000"
133,Daniel Brown,2016-2016 (FA: 2017),23,1,"$525,000","$525,000"
133,Will Tye,2016-2016 (FA: 2017),24,1,"$525,000","$525,000"
133,Jimmay Mundine,2016-2016 (FA: 2017),24,1,"$525,000","$525,000"
133,Nick Kasa,2016-2016 (FA: 2017),25,1,"$525,000","$525,000"
133,Jerome Cunningham,2016-2016 (FA: 2017),24,1,"$525,000","$525,000"
133,Mitchell Henry,2016-2016 (FA: 2017),23,1,"$525,000","$525,000"
84,Ifeanyi Momah,2016-2017 (FA: 2018),26,2,"$990,000","$495,000"
84,Arthur Lynch,2016-2017 (FA: 2018),25,2,"$990,000","$495,000"
84,Jacob Maxwell,2016-2017 (FA: 2018),25,2,"$990,000","$495,000"
84,D.J. Tialavea,2016-2017 (FA: 2018),24,2,"$990,000","$495,000"
84,Kevin Greene,2016-2017 (FA: 2018),25,2,"$990,000","$495,000"
84,Chris Manhertz,2016-2017 (FA: 2018),23,2,"$990,000","$495,000"
84,Ben Koyack,2016-2017 (FA: 2018),22,2,"$990,000","$495,000"
84,Gerald Christian,2016-2017 (FA: 2018),22,2,"$990,000","$495,000"
84,Mike McFarland,2016-2017 (FA: 2018),24,2,"$990,000","$495,000"
84,Matt Lengel,2016-2017 (FA: 2018),25,2,"$990,000","$495,000"
84,Casey Pierce,2016-2017 (FA: 2018),24,2,"$990,000","$495,000"
84,Henry Krieger-Coble,2016-2017 (FA: 2018),23,2,"$990,000","$495,000"
84,Wes Saxton,2016-2017 (FA: 2018),22,2,"$990,000","$495,000"
84,Eric Tomlinson,2016-2017 (FA: 2018),23,2,"$990,000","$495,000"
84,Alex Ellis,2016-2017 (FA: 2018),22,2,"$990,000","$495,000"
84,Hakeem Valles,2016-2018 (FA: 2019),23,2,"$990,000","$495,000"
84,Joe Sommers,2016-2016 (FA: 2017),22,2,"$990,000","$495,000"
84,Alan Cross,2016-2018 (FA: 2019),22,2,"$990,000","$495,000"
84,Matt Dooley,2016-2017 (FA: 2018),22,2,"$990,000","$495,000"
139,Marcus Lucas,2016-2016 (FA: 2017),23,1,"$450,000","$450,000"
139,Cody Booth,2016-2016 (FA: 2017),24,1,"$450,000","$450,000"
139,Xavier Grimble,2016-2016 (FA: 2017),23,1,"$450,000","$450,000"
139,Matt Lengel,2016-2016 (FA: 2017),25,1,"$450,000","$450,000"
139,Connor Hamlett,2016-2016 (FA: 2017),23,1,"$450,000","$450,000"
139,Harold Spears,2016-2016 (FA: 2017),23,1,"$450,000","$450,000"
139,Gannon Sinclair,2016-2016 (FA: 2017),22,1,"$450,000","$450,000"
139,Tim Semisch,2016-2016 (FA: 2017),24,1,"$450,000","$450,000"
139,John Peters,2016-2016 (FA: 2017),23,1,"$450,000","$450,000"
139,Thomas Duarte,2016-2016 (FA: 2017),20,1,"$450,000","$450,000"
139,David Reeves,2016-2016 (FA: 2017),-,1,"$450,000","$450,000"
139,Ryan O'Malley,2016-2016 (FA: 2017),22,1,"$450,000","$450,000"
139,Ben McCord,2016-2016 (FA: 2017),23,1,"$450,000","$450,000"
139,Benson Browne,2016-2016 (FA: 0),-,1,"$450,000","$450,000"
139,Paul Lang,2016-2016 (FA: 2017),-,1,"$450,000","$450,000"
139,Mandel Dixon,2016-2016 (FA: 2017),-,1,"$450,000","$450,000"
139,Clayton Echard,2016-2016 (FA: 2017),-,1,"$450,000","$450,000"
