rank,player-name,rank-position,year signed,age,year 2,value,average/year
51,Carl Bradford,Outside Linebacker,2014-2017 (FA: 2018),21,4,"$2,649,300","$662,325"
52,Khairi Fortt,Outside Linebacker,2014-2017 (FA: 2018),22,4,"$2,632,560","$658,140"
237,Alex Hall,Outside Linebacker,2014-2014 (FA: 2015),28,1,"$655,000","$655,000"
53,Kevin Pierre-Louis,Outside Linebacker,2014-2017 (FA: 2018),22,4,"$2,605,652","$651,413"
238,Kelvin Sheppard,Inside Linebacker,2014-2014 (FA: 2015),25,1,"$645,000","$645,000"
238,Chris White,Inside Linebacker,2014-2014 (FA: 2015),24,1,"$645,000","$645,000"
238,Kion Wilson,Inside Linebacker,2014-2014 (FA: 2015),27,1,"$645,000","$645,000"
238,Garrett McIntyre,Outside Linebacker,2014-2014 (FA: 2015),29,1,"$645,000","$645,000"
238,Larry Dean,Outside Linebacker,2014-2014 (FA: 2015),25,1,"$645,000","$645,000"
238,Justin Cole,Inside Linebacker,2014-2014 (FA: 2015),26,1,"$645,000","$645,000"
238,Michael Morgan,Outside Linebacker,2014-2014 (FA: 2015),26,1,"$645,000","$645,000"
238,Spencer Adkins,Outside Linebacker,2014-2014 (FA: 2015),26,1,"$645,000","$645,000"
238,Keenan Clayton,Outside Linebacker,2014-2014 (FA: 2015),26,1,"$645,000","$645,000"
238,Josh Hull,Inside Linebacker,2014-2014 (FA: 2015),26,1,"$645,000","$645,000"
238,Josh Mauga,Inside Linebacker,2014-2014 (FA: 2015),27,1,"$645,000","$645,000"
54,Prince Shembo,Inside Linebacker,2014-2017 (FA: 2018),22,4,"$2,520,584","$630,146"
146,Josh Kaddu,Outside Linebacker,2014-2015 (FA: 2016),23,2,"$1,255,000","$627,500"
147,Terrell Manning,Inside Linebacker,2014-2015 (FA: 2016),23,2,"$1,230,000","$615,000"
147,Jerry Franklin,Outside Linebacker,2014-2015 (FA: 2016),25,2,"$1,230,000","$615,000"
147,Julian Stanford,Outside Linebacker,2014-2015 (FA: 2016),23,2,"$1,230,000","$615,000"
56,Telvin Smith,Outside Linebacker,2014-2017 (FA: 2018),23,4,"$2,431,052","$607,763"
57,Aaron Lynch,Outside Linebacker,2014-2017 (FA: 2018),21,4,"$2,418,000","$604,500"
58,Avery Williamson,Inside Linebacker,2014-2017 (FA: 2018),22,4,"$2,414,452","$603,613"
59,Jeremiah George,Inside Linebacker,2014-2017 (FA: 2018),22,4,"$2,411,752","$602,938"
60,Lamin Barrow,Inside Linebacker,2014-2017 (FA: 2018),23,4,"$2,411,160","$602,790"
61,Jonathan Newsome,Outside Linebacker,2014-2017 (FA: 2018),23,4,"$2,398,108","$599,527"
62,Marquis Spruill,Inside Linebacker,2014-2017 (FA: 2018),23,4,"$2,391,480","$597,870"
63,Ronald Powell,Outside Linebacker,2014-2017 (FA: 2018),23,4,"$2,388,860","$597,215"
64,Jordan Tripp,Inside Linebacker,2014-2017 (FA: 2018),23,4,"$2,382,800","$595,700"
65,Devon Kennard,Outside Linebacker,2014-2017 (FA: 2018),22,4,"$2,364,560","$591,140"
66,Jordan Zumwalt,Inside Linebacker,2014-2017 (FA: 2018),22,4,"$2,324,852","$581,213"
67,Andrew Jackson,Inside Linebacker,2014-2017 (FA: 2018),26,4,"$2,317,000","$579,250"
151,Orie Lemon,Inside Linebacker,2014-2015 (FA: 2016),26,2,"$1,155,000","$577,500"
68,IK Enemkpali,Outside Linebacker,2014-2017 (FA: 2018),22,4,"$2,298,680","$574,670"
68,Marquis Flowers,Outside Linebacker,2014-2017 (FA: 2018),22,4,"$2,298,680","$574,670"
70,Randell Johnson,Outside Linebacker,2014-2017 (FA: 2018),23,4,"$2,283,732","$570,933"
71,Brandon Watts,Outside Linebacker,2014-2017 (FA: 2018),23,4,"$2,282,448","$570,612"
249,Moise Fokou,Inside Linebacker,2014-2014 (FA: 2015),28,1,"$570,000","$570,000"
249,Ricky Sapp,Outside Linebacker,2014-2014 (FA: 2015),27,1,"$570,000","$570,000"
249,D.J. Smith,Inside Linebacker,2014-2014 (FA: 2015),24,1,"$570,000","$570,000"
249,Allen Bradford,Inside Linebacker,2014-2014 (FA: 2015),25,1,"$570,000","$570,000"
249,Dom DeCicco,Inside Linebacker,2014-2014 (FA: 2015),25,1,"$570,000","$570,000"
249,Vic So'oto,Outside Linebacker,2014-2014 (FA: 2015),27,1,"$570,000","$570,000"
249,Josh Bynes,Inside Linebacker,2014-2014 (FA: 2015),24,1,"$570,000","$570,000"
249,Josh Bynes,Inside Linebacker,2014-2014 (FA: 2015),24,1,"$570,000","$570,000"
249,Michael Wilhoite,Inside Linebacker,2014-2014 (FA: 2015),27,1,"$570,000","$570,000"
249,Jonathan Freeny,Outside Linebacker,2014-2014 (FA: 2015),24,1,"$570,000","$570,000"
249,Craig Robertson,Inside Linebacker,2014-2014 (FA: 2015),26,1,"$570,000","$570,000"
249,Josh Kaddu,Outside Linebacker,2014-2014 (FA: 2015),23,1,"$570,000","$570,000"
249,Terrell Manning,Inside Linebacker,2014-2014 (FA: 2015),23,1,"$570,000","$570,000"
249,Kaelin Burnett,Outside Linebacker,2014-2014 (FA: 2015),24,1,"$570,000","$570,000"
249,Marcus Dowtin,Outside Linebacker,2014-2014 (FA: 2015),25,1,"$570,000","$570,000"
72,Trevor Reilly,Outside Linebacker,2014-2017 (FA: 2018),26,4,"$2,276,848","$569,212"
73,Will Smith,Outside Linebacker,2014-2017 (FA: 2018),22,4,"$2,270,352","$567,588"
74,Corey Nelson,Inside Linebacker,2014-2017 (FA: 2018),22,4,"$2,268,600","$567,150"
75,Yawin Smallwood,Inside Linebacker,2014-2017 (FA: 2018),22,4,"$2,265,896","$566,474"
75,Tyler Starr,Outside Linebacker,2014-2017 (FA: 2018),23,4,"$2,265,896","$566,474"
152,Nico Johnson,Inside Linebacker,2014-2017 (FA: 2018),23,2,"$1,110,000","$555,000"
153,A.J. Edds,Outside Linebacker,2014-2014 (FA: 2015),26,2,"$1,080,000","$540,000"
153,Jabara Williams,Outside Linebacker,2014-2015 (FA: 2016),24,2,"$1,080,000","$540,000"
153,Quinton Spears,Outside Linebacker,2014-2015 (FA: 2016),25,2,"$1,080,000","$540,000"
153,Emmanuel Acho,Inside Linebacker,2014-2015 (FA: 2016),23,2,"$1,080,000","$540,000"
153,Steve Beauharnais,Inside Linebacker,2014-2015 (FA: 2015),23,2,"$1,080,000","$540,000"
153,Kevin Reddick,Inside Linebacker,2014-2015 (FA: 2016),24,2,"$1,080,000","$540,000"
153,Willie Jefferson,Outside Linebacker,2014-2015 (FA: 2016),22,2,"$1,080,000","$540,000"
153,Kenny Demens,Inside Linebacker,2014-2015 (FA: 2016),23,2,"$1,080,000","$540,000"
153,Korey Jones,Inside Linebacker,2014-2015 (FA: 2016),25,2,"$1,080,000","$540,000"
153,Caesar Rayford,Inside Linebacker,2014-2015 (FA: 2016),27,2,"$1,080,000","$540,000"
85,Jackson Jeffcoat,Outside Linebacker,2014-2016 (FA: 2017),22,3,"$1,545,000","$515,000"
85,Cameron Gordon,Outside Linebacker,2014-2016 (FA: 2017),22,3,"$1,545,000","$515,000"
87,Denicos Allen,Outside Linebacker,2014-2016 (FA: 2017),23,3,"$1,542,500","$514,167"
88,Simoni Lawrence,Inside Linebacker,2014-2016 (FA: 2017),25,3,"$1,540,000","$513,333"
89,Jonathan Brown,Outside Linebacker,2014-2016 (FA: 2017),21,3,"$1,539,000","$513,000"
89,Derrell Johnson,Outside Linebacker,2014-2016 (FA: 2017),0,3,"$1,539,000","$513,000"
91,Shayne Skov,Inside Linebacker,2014-2016 (FA: 2017),23,3,"$1,537,500","$512,500"
92,Christian Jones,Linebacker,2014-2016 (FA: 2017),23,3,"$1,537,000","$512,333"
93,Ben Johnson,Outside Linebacker,2014-2016 (FA: 2017),0,3,"$1,536,000","$512,000"
93,Kasim Edebali,Outside Linebacker,2014-2016 (FA: 2017),24,3,"$1,536,000","$512,000"
95,Mike Taylor,Outside Linebacker,2014-2016 (FA: 2017),24,3,"$1,535,000","$511,667"
95,Jake Doughty,Inside Linebacker,2014-2016 (FA: 2017),22,3,"$1,535,000","$511,667"
95,Jimmy Gaines,Inside Linebacker,2014-2016 (FA: 2017),20,3,"$1,535,000","$511,667"
95,Joe Thomas,Outside Linebacker,2014-2016 (FA: 2017),23,3,"$1,535,000","$511,667"
95,Jayrone Elliott,Outside Linebacker,2014-2016 (FA: 2017),22,3,"$1,535,000","$511,667"
95,Adrian Hubbard,Outside Linebacker,2014-2016 (FA: 2017),22,3,"$1,535,000","$511,667"
95,Steele Divitto,Inside Linebacker,2014-2016 (FA: 2017),22,3,"$1,535,000","$511,667"
95,Deontae Skinner,Outside Linebacker,2014-2016 (FA: 2017),23,3,"$1,535,000","$511,667"
95,Marcus Thompson,Outside Linebacker,2014-2016 (FA: 2017),0,3,"$1,535,000","$511,667"
104,Shaquil Barrett,Outside Linebacker,2014-2016 (FA: 2017),21,3,"$1,533,500","$511,167"
105,Zach Orr,Inside Linebacker,2014-2016 (FA: 2017),21,3,"$1,533,000","$511,000"
105,Max Bullough,Inside Linebacker,2014-2016 (FA: 2017),22,3,"$1,533,000","$511,000"
105,Brock Coyle,Outside Linebacker,2014-2016 (FA: 2017),23,3,"$1,533,000","$511,000"
108,Justin Jackson,Outside Linebacker,2014-2016 (FA: 2017),22,3,"$1,532,500","$510,833"
109,Tariq Edwards,Outside Linebacker,2014-2016 (FA: 2017),23,3,"$1,532,000","$510,667"
109,Andrew Wilson,Outside Linebacker,2014-2016 (FA: 2017),23,3,"$1,532,000","$510,667"
111,Xavius Boyd,Outside Linebacker,2014-2016 (FA: 2017),23,3,"$1,531,500","$510,500"
111,DeDe Lattimore,Inside Linebacker,2014-2016 (FA: 2017),23,3,"$1,531,500","$510,500"
111,Joe Windsor,Outside Linebacker,2014-2016 (FA: 2017),22,3,"$1,531,500","$510,500"
111,Jordan Stanton,Outside Linebacker,2014-2016 (FA: 2017),22,3,"$1,531,500","$510,500"
115,Brenden Daley,Inside Linebacker,2014-2016 (FA: 2017),22,3,"$1,531,000","$510,333"
115,Dontavis Sapp,Outside Linebacker,2014-2016 (FA: 2017),22,3,"$1,531,000","$510,333"
115,Ryan Jones,Outside Linebacker,2014-2016 (FA: 2017),0,3,"$1,531,000","$510,333"
118,Tana Patrick,Outside Linebacker,2014-2016 (FA: 2017),0,3,"$1,530,750","$510,250"
119,Tim Fugger,Outside Linebacker,2014-2016 (FA: 2017),24,3,"$1,530,000","$510,000"
119,Travis Long,Outside Linebacker,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
119,Henoc Muamba,Inside Linebacker,2014-2016 (FA: 2017),24,3,"$1,530,000","$510,000"
119,Andrew Jackson,Inside Linebacker,2014-2016 (FA: 2017),25,3,"$1,530,000","$510,000"
119,Dan Fox,Inside Linebacker,2014-2016 (FA: 2017),24,3,"$1,530,000","$510,000"
119,Glenn Carson,Inside Linebacker,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
119,Marcus Whitfield,Outside Linebacker,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
119,Justin Anderson,Inside Linebacker,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
119,Carlos Fields,Outside Linebacker,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
119,Howard Jones,Outside Linebacker,2014-2016 (FA: 2017),24,3,"$1,530,000","$510,000"
119,Johnny Millard,Outside Linebacker,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
119,Aaron Hill,Outside Linebacker,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
119,Chris McCain,Outside Linebacker,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
119,David Gilbert,Outside Linebacker,2014-2016 (FA: 2017),0,3,"$1,530,000","$510,000"
119,D.J. Roberts,Outside Linebacker,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
119,Shaun Lewis,Outside Linebacker,2014-2016 (FA: 2017),0,3,"$1,530,000","$510,000"
119,Conor O'Neill,Outside Linebacker,2014-2016 (FA: 2017),0,3,"$1,530,000","$510,000"
119,Nate Askew,Outside Linebacker,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
119,Jeremy Grable,Outside Linebacker,2014-2016 (FA: 2017),0,3,"$1,530,000","$510,000"
119,Anthony Morales,Outside Linebacker,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
119,Jonathon Sharpe,Outside Linebacker,2014-2016 (FA: 2017),0,3,"$1,530,000","$510,000"
264,Ben Jacobs,Outside Linebacker,2014-2014 (FA: 2015),25,1,"$504,000","$504,000"
265,Marshall McFadden,Inside Linebacker,2014-2014 (FA: 2015),27,1,"$495,000","$495,000"
265,Justin Hickman,Inside Linebacker,2014-2014 (FA: 2015),28,1,"$495,000","$495,000"
265,Brandon Marshall,Inside Linebacker,2014-2014 (FA: 2015),24,1,"$495,000","$495,000"
265,L.J. Fort,Inside Linebacker,2014-2014 (FA: 2015),24,1,"$495,000","$495,000"
165,Kyle Knox,Outside Linebacker,2014-2015 (FA: 2016),24,2,"$960,000","$480,000"
167,Cordarro Law,Outside Linebacker,2014-2015 (FA: 2016),25,2,"$932,500","$466,250"
168,Caleb McSurdy,Inside Linebacker,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
168,Brandon Joiner,Outside Linebacker,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
168,Jacquies Smith,Outside Linebacker,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
168,Kendrick Adams,Outside Linebacker,2014-2015 (FA: 2016),25,2,"$930,000","$465,000"
168,Kourtnei Brown,Outside Linebacker,2014-2015 (FA: 2016),25,2,"$930,000","$465,000"
168,Shawn Loiseau,Linebacker,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
168,JoJo Dickson,Inside Linebacker,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
168,Kenny Rowe,Outside Linebacker,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
168,Rufus Johnson,Outside Linebacker,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
168,Brandon Hepburn,Outside Linebacker,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
168,Chase Thomas,Outside Linebacker,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
168,Brandon Copeland,Outside Linebacker,2014-2015 (FA: 2016),22,2,"$930,000","$465,000"
168,Taylor Reed,Outside Linebacker,2014-2015 (FA: 2016),22,2,"$930,000","$465,000"
168,Jon Morgan,Outside Linebacker,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
168,Darin Drakeford,Inside Linebacker,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
168,Alonzo Highsmith,Outside Linebacker,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
168,Alan Baxter,Outside Linebacker,2014-2015 (FA: 2016),22,2,"$930,000","$465,000"
168,Jonathan Willard,Outside Linebacker,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
168,Justin Staples,Outside Linebacker,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
168,David Hinds,Outside Linebacker,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
168,Jonathan Stewart,Outside Linebacker,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
168,Cordarro Law,Outside Linebacker,2014-2015 (FA: 2016),25,2,"$930,000","$465,000"
168,Damaso Munoz,Inside Linebacker,2014-2015 (FA: 2016),27,2,"$930,000","$465,000"
168,Khairi Fortt,Outside Linebacker,2014-2015 (FA: 2016),21,2,"$930,000","$465,000"
168,Jeremiah George,Inside Linebacker,2014-2015 (FA: 2016),21,2,"$930,000","$465,000"
168,Dewey McDonald,Outside Linebacker,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
168,Bojay Filimoeatu,Inside Linebacker,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
168,Todd Davis,Inside Linebacker,2014-2016 (FA: 2017),23,2,"$930,000","$465,000"
168,Adarius Taylor,Inside Linebacker,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
168,Lawrence Wilson,Inside Linebacker,2014-2015 (FA: 2016),26,2,"$930,000","$465,000"
201,Spencer Hadley,Outside Linebacker,2014-2015 (FA: 2016),24,2,"$855,000","$427,500"
269,Jordan Campbell,Outside Linebacker,2014-2014 (FA: 2015),25,1,"$420,000","$420,000"
269,Bruce Taylor,Inside Linebacker,2014-2014 (FA: 2015),24,1,"$420,000","$420,000"
269,Ja'Gared Davis,Inside Linebacker,2014-2014 (FA: 2015),23,1,"$420,000","$420,000"
269,Michael Zimmer,Inside Linebacker,2014-2014 (FA: 2015),23,1,"$420,000","$420,000"
269,Frank Beltre,Outside Linebacker,2014-2014 (FA: 2015),23,1,"$420,000","$420,000"
