rank,player-name,rank-position,year signed,age,year 2,value,average/year
35,Stephen Tulloch,Inside Linebacker,2006-2009 (FA: 2010),21,4,"$2,039,500","$509,875"
36,Jamar Williams,Linebacker,2006-2009 (FA: 2010),22,4,"$2,025,000","$506,250"
37,Elvis Dumervil,Outside Linebacker,2006-2009 (FA: 2010),22,4,"$2,009,000","$502,250"
62,Roderick Green,Linebacker,2006-2007 (FA: 2008),23,2,"$935,000","$467,500"
38,Tim Dobbins,Inside Linebacker,2006-2009 (FA: 2010),23,4,"$1,778,000","$444,500"
39,A.J. Nicholson,Linebacker,2006-2009 (FA: 2010),23,4,"$1,774,000","$443,500"
40,Omar Gaither,Inside Linebacker,2006-2009 (FA: 2010),22,4,"$1,750,700","$437,675"
50,Eric Alexander,Linebacker,2006-2008 (FA: 2009),23,3,"$1,305,000","$435,000"
41,Lance Laury,Linebacker,2006-2009 (FA: 2010),24,4,"$1,665,000","$416,250"
42,Charles Bennett,Linebacker,2006-2009 (FA: 2010),23,4,"$1,649,350","$412,338"
43,Kevin Simon,Linebacker,2006-2009 (FA: 2010),23,4,"$1,636,500","$409,125"
51,Rob Ninkovich,Outside Linebacker,2006-2008 (FA: 2009),22,3,"$1,224,280","$408,093"
52,Terna Nande,Linebacker,2006-2008 (FA: 2009),23,3,"$1,220,900","$406,967"
53,Brandon Johnson,Linebacker,2006-2008 (FA: 2009),23,3,"$1,212,450","$404,150"
54,Ryan LaCasse,Linebacker,2006-2008 (FA: 2009),23,3,"$1,212,200","$404,067"
55,Keith Ellison,Linebacker,2006-2008 (FA: 2009),22,3,"$1,160,250","$386,750"
56,Tim McGarigle,Linebacker,2006-2008 (FA: 2009),22,3,"$1,121,000","$373,667"
57,Spencer Toone,Linebacker,2006-2008 (FA: 2009),25,3,"$1,108,400","$369,467"
58,Anthony Cannon,Linebacker,2006-2008 (FA: 2009),21,3,"$1,107,700","$369,233"
59,John DiGiorgio,Linebacker,2006-2008 (FA: 2009),23,3,"$1,090,000","$363,333"
60,Ricky Brown,Linebacker,2006-2008 (FA: 2009),22,3,"$1,080,000","$360,000"
64,Rashad Jeanty,Linebacker,2006-2007 (FA: 2008),22,2,"$645,000","$322,500"
65,Pierre Woods,Linebacker,2006-2007 (FA: 2008),23,2,"$642,500","$321,250"
69,Corey Mays,Linebacker,2006-2006 (FA: 2007),22,1,"$275,000","$275,000"
