rank,player-name,rank-position,year signed,age,year 2,value,average/year
248,Josh Bynes,Inside Linebacker,2017-2017 (FA: 2018),27,1,"$775,000","$775,000"
248,Jonathan Freeny,Outside Linebacker,2017-2017 (FA: 2018),28,1,"$775,000","$775,000"
248,Sean Spence,Inside Linebacker,2017-2017 (FA: 2018),28,1,"$775,000","$775,000"
248,Audie Cole,Inside Linebacker,2017-2017 (FA: 2018),28,1,"$775,000","$775,000"
248,Steven Johnson,Inside Linebacker,2017-2017 (FA: 2018),29,1,"$775,000","$775,000"
248,Michael Morgan,Outside Linebacker,2017-2017 (FA: 2018),29,1,"$775,000","$775,000"
248,Arthur Brown,Inside Linebacker,2017-2017 (FA: 2018),26,1,"$775,000","$775,000"
248,Sio Moore,Outside Linebacker,2017-2017 (FA: 2018),27,1,"$775,000","$775,000"
248,Jelani Jenkins,Outside Linebacker,2017-2017 (FA: 2018),25,1,"$775,000","$775,000"
248,Gerald Hodges,Inside Linebacker,2017-2017 (FA: 2018),26,1,"$775,000","$775,000"
248,Michael Mauti,Outside Linebacker,2017-2017 (FA: 2018),27,1,"$775,000","$775,000"
44,Vince Biegel,Outside Linebacker,2017-2020 (FA: 2021),23,4,"$3,093,743","$773,436"
45,Ben Gedeon,Outside Linebacker,2017-2020 (FA: 2021),22,4,"$3,033,147","$758,287"
46,Jalen Reeves-Maybin,Outside Linebacker,2017-2020 (FA: 2021),22,4,"$3,018,887","$754,722"
47,Samson Ebukam,Outside Linebacker,2017-2020 (FA: 2021),22,4,"$3,013,082","$753,271"
267,Sam Barrington,Inside Linebacker,2017-2017 (FA: 2018),26,1,"$690,000","$690,000"
267,Jayson Dimanche,Inside Linebacker,2017-2017 (FA: 2018),26,1,"$690,000","$690,000"
267,Jordan Tripp,Inside Linebacker,2017-2017 (FA: 2018),25,1,"$690,000","$690,000"
267,Dewey McDonald,Outside Linebacker,2017-2017 (FA: 2018),26,1,"$690,000","$690,000"
267,Kasim Edebali,Outside Linebacker,2017-2017 (FA: 2018),28,1,"$690,000","$690,000"
267,Adarius Taylor,Inside Linebacker,2017-2017 (FA: 2018),26,1,"$690,000","$690,000"
267,Josh McNary,Outside Linebacker,2017-2017 (FA: 2018),28,1,"$690,000","$690,000"
267,Jon Bostic,Inside Linebacker,2017-2017 (FA: 2018),25,1,"$690,000","$690,000"
267,Sean Porter,Inside Linebacker,2017-2017 (FA: 2018),26,1,"$690,000","$690,000"
172,Edmond Robinson,Outside Linebacker,2017-2018 (FA: 2019),25,2,"$1,350,000","$675,000"
52,Blair Brown,Outside Linebacker,2017-2020 (FA: 2021),22,4,"$2,694,715","$673,679"
53,Jayon Brown,Inside Linebacker,2017-2020 (FA: 2021),22,4,"$2,671,553","$667,888"
54,Anthony Walker Jr.,Inside Linebacker,2017-2020 (FA: 2021),21,4,"$2,665,413","$666,353"
55,Matt Milano,Outside Linebacker,2017-2020 (FA: 2021),22,4,"$2,661,506","$665,377"
56,Marquel Lee,Inside Linebacker,2017-2020 (FA: 2021),21,4,"$2,653,693","$663,423"
173,L.J. Fort,Inside Linebacker,2017-2018 (FA: 2019),27,2,"$1,320,000","$660,000"
173,John Lotulelei,Outside Linebacker,2017-2018 (FA: 2019),25,2,"$1,320,000","$660,000"
173,Jeremiah George,Inside Linebacker,2017-2018 (FA: 2019),24,2,"$1,320,000","$660,000"
173,Brandon Watts,Outside Linebacker,2017-2018 (FA: 2019),25,2,"$1,320,000","$660,000"
173,Howard Jones,Outside Linebacker,2017-2018 (FA: 2019),27,2,"$1,320,000","$660,000"
173,Deiontrez Mount,Outside Linebacker,2017-2018 (FA: 2019),24,2,"$1,320,000","$660,000"
173,Jonathan Anderson,Inside Linebacker,2017-2018 (FA: 2019),26,2,"$1,320,000","$660,000"
173,Zach Vigil,Inside Linebacker,2017-2018 (FA: 2019),26,2,"$1,320,000","$660,000"
57,Dylan Donahue,Outside Linebacker,2017-2020 (FA: 2021),24,4,"$2,601,937","$650,484"
57,Ukeme Eligwe,Inside Linebacker,2017-2020 (FA: 2021),23,4,"$2,601,937","$650,484"
57,Nate Gerry,Outside Linebacker,2017-2020 (FA: 2021),22,4,"$2,601,937","$650,484"
62,Jordan Evans,Outside Linebacker,2017-2020 (FA: 2021),22,4,"$2,556,506","$639,127"
63,Tanner Vallejo,Outside Linebacker,2017-2020 (FA: 2021),22,4,"$2,553,799","$638,450"
64,Pita Taumoepenu,Outside Linebacker,2017-2020 (FA: 2021),23,4,"$2,545,444","$636,361"
66,Josh Carraway,Outside Linebacker,2017-2020 (FA: 2021),23,4,"$2,487,086","$621,772"
77,Deon Lacey,Outside Linebacker,2017-2018 (FA: 2019),26,3,"$1,865,000","$621,667"
67,Josh Harvey-Clemons,Inside Linebacker,2017-2021 (FA: 2022),23,4,"$2,484,306","$621,077"
68,Elijah Lee,Outside Linebacker,2017-2020 (FA: 2021),21,4,"$2,483,145","$620,786"
69,Ejuan Price,Outside Linebacker,2017-2020 (FA: 2021),24,4,"$2,482,799","$620,700"
70,Keion Adams,Outside Linebacker,2017-2020 (FA: 2021),21,4,"$2,466,017","$616,504"
276,Jacquies Smith,Outside Linebacker,2017-2017 (FA: 2018),27,1,"$615,000","$615,000"
276,Khaseem Greene,Outside Linebacker,2017-2017 (FA: 2018),27,1,"$615,000","$615,000"
276,Brandon Copeland,Outside Linebacker,2017-2017 (FA: 2018),25,1,"$615,000","$615,000"
276,Andy Mulumba,Outside Linebacker,2017-2017 (FA: 2018),26,1,"$615,000","$615,000"
276,Carl Bradford,Outside Linebacker,2017-2017 (FA: 2018),24,1,"$615,000","$615,000"
276,Lamin Barrow,Inside Linebacker,2017-2017 (FA: 2018),26,1,"$615,000","$615,000"
276,IK Enemkpali,Outside Linebacker,2017-2017 (FA: 2018),26,1,"$615,000","$615,000"
276,Trevor Reilly,Outside Linebacker,2017-2017 (FA: 2018),29,1,"$615,000","$615,000"
276,Shaquil Barrett,Outside Linebacker,2017-2017 (FA: 2018),24,1,"$615,000","$615,000"
276,Shayne Skov,Inside Linebacker,2017-2017 (FA: 2018),26,1,"$615,000","$615,000"
276,Joe Thomas,Outside Linebacker,2017-2017 (FA: 2018),25,1,"$615,000","$615,000"
276,Deontae Skinner,Outside Linebacker,2017-2017 (FA: 2018),26,1,"$615,000","$615,000"
276,Chris McCain,Outside Linebacker,2017-2017 (FA: 2018),25,1,"$615,000","$615,000"
276,Ben Heeney,Inside Linebacker,2017-2017 (FA: 2018),24,1,"$615,000","$615,000"
276,Anthony Chickillo,Outside Linebacker,2017-2017 (FA: 2018),24,1,"$615,000","$615,000"
276,Mark Nzeocha,Outside Linebacker,2017-2017 (FA: 2018),27,1,"$615,000","$615,000"
276,Mike Hull,Inside Linebacker,2017-2017 (FA: 2018),25,1,"$615,000","$615,000"
276,Thurston Armbrister,Outside Linebacker,2017-2017 (FA: 2018),24,1,"$615,000","$615,000"
276,John Timu,Inside Linebacker,2017-2017 (FA: 2018),25,1,"$615,000","$615,000"
276,Nick Dzubnar,Inside Linebacker,2017-2017 (FA: 2018),26,1,"$615,000","$615,000"
276,Josh Keyes,Inside Linebacker,2017-2017 (FA: 2018),24,1,"$615,000","$615,000"
276,Neville Hewitt,Inside Linebacker,2017-2017 (FA: 0),24,1,"$615,000","$615,000"
276,Matt Longacre,Outside Linebacker,2017-2017 (FA: 2018),25,1,"$615,000","$615,000"
276,Cameron Lynch,Outside Linebacker,2017-2017 (FA: 2018),24,1,"$615,000","$615,000"
183,Kourtnei Brown,Outside Linebacker,2017-2018 (FA: 2019),28,2,"$1,170,000","$585,000"
183,Rufus Johnson,Outside Linebacker,2017-2018 (FA: 2019),26,2,"$1,170,000","$585,000"
183,Khairi Fortt,Outside Linebacker,2017-2018 (FA: 2019),24,2,"$1,170,000","$585,000"
183,Carlos Thompson,Outside Linebacker,2017-2018 (FA: 2019),25,2,"$1,170,000","$585,000"
183,Jordan Williams,Linebacker,2017-2018 (FA: 2019),24,2,"$1,170,000","$585,000"
183,Gabe Martin,Inside Linebacker,2017-2018 (FA: 2019),25,2,"$1,170,000","$585,000"
183,Justin March,Outside Linebacker,2017-2018 (FA: 2019),23,2,"$1,170,000","$585,000"
183,Scooby Wright,Inside Linebacker,2017-2018 (FA: 2019),23,2,"$1,170,000","$585,000"
183,Nicholas Grigsby,Inside Linebacker,2017-2018 (FA: 2019),24,2,"$1,170,000","$585,000"
183,Jeremy Cash,Outside Linebacker,2017-2018 (FA: 2019),24,2,"$1,170,000","$585,000"
82,James Onwualu,Outside Linebacker,2017-2019 (FA: 2020),22,3,"$1,690,000","$563,333"
83,Harvey Langi,Inside Linebacker,2017-2019 (FA: 2020),24,3,"$1,680,000","$560,000"
84,Jimmie Gilbert,Outside Linebacker,2017-2019 (FA: 2020),22,3,"$1,677,000","$559,000"
84,Dylan Cole,Inside Linebacker,2017-2019 (FA: 2020),22,3,"$1,677,000","$559,000"
86,Eric Wilson,Outside Linebacker,2017-2019 (FA: 2020),22,3,"$1,675,000","$558,333"
86,Calvin Munson,Inside Linebacker,2017-2019 (FA: 2020),22,3,"$1,675,000","$558,333"
86,Charmeachealle Moore,Outside Linebacker,2017-2019 (FA: 2020),24,3,"$1,675,000","$558,333"
86,Chase Allen,Outside Linebacker,2017-2019 (FA: 2020),23,3,"$1,675,000","$558,333"
90,Jerrol Garcia-Williams,Inside Linebacker,2017-2019 (FA: 2020),23,3,"$1,673,000","$557,667"
91,Nicholas Morrow,Outside Linebacker,2017-2019 (FA: 2020),21,3,"$1,672,500","$557,500"
92,Deon Hollins,Outside Linebacker,2017-2019 (FA: 2020),22,3,"$1,672,000","$557,333"
93,Cody Heiman,Inside Linebacker,2017-2019 (FA: 2020),23,3,"$1,670,000","$556,667"
93,Avery Williams,Outside Linebacker,2017-2019 (FA: 2020),22,3,"$1,670,000","$556,667"
93,Garrett Sickels,Outside Linebacker,2017-2019 (FA: 2020),22,3,"$1,670,000","$556,667"
93,Justin Horton,Outside Linebacker,2017-2019 (FA: 2020),23,3,"$1,670,000","$556,667"
93,Donavin Newsom,Inside Linebacker,2017-2019 (FA: 2020),23,3,"$1,670,000","$556,667"
93,Richie Brown,Inside Linebacker,2017-2019 (FA: 2020),23,3,"$1,670,000","$556,667"
93,Shaan Washington,Inside Linebacker,2017-2019 (FA: 2020),23,3,"$1,670,000","$556,667"
93,Jermaine Grace,Outside Linebacker,2017-2019 (FA: 2020),23,3,"$1,670,000","$556,667"
101,Josh Banderas,Inside Linebacker,2017-2019 (FA: 2020),22,3,"$1,669,000","$556,333"
102,Gimel President,Outside Linebacker,2017-2019 (FA: 2020),22,3,"$1,668,000","$556,000"
103,Bam Bradley,Inside Linebacker,2017-2019 (FA: 2020),22,3,"$1,667,000","$555,667"
104,Jason Thompson,Outside Linebacker,2017-2019 (FA: 2020),23,3,"$1,666,000","$555,333"
105,Randy Allen,Outside Linebacker,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
105,Ben Boulware,Inside Linebacker,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
105,Teidrick Smith,Linebacker,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
105,Brandon Bell,Outside Linebacker,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
105,Mikey Bart,Linebacker,2017-2019 (FA: 2020),21,3,"$1,665,000","$555,000"
105,Zeek Bigger,Outside Linebacker,2017-2019 (FA: 2020),24,3,"$1,665,000","$555,000"
105,Hardy Nickerson Jr.,Inside Linebacker,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
105,Brady Sheldon,Outside Linebacker,2017-2019 (FA: 2020),24,3,"$1,665,000","$555,000"
105,Donald Payne,Inside Linebacker,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
105,Kenneth Olugbode,Outside Linebacker,2017-2019 (FA: 2020),21,3,"$1,665,000","$555,000"
105,Eric Nzeocha,Outside Linebacker,2017-2019 (FA: 2020),24,3,"$1,665,000","$555,000"
105,Noor Davis,Linebacker,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
105,Kennan Gilchrist,Outside Linebacker,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
105,Joe Jones,Outside Linebacker,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
105,Ken Ekanem,Outside Linebacker,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
105,Dayon Pratt,Outside Linebacker,2017-2019 (FA: 2020),24,3,"$1,665,000","$555,000"
105,Terence Waugh,Linebacker,2017-2019 (FA: 2020),0,3,"$1,665,000","$555,000"
105,Carroll Phillips,Outside Linebacker,2017-2019 (FA: 2020),24,3,"$1,665,000","$555,000"
105,P.J. Davis,Outside Linebacker,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
105,Jimmy Herman,Outside Linebacker,2017-2019 (FA: 2020),0,3,"$1,665,000","$555,000"
105,Rodney Butler,Linebacker,2017-2019 (FA: 2020),0,3,"$1,665,000","$555,000"
105,Nigel Harris,Outside Linebacker,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
105,Willie Mays,Linebacker,2017-2019 (FA: 2020),0,3,"$1,665,000","$555,000"
105,Kevin Davis,Linebacker,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
105,Folarin Orimolade,Outside Linebacker,2017-2019 (FA: 2020),21,3,"$1,665,000","$555,000"
105,Dwayne Thomas,Linebacker,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
105,Nate Gerry,Outside Linebacker,2017-2020 (FA: 2021),21,3,"$1,665,000","$555,000"
105,Austin Calitro,Inside Linebacker,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
105,Marcus Oliver,Linebacker,2017-2019 (FA: 2020),0,3,"$1,665,000","$555,000"
105,Otha Peters,Outside Linebacker,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
105,Otha Peters,Outside Linebacker,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
105,Nick Usher,Outside Linebacker,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
105,Darius English,Linebacker,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
105,Christian Tago,Linebacker,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
105,Nordly Capi,Outside Linebacker,2017-2019 (FA: 2020),24,3,"$1,665,000","$555,000"
105,Steven Daniels,Inside Linebacker,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
105,Pete Robertson,Outside Linebacker,2017-2019 (FA: 2020),24,3,"$1,665,000","$555,000"
105,Pete Robertson,Outside Linebacker,2017-2019 (FA: 2020),24,3,"$1,665,000","$555,000"
105,Josh Carraway,Outside Linebacker,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
105,J’terius Jones,Outside Linebacker,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
105,Ladell Fleming,Outside Linebacker,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
105,B.J. Bello,Inside Linebacker,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
105,Jamal Marcus,Outside Linebacker,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
105,Lucas Wacha,Outside Linebacker,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
105,Xavier Woodson-Luster,Inside Linebacker,2017-2019 (FA: 2020),21,3,"$1,665,000","$555,000"
105,Brooks Ellis,Outside Linebacker,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
105,LaTroy Lewis,Inside Linebacker,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
105,LaTroy Lewis,Inside Linebacker,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
105,Najee Harris,Outside Linebacker,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
105,Sae Tautu,Outside Linebacker,2017-2019 (FA: 2020),24,3,"$1,665,000","$555,000"
105,Josh Letuligasenoa,Outside Linebacker,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
105,David Talley,Outside Linebacker,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
105,Keith Kelsey,Inside Linebacker,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
105,Riley Bullough,Inside Linebacker,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
105,Hendrick Ekpe,Outside Linebacker,2017-2019 (FA: 2020),21,3,"$1,665,000","$555,000"
105,Isaiah Irving,Outside Linebacker,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
105,Tre'Von Johnson,Outside Linebacker,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
105,Alex Scearce,Outside Linebacker,2017-2019 (FA: 2020),0,3,"$1,665,000","$555,000"
105,Gimel President,Outside Linebacker,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
105,Johnny Ragin,Inside Linebacker,2017-2019 (FA: 2020),22,3,"$1,665,000","$555,000"
105,Jevaris Jones,Linebacker,2017-2019 (FA: 2020),0,3,"$1,665,000","$555,000"
105,Anthony Harrell,Linebacker,2017-2019 (FA: 2020),24,3,"$1,665,000","$555,000"
105,Abner Logan,Outside Linebacker,2017-2019 (FA: 2020),23,3,"$1,665,000","$555,000"
300,Carlos Fields,Outside Linebacker,2017-2017 (FA: 2018),26,1,"$540,000","$540,000"
300,Paul Dawson,Outside Linebacker,2017-2017 (FA: 2018),23,1,"$540,000","$540,000"
300,Zaire Anderson,Inside Linebacker,2017-2017 (FA: 2018),24,1,"$540,000","$540,000"
