rank,player-name,rank-position,year signed,age,year 2,value,average/year
85,Gilbert Gardner,Linebacker,2008-2008 (FA: 2009),25,1,"$645,000","$645,000"
32,Dan Connor,Inside Linebacker,2008-2011 (FA: 2012),22,4,"$2,493,384","$623,346"
87,Matt McCoy,Linebacker,2008-2008 (FA: 2009),25,1,"$620,000","$620,000"
33,Shawn Crable,Linebacker,2008-2011 (FA: 2012),23,4,"$2,465,500","$616,375"
67,Victor Hobson,Linebacker,2008-2009 (FA: 2010),27,2,"$1,225,000","$612,500"
88,Dontarrious Thomas,Linebacker,2008-2008 (FA: 2009),28,1,"$605,000","$605,000"
88,Mario Haggan,Linebacker,2008-2008 (FA: 2009),27,1,"$605,000","$605,000"
90,Darrell McClover,Linebacker,2008-2008 (FA: 2009),26,1,"$595,000","$595,000"
35,Philip Wheeler,Outside Linebacker,2008-2011 (FA: 2012),23,4,"$2,349,000","$587,250"
52,Tavares Gooden,Inside Linebacker,2008-2010 (FA: 2011),23,3,"$1,760,100","$586,700"
76,Kenneth Pettway,Linebacker,2008-2009 (FA: 2010),25,2,"$1,140,000","$570,000"
60,Bruce Davis,Linebacker,2008-2008 (FA: 2008),22,3,"$1,655,000","$551,667"
36,Beau Bell,Linebacker,2008-2011 (FA: 2012),22,4,"$2,198,200","$549,550"
37,Xavier Adibi,Linebacker,2008-2011 (FA: 2012),23,4,"$2,158,000","$539,500"
91,James Grigsby,Linebacker,2008-2008 (FA: 2009),26,1,"$525,000","$525,000"
39,Stanford Keglar,Inside Linebacker,2008-2011 (FA: 2012),22,4,"$2,090,100","$522,525"
92,Mike Smith,Linebacker,2008-2008 (FA: 2009),26,1,"$520,000","$520,000"
92,Darryl Blackstock,Linebacker,2008-2008 (FA: 2009),24,1,"$520,000","$520,000"
92,Alfred Fincher,Linebacker,2008-2008 (FA: 2009),24,1,"$520,000","$520,000"
77,Anthony Cannon,Linebacker,2008-2009 (FA: 2010),23,2,"$980,000","$490,000"
41,Robert James,Outside Linebacker,2008-2011 (FA: 2012),24,4,"$1,903,925","$475,981"
42,Alvin Bowen,Linebacker,2008-2011 (FA: 2012),24,4,"$1,886,000","$471,500"
43,Thomas Williams,Linebacker,2008-2011 (FA: 2012),23,4,"$1,880,000","$470,000"
44,Kroy Biermann,Outside Linebacker,2008-2011 (FA: 2012),22,4,"$1,879,750","$469,938"
45,Jonathan Goff,Linebacker,2008-2011 (FA: 2012),22,4,"$1,847,000","$461,750"
46,Geno Hayes,Outside Linebacker,2008-2011 (FA: 2012),20,4,"$1,810,000","$452,500"
47,Tyler Schmitt,Linebacker,2008-2011 (FA: 2012),22,4,"$1,799,000","$449,750"
48,Bo Ruud,Linebacker,2008-2011 (FA: 2012),0,4,"$1,789,900","$447,475"
49,Joe Mays,Inside Linebacker,2008-2011 (FA: 2012),22,4,"$1,781,295","$445,324"
95,Rashad Jeanty,Linebacker,2008-2008 (FA: 2009),24,1,"$445,000","$445,000"
95,Corey Mays,Linebacker,2008-2008 (FA: 2009),24,1,"$445,000","$445,000"
95,Pierre Woods,Linebacker,2008-2008 (FA: 2009),25,1,"$445,000","$445,000"
50,Andy Studebaker,Outside Linebacker,2008-2011 (FA: 2012),22,4,"$1,778,600","$444,650"
51,Larry Grant,Linebacker,2008-2011 (FA: 2012),23,4,"$1,764,500","$441,125"
53,Alex Hall,Outside Linebacker,2008-2011 (FA: 2012),22,4,"$1,751,865","$437,966"
54,Rob Jackson,Outside Linebacker,2008-2011 (FA: 2012),22,4,"$1,746,388","$436,597"
55,Joey LaRocque,Linebacker,2008-2011 (FA: 2012),22,4,"$1,746,100","$436,525"
57,Bryan Kehl,Inside Linebacker,2008-2011 (FA: 2012),24,4,"$1,689,000","$422,250"
57,Erik Walden,Outside Linebacker,2008-2011 (FA: 2012),22,4,"$1,689,000","$422,250"
80,Abdul Hodge,Linebacker,2008-2009 (FA: 2010),25,2,"$830,000","$415,000"
65,David Vobora,Linebacker,2008-2010 (FA: 2011),22,3,"$1,240,000","$413,333"
66,Danny Lansanah,Inside Linebacker,2008-2010 (FA: 2011),22,3,"$1,236,083","$412,028"
68,Mike Humpal,Linebacker,2008-2010 (FA: 2011),23,3,"$1,221,575","$407,192"
69,Caleb Campbell,Linebacker,2008-2011 (FA: 2012),22,3,"$1,220,000","$406,667"
70,Chris Chamberlain,Inside Linebacker,2008-2010 (FA: 2011),22,3,"$1,186,100","$395,367"
71,Wesley Woodyard,Inside Linebacker,2008-2010 (FA: 2011),21,3,"$1,175,000","$391,667"
71,Erin Henderson,Inside Linebacker,2008-2010 (FA: 2011),21,3,"$1,175,000","$391,667"
73,Patrick Bailey,Outside Linebacker,2008-2010 (FA: 2011),22,3,"$1,165,000","$388,333"
74,Donovan Woods,Linebacker,2008-2010 (FA: 2011),22,3,"$1,158,500","$386,167"
75,JoLonn Dunbar,Outside Linebacker,2008-2010 (FA: 2011),23,3,"$1,150,000","$383,333"
81,Edmond Miles,Linebacker,2008-2009 (FA: 2010),23,2,"$755,000","$377,500"
98,Edgar Jones,Outside Linebacker,2008-2008 (FA: 2009),23,1,"$370,000","$370,000"
98,Quinton Culberson,Linebacker,2008-2008 (FA: 2009),22,1,"$370,000","$370,000"
82,Gary Guyton,Outside Linebacker,2008-2009 (FA: 2010),22,2,"$692,000","$346,000"
83,Jerrell Freeman,Inside Linebacker,2008-2009 (FA: 2010),21,2,"$685,000","$342,500"
84,David Hawthorne,Inside Linebacker,2008-2009 (FA: 2010),22,2,"$683,000","$341,500"
100,Jameel McClain,Inside Linebacker,2008-2008 (FA: 2009),22,1,"$298,000","$298,000"
