rank,player-name,rank-position,year signed,age,year 2,value,average/year
19,Chris Clemons,Defensive End,2014-2017 (FA: 2018),32,4,"$17,500,000","$4,375,000"
34,Glenn Dorsey,Defensive End,2014-2016 (FA: 2017),29,2,"$8,725,000","$4,362,500"
20,Evander Hood,Defensive Tackle,2014-2017 (FA: 2018),27,4,"$16,000,000","$4,000,000"
20,Earl Mitchell,Defensive Tackle,2014-2017 (FA: 2018),26,4,"$16,000,000","$4,000,000"
48,B.J. Raji,Defensive Tackle,2014-2014 (FA: 2015),27,1,"$4,000,000","$4,000,000"
24,Brodrick Bunkley,Defensive Tackle,2014-2016 (FA: 2017),30,3,"$10,650,000","$3,550,000"
26,Vance Walker,Defensive End,2014-2016 (FA: 2017),26,3,"$10,020,000","$3,340,000"
29,Alan Branch,Defensive Tackle,2014-2016 (FA: 2017),28,3,"$9,300,000","$3,100,000"
23,Clinton McDonald,Defensive End,2014-2017 (FA: 2018),27,4,"$12,000,000","$3,000,000"
31,Jonathan Babineaux,Defensive Tackle,2014-2016 (FA: 2017),32,3,"$9,000,000","$3,000,000"
31,Chris Baker,Defensive Tackle,2014-2016 (FA: 2017),26,3,"$9,000,000","$3,000,000"
39,Tony McDaniel,Defensive Tackle,2014-2015 (FA: 2016),29,2,"$5,750,000","$2,875,000"
35,Ropati Pitoitua,Defensive End,2014-2016 (FA: 2017),28,3,"$8,600,000","$2,866,667"
36,Jason Babin,Defensive End,2014-2016 (FA: 2017),33,3,"$8,275,000","$2,758,333"
25,Aaron Donald,Defensive Tackle,2014-2018 (FA: 2019),23,4,"$10,136,500","$2,534,125"
42,Shaun Phillips,Defensive End,2014-2015 (FA: 2016),32,2,"$5,000,000","$2,500,000"
45,Matt Shaughnessy,Defensive End,2014-2015 (FA: 2016),27,2,"$4,400,000","$2,200,000"
89,Kevin Williams,Defensive Tackle,2014-2014 (FA: 2015),33,1,"$2,100,000","$2,100,000"
48,Al Woods,Defensive Tackle,2014-2015 (FA: 2016),26,2,"$4,000,000","$2,000,000"
48,Cam Thomas,Defensive Tackle,2014-2015 (FA: 2016),27,2,"$4,000,000","$2,000,000"
37,Marcus Smith,Defensive End,2014-2017 (FA: 2018),22,4,"$7,799,088","$1,949,772"
51,Jay Ratliff,Defensive Tackle,2014-2015 (FA: 2016),32,2,"$3,750,000","$1,875,000"
51,Robert Ayers,Defensive End,2014-2015 (FA: 2016),28,2,"$3,750,000","$1,875,000"
38,Dominique Easley,Defensive Tackle,2014-2017 (FA: 2018),22,4,"$7,303,549","$1,825,887"
91,Tommy Kelly,Defensive Tackle,2014-2014 (FA: 2015),33,1,"$1,805,000","$1,805,000"
54,Clifton Geathers,Defensive End,2014-2014 (FA: 2015),26,2,"$3,200,000","$1,600,000"
54,Jason Babin,Defensive End,2014-2015 (FA: 2016),34,2,"$3,200,000","$1,600,000"
92,Corey Peters,Defensive Tackle,2014-2014 (FA: 2015),25,1,"$1,600,000","$1,600,000"
59,Brett Keisel,Defensive End,2014-2015 (FA: 2016),35,2,"$3,000,000","$1,500,000"
59,Jeremy Mincey,Defensive End,2014-2015 (FA: 2016),30,2,"$3,000,000","$1,500,000"
181,Alex Carrington,Defensive Tackle,2014-2014 (FA: 2015),26,1,"$1,500,000","$1,500,000"
181,Corey Wootton,Defensive Tackle,2014-2014 (FA: 2015),26,1,"$1,500,000","$1,500,000"
185,Pat Sims,Defensive Tackle,2014-2014 (FA: 2015),28,1,"$1,450,000","$1,450,000"
186,Demarcus Dobbs,Defensive End,2014-2014 (FA: 2015),26,1,"$1,431,000","$1,431,000"
186,Mitch Unrein,Defensive End,2014-2014 (FA: 2015),27,1,"$1,431,000","$1,431,000"
65,Eugene Sims,Defensive End,2014-2015 (FA: 2016),27,2,"$2,800,188","$1,400,094"
188,Fili Moala,Defensive End,2014-2014 (FA: 2015),28,1,"$1,400,000","$1,400,000"
40,DeMarcus Lawrence,Defensive End,2014-2017 (FA: 2018),22,4,"$5,506,650","$1,376,663"
41,Ra'Shede Hageman,Defensive End,2014-2017 (FA: 2018),23,4,"$5,335,842","$1,333,961"
69,Mario Addison,Defensive End,2014-2016 (FA: 2017),26,2,"$2,560,000","$1,280,000"
77,Antonio Johnson,Defensive Tackle,2014-2015 (FA: 2016),29,2,"$2,350,000","$1,175,000"
43,Stephon Tuitt,Defensive End,2014-2017 (FA: 2018),21,4,"$4,609,446","$1,152,362"
198,Colin Cole,Defensive Tackle,2014-2014 (FA: 2015),33,1,"$1,125,000","$1,125,000"
44,Trent Murphy,Defensive End,2014-2017 (FA: 2018),23,4,"$4,472,798","$1,118,200"
46,Timmy Jernigan,Defensive Tackle,2014-2017 (FA: 2018),21,4,"$4,382,517","$1,095,629"
47,Ego Ferguson,Defensive Tackle,2014-2017 (FA: 2018),22,4,"$4,113,203","$1,028,301"
56,Terrell McClain,Defensive Tackle,2014-2016 (FA: 2017),25,3,"$3,050,000","$1,016,667"
90,Frostee Rucker,Defensive End,2014-2015 (FA: 0),30,2,"$2,000,000","$1,000,000"
210,Fred Evans,Defensive Tackle,2014-2014 (FA: 2015),30,1,"$1,000,000","$1,000,000"
210,Letroy Guion,Defensive End,2014-2014 (FA: 2015),26,1,"$1,000,000","$1,000,000"
210,Leger Douzable,Defensive Tackle,2014-2014 (FA: 2015),27,1,"$1,000,000","$1,000,000"
213,Israel Idonije,Defensive End,2014-2014 (FA: 2015),33,1,"$980,000","$980,000"
214,Israel Idonije,Defensive End,2014-2014 (FA: 2015),33,1,"$955,000","$955,000"
214,Ryan Pickett,Defensive Tackle,2014-2014 (FA: 2015),34,1,"$955,000","$955,000"
214,Tommy Kelly,Defensive Tackle,2014-2014 (FA: 2015),33,1,"$955,000","$955,000"
217,Darryl Tapp,Defensive End,2014-2014 (FA: 2015),29,1,"$950,000","$950,000"
248,Darryl Tapp,Defensive End,2014-2014 (FA: 2015),29,1,"$920,000","$920,000"
248,Parys Haralson,Defensive End,2014-2014 (FA: 0),30,1,"$920,000","$920,000"
248,Mike Patterson,Defensive Tackle,2014-2014 (FA: 2015),30,1,"$920,000","$920,000"
251,Peria Jerry,Defensive Tackle,2014-2014 (FA: 2015),29,1,"$890,000","$890,000"
53,Kony Ealy,Defensive End,2014-2017 (FA: 2018),22,4,"$3,546,829","$886,707"
252,Keyunta Dawson,Defensive End,2014-2014 (FA: 2015),28,1,"$860,000","$860,000"
253,Alan Branch,Defensive Tackle,2014-2014 (FA: 2015),29,1,"$855,000","$855,000"
253,Kevin Vickerson,Defensive Tackle,2014-2014 (FA: 2015),30,1,"$855,000","$855,000"
253,Isaac Sopoaga,Defensive Tackle,2014-2014 (FA: 2015),32,1,"$855,000","$855,000"
256,Tom Johnson,Defensive Tackle,2014-2014 (FA: 2015),29,1,"$845,000","$845,000"
92,Amobi Okoye,Defensive Tackle,2014-2015 (FA: 2016),26,2,"$1,600,000","$800,000"
257,Vaughn Martin,Defensive End,2014-2014 (FA: 2015),27,1,"$795,000","$795,000"
257,C.J. Wilson,Defensive Tackle,2014-2014 (FA: 2015),26,1,"$795,000","$795,000"
57,Scott Crichton,Defensive End,2014-2017 (FA: 2018),22,4,"$3,020,500","$755,125"
58,Jay Bromley,Defensive Tackle,2014-2017 (FA: 2018),22,4,"$3,003,610","$750,903"
183,Austen Lane,Defensive End,2014-2015 (FA: 2016),26,2,"$1,475,000","$737,500"
183,Kyle Love,Defensive Tackle,2014-2015 (FA: 2016),28,2,"$1,475,000","$737,500"
259,Nate Collins,Defensive Tackle,2014-2014 (FA: 2015),26,1,"$730,001","$730,001"
260,Landon Cohen,Defensive Tackle,2014-2014 (FA: 2015),27,1,"$730,000","$730,000"
260,Andre Fluellen,Defensive Tackle,2014-2014 (FA: 2015),29,1,"$730,000","$730,000"
260,Trevor Scott,Defensive End,2014-2014 (FA: 2015),29,1,"$730,000","$730,000"
260,Brandon McKinney,Defensive Tackle,2014-2014 (FA: 2015),30,1,"$730,000","$730,000"
260,Corvey Irvin,Defensive Tackle,2014-2014 (FA: 2015),28,1,"$730,000","$730,000"
260,Ryan McBean,Defensive End,2014-2014 (FA: 2015),30,1,"$730,000","$730,000"
260,Terrence Cody,Defensive Tackle,2014-2014 (FA: 2015),25,1,"$730,000","$730,000"
260,Clifton Geathers,Defensive End,2014-2014 (FA: 2015),26,1,"$730,000","$730,000"
260,Ricardo Mathews,Defensive Tackle,2014-2014 (FA: 2015),26,1,"$730,000","$730,000"
260,Ricardo Mathews,Defensive Tackle,2014-2014 (FA: 2015),26,1,"$730,000","$730,000"
260,Brandon Deaderick,Defensive Tackle,2014-2014 (FA: 2015),26,1,"$730,000","$730,000"
260,George Johnson,Defensive End,2014-2014 (FA: 2015),26,1,"$730,000","$730,000"
61,Khyri Thornton,Defensive Tackle,2014-2015 (FA: 2016),24,4,"$2,854,252","$713,563"
62,Louis Nix,Defensive Tackle,2014-2017 (FA: 2018),22,4,"$2,852,252","$713,063"
63,Will Sutton,Defensive Tackle,2014-2017 (FA: 2018),22,4,"$2,851,068","$712,767"
64,Will Clarke,Defensive End,2014-2017 (FA: 2018),23,4,"$2,820,380","$705,095"
189,Marcus Dixon,Defensive End,2014-2015 (FA: 2016),29,2,"$1,390,000","$695,000"
189,Josh Brent,Defensive Tackle,2014-2015 (FA: 2016),25,2,"$1,390,000","$695,000"
189,David Carter,Defensive Tackle,2014-2015 (FA: 2016),26,2,"$1,390,000","$695,000"
66,Justin Ellis,Defensive Tackle,2014-2017 (FA: 2018),23,4,"$2,692,688","$673,172"
67,Cassius Marsh,Defensive End,2014-2017 (FA: 2018),21,4,"$2,690,252","$672,563"
68,DaQuan Jones,Defensive Tackle,2014-2017 (FA: 2018),22,4,"$2,675,400","$668,850"
272,Brian Sanford,Defensive End,2014-2014 (FA: 2015),26,1,"$645,000","$645,000"
272,Sione Fua,Defensive Tackle,2014-2014 (FA: 2015),26,1,"$645,000","$645,000"
272,David Carter,Defensive Tackle,2014-2014 (FA: 2015),26,1,"$645,000","$645,000"
272,Jerrell Powe,Defensive Tackle,2014-2014 (FA: 2015),27,1,"$645,000","$645,000"
272,Cedric Thornton,Defensive Tackle,2014-2014 (FA: 2015),25,1,"$645,000","$645,000"
272,Ronald Talley,Defensive End,2014-2014 (FA: 2015),28,1,"$645,000","$645,000"
272,Brian Sanford,Defensive End,2014-2014 (FA: 2015),26,1,"$645,000","$645,000"
70,Brent Urban,Defensive End,2014-2017 (FA: 2018),23,4,"$2,520,584","$630,146"
70,Larry Webster,Defensive End,2014-2017 (FA: 2018),24,4,"$2,520,584","$630,146"
192,Marvin Austin,Defensive Tackle,2014-2015 (FA: 2016),24,2,"$1,230,000","$615,000"
192,D'Aundre Reed,Defensive End,2014-2015 (FA: 2016),25,2,"$1,230,000","$615,000"
192,Frank Kearse,Defensive End,2014-2015 (FA: 2016),25,2,"$1,230,000","$615,000"
192,Aaron Morgan,Defensive End,2014-2015 (FA: 2016),25,2,"$1,230,000","$615,000"
192,Jack Crawford,Defensive Tackle,2014-2015 (FA: 2016),25,2,"$1,230,000","$615,000"
192,Marcus Forston,Defensive Tackle,2014-2015 (FA: 2016),24,2,"$1,230,000","$615,000"
72,Caraun Reid,Defensive Tackle,2014-2017 (FA: 2018),22,4,"$2,408,880","$602,220"
73,Chris Smith,Defensive End,2014-2017 (FA: 2018),22,4,"$2,407,252","$601,813"
74,Ed Stinson,Defensive End,2014-2017 (FA: 2018),24,4,"$2,406,740","$601,685"
75,Ryan Carrethers,Defensive Tackle,2014-2017 (FA: 2018),23,4,"$2,398,532","$599,633"
76,Jimmy Staten,Defensive Tackle,2014-2017 (FA: 2018),23,4,"$2,380,300","$595,075"
78,Jeoffrey Pagan,Defensive End,2014-2017 (FA: 2018),20,4,"$2,348,820","$587,205"
79,Zach Moore,Defensive End,2014-2017 (FA: 2018),23,4,"$2,322,200","$580,550"
80,Daniel McCullers,Defensive Tackle,2014-2017 (FA: 2018),21,4,"$2,298,680","$574,670"
81,Shamar Stephen,Defensive Tackle,2014-2017 (FA: 2018),23,4,"$2,285,148","$571,287"
82,Beau Allen,Defensive Tackle,2014-2017 (FA: 2018),22,4,"$2,282,248","$570,562"
279,Torell Troup,Defensive Tackle,2014-2014 (FA: 2015),25,1,"$570,000","$570,000"
279,D'Anthony Smith,Defensive Tackle,2014-2014 (FA: 2015),25,1,"$570,000","$570,000"
279,D'Anthony Smith,Defensive Tackle,2014-2014 (FA: 2015),25,1,"$570,000","$570,000"
279,D'Aundre Reed,Defensive End,2014-2014 (FA: 2015),25,1,"$570,000","$570,000"
279,Cheta Ozougwu,Defensive End,2014-2014 (FA: 2015),25,1,"$570,000","$570,000"
279,Phillip Hunt,Defensive End,2014-2014 (FA: 2015),28,1,"$570,000","$570,000"
279,Devon Still,Defensive Tackle,2014-2014 (FA: 2015),24,1,"$570,000","$570,000"
279,Alameda Ta'amu,Defensive Tackle,2014-2014 (FA: 2015),23,1,"$570,000","$570,000"
279,Greg Scruggs,Defensive End,2014-2014 (FA: 2015),23,1,"$570,000","$570,000"
279,Travian Robertson,Defensive Tackle,2014-2014 (FA: 2015),25,1,"$570,000","$570,000"
83,Ben Gardner,Defensive End,2014-2017 (FA: 2018),23,4,"$2,279,175","$569,794"
84,Terrence Fede,Defensive End,2014-2017 (FA: 2018),22,4,"$2,275,952","$568,988"
85,Shelby Harris,Defensive Tackle,2014-2017 (FA: 2018),22,4,"$2,273,612","$568,403"
86,Kaleb Ramsey,Defensive Tackle,2014-2017 (FA: 2018),24,4,"$2,268,200","$567,050"
87,Michael Sam,Defensive End,2014-2017 (FA: 2018),24,4,"$2,265,896","$566,474"
87,Ken Bishop,Defensive Tackle,2014-2017 (FA: 2018),23,4,"$2,265,896","$566,474"
199,Adrian Tracy,Defensive End,2014-2015 (FA: 2016),26,2,"$1,080,000","$540,000"
199,Brandon Bair,Defensive End,2014-2015 (FA: 2016),29,2,"$1,080,000","$540,000"
199,Isaako Aaitui,Defensive Tackle,2014-2015 (FA: 2016),26,2,"$1,080,000","$540,000"
199,Kheeston Randall,Defensive Tackle,2014-2015 (FA: 2016),24,2,"$1,080,000","$540,000"
199,Christian Tupou,Defensive Tackle,2014-2015 (FA: 2016),24,2,"$1,080,000","$540,000"
199,Adewale Ojomo,Defensive End,2014-2015 (FA: 2016),25,2,"$1,080,000","$540,000"
199,Jimmy Saddler-McQueen,Defensive Tackle,2014-2015 (FA: 2016),26,2,"$1,080,000","$540,000"
199,Sam Montgomery,Defensive End,2014-2015 (FA: 2016),23,2,"$1,080,000","$540,000"
199,David Bass,Defensive End,2014-2016 (FA: 2017),23,2,"$1,080,000","$540,000"
199,Zach Minter,Defensive Tackle,2014-2015 (FA: 2016),23,2,"$1,080,000","$540,000"
94,Ethan Westbrooks,Defensive Tackle,2014-2016 (FA: 2017),23,3,"$1,550,000","$516,667"
95,Kenneth Boatright,Defensive End,2014-2016 (FA: 2017),23,3,"$1,548,000","$516,000"
96,James Gayle,Defensive End,2014-2016 (FA: 2017),23,3,"$1,545,000","$515,000"
97,Tenny Palepoi,Defensive Tackle,2014-2016 (FA: 2017),23,3,"$1,542,500","$514,167"
98,Derrick Hopkins,Defensive Tackle,2014-2016 (FA: 2017),22,3,"$1,540,000","$513,333"
98,Kelcy Quarles,Defensive Tackle,2014-2016 (FA: 2017),21,3,"$1,540,000","$513,333"
98,Kona Schwenke,Defensive Tackle,2014-2016 (FA: 2017),21,3,"$1,540,000","$513,333"
101,Brandon Dunn,Defensive Tackle,2014-2016 (FA: 2017),21,3,"$1,538,000","$512,667"
101,Tyler Hoover,Defensive End,2014-2016 (FA: 2017),24,3,"$1,538,000","$512,667"
103,Emmanuel Dieke,Defensive End,2014-2016 (FA: 2017),23,3,"$1,537,500","$512,500"
103,Damien Jacobs,Defensive Tackle,2014-2016 (FA: 2017),22,3,"$1,537,500","$512,500"
103,Kerry Wynn,Defensive End,2014-2016 (FA: 2017),23,3,"$1,537,500","$512,500"
103,Morgan Breslin,Defensive End,2014-2016 (FA: 2016),-,3,"$1,537,500","$512,500"
107,Darrin Kitchens,Defensive End,2014-2016 (FA: 2017),0,3,"$1,536,000","$512,000"
107,Zach Kerr,Defensive End,2014-2016 (FA: 2017),23,3,"$1,536,000","$512,000"
109,George Uko,Defensive Tackle,2014-2015 (FA: 2016),22,3,"$1,535,000","$511,667"
109,Jacques Smith,Defensive End,2014-2016 (FA: 2017),22,3,"$1,535,000","$511,667"
109,Calvin Barnett,Defensive Tackle,2014-2016 (FA: 2017),22,3,"$1,535,000","$511,667"
109,Chris Whaley,Defensive Tackle,2014-2016 (FA: 2017),23,3,"$1,535,000","$511,667"
109,Sullivan Grosz,Defensive Tackle,2014-2016 (FA: 2017),0,3,"$1,535,000","$511,667"
109,Tevin Mims,Defensive End,2014-2016 (FA: 2017),23,3,"$1,535,000","$511,667"
109,Zach Thompson,Defensive End,2014-2016 (FA: 2017),23,3,"$1,535,000","$511,667"
109,Jamall Merrell,Defensive End,2014-2016 (FA: 2016),0,3,"$1,535,000","$511,667"
117,Carlos Gray,Defensive End,2014-2016 (FA: 2017),21,3,"$1,534,000","$511,333"
117,Justin Renfrow,Defensive Tackle,2014-2016 (FA: 2017),24,3,"$1,534,000","$511,333"
117,Shaq Rowell,Defensive Tackle,2014-2016 (FA: 2017),0,3,"$1,534,000","$511,333"
117,Isame Faciane III,Defensive End,2014-2016 (FA: 2017),23,3,"$1,534,000","$511,333"
117,Kerry Hyder,Defensive End,2014-2016 (FA: 2017),23,3,"$1,534,000","$511,333"
122,Jamie Meder,Defensive End,2014-2016 (FA: 2017),23,3,"$1,533,500","$511,167"
122,Lee Pegues,Defensive Tackle,2014-2016 (FA: 2017),22,3,"$1,533,500","$511,167"
122,Mike Pennel,Defensive Tackle,2014-2016 (FA: 2017),23,3,"$1,533,500","$511,167"
125,Mister Cobble,Defensive Tackle,2014-2016 (FA: 2017),0,3,"$1,533,000","$511,000"
125,Tyrone Ezell,Defensive Tackle,2014-2016 (FA: 2017),0,3,"$1,533,000","$511,000"
125,Rakim Cox,Defensive End,2014-2016 (FA: 2017),23,3,"$1,533,000","$511,000"
128,Kenny Anunike,Defensive End,2014-2016 (FA: 2017),23,3,"$1,532,500","$510,833"
128,Tyler Scott,Defensive End,2014-2016 (FA: 2017),23,3,"$1,532,500","$510,833"
128,Jake Snyder,Defensive End,2014-2016 (FA: 2017),23,3,"$1,532,500","$510,833"
128,Anthony Grady,Defensive Tackle,2014-2016 (FA: 2017),23,3,"$1,532,500","$510,833"
128,Ricky Tjong-A-Tjoe,Defensive Tackle,2014-2016 (FA: 2017),23,3,"$1,532,500","$510,833"
133,Greg Latta,Defensive End,2014-2016 (FA: 2017),22,3,"$1,532,000","$510,667"
133,Chris McAlister,Defensive End,2014-2016 (FA: 2017),23,3,"$1,532,000","$510,667"
133,Anthony Johnson,Defensive End,2014-2016 (FA: 2017),21,3,"$1,532,000","$510,667"
133,Bryan Johnson,Defensive End,2014-2016 (FA: 2017),25,3,"$1,532,000","$510,667"
133,Colby Way,Defensive Tackle,2014-2016 (FA: 2017),0,3,"$1,532,000","$510,667"
133,Kamal Johnson,Defensive Tackle,2014-2016 (FA: 2017),22,3,"$1,532,000","$510,667"
133,Nosa Eguae,Defensive Tackle,2014-2016 (FA: 2017),22,3,"$1,532,000","$510,667"
133,Donte Rumph,Defensive Tackle,2014-2016 (FA: 2017),23,3,"$1,532,000","$510,667"
141,Davon Coleman,Defensive End,2014-2016 (FA: 2017),23,3,"$1,531,500","$510,500"
141,Eathyn Manumaluene,Defensive Tackle,2014-2016 (FA: 2017),24,3,"$1,531,500","$510,500"
143,A.J. Pataialiim,Defensive Tackle,2014-2016 (FA: 2017),23,3,"$1,531,000","$510,333"
144,Kris Redding,Defensive End,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
144,Theo Agnew,Defensive End,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
144,Ryne Giddins,Defensive End,2014-2016 (FA: 2017),24,3,"$1,530,000","$510,000"
144,Jairus Campbell,Defensive Tackle,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
144,Demonte McAllister,Defensive Tackle,2014-2016 (FA: 2017),-,3,"$1,530,000","$510,000"
144,Jeremy Towns,Defensive Tackle,2014-2016 (FA: 2017),25,3,"$1,530,000","$510,000"
144,Keith Browner,Defensive End,2014-2016 (FA: 2017),25,3,"$1,530,000","$510,000"
144,T.J. Barnes,Defensive Tackle,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
144,Jake McDonough,Defensive Tackle,2014-2016 (FA: 2017),24,3,"$1,530,000","$510,000"
144,Risean Broussard,Defensive Tackle,2014-2016 (FA: 2017),0,3,"$1,530,000","$510,000"
144,Walker May,Defensive End,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
144,Chidera Uzo-Diribe,Defensive End,2014-2016 (FA: 2017),21,3,"$1,530,000","$510,000"
144,James Davidson,Defensive End,2014-2015 (FA: 2016),23,3,"$1,530,000","$510,000"
144,Jason Ankrah,Defensive End,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
144,Nnamdi Ubokwelu,Defensive Tackle,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
144,Ricky Havili-Heimuli,Defensive Tackle,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
144,Garrison Smith,Defensive End,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
144,Micajah Reynolds,Defensive Tackle,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
144,Nick Dimarco,Defensive End,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
144,Josh Mauro,Defensive Tackle,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
144,Ethan Hemer,Defensive Tackle,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
144,Roy Philon,Defensive End,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
144,Colton Underwood,Defensive End,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
144,Chaz Sutton,Defensive End,2014-2016 (FA: 2017),24,3,"$1,530,000","$510,000"
144,Robert Thomas,Defensive Tackle,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
144,Moses McCray,Defensive Tackle,2014-2016 (FA: 2017),0,3,"$1,530,000","$510,000"
144,Levi Brown,Defensive Tackle,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
144,Greg Hickman,Defensive Tackle,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
144,L.T. Tuipulotu,Defensive Tackle,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
144,Kalonji Kashama,Defensive End,2014-2016 (FA: 2017),0,3,"$1,530,000","$510,000"
144,Dartwan Bush,Defensive End,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
144,Seali'i Epenesa,Defensive Tackle,2014-2016 (FA: 2017),0,3,"$1,530,000","$510,000"
144,Jamil Merrell,Defensive End,2014-2016 (FA: 2017),24,3,"$1,530,000","$510,000"
144,Tim Jackson,Defensive Tackle,2014-2016 (FA: 2017),0,3,"$1,530,000","$510,000"
144,Euclid Cummings,Defensive Tackle,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
144,LaKendrick Ross,Defensive Tackle,2014-2016 (FA: 2017),21,3,"$1,530,000","$510,000"
144,Jibreel Black,Defensive Tackle,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
209,Steven Means,Defensive End,2014-2015 (FA: 2016),23,2,"$1,005,000","$502,500"
289,Hall Davis,Defensive End,2014-2014 (FA: 2015),26,1,"$495,000","$495,000"
289,Doug Worthington,Defensive End,2014-2014 (FA: 2015),26,1,"$495,000","$495,000"
289,Doug Worthington,Defensive End,2014-2014 (FA: 2015),26,1,"$495,000","$495,000"
289,Jeris Pendleton,Defensive Tackle,2014-2014 (FA: 2015),30,1,"$495,000","$495,000"
289,John Simon,Defensive End,2014-2014 (FA: 2015),23,1,"$495,000","$495,000"
289,Lavar Edwards,Defensive End,2014-2014 (FA: 2015),24,1,"$495,000","$495,000"
289,A.J. Francis,Defensive End,2014-2014 (FA: 2015),23,1,"$495,000","$495,000"
218,Damik Scafe,Defensive End,2014-2015 (FA: 2016),25,2,"$930,000","$465,000"
218,Chigbo Anunoby,Defensive Tackle,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
218,Ikponmwosa Igbinosun,Defensive End,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
218,Randy Colling,Defensive Tackle,2014-2015 (FA: 2016),0,2,"$930,000","$465,000"
218,Dominique Hamilton,Defensive End,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
218,David Hunter,Defensive End,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
218,Tracy Robertson,Defensive Tackle,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
218,Nick Williams,Defensive Tackle,2014-2016 (FA: 2017),23,2,"$930,000","$465,000"
218,Everett Dawkins,Defensive Tackle,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
218,David King,Defensive End,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
218,Will Pericak,Defensive Tackle,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
218,T.J. Fatinikun,Defensive End,2014-2015 (FA: 2016),22,2,"$930,000","$465,000"
218,Nathan Williams,Defensive End,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
