rank,player-name,rank-position,year signed,age,year 2,value,average/year
1,Mario Williams,Defensive End,2006-2011 (FA: 2012),21,6,"$54,000,000","$9,000,000"
7,Richard Seymour,Defensive Tackle,2006-2009 (FA: 2010),26,4,"$30,000,000","$7,500,000"
2,Gerard Warren,Defensive Tackle,2006-2011 (FA: 2012),18,6,"$36,010,000","$6,001,667"
4,Marcus Stroud,Defensive Tackle,2006-2010 (FA: 2011),27,6,"$32,100,000","$5,350,000"
11,Aaron Kampman,Defensive End,2006-2009 (FA: 2010),26,4,"$21,000,000","$5,250,000"
12,Kyle Vanden Bosch,Defensive End,2006-2009 (FA: 2010),27,4,"$20,990,000","$5,247,500"
5,John Henderson,Defensive Tackle,2006-2011 (FA: 2012),26,6,"$30,950,000","$5,158,333"
6,Darren Howard,Defensive End,2006-2011 (FA: 2012),29,6,"$30,500,000","$5,083,333"
8,Raheem Brock,Defensive Tackle,2006-2010 (FA: 2011),27,5,"$23,600,000","$4,720,000"
3,Andre Carter,Defensive End,2006-2015 (FA: 0),26,7,"$32,500,000","$4,642,857"
9,Maake Kemoeatu,Defensive Tackle,2006-2010 (FA: 2011),26,5,"$23,000,000","$4,600,000"
18,Rocky Bernard,Defensive Tackle,2006-2008 (FA: 2009),26,3,"$13,000,000","$4,333,333"
10,Darnell Dockett,Defensive End,2006-2011 (FA: 2012),25,6,"$22,435,000","$3,739,167"
13,Chris Hovan,Defensive Tackle,2006-2010 (FA: 2011),27,5,"$17,500,000","$3,500,000"
15,Ryan Pickett,Defensive Tackle,2006-2009 (FA: 2010),26,4,"$14,000,000","$3,500,000"
23,Ted Washington,Defensive Tackle,2006-2007 (FA: 2008),37,2,"$6,800,000","$3,400,000"
17,Brett Keisel,Defensive End,2006-2009 (FA: 2010),27,4,"$13,100,000","$3,275,000"
13,Brodrick Bunkley,Defensive Tackle,2006-2011 (FA: 2012),22,6,"$17,500,000","$2,916,667"
16,Haloti Ngata,Defensive Tackle,2006-2010 (FA: 2011),22,5,"$13,950,000","$2,790,000"
21,Rob Meier,Defensive End,2006-2008 (FA: 2009),28,3,"$7,890,000","$2,630,000"
24,Dan Wilkinson,Defensive Tackle,2006-2008 (FA: 2009),0,3,"$6,310,000","$2,103,333"
19,Kendrick Clancy,Defensive Tackle,2006-2009 (FA: 2010),27,4,"$8,100,000","$2,025,000"
25,Kenard  Lang,Defensive End,2006-2008 (FA: 2009),30,3,"$5,900,000","$1,966,667"
20,John McCargo,Defensive Tackle,2006-2010 (FA: 2011),22,5,"$8,027,500","$1,605,500"
54,Cory Redding,Defensive End,2006-2006 (FA: 2007),25,1,"$1,573,000","$1,573,000"
22,Mathias Kiwanuka,Defensive End,2006-2010 (FA: 2011),23,5,"$6,960,000","$1,392,000"
27,Courtney Brown,Defensive End,2006-2009 (FA: 2010),28,4,"$5,400,000","$1,350,000"
26,Jacques Cesaire,Defensive End,2006-2010 (FA: 2011),25,5,"$5,750,000","$1,150,000"
68,Ron Edwards,Defensive Tackle,2006-2006 (FA: 2007),26,1,"$1,000,000","$1,000,000"
68,Robaire Smith,Defensive Tackle,2006-2006 (FA: 2007),28,1,"$1,000,000","$1,000,000"
28,Jovan Haye,Defensive Tackle,2006-2007 (FA: 2008),23,3,"$2,876,750","$958,917"
71,Kindal Moorehead,Defensive Tackle,2006-2006 (FA: 2007),27,1,"$721,600","$721,600"
71,Jimmy Wilkerson,Defensive End,2006-2006 (FA: 2007),25,1,"$721,600","$721,600"
71,Kenny Peterson,Defensive Tackle,2006-2006 (FA: 2007),27,1,"$721,600","$721,600"
71,Aubrayo Franklin,Defensive Tackle,2006-2006 (FA: 2007),25,1,"$721,600","$721,600"
71,Chris Clemons,Defensive End,2006-2006 (FA: 2007),24,1,"$721,600","$721,600"
76,Rodney Bailey,Defensive End,2006-2006 (FA: 2007),26,1,"$625,000","$625,000"
77,Juqua Thomas,Defensive End,2006-2006 (FA: 2007),27,1,"$610,000","$610,000"
77,Juqua Parker,Defensive End,2006-2006 (FA: 2007),27,1,"$610,000","$610,000"
29,Dusty Dvoracek,Defensive Tackle,2006-2009 (FA: 2010),23,4,"$2,364,500","$591,125"
30,Frostee Rucker,Defensive End,2006-2009 (FA: 2010),22,4,"$2,235,000","$558,750"
31,Jason Hatcher,Defensive End,2006-2009 (FA: 2010),23,4,"$2,222,500","$555,625"
32,Israel Idonije,Defensive End,2006-2009 (FA: 2010),25,4,"$2,200,000","$550,000"
33,Domata Peko,Defensive Tackle,2006-2009 (FA: 2010),21,4,"$2,022,000","$505,500"
34,Barry Cofield,Defensive Tackle,2006-2009 (FA: 2010),22,4,"$2,014,625","$503,656"
35,Ray Edwards,Defensive End,2006-2009 (FA: 2010),20,4,"$2,003,000","$500,750"
55,Gabe Watson,Defensive Tackle,2006-2008 (FA: 2009),22,3,"$1,427,500","$475,833"
56,Victor Adeyanju,Defensive Tackle,2006-2008 (FA: 2009),23,3,"$1,408,750","$469,583"
36,Darryl Tapp,Defensive End,2006-2009 (FA: 2010),21,4,"$1,875,000","$468,750"
57,Orien Harris,Defensive Tackle,2006-2008 (FA: 2009),23,3,"$1,358,000","$452,667"
37,Kyle Williams,Defensive Tackle,2006-2008 (FA: 2009),22,4,"$1,803,000","$450,750"
38,Parys Haralson,Defensive End,2006-2009 (FA: 2010),22,4,"$1,786,000","$446,500"
39,Julian Jenkins,Defensive End,2006-2009 (FA: 2010),22,4,"$1,773,000","$443,250"
40,Mark Anderson,Defensive End,2006-2009 (FA: 2010),23,4,"$1,766,550","$441,638"
41,Brent Hawkins,Defensive End,2006-2009 (FA: 2010),22,4,"$1,765,000","$441,250"
42,Babatunde Oshinowo,Defensive Tackle,2006-2009 (FA: 2010),23,4,"$1,710,500","$427,625"
43,Johnny Jolly,Defensive End,2006-2009 (FA: 2010),23,4,"$1,704,600","$426,150"
79,Antonio Smith,Defensive End,2006-2006 (FA: 2007),24,1,"$425,000","$425,000"
79,Tommy Kelly,Defensive Tackle,2006-2006 (FA: 2007),25,1,"$425,000","$425,000"
79,Anthony Maddox,Defensive Tackle,2006-2006 (FA: 2007),27,1,"$425,000","$425,000"
44,Melvin Oliver,Defensive End,2006-2009 (FA: 2010),22,4,"$1,695,280","$423,820"
70,Antonio Garay,Defensive End,2006-2007 (FA: 2008),26,2,"$845,000","$422,500"
45,LaJuan Ramsey,Defensive Tackle,2006-2009 (FA: 2010),22,4,"$1,683,000","$420,750"
46,Le Kevin Smith,Defensive Tackle,2006-2009 (FA: 2010),24,4,"$1,681,000","$420,250"
47,Fred Evans,Defensive Tackle,2006-2009 (FA: 2010),22,4,"$1,668,500","$417,125"
48,James Wyche,Defensive End,2006-2009 (FA: 2010),24,4,"$1,668,000","$417,000"
49,Titus Adams,Defensive Tackle,2006-2009 (FA: 2010),23,4,"$1,665,000","$416,250"
50,Chase Page,Defensive Tackle,2006-2009 (FA: 2010),23,4,"$1,661,250","$415,313"
51,Rodrique Wright,Defensive End,2006-2009 (FA: 2010),21,4,"$1,660,350","$415,088"
52,Dave Tollefson,Defensive End,2006-2009 (FA: 2010),23,4,"$1,645,000","$411,250"
53,Jeremy Mincey,Defensive End,2006-2009 (FA: 2010),22,4,"$1,633,200","$408,300"
59,Anthony Montgomery,Defensive Tackle,2006-2008 (FA: 2009),22,3,"$1,203,475","$401,158"
60,Jesse Mahelona,Defensive Tackle,2006-2008 (FA: 2009),23,3,"$1,180,000","$393,333"
61,Jonathan Lewis,Defensive Tackle,2006-2008 (FA: 2009),21,3,"$1,161,200","$387,067"
62,Kedric Golston,Defensive Tackle,2006-2008 (FA: 2009),23,3,"$1,145,575","$381,858"
63,Stanley McClover,Defensive End,2006-2008 (FA: 2009),21,3,"$1,110,650","$370,217"
64,Jason Hunter,Defensive End,2006-2008 (FA: 2009),22,3,"$1,095,000","$365,000"
65,Stephen Bowen,Defensive End,2006-2008 (FA: 2009),22,3,"$1,089,000","$363,000"
66,Tony McDaniel,Defensive Tackle,2006-2008 (FA: 2009),21,3,"$1,087,500","$362,500"
67,Jayme Mitchell,Defensive End,2006-2008 (FA: 2009),21,3,"$1,080,000","$360,000"
82,Simon Fraser,Defensive End,2006-2006 (FA: 2007),22,1,"$350,000","$350,000"
82,Ryon Bingham,Defensive End,2006-2006 (FA: 0),24,1,"$350,000","$350,000"
58,Montavious Stanley,Defensive Tackle,2006-2009 (FA: 2010),24,4,"$1,305,500","$326,375"
84,Johnathan Goddard,Defensive End,2006-2006 (FA: 2007),24,1,"$275,000","$275,000"
