rank,player-name,rank-position,year signed,age,year 2,value,average/year
6,Richard Seymour,Defensive Tackle,2011-2012 (FA: 2013),31,2,"$30,000,000","$15,000,000"
1,Charles Johnson,Defensive End,2011-2016 (FA: 2017),25,6,"$76,000,000","$12,666,667"
17,Haloti Ngata,Defensive Tackle,2011-2011 (FA: 2012),26,1,"$12,476,000","$12,476,000"
17,Paul Soliai,Defensive Tackle,2011-2011 (FA: 2012),27,1,"$12,476,000","$12,476,000"
3,Haloti Ngata,Defensive Tackle,2011-2015 (FA: 2016),27,4,"$48,524,000","$12,131,000"
7,Kyle Williams,Defensive Tackle,2011-2016 (FA: 2017),27,4,"$29,150,000","$7,287,500"
2,Jay Ratliff,Defensive Tackle,2011-2017 (FA: 2018),29,7,"$48,625,000","$6,946,429"
11,Ahtyba Rubin,Defensive Tackle,2011-2014 (FA: 2015),24,4,"$26,500,000","$6,625,000"
5,Cullen Jenkins,Defensive End,2011-2015 (FA: 2016),30,5,"$30,375,000","$6,075,000"
4,Barry Cofield,Defensive Tackle,2011-2016 (FA: 2017),27,6,"$36,000,000","$6,000,000"
36,Landon Cohen,Defensive Tackle,2011-2011 (FA: 2012),24,1,"$6,000,000","$6,000,000"
8,Jason Babin,Defensive End,2011-2015 (FA: 2016),30,5,"$28,900,000","$5,780,000"
9,Stephen Bowen,Defensive End,2011-2015 (FA: 2016),27,5,"$27,500,000","$5,500,000"
9,Ray Edwards,Defensive End,2011-2015 (FA: 2016),26,5,"$27,500,000","$5,500,000"
13,Marcell Dareus,Defensive Tackle,2011-2015 (FA: 2016),21,4,"$20,407,301","$5,101,825"
12,Brandon Mebane,Defensive Tackle,2011-2015 (FA: 2016),26,5,"$25,000,000","$5,000,000"
20,Mathias Kiwanuka,Defensive End,2011-2012 (FA: 2013),27,2,"$10,000,000","$5,000,000"
41,Jesse Nading,Defensive End,2011-2011 (FA: 2012),25,1,"$4,800,000","$4,800,000"
16,Brian Robison,Defensive End,2011-2013 (FA: 2014),27,3,"$13,500,000","$4,500,000"
24,Albert Haynesworth,Defensive Tackle,2011-2012 (FA: 2013),29,2,"$8,700,000","$4,350,000"
14,Ray McDonald,Defensive Tackle,2011-2015 (FA: 2016),26,5,"$20,100,000","$4,020,000"
29,John Henderson,Defensive Tackle,2011-2012 (FA: 2013),31,2,"$8,000,000","$4,000,000"
29,Ty Warren,Defensive Tackle,2011-2012 (FA: 2013),30,2,"$8,000,000","$4,000,000"
46,Shaun Rogers,Defensive Tackle,2011-2011 (FA: 2012),31,1,"$4,000,000","$4,000,000"
46,Aubrayo Franklin,Defensive Tackle,2011-2011 (FA: 2012),30,1,"$4,000,000","$4,000,000"
46,Shaun Ellis,Defensive End,2011-2011 (FA: 2012),34,1,"$4,000,000","$4,000,000"
33,Alan Branch,Defensive Tackle,2011-2012 (FA: 2013),26,2,"$7,000,000","$3,500,000"
53,Kelly Gregg,Defensive Tackle,2011-2011 (FA: 2012),34,1,"$3,500,000","$3,500,000"
15,Marcus Spears,Defensive End,2011-2015 (FA: 2016),28,5,"$15,250,000","$3,050,000"
22,Remi Ayodele,Defensive Tackle,2011-2013 (FA: 2014),28,3,"$9,000,000","$3,000,000"
36,Tony McDaniel,Defensive Tackle,2011-2012 (FA: 2013),25,2,"$6,000,000","$3,000,000"
56,Matt Roth,Defensive End,2011-2011 (FA: 2012),28,1,"$3,000,000","$3,000,000"
39,Shaun Cody,Defensive Tackle,2011-2012 (FA: 2013),28,2,"$5,750,000","$2,875,000"
19,J.J. Watt,Defensive End,2011-2015 (FA: 2016),21,4,"$11,237,498","$2,809,375"
26,Ron Edwards,Defensive Tackle,2011-2013 (FA: 2014),32,3,"$8,250,000","$2,750,000"
64,Cliff Avril,Defensive End,2011-2011 (FA: 2012),24,1,"$2,611,000","$2,611,000"
21,Nick Fairley,Defensive Tackle,2011-2014 (FA: 2015),23,4,"$9,889,000","$2,472,250"
32,Shaun Smith,Defensive Tackle,2011-2013 (FA: 2014),29,3,"$7,250,000","$2,416,667"
43,Kevin Vickerson,Defensive Tackle,2011-2012 (FA: 2013),28,2,"$4,750,000","$2,375,000"
44,Marcus Stroud,Defensive Tackle,2011-2012 (FA: 2013),32,2,"$4,500,000","$2,250,000"
44,Anthony Adams,Defensive Tackle,2011-2012 (FA: 2013),21,2,"$4,500,000","$2,250,000"
67,Andre Carter,Defensive End,2011-2011 (FA: 2012),32,1,"$2,250,000","$2,250,000"
23,Ryan Kerrigan,Defensive End,2011-2015 (FA: 2016),22,4,"$8,720,294","$2,180,074"
75,Aaron Smith,Defensive End,2011-2012 (FA: 2013),34,1,"$2,109,019","$2,109,019"
25,Corey Liuget,Defensive Tackle,2011-2015 (FA: 2016),20,4,"$8,315,744","$2,078,936"
27,Adrian Clayborn,Defensive End,2011-2014 (FA: 2015),23,4,"$8,210,166","$2,052,542"
28,Phil Taylor,Defensive Tackle,2011-2015 (FA: 2016),23,4,"$8,093,250","$2,023,313"
36,Jason Hatcher,Defensive End,2011-2013 (FA: 2014),29,3,"$6,000,000","$2,000,000"
46,Antonio Johnson,Defensive Tackle,2011-2012 (FA: 2013),26,2,"$4,000,000","$2,000,000"
31,Cameron Jordan,Defensive End,2011-2015 (FA: 2016),21,4,"$7,731,400","$1,932,850"
89,Daniel Muir,Defensive Tackle,2011-2011 (FA: 2012),27,1,"$1,850,000","$1,850,000"
90,Wallace Gilberry,Defensive End,2011-2011 (FA: 2012),26,1,"$1,835,000","$1,835,000"
53,Kenyon Coleman,Defensive End,2011-2012 (FA: 2013),31,2,"$3,500,000","$1,750,000"
34,Muhammad Wilkerson,Defensive Tackle,2011-2015 (FA: 2016),21,4,"$6,875,000","$1,718,750"
35,Cameron Heyward,Defensive Tackle,2011-2015 (FA: 2016),22,4,"$6,705,028","$1,676,257"
93,Jonathan Fanene,Defensive End,2011-2011 (FA: 2012),28,1,"$1,600,000","$1,600,000"
95,Jimmy Wilkerson,Defensive End,2011-2011 (FA: 2012),30,1,"$1,500,000","$1,500,000"
57,Travis LaBoy,Defensive Tackle,2011-2012 (FA: 2013),29,2,"$2,900,000","$1,450,000"
107,Amobi Okoye,Defensive Tackle,2011-2011 (FA: 2012),24,1,"$1,382,500","$1,382,500"
108,Mark Anderson,Defensive End,2011-2011 (FA: 2012),28,1,"$1,375,000","$1,375,000"
110,Jamaal Anderson,Defensive End,2011-2011 (FA: 2012),24,1,"$1,300,000","$1,300,000"
110,Dave Ball,Defensive End,2011-2011 (FA: 2012),27,1,"$1,300,000","$1,300,000"
110,Jacob Ford,Defensive End,2011-2011 (FA: 2012),28,1,"$1,300,000","$1,300,000"
40,Jabaal Sheard,Defensive End,2011-2014 (FA: 2015),21,4,"$5,090,250","$1,272,563"
116,Jarvis Moss,Defensive End,2011-2011 (FA: 2012),26,1,"$1,250,000","$1,250,000"
