rank,player-name,rank-position,year signed,age,year 2,value,average/year
13,Star Lotulelei,Defensive Tackle,2013-2017 (FA: 2018),23,4,"$9,604,500","$2,401,125"
32,Terrance Knighton,Defensive Tackle,2013-2014 (FA: 2015),26,2,"$4,500,000","$2,250,000"
33,Roy Miller,Defensive Tackle,2013-2014 (FA: 0),25,2,"$4,400,000","$2,200,000"
24,Wallace Gilberry,Defensive End,2013-2015 (FA: 2016),28,3,"$6,300,000","$2,100,000"
77,Arthur Jones,Defensive Tackle,2013-2013 (FA: 2014),26,1,"$2,023,000","$2,023,000"
18,Sharrif Floyd,Defensive Tackle,2013-2017 (FA: 2018),21,4,"$8,076,200","$2,019,050"
35,Vaughn Martin,Defensive End,2013-2014 (FA: 2015),26,2,"$4,000,000","$2,000,000"
78,Vance Walker,Defensive End,2013-2013 (FA: 2014),25,1,"$2,000,000","$2,000,000"
21,Datone Jones,Defensive Tackle,2013-2016 (FA: 2017),23,4,"$7,716,588","$1,929,147"
22,Sylvester Williams,Defensive Tackle,2013-2016 (FA: 2017),24,4,"$7,581,750","$1,895,438"
38,Dwan Edwards,Defensive Tackle,2013-2014 (FA: 2015),31,2,"$3,500,000","$1,750,000"
82,Pat Sims,Defensive Tackle,2013-2013 (FA: 2014),27,1,"$1,750,000","$1,750,000"
40,Ian Williams,Defensive Tackle,2013-2015 (FA: 2016),23,2,"$3,200,000","$1,600,000"
86,Sen'Derrick Marks,Defensive Tackle,2013-2013 (FA: 0),26,1,"$1,500,000","$1,500,000"
45,Marcus Spears,Defensive End,2013-2014 (FA: 2015),30,2,"$2,750,000","$1,375,000"
45,Derek Landri,Defensive Tackle,2013-2014 (FA: 2015),29,2,"$2,750,000","$1,375,000"
45,C.J. Mosley,Defensive Tackle,2013-2014 (FA: 2015),29,2,"$2,750,000","$1,375,000"
170,Clinton McDonald,Defensive End,2013-2013 (FA: 2014),26,1,"$1,323,000","$1,323,000"
170,Daniel Te'o-Nesheim,Defensive End,2013-2013 (FA: 2014),25,1,"$1,323,000","$1,323,000"
170,Steve McLendon,Defensive Tackle,2013-2013 (FA: 2014),26,1,"$1,323,000","$1,323,000"
170,Chris Baker,Defensive Tackle,2013-2013 (FA: 2014),25,1,"$1,323,000","$1,323,000"
175,Fili Moala,Defensive End,2013-2013 (FA: 2014),27,1,"$1,250,000","$1,250,000"
29,Cornellius Carradine,Defensive End,2013-2016 (FA: 2017),23,4,"$4,947,680","$1,236,920"
31,Kawann Short,Defensive Tackle,2013-2016 (FA: 2017),24,4,"$4,630,336","$1,157,584"
181,Parys Haralson,Defensive End,2013-2013 (FA: 2014),29,1,"$1,150,000","$1,150,000"
182,Aubrayo Franklin,Defensive Tackle,2013-2013 (FA: 2014),32,1,"$1,105,000","$1,105,000"
39,Kedric Golston,Defensive Tackle,2013-2015 (FA: 2016),29,3,"$3,300,000","$1,100,000"
184,Shaun Rogers,Defensive Tackle,2013-2013 (FA: 2014),33,1,"$1,055,000","$1,055,000"
34,Johnathan Hankins,Defensive Tackle,2013-2016 (FA: 2017),21,4,"$4,030,686","$1,007,672"
192,Kenyon Coleman,Defensive End,2013-2013 (FA: 2014),33,1,"$1,005,000","$1,005,000"
192,Justin Bannan,Defensive Tackle,2013-2013 (FA: 2014),34,1,"$1,005,000","$1,005,000"
194,Ropati Pitoitua,Defensive End,2013-2013 (FA: 2014),27,1,"$1,000,000","$1,000,000"
194,Matt Shaughnessy,Defensive End,2013-2013 (FA: 2014),26,1,"$1,000,000","$1,000,000"
194,Andre Carter,Defensive End,2013-2013 (FA: 2014),33,1,"$1,000,000","$1,000,000"
194,Shaun Phillips,Defensive End,2013-2013 (FA: 2014),31,1,"$1,000,000","$1,000,000"
194,Jason Hunter,Defensive End,2013-2013 (FA: 2014),29,1,"$1,000,000","$1,000,000"
194,Sedrick Ellis,Defensive Tackle,2013-2013 (FA: 2014),27,1,"$1,000,000","$1,000,000"
200,Andre Carter,Defensive End,2013-2013 (FA: 2014),33,1,"$940,000","$940,000"
37,Margus Hunt,Defensive End,2013-2016 (FA: 2017),25,4,"$3,671,102","$917,776"
201,Israel Idonije,Defensive End,2013-2013 (FA: 2014),32,1,"$905,000","$905,000"
201,Frostee Rucker,Defensive End,2013-2013 (FA: 2014),29,1,"$905,000","$905,000"
201,Antonio Garay,Defensive End,2013-2013 (FA: 2014),33,1,"$905,000","$905,000"
80,Jermelle Cudjo,Defensive Tackle,2013-2014 (FA: 2015),26,2,"$1,805,000","$902,500"
81,Tim Jamison,Defensive End,2013-2014 (FA: 2015),26,2,"$1,800,000","$900,000"
221,Tony McDaniel,Defensive Tackle,2013-2013 (FA: 2014),27,1,"$890,000","$890,000"
222,Mike Patterson,Defensive Tackle,2013-2013 (FA: 2014),29,1,"$880,000","$880,000"
223,Darryl Tapp,Defensive End,2013-2013 (FA: 2014),28,1,"$865,000","$865,000"
224,Colin Cole,Defensive Tackle,2013-2013 (FA: 2014),32,1,"$840,000","$840,000"
224,Anthony Hargrove,Defensive End,2013-2013 (FA: 2014),29,1,"$840,000","$840,000"
224,Jay Ratliff,Defensive Tackle,2013-2013 (FA: 2014),32,1,"$840,000","$840,000"
227,Antonio Johnson,Defensive Tackle,2013-2013 (FA: 2014),28,1,"$800,000","$800,000"
228,Lawrence Jackson,Defensive End,2013-2013 (FA: 2014),27,1,"$780,000","$780,000"
41,Bennie Logan,Defensive Tackle,2013-2016 (FA: 2017),23,4,"$3,032,432","$758,108"
229,Jamaal Anderson,Defensive End,2013-2013 (FA: 2014),27,1,"$715,000","$715,000"
229,Andre Fluellen,Defensive Tackle,2013-2013 (FA: 2014),28,1,"$715,000","$715,000"
229,Antwan Applewhite,Defensive End,2013-2013 (FA: 2014),27,1,"$715,000","$715,000"
229,Johnny Jolly,Defensive End,2013-2013 (FA: 2014),30,1,"$715,000","$715,000"
229,Trevor Scott,Defensive End,2013-2013 (FA: 2014),28,1,"$715,000","$715,000"
229,Turk McBride,Defensive End,2013-2013 (FA: 2014),27,1,"$715,000","$715,000"
229,Phillip Merling,Defensive End,2013-2013 (FA: 2014),27,1,"$715,000","$715,000"
229,Keyunta Dawson,Defensive End,2013-2013 (FA: 2014),27,1,"$715,000","$715,000"
229,Daniel Muir,Defensive Tackle,2013-2013 (FA: 2014),29,1,"$715,000","$715,000"
229,Daniel Muir,Defensive Tackle,2013-2013 (FA: 2014),29,1,"$715,000","$715,000"
229,Daniel Muir,Defensive Tackle,2013-2013 (FA: 2014),29,1,"$715,000","$715,000"
229,Ron Brace,Defensive Tackle,2013-2013 (FA: 2014),26,1,"$715,000","$715,000"
229,Leger Douzable,Defensive Tackle,2013-2013 (FA: 2014),27,1,"$715,000","$715,000"
229,Kyle Moore,Defensive End,2013-2013 (FA: 2014),26,1,"$715,000","$715,000"
229,Frank Okam,Defensive Tackle,2013-2013 (FA: 2014),27,1,"$715,000","$715,000"
42,Damontre Moore,Defensive End,2013-2016 (FA: 2017),20,4,"$2,800,252","$700,063"
43,John Jenkins,Defensive Tackle,2013-2016 (FA: 2017),23,4,"$2,792,560","$698,140"
44,Jordan Hill,Defensive Tackle,2013-2016 (FA: 2017),22,4,"$2,764,140","$691,035"
164,Nick Hayden,Defensive Tackle,2013-2014 (FA: 2015),26,2,"$1,360,000","$680,000"
164,Corvey Irvin,Defensive Tackle,2013-2014 (FA: 2015),27,2,"$1,360,000","$680,000"
164,Jarron Gilbert,Defensive End,2013-2014 (FA: 2015),26,2,"$1,360,000","$680,000"
164,Jermaine Cunningham,Defensive End,2013-2014 (FA: 2015),24,2,"$1,360,000","$680,000"
164,George Selvie,Defensive End,2013-2014 (FA: 2015),26,2,"$1,360,000","$680,000"
164,George Selvie,Defensive End,2013-2014 (FA: 2015),26,2,"$1,360,000","$680,000"
48,Brandon Williams,Defensive Tackle,2013-2016 (FA: 2017),24,4,"$2,675,000","$668,750"
49,Sam Montgomery,Defensive End,2013-2016 (FA: 2017),22,4,"$2,666,016","$666,504"
50,Akeem Spence,Defensive Tackle,2013-2016 (FA: 2017),21,4,"$2,644,424","$661,106"
51,Alex Okafor,Defensive End,2013-2016 (FA: 2017),22,4,"$2,634,428","$658,607"
79,Frank Kearse,Defensive End,2013-2015 (FA: 2016),24,3,"$1,945,000","$648,333"
52,Trevardo Williams,Defensive End,2013-2016 (FA: 2017),22,4,"$2,567,612","$641,903"
53,William Gholston,Defensive End,2013-2016 (FA: 2017),21,4,"$2,560,544","$640,136"
54,Malliciah Goodman,Defensive End,2013-2016 (FA: 2017),23,4,"$2,557,088","$639,272"
174,Ogemdi Nwagbuo,Defensive Tackle,2013-2014 (FA: 2015),28,2,"$1,275,000","$637,500"
55,John Simon,Defensive End,2013-2016 (FA: 2017),22,4,"$2,545,652","$636,413"
244,Landon Cohen,Defensive Tackle,2013-2013 (FA: 2014),26,1,"$630,000","$630,000"
244,Corvey Irvin,Defensive Tackle,2013-2013 (FA: 2014),28,1,"$630,000","$630,000"
244,Clinton McDonald,Defensive End,2013-2013 (FA: 2014),25,1,"$630,000","$630,000"
244,Marcus Dixon,Defensive End,2013-2013 (FA: 2014),28,1,"$630,000","$630,000"
244,Austen Lane,Defensive End,2013-2013 (FA: 2014),25,1,"$630,000","$630,000"
244,Kyle Love,Defensive Tackle,2013-2013 (FA: 2014),26,1,"$630,000","$630,000"
244,Andre Neblett,Defensive Tackle,2013-2013 (FA: 2014),24,1,"$630,000","$630,000"
244,Nate Collins,Defensive Tackle,2013-2013 (FA: 2014),25,1,"$630,000","$630,000"
244,Ryan Baker,Defensive Tackle,2013-2013 (FA: 2014),28,1,"$630,000","$630,000"
56,Devin Taylor,Defensive End,2013-2016 (FA: 2017),23,4,"$2,460,584","$615,146"
176,Drake Nevis,Defensive End,2013-2014 (FA: 2015),23,2,"$1,230,000","$615,000"
176,Justin Trattou,Defensive End,2013-2015 (FA: 2016),24,2,"$1,230,000","$615,000"
178,Lamar Divens,Defensive Tackle,2013-2014 (FA: 2015),27,2,"$1,200,000","$600,000"
178,Brian Price,Defensive Tackle,2013-2014 (FA: 2015),23,2,"$1,200,000","$600,000"
178,Sione Fua,Defensive Tackle,2013-2014 (FA: 2015),24,2,"$1,200,000","$600,000"
57,Jesse Williams,Defensive Tackle,2013-2016 (FA: 2017),22,4,"$2,371,052","$592,763"
58,Montori Hughes,Defensive Tackle,2013-2016 (FA: 2017),22,4,"$2,361,972","$590,493"
59,Lavar Edwards,Defensive End,2013-2016 (FA: 2017),23,4,"$2,358,500","$589,625"
60,Quanterus Smith,Defensive End,2013-2016 (FA: 2017),23,4,"$2,352,000","$588,000"
61,Steven Means,Defensive End,2013-2016 (FA: 2017),22,4,"$2,351,752","$587,938"
62,Stansly Maponga,Defensive End,2013-2016 (FA: 2017),22,4,"$2,346,740","$586,685"
63,Quinton Dial,Defensive Tackle,2013-2016 (FA: 2017),22,4,"$2,341,652","$585,413"
64,Josh Boyd,Defensive Tackle,2013-2016 (FA: 2017),23,4,"$2,304,560","$576,140"
83,Ronnie Cameron,Defensive End,2013-2015 (FA: 2016),23,3,"$1,710,000","$570,000"
65,Cornelius Washington,Defensive End,2013-2016 (FA: 2017),23,4,"$2,263,788","$565,947"
66,Mike Catapano,Defensive End,2013-2016 (FA: 2017),22,4,"$2,254,124","$563,531"
67,Chris Jones,Defensive Tackle,2013-2016 (FA: 2017),22,4,"$2,252,512","$563,128"
68,Kapron Lewis-Moore,Defensive End,2013-2016 (FA: 2017),23,4,"$2,248,232","$562,058"
69,Stacy McGee,Defensive Tackle,2013-2016 (FA: 2017),23,4,"$2,238,680","$559,670"
70,Joe Kruger,Defensive End,2013-2016 (FA: 2017),20,4,"$2,223,732","$555,933"
71,Armonty Bryant,Defensive End,2013-2016 (FA: 2017),23,4,"$2,220,600","$555,150"
253,Anthony Toribio,Defensive End,2013-2013 (FA: 2014),27,1,"$555,000","$555,000"
253,Ronald Talley,Defensive End,2013-2013 (FA: 2014),27,1,"$555,000","$555,000"
253,Brian Sanford,Defensive End,2013-2013 (FA: 2014),25,1,"$555,000","$555,000"
253,Jerrell Powe,Defensive Tackle,2013-2013 (FA: 2014),25,1,"$555,000","$555,000"
253,Martin Tevaseu,Defensive Tackle,2013-2013 (FA: 2014),25,1,"$555,000","$555,000"
253,Mitch Unrein,Defensive End,2013-2013 (FA: 2014),25,1,"$555,000","$555,000"
72,Nick Williams,Defensive Tackle,2013-2016 (FA: 2017),23,4,"$2,217,848","$554,462"
73,Michael Buchanan,Defensive End,2013-2016 (FA: 2017),22,4,"$2,213,612","$553,403"
74,Everett Dawkins,Defensive Tackle,2013-2016 (FA: 2017),22,4,"$2,210,352","$552,588"
75,David Bass,Defensive End,2013-2016 (FA: 2017),22,4,"$2,208,600","$552,150"
76,David King,Defensive End,2013-2016 (FA: 2017),23,4,"$2,205,896","$551,474"
183,Dontay Moch,Defensive End,2013-2015 (FA: 2016),24,2,"$1,080,000","$540,000"
185,Thaddeus Gibson,Defensive End,2013-2014 (FA: 2015),25,2,"$1,050,000","$525,000"
185,Zach Clayton,Defensive Tackle,2013-2014 (FA: 2015),24,2,"$1,050,000","$525,000"
185,Cheta Ozougwu,Defensive End,2013-2014 (FA: 2015),24,2,"$1,050,000","$525,000"
185,Mason Brodine,Defensive End,2013-2014 (FA: 2015),24,2,"$1,050,000","$525,000"
185,Christo Bilukidi,Defensive Tackle,2013-2014 (FA: 2015),23,2,"$1,050,000","$525,000"
185,Kheeston Randall,Defensive Tackle,2013-2014 (FA: 2015),23,2,"$1,050,000","$525,000"
185,Jeris Pendleton,Defensive Tackle,2013-2013 (FA: 0),29,2,"$1,050,000","$525,000"
84,Stefan Charles,Defensive Tackle,2013-2015 (FA: 2016),24,3,"$1,505,000","$501,667"
85,Lerentee McCray,Defensive End,2013-2015 (FA: 2016),22,3,"$1,502,000","$500,667"
87,Will Pericak,Defensive Tackle,2013-2015 (FA: 2016),23,3,"$1,498,500","$499,500"
88,Kenneth Boatright,Defensive End,2013-2015 (FA: 2016),22,3,"$1,497,500","$499,167"
89,Nathan Williams,Defensive End,2013-2015 (FA: 2016),23,3,"$1,497,000","$499,000"
90,Wes Horton,Defensive End,2013-2015 (FA: 2016),23,3,"$1,495,000","$498,333"
90,Marquis Jackson,Defensive End,2013-2015 (FA: 2016),23,3,"$1,495,000","$498,333"
90,Collins Ukwu,Defensive End,2013-2015 (FA: 2016),23,3,"$1,495,000","$498,333"
93,Brad Madison,Defensive End,2013-2015 (FA: 2016),0,3,"$1,493,500","$497,833"
94,Anthony McCloud,Defensive Tackle,2013-2015 (FA: 2016),23,3,"$1,493,000","$497,667"
95,Damion Square,Defensive Tackle,2013-2015 (FA: 2016),24,3,"$1,492,500","$497,500"
95,A.J. Francis,Defensive End,2013-2015 (FA: 2016),22,3,"$1,492,500","$497,500"
97,Glenn Foster,Defensive End,2013-2015 (FA: 2016),22,3,"$1,492,000","$497,333"
97,Craig Roh,Defensive End,2013-2015 (FA: 2016),22,3,"$1,492,000","$497,333"
99,Padric Scott,Defensive Tackle,2013-2015 (FA: 2016),23,3,"$1,491,000","$497,000"
99,Larry Black,Defensive Tackle,2013-2015 (FA: 2016),23,3,"$1,491,000","$497,000"
101,Earl Okine,Defensive End,2013-2015 (FA: 2016),23,3,"$1,490,500","$496,833"
101,Rob Lohr,Defensive End,2013-2015 (FA: 2016),22,3,"$1,490,500","$496,833"
103,Brent Russell,Defensive Tackle,2013-2015 (FA: 2016),23,3,"$1,490,000","$496,667"
103,Gilbert Pena,Defensive Tackle,2013-2015 (FA: 2016),26,3,"$1,490,000","$496,667"
103,Issac Remington,Defensive End,2013-2015 (FA: 2016),23,3,"$1,490,000","$496,667"
103,Cordian Hagans,Defensive End,2013-2015 (FA: 2016),24,3,"$1,490,000","$496,667"
103,Byron Jerideau,Defensive Tackle,2013-2015 (FA: 2016),23,3,"$1,490,000","$496,667"
103,Cody Larsen,Defensive End,2013-2015 (FA: 2016),25,3,"$1,490,000","$496,667"
109,Cory Grissom,Defensive Tackle,2013-2015 (FA: 2016),22,3,"$1,489,000","$496,333"
109,Omar Hunter,Defensive Tackle,2013-2015 (FA: 2016),0,3,"$1,489,000","$496,333"
109,Emeka Onyenekwu,Defensive End,2013-2015 (FA: 2016),22,3,"$1,489,000","$496,333"
112,Kwame Geathers,Defensive Tackle,2013-2015 (FA: 2016),22,3,"$1,488,000","$496,000"
112,Lawrence Okoye,Defensive Tackle,2013-2015 (FA: 2016),21,3,"$1,488,000","$496,000"
112,Aaron Tipoti,Defensive End,2013-2015 (FA: 2016),22,3,"$1,488,000","$496,000"
112,Zach Minter,Defensive Tackle,2013-2015 (FA: 2016),22,3,"$1,488,000","$496,000"
112,John Youboty,Defensive End,2013-2015 (FA: 2016),23,3,"$1,488,000","$496,000"
112,Jake McDonough,Defensive Tackle,2013-2015 (FA: 2016),23,3,"$1,488,000","$496,000"
112,Mike Purcell,Defensive End,2013-2015 (FA: 2016),22,3,"$1,488,000","$496,000"
112,Gary Mason Jr.,Defensive End,2013-2015 (FA: 2016),0,3,"$1,488,000","$496,000"
112,Tristan Okpalaugo,Defensive End,2013-2015 (FA: 2016),23,3,"$1,488,000","$496,000"
121,Paul Hazel,Defensive End,2013-2015 (FA: 2016),22,3,"$1,487,500","$495,833"
121,T.J. Barnes,Defensive Tackle,2013-2015 (FA: 2016),22,3,"$1,487,500","$495,833"
121,Abry Jones,Defensive Tackle,2013-2015 (FA: 2016),21,3,"$1,487,500","$495,833"
124,Dave Kruger,Defensive End,2013-2015 (FA: 2016),22,3,"$1,487,000","$495,667"
124,Romney Fuga,Defensive Tackle,2013-2015 (FA: 2016),24,3,"$1,487,000","$495,667"
124,Brian Arnfelt,Defensive End,2013-2015 (FA: 2016),23,3,"$1,487,000","$495,667"
124,Anthony Rashad-White,Defensive Tackle,2013-2015 (FA: 2016),0,3,"$1,487,000","$495,667"
124,Gerald Rivers,Defensive End,2013-2015 (FA: 2016),22,3,"$1,487,000","$495,667"
124,Dewayne Cherrington,Defensive Tackle,2013-2015 (FA: 2016),22,3,"$1,487,000","$495,667"
130,Brandon Thurmond,Defensive End,2013-2015 (FA: 2016),23,3,"$1,486,500","$495,500"
130,Cam Henderson,Defensive End,2013-2015 (FA: 2016),22,3,"$1,486,500","$495,500"
132,Kurt Taufa'asau,Defensive Tackle,2013-2015 (FA: 2016),22,3,"$1,486,000","$495,333"
132,Jamarkus McFarland,Defensive End,2013-2015 (FA: 2016),22,3,"$1,486,000","$495,333"
132,Nigel Nicholas,Defensive End,2013-2015 (FA: 2016),22,3,"$1,486,000","$495,333"
132,Ryan Robinson,Defensive End,2013-2015 (FA: 2016),22,3,"$1,486,000","$495,333"
136,Izaan Cross,Defensive End,2013-2015 (FA: 2016),21,3,"$1,485,500","$495,167"
137,Garrett Goebel,Defensive Tackle,2013-2015 (FA: 2016),24,3,"$1,485,000","$495,000"
137,Al Lapuaho,Defensive Tackle,2013-2015 (FA: 2016),21,3,"$1,485,000","$495,000"
137,R.J. Washington,Defensive End,2013-2015 (FA: 2016),24,3,"$1,485,000","$495,000"
137,Joe Vellano,Defensive Tackle,2013-2015 (FA: 2016),24,3,"$1,485,000","$495,000"
137,Anthony Rashad White,Defensive Tackle,2013-2015 (FA: 2016),23,3,"$1,485,000","$495,000"
137,Michael Brooks,Defensive Tackle,2013-2015 (FA: 2016),21,3,"$1,485,000","$495,000"
137,Benson Mayowa,Defensive End,2013-2015 (FA: 2016),21,3,"$1,485,000","$495,000"
137,Martin Parker,Defensive Tackle,2013-2015 (FA: 2016),24,3,"$1,485,000","$495,000"
137,Jamie Blatnick,Defensive End,2013-2015 (FA: 2016),23,3,"$1,485,000","$495,000"
137,Christian Tupou,Defensive Tackle,2013-2015 (FA: 2016),23,3,"$1,485,000","$495,000"
137,Chigbo Anunoby,Defensive Tackle,2013-2015 (FA: 2016),23,3,"$1,485,000","$495,000"
137,Dominique Hamilton,Defensive End,2013-2015 (FA: 2016),23,3,"$1,485,000","$495,000"
137,Myles Wade,Defensive Tackle,2013-2015 (FA: 2016),13,3,"$1,485,000","$495,000"
137,Armond Armstead,Defensive Tackle,2013-2015 (FA: 2016),22,3,"$1,485,000","$495,000"
137,Jason Vega,Defensive End,2013-2015 (FA: 2016),25,3,"$1,485,000","$495,000"
137,Jason Vega,Defensive End,2013-2015 (FA: 2016),25,3,"$1,485,000","$495,000"
137,Richard Clebert,Defensive Tackle,2013-2015 (FA: 2016),27,3,"$1,485,000","$495,000"
137,Junior Aumavae,Defensive Tackle,2013-2015 (FA: 2016),26,3,"$1,485,000","$495,000"
137,Everett Dawkins,Defensive Tackle,2013-2015 (FA: 2016),22,3,"$1,485,000","$495,000"
137,Travis Chappelear,Defensive Tackle,2013-2015 (FA: 2016),-,3,"$1,485,000","$495,000"
137,Spencer Nealy,Defensive Tackle,2013-2015 (FA: 2016),22,3,"$1,485,000","$495,000"
137,Spencer Nealy,Defensive Tackle,2013-2015 (FA: 2016),22,3,"$1,485,000","$495,000"
137,Stefan Charles,Defensive Tackle,2013-2015 (FA: 2016),25,3,"$1,485,000","$495,000"
137,Deon Goggins,Defensive Tackle,2013-2015 (FA: 2016),-,3,"$1,485,000","$495,000"
137,Neal Huynh,Defensive Tackle,2013-2015 (FA: 2016),22,3,"$1,485,000","$495,000"
137,Linden Gaydosh,Defensive Tackle,2013-2015 (FA: 2016),21,3,"$1,485,000","$495,000"
163,Claude Davis,Defensive Tackle,2013-2015 (FA: 2016),-,3,"$1,458,000","$486,000"
259,Ra'Shon Harris,Defensive Tackle,2013-2013 (FA: 2014),26,1,"$480,000","$480,000"
259,Adrian Tracy,Defensive End,2013-2013 (FA: 2014),25,1,"$480,000","$480,000"
259,Marvin Austin,Defensive Tackle,2013-2013 (FA: 2014),23,1,"$480,000","$480,000"
259,Marvin Austin,Defensive Tackle,2013-2013 (FA: 2014),23,1,"$480,000","$480,000"
201,Isaako Aaitui,Defensive Tackle,2013-2014 (FA: 2015),26,2,"$905,000","$452,500"
205,Corbin Bryant,Defensive Tackle,2013-2014 (FA: 2015),24,2,"$900,000","$450,000"
205,DeQuin Evans,Defensive End,2013-2014 (FA: 2015),25,2,"$900,000","$450,000"
205,Jerome Long,Defensive End,2013-2014 (FA: 2015),23,2,"$900,000","$450,000"
205,Micanor Regis,Defensive Tackle,2013-2014 (FA: 2015),23,2,"$900,000","$450,000"
205,Logan Harrell,Defensive End,2013-2014 (FA: 2015),23,2,"$900,000","$450,000"
205,Aston Whiteside,Defensive Tackle,2013-2014 (FA: 2015),23,2,"$900,000","$450,000"
205,Ikponmwosa Igbinosun,Defensive End,2013-2014 (FA: 2015),22,2,"$900,000","$450,000"
205,Matt Broha,Defensive End,2013-2014 (FA: 2015),23,2,"$900,000","$450,000"
205,Ryan Davis,Defensive End,2013-2014 (FA: 2015),23,2,"$900,000","$450,000"
205,Monte Taylor,Defensive End,2013-2014 (FA: 2015),24,2,"$900,000","$450,000"
205,Chase Baker,Defensive Tackle,2013-2014 (FA: 2015),24,2,"$900,000","$450,000"
205,Tracy Robertson,Defensive Tackle,2013-2014 (FA: 2015),23,2,"$900,000","$450,000"
205,Ernset Owusu,Defensive End,2013-2014 (FA: 2015),24,2,"$900,000","$450,000"
205,Keith Browner,Defensive End,2013-2014 (FA: 2015),24,2,"$900,000","$450,000"
205,Bobby Skinner,Defensive Tackle,2013-2014 (FA: 2015),27,2,"$900,000","$450,000"
205,Brian Arnfelt,Defensive End,2013-2014 (FA: 2015),23,2,"$900,000","$450,000"
263,Ricky Lumpkin,Defensive Tackle,2013-2013 (FA: 2014),24,1,"$405,000","$405,000"
263,Johnny Jones,Defensive Tackle,2013-2013 (FA: 2014),24,1,"$405,000","$405,000"
263,Swanson Miller,Defensive Tackle,2013-2013 (FA: 2014),26,1,"$405,000","$405,000"
263,Everrette Thompson,Defensive Tackle,2013-2013 (FA: 2014),23,1,"$405,000","$405,000"
263,Myles Wade,Defensive Tackle,2013-2013 (FA: 2014),13,1,"$405,000","$405,000"
263,Dewayne Cherrington,Defensive Tackle,2013-2013 (FA: 2014),22,1,"$405,000","$405,000"
