rank,player-name,rank-position,year signed,age,year 2,value,average/year
25,Justin Smith,Defensive End,2007-2007 (FA: 2008),27,1,"$8,644,000","$8,644,000"
3,Gaines Adams,Defensive End,2007-2012 (FA: 2013),24,6,"$45,325,000","$7,554,167"
1,Aaron Schobel,Defensive End,2007-2013 (FA: 2014),29,7,"$50,500,000","$7,214,286"
2,Cory Redding,Defensive End,2007-2013 (FA: 2014),26,7,"$49,000,000","$7,000,000"
4,Patrick Kerney,Defensive End,2007-2012 (FA: 2013),30,6,"$39,500,000","$6,583,333"
10,Kevin Carter,Defensive End,2007-2010 (FA: 2011),33,4,"$25,000,000","$6,250,000"
7,Jamaal Anderson,Defensive End,2007-2011 (FA: 2012),21,5,"$30,900,000","$6,180,000"
8,Ty Warren,Defensive Tackle,2007-2013 (FA: 2014),25,5,"$30,625,000","$6,125,000"
9,Dewayne White,Defensive End,2007-2011 (FA: 2012),27,5,"$29,000,000","$5,800,000"
12,Chris Kelsay,Defensive End,2007-2010 (FA: 2011),27,4,"$23,000,000","$5,750,000"
5,Robert Geathers,Defensive End,2007-2012 (FA: 2013),23,6,"$33,750,000","$5,625,000"
6,Shaun Phillips,Defensive End,2007-2012 (FA: 2013),25,6,"$31,600,000","$5,266,667"
14,Vonnie Holliday,Defensive Tackle,2007-2010 (FA: 2011),31,4,"$20,000,000","$5,000,000"
11,Aaron Smith,Defensive End,2007-2011 (FA: 2012),30,5,"$24,500,000","$4,900,000"
33,Bryant Young,Defensive Tackle,2007-2007 (FA: 2008),35,1,"$4,250,000","$4,250,000"
13,Kelly Gregg,Defensive Tackle,2007-2011 (FA: 2012),30,5,"$21,100,000","$4,220,000"
16,Cullen Jenkins,Defensive End,2007-2010 (FA: 2011),25,4,"$15,840,000","$3,960,000"
15,Amobi Okoye,Defensive Tackle,2007-2012 (FA: 2013),19,5,"$17,600,000","$3,520,000"
22,Hollis Thomas,Defensive Tackle,2007-2010 (FA: 2011),32,4,"$12,000,000","$3,000,000"
22,Robaire Smith,Defensive Tackle,2007-2010 (FA: 2011),29,4,"$12,000,000","$3,000,000"
37,Simeon Rice,Defensive End,2007-2007 (FA: 2008),32,1,"$3,000,000","$3,000,000"
17,Jarvis Moss,Defensive End,2007-2011 (FA: 2012),22,5,"$14,950,000","$2,990,000"
19,Adam Carriker,Defensive End,2007-2011 (FA: 2012),22,5,"$12,875,500","$2,575,100"
20,Juqua Parker,Defensive End,2007-2011 (FA: 2012),28,5,"$12,800,000","$2,560,000"
21,Juqua Thomas,Defensive End,2007-2011 (FA: 2012),28,5,"$12,500,000","$2,500,000"
18,Justin Harrell,Defensive Tackle,2007-2010 (FA: 2011),22,6,"$14,507,000","$2,417,833"
41,Jared Allen,Defensive End,2007-2007 (FA: 2008),25,1,"$2,350,000","$2,350,000"
24,Shaun Smith,Defensive Tackle,2007-2010 (FA: 2011),25,4,"$8,650,000","$2,162,500"
27,Aubrayo Franklin,Defensive Tackle,2007-2009 (FA: 2010),26,3,"$6,150,000","$2,050,000"
28,Ryon Bingham,Defensive End,2007-2009 (FA: 2010),25,3,"$5,850,000","$1,950,000"
26,Ron Edwards,Defensive Tackle,2007-2010 (FA: 2011),27,4,"$7,600,000","$1,900,000"
53,Tommy Kelly,Defensive Tackle,2007-2007 (FA: 2008),26,1,"$1,850,000","$1,850,000"
53,Bobby McCray,Defensive End,2007-2007 (FA: 2008),25,1,"$1,850,000","$1,850,000"
30,Kendrick Clancy,Defensive Tackle,2007-2009 (FA: 2010),28,3,"$5,200,000","$1,733,333"
31,Craig Terrill,Defensive Tackle,2007-2010 (FA: 2011),26,3,"$5,000,000","$1,666,667"
29,Alan Branch,Defensive Tackle,2007-2010 (FA: 2011),22,4,"$5,595,000","$1,398,750"
32,Anthony Adams,Defensive Tackle,2007-2010 (FA: 2011),16,4,"$4,500,000","$1,125,000"
76,Corey Simon,Defensive Tackle,2007-2007 (FA: 2008),29,1,"$880,000","$880,000"
77,Spencer Johnson,Defensive Tackle,2007-2007 (FA: 2008),25,1,"$850,000","$850,000"
77,Randy Starks,Defensive End,2007-2007 (FA: 2008),23,1,"$850,000","$850,000"
77,Tim Anderson,Defensive Tackle,2007-2007 (FA: 2008),26,1,"$850,000","$850,000"
77,Anthony Hargrove,Defensive End,2007-2007 (FA: 2008),23,1,"$850,000","$850,000"
77,Darrion Scott,Defensive Tackle,2007-2007 (FA: 2008),25,1,"$850,000","$850,000"
34,Victor Abiamiri,Defensive End,2007-2010 (FA: 2011),21,4,"$3,200,000","$800,000"
35,Turk McBride,Defensive End,2007-2010 (FA: 2011),22,4,"$3,125,000","$781,250"
36,Tim Crowder,Defensive End,2007-2010 (FA: 2011),22,4,"$3,036,000","$759,000"
38,Dan Bazuin,Defensive End,2007-2010 (FA: 2011),24,4,"$2,850,000","$712,500"
84,Kindal Moorehead,Defensive Tackle,2007-2007 (FA: 2008),28,1,"$650,000","$650,000"
85,Marcus Bell,Defensive Tackle,2007-2007 (FA: 2008),27,1,"$635,000","$635,000"
69,Kenny Peterson,Defensive Tackle,2007-2008 (FA: 2009),28,2,"$1,200,000","$600,000"
39,Jay Alford,Defensive Tackle,2007-2010 (FA: 2011),24,4,"$2,383,000","$595,750"
86,Ryan Sims,Defensive Tackle,2007-2007 (FA: 2008),26,1,"$595,000","$595,000"
86,Jimmy Wilkerson,Defensive End,2007-2007 (FA: 2008),26,1,"$595,000","$595,000"
86,Rodney Bailey,Defensive End,2007-2007 (FA: 2008),27,1,"$595,000","$595,000"
40,Charles Johnson,Defensive End,2007-2010 (FA: 2011),21,4,"$2,375,000","$593,750"
42,Brandon Mebane,Defensive Tackle,2007-2010 (FA: 2011),22,4,"$2,346,000","$586,500"
43,Quentin Moses,Defensive End,2007-2010 (FA: 2011),23,4,"$2,275,000","$568,750"
44,Ray McDonald,Defensive Tackle,2007-2010 (FA: 2011),22,4,"$2,257,500","$564,375"
