rank,player-name,rank-position,year signed,age,year 2,value,average/year
43,Ndamukong Suh,Defensive Tackle,2020-2020 (FA: 2021),33,1,"$8,000,000","$8,000,000"
30,Vernon Butler,Defensive Tackle,2020-2021 (FA: 2022),25,2,"$15,000,000","$7,500,000"
30,Emmanuel Ogbah,Defensive End,2020-2021 (FA: 2022),26,2,"$15,000,000","$7,500,000"
32,Quinton Jefferson,Defensive Tackle,2020-2021 (FA: 2022),26,2,"$13,500,000","$6,750,000"
34,Stephen Weatherly,Defensive End,2020-2021 (FA: 2022),25,2,"$12,500,000","$6,250,000"
22,Star Lotulelei,Defensive Tackle,2020-2023 (FA: 2024),30,3,"$18,600,000","$6,200,000"
23,Gerald McCoy,Defensive Tackle,2020-2022 (FA: 2023),32,3,"$18,300,000","$6,100,000"
24,Rodney Gunter,Defensive End,2020-2022 (FA: 2023),28,3,"$18,000,000","$6,000,000"
50,Everson Griffen,Defensive End,2020-2020 (FA: 2021),32,1,"$6,000,000","$6,000,000"
50,Maliek Collins,Defensive Tackle,2020-2020 (FA: 2021),24,1,"$6,000,000","$6,000,000"
20,Derrick Brown,Defensive Tackle,2020-2024 (FA: 2025),22,4,"$23,621,405","$5,905,351"
55,Bruce Irvin,Defensive End,2020-2020 (FA: 2021),32,1,"$5,500,000","$5,500,000"
39,Nick Williams,Defensive Tackle,2020-2021 (FA: 2022),30,2,"$10,000,000","$5,000,000"
63,Allen Bailey,Defensive End,2020-2021 (FA: 2022),31,1,"$4,500,000","$4,500,000"
41,Dontari Poe,Defensive Tackle,2020-2021 (FA: 2022),29,2,"$8,500,000","$4,250,000"
35,Brandon Dunn,Defensive Tackle,2020-2022 (FA: 2023),27,3,"$12,000,000","$4,000,000"
35,Tyeler Davison,Defensive Tackle,2020-2022 (FA: 2023),27,3,"$12,000,000","$4,000,000"
43,Danny Shelton,Defensive Tackle,2020-2021 (FA: 2022),26,2,"$8,000,000","$4,000,000"
29,Javon Kinlaw,Defensive Tackle,2020-2024 (FA: 2025),22,4,"$15,488,692","$3,872,173"
38,Mike Purcell,Defensive End,2020-2023 (FA: 2024),29,3,"$11,500,000","$3,833,333"
46,Zach Sieler,Defensive End,2020-2023 (FA: 2024),25,2,"$7,630,000","$3,815,000"
47,Beau Allen,Defensive Tackle,2020-2021 (FA: 2022),28,2,"$7,000,000","$3,500,000"
76,Andrew Billings,Defensive Tackle,2020-2021 (FA: 2022),25,1,"$3,500,000","$3,500,000"
87,Mike Purcell,Defensive End,2020-2020 (FA: 2021),28,1,"$3,259,000","$3,259,000"
87,Roy Robertson-Harris,Defensive Tackle,2020-2020 (FA: 2021),26,1,"$3,259,000","$3,259,000"
87,Adam Butler,Defensive Tackle,2020-2020 (FA: 2021),25,1,"$3,259,000","$3,259,000"
90,Shelby Harris,Defensive Tackle,2020-2020 (FA: 2021),28,1,"$3,250,000","$3,250,000"
91,Benson Mayowa,Defensive End,2020-2020 (FA: 2021),28,1,"$3,050,000","$3,050,000"
92,Derek Wolfe,Defensive End,2020-2020 (FA: 2021),30,1,"$3,000,000","$3,000,000"
53,Adrian Clayborn,Defensive End,2020-2021 (FA: 2022),31,2,"$5,750,000","$2,875,000"
94,Al Woods,Defensive Tackle,2020-2021 (FA: 2022),32,1,"$2,500,000","$2,500,000"
107,Ronald Blair,Defensive End,2020-2020 (FA: 2021),26,1,"$2,297,500","$2,297,500"
167,Josh Tupou,Defensive Tackle,2020-2021 (FA: 2022),25,1,"$2,133,000","$2,133,000"
42,Yetur Gross-Matos,Defensive End,2020-2023 (FA: 2024),22,4,"$8,198,806","$2,049,702"
45,Ross Blacklock,Defensive Tackle,2020-2023 (FA: 2024),22,4,"$7,947,441","$1,986,860"
169,Sheldon Day,Defensive Tackle,2020-2020 (FA: 2021),25,1,"$1,750,000","$1,750,000"
169,Damion Square,Defensive Tackle,2020-2020 (FA: 2021),31,1,"$1,750,000","$1,750,000"
48,Marlon Davidson,Defensive Tackle,2020-2023 (FA: 2024),22,4,"$6,912,370","$1,728,093"
49,Darrell Taylor,Defensive End,2020-2023 (FA: 2024),23,4,"$6,764,507","$1,691,127"
92,Zach Kerr,Defensive End,2020-2021 (FA: 2022),29,2,"$3,000,000","$1,500,000"
187,Christian Covington,Defensive Tackle,2020-2020 (FA: 2021),26,1,"$1,500,000","$1,500,000"
187,Kerry Hyder,Defensive End,2020-2020 (FA: 2021),28,1,"$1,500,000","$1,500,000"
187,Rakeem Nunez-Roches,Defensive Tackle,2020-2020 (FA: 2021),26,1,"$1,500,000","$1,500,000"
187,Austin Johnson,Defensive Tackle,2020-2020 (FA: 2021),25,1,"$1,500,000","$1,500,000"
191,Chris Smith,Defensive End,2020-2020 (FA: 2021),28,1,"$1,495,000","$1,495,000"
52,A.J. Epenesa,Defensive End,2020-2023 (FA: 2024),21,4,"$5,877,299","$1,469,325"
192,Ezekiel Ansah,Defensive End,2020-2020 (FA: 2021),31,1,"$1,450,000","$1,450,000"
192,Mike Daniels,Defensive Tackle,2020-2020 (FA: 2021),31,1,"$1,450,000","$1,450,000"
54,Raekwon Davis,Defensive Tackle,2020-2023 (FA: 2024),22,4,"$5,655,499","$1,413,875"
216,Vinny Curry,Defensive End,2020-2020 (FA: 2021),32,1,"$1,300,000","$1,300,000"
56,Justin Madubuike,Defensive Tackle,2020-2023 (FA: 2024),22,4,"$4,853,308","$1,213,327"
57,DaVon Hamilton,Defensive Tackle,2020-2023 (FA: 2024),23,4,"$4,820,516","$1,205,129"
218,Jack Crawford,Defensive Tackle,2020-2020 (FA: 2021),31,1,"$1,187,500","$1,187,500"
58,Jabari Zuniga,Defensive End,2020-2023 (FA: 2024),22,4,"$4,726,379","$1,181,595"
59,Neville Gallimore,Defensive Tackle,2020-2023 (FA: 2024),23,4,"$4,680,449","$1,170,112"
60,Jordan Elliott,Defensive Tackle,2020-2023 (FA: 2024),22,4,"$4,588,430","$1,147,108"
61,Jonathan Greenard,Defensive End,2020-2023 (FA: 2024),22,4,"$4,584,222","$1,146,056"
62,McTelvin Agim,Defensive Tackle,2020-2023 (FA: 2024),22,4,"$4,533,744","$1,133,436"
220,John Jenkins,Defensive Tackle,2020-2020 (FA: 2021),30,1,"$1,100,000","$1,100,000"
221,Margus Hunt,Defensive End,2020-2020 (FA: 2021),32,1,"$1,050,000","$1,050,000"
221,Corey Liuget,Defensive Tackle,2020-2020 (FA: 0),29,1,"$1,050,000","$1,050,000"
221,Kyle Love,Defensive Tackle,2020-2020 (FA: 2021),33,1,"$1,050,000","$1,050,000"
221,Daniel McCullers,Defensive Tackle,2020-2020 (FA: 0),27,1,"$1,050,000","$1,050,000"
221,Timmy Jernigan,Defensive Tackle,2020-2020 (FA: 2021),27,1,"$1,050,000","$1,050,000"
221,Cassius Marsh,Defensive End,2020-2020 (FA: 2021),27,1,"$1,050,000","$1,050,000"
221,Margus Hunt,Defensive End,2020-2020 (FA: 2021),32,1,"$1,050,000","$1,050,000"
221,Jabaal Sheard,Defensive End,2020-2020 (FA: 2021),30,1,"$1,050,000","$1,050,000"
221,Domata Peko,Defensive Tackle,2020-2020 (FA: 2021),35,1,"$1,050,000","$1,050,000"
221,Damon Harrison,Defensive Tackle,2020-2020 (FA: 0),31,1,"$1,050,000","$1,050,000"
231,Justin Ellis,Defensive Tackle,2020-2020 (FA: 2021),29,1,"$1,047,500","$1,047,500"
231,Mike Pennel,Defensive Tackle,2020-2020 (FA: 2021),28,1,"$1,047,500","$1,047,500"
231,Jihad Ward,Defensive End,2020-2020 (FA: 2021),25,1,"$1,047,500","$1,047,500"
231,Jonathan Bullard,Defensive End,2020-2020 (FA: 2021),26,1,"$1,047,500","$1,047,500"
231,Timmy Jernigan,Defensive Tackle,2020-2020 (FA: 2021),27,1,"$1,047,500","$1,047,500"
231,Branden Jackson,Defensive End,2020-2020 (FA: 2021),27,1,"$1,047,500","$1,047,500"
231,Nate Orchard,Defensive End,2020-2020 (FA: 2021),27,1,"$1,047,500","$1,047,500"
238,Lerentee McCray,Defensive End,2020-2021 (FA: 2022),29,1,"$1,047,000","$1,047,000"
64,Leki Fotu,Defensive Tackle,2020-2023 (FA: 2024),21,4,"$4,068,472","$1,017,118"
65,D.J. Wonnum,Defensive End,2020-2023 (FA: 2024),22,4,"$4,045,780","$1,011,445"
239,Hassan Ridgeway,Defensive Tackle,2020-2020 (FA: 2021),25,1,"$1,010,000","$1,010,000"
240,Brent Urban,Defensive End,2020-2020 (FA: 2021),28,1,"$1,000,000","$1,000,000"
240,Anthony Zettel,Defensive End,2020-2020 (FA: 2021),27,1,"$1,000,000","$1,000,000"
66,James Lynch,Defensive Tackle,2020-2023 (FA: 2024),21,4,"$3,985,996","$996,499"
67,Rashard Lawrence,Defensive Tackle,2020-2023 (FA: 2024),21,4,"$3,979,084","$994,771"
242,Steven Means,Defensive End,2020-2020 (FA: 2021),29,1,"$930,000","$930,000"
68,Khalid Kareem,Defensive End,2020-2023 (FA: 2024),21,4,"$3,649,476","$912,369"
69,Alton Robinson,Defensive End,2020-2023 (FA: 2024),22,4,"$3,646,348","$911,587"
243,Carl Davis,Defensive Tackle,2020-2020 (FA: 2021),27,1,"$910,000","$910,000"
243,Mario Edwards,Defensive End,2020-2020 (FA: 2021),25,1,"$910,000","$910,000"
243,Will Clarke,Defensive End,2020-2020 (FA: 2021),29,1,"$910,000","$910,000"
243,Sylvester Williams,Defensive Tackle,2020-2020 (FA: 2021),31,1,"$910,000","$910,000"
243,Noah Spence,Defensive End,2020-2020 (FA: 2021),26,1,"$910,000","$910,000"
243,Joel Heath,Defensive Tackle,2020-2021 (FA: 2022),26,1,"$910,000","$910,000"
243,T.Y. McGill,Defensive Tackle,2020-2020 (FA: 0),27,1,"$910,000","$910,000"
243,Damontre Moore,Defensive End,2020-2020 (FA: 2021),27,1,"$910,000","$910,000"
243,Akeem Spence,Defensive Tackle,2020-2020 (FA: 0),28,1,"$910,000","$910,000"
243,Caraun Reid,Defensive Tackle,2020-2020 (FA: 0),28,1,"$910,000","$910,000"
243,Xavier Williams,Defensive Tackle,2020-2020 (FA: 2021),28,1,"$910,000","$910,000"
243,Sylvester Williams,Defensive Tackle,2020-2020 (FA: 2021),31,1,"$910,000","$910,000"
243,Angelo Blackson,Defensive End,2020-2020 (FA: 2021),27,1,"$910,000","$910,000"
243,Daniel McCullers,Defensive Tackle,2020-2020 (FA: 2021),27,1,"$910,000","$910,000"
243,Chris Smith,Defensive End,2020-2020 (FA: 0),28,1,"$910,000","$910,000"
243,Jonathan Bullard,Defensive End,2020-2020 (FA: 2021),26,1,"$910,000","$910,000"
243,Vic Beasley,Defensive End,2020-2020 (FA: 0),27,1,"$910,000","$910,000"
243,Caraun Reid,Defensive Tackle,2020-2020 (FA: 2021),28,1,"$910,000","$910,000"
243,Adam Gotsis,Defensive End,2020-2020 (FA: 2021),27,1,"$910,000","$910,000"
243,Dion Jordan,Defensive End,2020-2020 (FA: 2021),30,1,"$910,000","$910,000"
243,Billy Winn,Defensive End,2020-2020 (FA: 2021),30,1,"$910,000","$910,000"
168,Brian Price,Defensive Tackle,2020-2021 (FA: 2022),25,2,"$1,815,000","$907,500"
70,Jason Strowbridge,Defensive End,2020-2023 (FA: 2024),23,4,"$3,621,493","$905,373"
71,Curtis Weaver,Defensive End,2020-2023 (FA: 2024),21,4,"$3,602,992","$900,748"
72,Broderick Washington,Defensive Tackle,2020-2023 (FA: 2024),23,4,"$3,588,649","$897,162"
73,Larrell Murchison,Defensive Tackle,2020-2023 (FA: 2024),23,4,"$3,572,744","$893,186"
74,Michael Danna,Defensive End,2020-2023 (FA: 2024),22,4,"$3,558,660","$889,665"
75,Bradlee Anae,Defensive End,2020-2023 (FA: 2024),22,4,"$3,532,772","$883,193"
77,Bravvion Roy,Defensive Tackle,2020-2023 (FA: 2024),22,4,"$3,488,976","$872,244"
171,Tanzel Smart,Defensive Tackle,2020-2021 (FA: 2022),25,2,"$1,740,000","$870,000"
78,Rob Windsor,Defensive Tackle,2020-2023 (FA: 2024),23,4,"$3,469,020","$867,255"
79,Khalil Davis,Defensive Tackle,2020-2023 (FA: 2024),23,4,"$3,468,212","$867,053"
80,John Penisini,Defensive Tackle,2020-2023 (FA: 2024),22,4,"$3,466,176","$866,544"
264,Willie Henry,Defensive Tackle,2020-2020 (FA: 2021),25,1,"$860,000","$860,000"
265,Treyvon Hester,Defensive Tackle,2020-2020 (FA: 2021),27,1,"$850,000","$850,000"
81,Kenny Willekes,Defensive End,2020-2023 (FA: 2024),23,4,"$3,394,676","$848,669"
82,James Smith-Williams,Defensive End,2020-2023 (FA: 2024),22,4,"$3,392,700","$848,175"
83,Carlos Davis,Defensive Tackle,2020-2023 (FA: 2024),23,4,"$3,388,504","$847,126"
84,Casey Toohill,Defensive End,2020-2023 (FA: 2024),23,4,"$3,387,032","$846,758"
85,Jashon Cornell,Defensive Tackle,2020-2023 (FA: 2024),23,4,"$3,379,530","$844,883"
86,Derrek Tuszka,Defensive End,2020-2023 (FA: 2024),22,4,"$3,370,492","$842,623"
172,Tashawn Bower,Defensive End,2020-2021 (FA: 2022),24,2,"$1,670,000","$835,000"
172,Justin Hamilton,Defensive Tackle,2020-2021 (FA: 2022),26,2,"$1,670,000","$835,000"
172,Jonathan Woodard,Defensive End,2020-2021 (FA: 2022),26,2,"$1,670,000","$835,000"
172,Cameron Malveaux,Defensive End,2020-2021 (FA: 2022),25,2,"$1,670,000","$835,000"
172,Woodrow Hamilton,Defensive Tackle,2020-2021 (FA: 2022),27,2,"$1,670,000","$835,000"
172,Justin Zimmer,Defensive Tackle,2020-2021 (FA: 2022),27,2,"$1,670,000","$835,000"
172,Taylor Stallworth,Defensive Tackle,2020-2021 (FA: 2022),24,2,"$1,670,000","$835,000"
266,Anthony Lanier,Defensive End,2020-2020 (FA: 2021),26,1,"$825,000","$825,000"
266,Morgan Fox,Defensive End,2020-2020 (FA: 2021),25,1,"$825,000","$825,000"
266,Bronson Kaufusi,Defensive End,2020-2020 (FA: 2021),28,1,"$825,000","$825,000"
266,Trevon Coley,Defensive Tackle,2020-2020 (FA: 0),25,1,"$825,000","$825,000"
266,Taco Charlton,Defensive End,2020-2020 (FA: 2021),25,1,"$825,000","$825,000"
266,Isaac Rochell,Defensive End,2020-2020 (FA: 2021),24,1,"$825,000","$825,000"
272,Tashawn Bower,Defensive End,2020-2020 (FA: 2021),24,1,"$795,000","$795,000"
95,Darrion Daniels,Defensive Tackle,2020-2022 (FA: 2023),22,3,"$2,310,000","$770,000"
96,Ron'Dell Carter,Defensive End,2020-2022 (FA: 2023),22,3,"$2,305,000","$768,333"
96,Auzoyah Alufohai,Defensive Tackle,2020-2022 (FA: 2023),23,3,"$2,305,000","$768,333"
98,Mike Panasiuk,Defensive Tackle,2020-2022 (FA: 2023),22,3,"$2,302,500","$767,500"
99,Tyshun Render,Defensive End,2020-2022 (FA: 2023),23,3,"$2,300,000","$766,667"
99,Kameron Cline,Defensive Tackle,2020-2022 (FA: 2023),22,3,"$2,300,000","$766,667"
99,Kendall Coleman,Defensive End,2020-2022 (FA: 2023),0,3,"$2,300,000","$766,667"
99,Ray Lima,Defensive Tackle,2020-2022 (FA: 2023),23,3,"$2,300,000","$766,667"
99,Josiah Coatney,Defensive Tackle,2020-2022 (FA: 2023),24,3,"$2,300,000","$766,667"
99,Joe Gaziano,Defensive End,2020-2022 (FA: 2023),23,3,"$2,300,000","$766,667"
99,Raequan Williams,Defensive Tackle,2020-2022 (FA: 2023),23,3,"$2,300,000","$766,667"
106,Kobe Smith,Defensive Tackle,2020-2022 (FA: 2023),21,3,"$2,298,000","$766,000"
107,Trevon McSwain,Defensive Tackle,2020-2022 (FA: 2023),23,3,"$2,297,500","$765,833"
109,Mike Hoecht,Defensive Tackle,2020-2022 (FA: 2023),22,3,"$2,297,000","$765,667"
110,David Moa,Defensive Tackle,2020-2022 (FA: 2023),23,3,"$2,295,000","$765,000"
110,Malcolm Roach,Defensive End,2020-2022 (FA: 2023),21,3,"$2,295,000","$765,000"
110,LaCale London,Defensive End,2020-2022 (FA: 2023),22,3,"$2,295,000","$765,000"
110,Tyler Clark,Defensive Tackle,2020-2022 (FA: 2023),21,3,"$2,295,000","$765,000"
110,Benito Jones,Defensive Tackle,2020-2022 (FA: 2023),22,3,"$2,295,000","$765,000"
110,Bill Murray,Defensive Tackle,2020-2022 (FA: 2023),22,3,"$2,295,000","$765,000"
110,Benning Potoa'e,Defensive End,2020-2022 (FA: 2023),23,3,"$2,295,000","$765,000"
110,Jonah Williams,Defensive End,2020-2022 (FA: 2023),24,3,"$2,295,000","$765,000"
110,Calvin Taylor,Defensive End,2020-2022 (FA: 2023),22,3,"$2,295,000","$765,000"
110,T.J. Smith,Defensive Tackle,2020-2022 (FA: 2023),23,3,"$2,295,000","$765,000"
120,James Lockhart,Defensive End,2020-2022 (FA: 2023),0,3,"$2,293,500","$764,500"
121,Chris Williams,Defensive Tackle,2020-2022 (FA: 2023),21,3,"$2,293,000","$764,333"
122,John Daka,Defensive End,2020-2022 (FA: 2023),22,3,"$2,292,500","$764,167"
122,Doug Costin,Defensive Tackle,2020-2022 (FA: 2023),22,3,"$2,292,500","$764,167"
124,Tipa Galeai,Defensive End,2020-2022 (FA: 2023),23,3,"$2,292,000","$764,000"
124,Willington Prevlion,Defensive Tackle,2020-2022 (FA: 2023),22,3,"$2,292,000","$764,000"
124,Delontae Scott,Defensive End,2020-2022 (FA: 2023),23,3,"$2,292,000","$764,000"
127,Trey Dishon,Defensive Tackle,2020-2022 (FA: 2023),22,3,"$2,291,000","$763,667"
128,Lee Autry,Defensive Tackle,2020-2022 (FA: 2023),23,3,"$2,290,000","$763,333"
128,Bryce Sterk,Defensive End,2020-2022 (FA: 2023),23,3,"$2,290,000","$763,333"
128,Ladarius Hamilton,Defensive End,2020-2022 (FA: 2023),23,3,"$2,290,000","$763,333"
128,Jessie Lemonier,Defensive End,2020-2022 (FA: 2023),23,3,"$2,290,000","$763,333"
128,Garrett Marino,Defensive Tackle,2020-2022 (FA: 2023),28,3,"$2,290,000","$763,333"
128,Nasir Player,Defensive End,2020-2022 (FA: 2023),23,3,"$2,290,000","$763,333"
128,Nick Coe,Defensive End,2020-2022 (FA: 2023),22,3,"$2,290,000","$763,333"
128,Teair Tart,Defensive Tackle,2020-2022 (FA: 2023),23,3,"$2,290,000","$763,333"
128,T.J. Carter,Defensive Tackle,2020-2022 (FA: 2023),21,3,"$2,290,000","$763,333"
128,Tershawn Wharton,Defensive End,2020-2022 (FA: 2023),21,3,"$2,290,000","$763,333"
138,Marcus Willoughby,Defensive End,2020-2022 (FA: 2023),21,3,"$2,289,500","$763,167"
139,Chauncey Rivers,Defensive Tackle,2020-2022 (FA: 2023),22,3,"$2,289,000","$763,000"
139,Sam Renner,Defensive End,2020-2022 (FA: 2023),23,3,"$2,289,000","$763,000"
139,Courtney Wallace,Defensive Tackle,2020-2022 (FA: 2023),23,3,"$2,289,000","$763,000"
142,Aaron Crawford,Defensive Tackle,2020-2022 (FA: 2023),22,3,"$2,288,500","$762,833"
142,Jeffrey Whatley,Defensive Tackle,2020-2022 (FA: 2023),23,3,"$2,288,500","$762,833"
144,Cedrick Lattimore,Defensive Tackle,2020-2022 (FA: 2023),22,3,"$2,288,000","$762,667"
144,Adam Shuler,Defensive End,2020-2022 (FA: 2023),23,3,"$2,288,000","$762,667"
146,Niko Lalos,Defensive End,2020-2022 (FA: 2023),22,3,"$2,287,500","$762,500"
146,Josh Avery,Defensive Tackle,2020-2022 (FA: 2023),24,3,"$2,287,500","$762,500"
146,Oluwole Betiku Jr.,Defensive End,2020-2022 (FA: 2023),22,3,"$2,287,500","$762,500"
146,Breiden Fehoko,Defensive Tackle,2020-2022 (FA: 2023),23,3,"$2,287,500","$762,500"
179,DeShawn Williams,Defensive Tackle,2020-2021 (FA: 2022),27,2,"$1,525,000","$762,500"
179,Andrew Brown,Defensive End,2020-2021 (FA: 2022),24,2,"$1,525,000","$762,500"
179,Kevin Strong,Defensive Tackle,2020-2021 (FA: 2022),23,2,"$1,525,000","$762,500"
179,Austin Larkin,Defensive End,2020-2021 (FA: 2022),24,2,"$1,525,000","$762,500"
179,Trevon Young,Defensive End,2020-2021 (FA: 2022),24,2,"$1,525,000","$762,500"
179,Frank Herron,Defensive Tackle,2020-2021 (FA: 2022),25,2,"$1,525,000","$762,500"
179,Albert Huggins,Defensive Tackle,2020-2021 (FA: 2022),22,2,"$1,525,000","$762,500"
179,Ahmad Gooden,Defensive End,2020-2021 (FA: 2022),24,2,"$1,525,000","$762,500"
150,Dana Levine,Defensive End,2020-2022 (FA: 2023),23,3,"$2,287,000","$762,333"
150,George Obinna,Defensive End,2020-2022 (FA: 2023),23,3,"$2,287,000","$762,333"
150,Eric Banks,Defensive End,2020-2022 (FA: 2023),22,3,"$2,287,000","$762,333"
153,Gus Cumberlander,Defensive End,2020-2022 (FA: 2023),0,3,"$2,286,500","$762,167"
153,Ledarius Mack,Defensive End,2020-2022 (FA: 2023),23,3,"$2,286,500","$762,167"
155,Marcus Webb,Defensive Tackle,2020-2022 (FA: 2023),22,3,"$2,286,200","$762,067"
156,Austrian Robinson,Defensive End,2020-2022 (FA: 2023),24,3,"$2,286,000","$762,000"
157,Domenique Davis,Defensive Tackle,2020-2022 (FA: 2023),0,3,"$2,285,650","$761,883"
158,Hinwa Allieu,Defensive End,2020-2022 (FA: 2023),22,3,"$2,285,000","$761,667"
158,David Bada,Defensive Tackle,2020-2022 (FA: 2023),24,3,"$2,285,000","$761,667"
158,Myles Adams,Defensive Tackle,2020-2022 (FA: 2023),22,3,"$2,285,000","$761,667"
158,Matt Leo,Defensive End,2020-2022 (FA: 2023),27,3,"$2,285,000","$761,667"
158,Michael Barnett,Defensive Tackle,2020-2022 (FA: 2023),22,3,"$2,285,000","$761,667"
158,Reginald McKenzie,Defensive Tackle,2020-2022 (FA: 2023),22,3,"$2,285,000","$761,667"
158,Sterling Johnson,Defensive Tackle,2020-2022 (FA: 2023),22,3,"$2,285,000","$761,667"
158,Austin Edwards,Defensive End,2020-2022 (FA: 2023),22,3,"$2,285,000","$761,667"
158,Sailosi Latu,Defensive Tackle,2020-2022 (FA: 2023),26,3,"$2,285,000","$761,667"
273,Ufomba Kamalu,Defensive End,2020-2020 (FA: 2021),27,1,"$750,000","$750,000"
273,Efe Obada,Defensive End,2020-2020 (FA: 2021),27,1,"$750,000","$750,000"
273,Reggie Gilbert,Defensive End,2020-2020 (FA: 2021),26,1,"$750,000","$750,000"
273,Caleb Brantley,Defensive Tackle,2020-2021 (FA: 2022),25,1,"$750,000","$750,000"
273,Devaroe Lawrence,Defensive Tackle,2020-2020 (FA: 2021),27,1,"$750,000","$750,000"
273,Daniel Ross,Defensive Tackle,2020-2020 (FA: 2021),27,1,"$750,000","$750,000"
273,Tyler Lancaster,Defensive End,2020-2020 (FA: 2021),25,1,"$750,000","$750,000"
273,P.J. Hall,Defensive Tackle,2020-2020 (FA: 2021),25,1,"$750,000","$750,000"
194,Kevin Wilkins,Defensive Tackle,2020-2021 (FA: 2022),24,2,"$1,391,000","$695,500"
195,Chuck Harris,Defensive End,2020-2021 (FA: 2022),22,2,"$1,390,000","$695,000"
195,Jay-Tee Tiuli,Defensive Tackle,2020-2021 (FA: 2022),23,2,"$1,390,000","$695,000"
195,Teair Tart,Defensive Tackle,2020-2021 (FA: 2022),22,2,"$1,390,000","$695,000"
195,Henry Mondeaux,Defensive End,2020-2022 (FA: 2023),24,2,"$1,390,000","$695,000"
195,Benito Jones,Defensive Tackle,2020-2022 (FA: 2023),22,2,"$1,390,000","$695,000"
195,Tim Ward,Defensive End,2020-2022 (FA: 2023),22,2,"$1,390,000","$695,000"
195,Jessie Lemonier,Defensive End,2020-2022 (FA: 2023),22,2,"$1,390,000","$695,000"
195,Derrek Tuszka,Defensive End,2020-2021 (FA: 2022),22,2,"$1,390,000","$695,000"
195,Durval Neto,Defensive Tackle,2020-2021 (FA: 2022),27,2,"$1,390,000","$695,000"
195,Niko Lalos,Defensive End,2020-2021 (FA: 2022),22,2,"$1,390,000","$695,000"
195,Raequan Williams,Defensive Tackle,2020-2021 (FA: 2022),22,2,"$1,390,000","$695,000"
195,Jachai Polite,Defensive End,2020-2021 (FA: 2022),21,2,"$1,390,000","$695,000"
195,Malik Carney,Defensive End,2020-2021 (FA: 2022),24,2,"$1,390,000","$695,000"
195,Amani Bledsoe,Defensive End,2020-2020 (FA: 2021),21,2,"$1,390,000","$695,000"
195,Ryan Bee,Defensive End,2020-2021 (FA: 2022),24,2,"$1,390,000","$695,000"
195,Marquise Copeland,Defensive Tackle,2020-2021 (FA: 2022),22,2,"$1,390,000","$695,000"
195,Ray Smith,Defensive Tackle,2020-2021 (FA: 2022),22,2,"$1,390,000","$695,000"
195,Wyatt Ray,Defensive End,2020-2021 (FA: 2022),23,2,"$1,390,000","$695,000"
