team_name,Year,avg_diff_dl
LAC,2018,0.46802387393542155
LAC,2019,0.06904196560937155
LAC,2020,0.5624687434396749
LAC,2021,0.7558391720753219
LV,2012,-0.027880958215542113
LV,2013,-0.6272876700646459
LV,2014,0.02399454864875608
LV,2015,-0.3570427539918823
LV,2016,-0.8078586262958373
LV,2017,-0.29944674492456397
LV,2018,-1.289813324319158
LV,2019,-1.157330208578176
LV,2020,-0.33450841706691686
LV,2021,-0.4356831990640783
MIA,2012,0.22537588650603288
MIA,2013,0.5071386564445179
MIA,2014,0.08857814620756779
MIA,2015,1.1884631166219863
MIA,2016,1.0488391038818417
MIA,2017,1.5908488292984155
MIA,2018,-1.2392838696453534
MIA,2019,-1.7919033102324402
MIA,2020,-0.4137494668652027
MIA,2021,-3.1777787931300203
MIN,2012,-0.23228505188548026
