team_name,Year,avg_diff_db
LAC,2017,-1.1339292582057983
LAC,2018,-0.5650752519040153
LAC,2019,-1.8000473354202595
LAC,2020,-0.5772742685572955
LAC,2021,0.26777194468328525
LV,2012,-0.15756224346018916
LV,2013,-0.8102094888411591
LV,2014,-0.26139691705346624
LV,2015,-1.2103483614729298
LV,2016,0.6335029795721229
LV,2017,0.7372250965315078
LV,2018,-0.7746457940670608
LV,2019,-1.316025866044859
LV,2020,-1.4174332906793041
LV,2021,-1.3683418549535284
MIA,2012,-1.2320456300768754
MIA,2013,-0.036142584659672
MIA,2014,0.370507136853342
MIA,2015,-0.05252194314801162
MIA,2016,-0.15644137530606606
MIA,2017,1.228092871543863
MIA,2018,0.6386206329246483
MIA,2019,-0.8699427926611
MIA,2020,1.3603353719298548
