rank,player-name,year signed,age,year 2,value,average/year
52,Walter Powell,2014-2017 (FA: 2018),22,4,"$2,323,788","$580,947"
53,Quincy Enunwa,2014-2017 (FA: 2018),21,4,"$2,298,680","$574,670"
54,Michael Campanaro,2014-2017 (FA: 2018),23,4,"$2,287,500","$571,875"
260,Taylor Price,2014-2014 (FA: 2015),26,1,"$570,000","$570,000"
260,David Gettis,2014-2014 (FA: 2015),26,1,"$570,000","$570,000"
260,David Gettis,2014-2014 (FA: 2015),26,1,"$570,000","$570,000"
260,Naaman Roosevelt,2014-2014 (FA: 2015),26,1,"$570,000","$570,000"
260,Naaman Roosevelt,2014-2014 (FA: 2015),26,1,"$570,000","$570,000"
260,Aldrick Robinson,2014-2014 (FA: 2015),25,1,"$570,000","$570,000"
260,Kevin Cone,2014-2014 (FA: 2015),26,1,"$570,000","$570,000"
260,LaQuan Williams,2014-2014 (FA: 2015),25,1,"$570,000","$570,000"
260,Jeremy Ross,2014-2014 (FA: 2015),25,1,"$570,000","$570,000"
260,Bryan Walters,2014-2014 (FA: 2015),26,1,"$570,000","$570,000"
260,Josh Cooper,2014-2014 (FA: 2015),25,1,"$570,000","$570,000"
55,Jeff Janis,2014-2017 (FA: 2018),22,4,"$2,271,392","$567,848"
56,James Wright,2014-2017 (FA: 2018),22,4,"$2,269,824","$567,456"
57,Tevin Reese,2014-2017 (FA: 2018),23,4,"$2,269,432","$567,358"
58,Jeremy Gallon,2014-2017 (FA: 2018),24,4,"$2,267,592","$566,898"
153,B.J. Daniels,2014-2016 (FA: 2017),24,2,"$1,100,000","$550,000"
154,Lance Lewis,2014-2015 (FA: 2016),25,2,"$1,091,882","$545,941"
155,Demarco Sampson,2014-2015 (FA: 2016),28,2,"$1,080,000","$540,000"
155,Jamar Newsome,2014-2015 (FA: 2016),26,2,"$1,080,000","$540,000"
155,Tori Gurley,2014-2015 (FA: 2016),26,2,"$1,080,000","$540,000"
155,Joe Adams,2014-2015 (FA: 2016),24,2,"$1,080,000","$540,000"
155,Devon Wylie,2014-2015 (FA: 2016),25,2,"$1,080,000","$540,000"
155,Jeremy Ebert,2014-2015 (FA: 2016),25,2,"$1,080,000","$540,000"
155,Laron Byrd,2014-2015 (FA: 2016),24,2,"$1,080,000","$540,000"
155,Patrick Edwards,2014-2015 (FA: 2016),25,2,"$1,080,000","$540,000"
155,Lance Lewis,2014-2015 (FA: 2016),25,2,"$1,080,000","$540,000"
155,Tavarres King,2014-2015 (FA: 2016),23,2,"$1,080,000","$540,000"
155,Ryan Spadola,2014-2015 (FA: 2016),22,2,"$1,080,000","$540,000"
63,Austin Franklin,2014-2016 (FA: 2017),21,3,"$1,547,500","$515,833"
64,Corey Brown,2014-2016 (FA: 2017),22,3,"$1,545,000","$515,000"
64,Allen Hurns,2014-2016 (FA: 2017),22,3,"$1,545,000","$515,000"
66,Albert Wilson,2014-2016 (FA: 2017),21,3,"$1,540,000","$513,333"
67,Solomon Patton,2014-2016 (FA: 2017),23,3,"$1,539,000","$513,000"
68,Darryl Surgent,2014-2016 (FA: 2017),21,3,"$1,538,500","$512,833"
69,Kain Colter,2014-2016 (FA: 2017),21,3,"$1,538,000","$512,667"
70,Josh Stewart,2014-2016 (FA: 2017),21,3,"$1,537,500","$512,500"
70,Cody Hoffman,2014-2016 (FA: 2017),23,3,"$1,537,500","$512,500"
72,L'Damian Washington,2014-2016 (FA: 2017),22,3,"$1,537,000","$512,333"
72,Bennie Fowler,2014-2016 (FA: 2017),22,3,"$1,537,000","$512,333"
74,Eric Thomas,2014-2016 (FA: 2017),22,3,"$1,536,000","$512,000"
75,Willie Snead,2014-2016 (FA: 2017),21,3,"$1,535,000","$511,667"
75,Tony Washington,2014-2016 (FA: 2017),23,3,"$1,535,000","$511,667"
75,Damian Copeland,2014-2016 (FA: 2017),23,3,"$1,535,000","$511,667"
75,Aaron Burks,2014-2016 (FA: 2017),0,3,"$1,535,000","$511,667"
75,Eric Ward,2014-2016 (FA: 2017),23,3,"$1,535,000","$511,667"
80,Jeremy Butler,2014-2016 (FA: 2017),23,3,"$1,534,000","$511,333"
80,Kevin Smith,2014-2016 (FA: 2017),22,3,"$1,534,000","$511,333"
80,Alex Neutz,2014-2016 (FA: 2017),-,3,"$1,534,000","$511,333"
80,Jace Davis,2014-2016 (FA: 2017),22,3,"$1,534,000","$511,333"
84,Chris Boyd,2014-2016 (FA: 2017),22,3,"$1,533,500","$511,167"
85,Greg Hardin,2014-2016 (FA: 2017),23,3,"$1,533,000","$511,000"
86,Andrew Peacock,2014-2016 (FA: 2017),23,3,"$1,532,500","$510,833"
87,Rantavious Wooten,2014-2016 (FA: 2017),0,3,"$1,532,000","$510,667"
87,Julian Jones,2014-2016 (FA: 2017),24,3,"$1,532,000","$510,667"
87,Tramaine Thompson,2014-2016 (FA: 2017),23,3,"$1,532,000","$510,667"
87,Geraldo Boldewijn,2014-2016 (FA: 2017),22,3,"$1,532,000","$510,667"
87,Freddie Martino,2014-2016 (FA: 2017),22,3,"$1,532,000","$510,667"
92,Corey Washington,2014-2016 (FA: 2017),22,3,"$1,531,500","$510,500"
92,Bernard Reedy,2014-2016 (FA: 2017),22,3,"$1,531,500","$510,500"
92,Erik Lora,2014-2016 (FA: 2017),23,3,"$1,531,500","$510,500"
95,Donte Foster,2014-2016 (FA: 2017),23,3,"$1,531,000","$510,333"
95,Jemaine Sherman,2014-2016 (FA: 2017),0,3,"$1,531,000","$510,333"
97,Kelsey Pope,2014-2016 (FA: 2017),0,3,"$1,530,500","$510,167"
98,Tim Smith,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
98,Steve Hull,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
98,Brelan Chancellor,2014-2016 (FA: 2017),21,3,"$1,530,000","$510,000"
98,Weston Dressler,2014-2016 (FA: 2017),28,3,"$1,530,000","$510,000"
98,Kadron Boone,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
98,Nathan Slaughter,2014-2016 (FA: 2017),21,3,"$1,530,000","$510,000"
98,Javontee Herndon,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
98,Kevin Smith,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
98,Chandler Jones,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
98,Kenny Shaw,2014-2016 (FA: 2017),0,3,"$1,530,000","$510,000"
98,Taylor Gabriel,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
98,Isaiah Burse,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
98,Greg Moore,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
98,Brandon Coleman,2014-2017 (FA: 2018),21,3,"$1,530,000","$510,000"
98,Seantavius Jones,2014-2016 (FA: 2017),21,3,"$1,530,000","$510,000"
98,Mike Davis,2014-2016 (FA: 2017),21,3,"$1,530,000","$510,000"
98,D.J. Coles,2014-2016 (FA: 2017),0,3,"$1,530,000","$510,000"
98,Quron Pratt,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
98,Torrence Allen,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
98,Micah Hatfield,2014-2016 (FA: 2017),24,3,"$1,530,000","$510,000"
98,Avery Cunningham,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
98,Tony Hurd Jr.,2014-2016 (FA: 2017),0,3,"$1,530,000","$510,000"
98,Jaz Reynolds,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
98,Derel Walker,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
98,Rashad Lawrence,2014-2016 (FA: 2017),21,3,"$1,530,000","$510,000"
98,Lee Doss,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
98,Kofi Hughes,2014-2016 (FA: 2017),21,3,"$1,530,000","$510,000"
98,Julian Horton,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
98,Caleb Holley,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
98,Quinton Payton,2014-2016 (FA: 2017),24,3,"$1,530,000","$510,000"
98,Kevin Ozier,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
98,Wilson Van Hooser,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
98,Reese Wiggins,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
98,Diontae Spencer,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
98,Jeremy Johnson,2014-2016 (FA: 2017),0,3,"$1,530,000","$510,000"
98,Gerald Ford,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
98,Tyler McDonald,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
98,Morrell Presley,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
136,Rico Richardson,2014-2016 (FA: 2017),22,3,"$1,515,000","$505,000"
271,De'Andre Presley,2014-2015 (FA: 2016),24,1,"$503,500","$503,500"
272,Kamar Aiken,2014-2014 (FA: 2015),24,1,"$495,000","$495,000"
272,Armon Binns,2014-2014 (FA: 2015),24,1,"$495,000","$495,000"
272,David Gilreath,2014-2014 (FA: 2015),25,1,"$495,000","$495,000"
272,Chris Hogan,2014-2014 (FA: 2015),26,1,"$495,000","$495,000"
272,Tori Gurley,2014-2014 (FA: 2015),26,1,"$495,000","$495,000"
272,Kerry Taylor,2014-2014 (FA: 2015),25,1,"$495,000","$495,000"
272,Toney Clemons,2014-2014 (FA: 2015),25,1,"$495,000","$495,000"
272,Brian Tyms,2014-2014 (FA: 2015),25,1,"$495,000","$495,000"
272,Nathan Palmer,2014-2014 (FA: 2015),24,1,"$495,000","$495,000"
272,Michael Campbell,2014-2014 (FA: 2015),24,1,"$495,000","$495,000"
272,Joseph Morgan,2014-2014 (FA: 2015),25,1,"$495,000","$495,000"
272,Mike Brown,2014-2014 (FA: 2015),25,1,"$495,000","$495,000"
272,Darius Johnson,2014-2014 (FA: 2015),21,1,"$495,000","$495,000"
272,Justin Veltung,2014-2014 (FA: 2015),23,1,"$495,000","$495,000"
173,Dontrelle Inman,2014-2015 (FA: 2016),24,2,"$945,000","$472,500"
174,Chris Matthews,2014-2015 (FA: 2016),24,2,"$940,000","$470,000"
175,Greg Orton,2014-2014 (FA: 2015),27,2,"$930,000","$465,000"
175,Marcus Harris,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
175,Terrence Toliver,2014-2015 (FA: 2016),25,2,"$930,000","$465,000"
175,Andy Tanner,2014-2015 (FA: 2016),25,2,"$930,000","$465,000"
175,Tommy Streeter,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
175,Chris Summers,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
175,Gerell Robinson,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
175,Raymond Webber,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
175,Jabin Sambrano,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
175,Jabin Sambrano,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
175,Tim Benford,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
175,Phil Bates,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
175,Kamar Jorden,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
175,Dwight Jones,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
175,Lamont Bryant,2014-2015 (FA: 2016),26,2,"$930,000","$465,000"
175,Josh Boyce,2014-2015 (FA: 2016),22,2,"$930,000","$465,000"
175,Corey Fuller,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
175,Kevin Dorsey,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
175,Josh Lenz,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
175,Brandon Kaufman,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
175,Dan Buckner,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
175,Onterio McCalebb,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
175,Cody Wilson,2014-2015 (FA: 2016),22,2,"$930,000","$465,000"
175,Cody Wilson,2014-2015 (FA: 2016),22,2,"$930,000","$465,000"
175,Uzoma Nwachukwu,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
175,Tobais Palmer,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
175,Sam McGuffie,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
175,Frankie Hammond,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
175,Chad Bumphis,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
175,Conner Vernon,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
175,Reggie Dunn,2014-2015 (FA: 2016),25,2,"$930,000","$465,000"
175,Reggie Dunn,2014-2015 (FA: 2016),25,2,"$930,000","$465,000"
175,Chuck Jacobs,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
175,Rashad Ross,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
175,Dominique Croom,2014-2015 (FA: 2016),22,2,"$930,000","$465,000"
175,Rico Richardson,2014-2015 (FA: 2016),22,2,"$930,000","$465,000"
175,Adam Thielen,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
175,Will Murphy,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
175,Emory Blake,2014-2015 (FA: 2016),22,2,"$930,000","$465,000"
175,Charles Hawkins,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
175,Arceto Clark,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
175,Alex Gillett,2014-2015 (FA: 2016),22,2,"$930,000","$465,000"
175,Carlin Isles,2014-2015 (FA: 2016),24,2,"$930,000","$465,000"
175,Fred Williams,2014-2015 (FA: 2016),25,2,"$930,000","$465,000"
175,Jalen Saunders,2014-2015 (FA: 2016),21,2,"$930,000","$465,000"
175,Solomon Patton,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
175,Isaiah Williams,2014-2015 (FA: 2016),26,2,"$930,000","$465,000"
286,Brenton Bersin,2014-2014 (FA: 2015),23,1,"$429,500","$429,500"
145,Jerry Rice Jr.,2014-2016 (FA: 2017),22,3,"$1,263,000","$421,000"
287,Gerrard Sheppard,2014-2014 (FA: 2015),23,1,"$420,000","$420,000"
287,Greg Herd,2014-2014 (FA: 2015),23,1,"$420,000","$420,000"
287,Andy Cruse,2014-2014 (FA: 2015),23,1,"$420,000","$420,000"
287,Tobais Palmer,2014-2014 (FA: 2015),24,1,"$420,000","$420,000"
287,Travis Harvey,2014-2014 (FA: 2015),23,1,"$420,000","$420,000"
287,Michael Rios,2014-2014 (FA: 2015),0,1,"$420,000","$420,000"
287,Rahsaan Vaughn,2014-2014 (FA: 2015),23,1,"$420,000","$420,000"
287,Tyrone Walker,2014-2014 (FA: 2015),23,1,"$420,000","$420,000"
287,Willie Carter,2014-2014 (FA: 2015),23,1,"$420,000","$420,000"
287,Greg Wilson,2014-2014 (FA: 2015),23,1,"$420,000","$420,000"
287,Terrence Miller,2014-2014 (FA: 2015),21,1,"$420,000","$420,000"
287,Kofi Hughes,2014-2014 (FA: 2015),21,1,"$420,000","$420,000"
287,Danny Coale,2014-2014 (FA: 2015),25,1,"$420,000","$420,000"
287,Gerell Robinson,2014-2014 (FA: 2015),24,1,"$420,000","$420,000"
287,Raymond Webber,2014-2014 (FA: 2015),25,1,"$420,000","$420,000"
287,Jared Green,2014-2014 (FA: 2015),24,1,"$420,000","$420,000"
287,Michael Willie,2014-2014 (FA: 2015),24,1,"$420,000","$420,000"
287,Dale Moss,2014-2014 (FA: 2015),25,1,"$420,000","$420,000"
287,Jerrell Jackson,2014-2014 (FA: 2015),23,1,"$420,000","$420,000"
287,Kashif Moore,2014-2014 (FA: 2015),25,1,"$420,000","$420,000"
287,James Shaw,2014-2014 (FA: 2015),25,1,"$420,000","$420,000"
287,Justin Brown,2014-2014 (FA: 2015),22,1,"$420,000","$420,000"
287,Mark Harrison,2014-2014 (FA: 2015),23,1,"$420,000","$420,000"
287,Lanear Sampson,2014-2014 (FA: 2015),23,1,"$420,000","$420,000"
287,Jasper Collins,2014-2014 (FA: 2015),22,1,"$420,000","$420,000"
287,T.J. Moe,2014-2014 (FA: 2015),23,1,"$420,000","$420,000"
