rank,player-name,year signed,age,year 2,value,average/year
202,Lance Moore,2015-2015 (FA: 2016),31,1,"$1,050,000","$1,050,000"
203,Nate Washington,2015-2015 (FA: 2016),31,1,"$1,000,000","$1,000,000"
203,Leonard Hankerson,2015-2015 (FA: 2016),26,1,"$1,000,000","$1,000,000"
203,Damaris Johnson,2015-2015 (FA: 2016),25,1,"$1,000,000","$1,000,000"
206,Joshua Cribbs,2015-2015 (FA: 2016),31,1,"$970,000","$970,000"
206,Wes Welker,2015-2015 (FA: 2016),34,1,"$970,000","$970,000"
49,Marlon Moore,2015-2017 (FA: 2018),27,3,"$2,850,000","$950,000"
251,Jason Avant,2015-2015 (FA: 2016),31,1,"$950,000","$950,000"
251,James Jones,2015-2015 (FA: 2016),31,1,"$950,000","$950,000"
253,Josh Morgan,2015-2015 (FA: 2016),29,1,"$870,000","$870,000"
253,James Jones,2015-2015 (FA: 2016),31,1,"$870,000","$870,000"
75,Jerome Simpson,2015-2016 (FA: 2017),29,2,"$1,730,000","$865,000"
43,Tyler Lockett,2015-2018 (FA: 2019),22,4,"$3,318,751","$829,688"
255,Brandon Tate,2015-2015 (FA: 2016),27,1,"$825,000","$825,000"
255,Darrius Heyward-Bey,2015-2015 (FA: 2016),28,1,"$825,000","$825,000"
255,Brandon Gibson,2015-2015 (FA: 2016),27,1,"$825,000","$825,000"
255,Seyi Ajirotutu,2015-2015 (FA: 2016),27,1,"$825,000","$825,000"
255,Kevin Ogletree,2015-2015 (FA: 2016),27,1,"$825,000","$825,000"
255,Denarius Moore,2015-2015 (FA: 2016),26,1,"$825,000","$825,000"
44,Jaelen Strong,2015-2018 (FA: 2019),21,4,"$3,281,346","$820,337"
46,Chris Conley,2015-2018 (FA: 2019),22,4,"$3,123,684","$780,921"
261,Austin Pettis,2015-2015 (FA: 2016),26,1,"$745,000","$745,000"
261,Kris Durham,2015-2015 (FA: 2016),27,1,"$745,000","$745,000"
261,Greg Salas,2015-2015 (FA: 2016),26,1,"$745,000","$745,000"
261,Damian Williams,2015-2015 (FA: 2016),26,1,"$745,000","$745,000"
261,Hakeem Nicks,2015-2015 (FA: 2016),26,1,"$745,000","$745,000"
261,Kyle Williams,2015-2015 (FA: 2016),26,1,"$745,000","$745,000"
261,David Nelson,2015-2015 (FA: 2016),28,1,"$745,000","$745,000"
47,Ty Montgomery,2015-2018 (FA: 2019),22,4,"$2,948,795","$737,199"
48,Sammie Coates,2015-2018 (FA: 2019),22,4,"$2,911,515","$727,879"
184,Bryan Walters,2015-2016 (FA: 2017),27,2,"$1,445,000","$722,500"
185,Bryan Walters,2015-2016 (FA: 2017),27,2,"$1,420,000","$710,000"
185,Damaris Johnson,2015-2016 (FA: 2017),25,2,"$1,420,000","$710,000"
50,Jamison Crowder,2015-2018 (FA: 2019),21,4,"$2,825,624","$706,406"
51,Justin Hardy,2015-2018 (FA: 2019),23,4,"$2,820,821","$705,205"
268,Jarrett Boykin,2015-2015 (FA: 2016),25,1,"$700,000","$700,000"
52,Vince Mayle,2015-2017 (FA: 2018),23,4,"$2,763,152","$690,788"
73,Rodney Smith,2015-2017 (FA: 2018),24,3,"$2,035,000","$678,333"
269,Jacoby Ford,2015-2015 (FA: 2016),27,1,"$660,000","$660,000"
269,Tom Nelson,2015-2015 (FA: 2016),28,1,"$660,000","$660,000"
269,Vincent Brown,2015-2015 (FA: 2016),26,1,"$660,000","$660,000"
269,Denarius Moore,2015-2015 (FA: 2016),26,1,"$660,000","$660,000"
269,Ryan Whalen,2015-2015 (FA: 2016),26,1,"$660,000","$660,000"
269,Aldrick Robinson,2015-2015 (FA: 2016),26,1,"$660,000","$660,000"
269,Terrelle Pryor,2015-2015 (FA: 2016),25,1,"$660,000","$660,000"
269,Terrelle Pryor,2015-2015 (FA: 2016),25,1,"$660,000","$660,000"
269,Clyde Gates,2015-2015 (FA: 2016),28,1,"$660,000","$660,000"
269,Ricardo Lockette,2015-2015 (FA: 2016),28,1,"$660,000","$660,000"
269,Jeremy Ross,2015-2015 (FA: 2016),26,1,"$660,000","$660,000"
269,Marcus Thigpen,2015-2015 (FA: 2016),28,1,"$660,000","$660,000"
269,A.J.  Jenkins,2015-2015 (FA: 2016),25,1,"$660,000","$660,000"
269,T.J. Graham,2015-2015 (FA: 2016),25,1,"$660,000","$660,000"
269,Jeff Maehl,2015-2015 (FA: 2016),25,1,"$660,000","$660,000"
269,Deonte Thompson,2015-2015 (FA: 2016),25,1,"$660,000","$660,000"
53,DeAndre Smelter,2015-2018 (FA: 2019),23,4,"$2,625,692","$656,423"
188,Nick Williams,2015-2017 (FA: 2018),24,2,"$1,290,000","$645,000"
54,Rashad Greene,2015-2018 (FA: 2019),22,4,"$2,523,814","$630,954"
189,Arrelious Benn,2015-2016 (FA: 2017),26,2,"$1,260,000","$630,000"
189,Carlton Mitchell,2015-2016 (FA: 2017),27,2,"$1,260,000","$630,000"
189,Juron Criner,2015-2016 (FA: 2017),25,2,"$1,260,000","$630,000"
189,Da'Rick Rogers,2015-2016 (FA: 2017),23,2,"$1,260,000","$630,000"
55,Stefon Diggs,2015-2018 (FA: 2019),21,4,"$2,507,713","$626,928"
56,J.J. Nelson,2015-2018 (FA: 2019),23,4,"$2,489,800","$622,450"
57,Kenny Bell,2015-2018 (FA: 2019),23,4,"$2,484,836","$621,209"
58,Keith Mumphery,2015-2018 (FA: 2019),22,4,"$2,446,254","$611,564"
59,Kaelin Clay,2015-2018 (FA: 2019),23,4,"$2,410,477","$602,619"
60,Geremy Davis,2015-2018 (FA: 2019),23,4,"$2,407,082","$601,771"
61,Evan Spencer,2015-2018 (FA: 2019),21,4,"$2,406,576","$601,644"
74,Walter Powell,2015-2017 (FA: 2018),23,3,"$1,800,000","$600,000"
285,Nick Toon,2015-2016 (FA: 2017),26,1,"$600,000","$600,000"
285,Brenton Bersin,2015-2015 (FA: 2016),24,1,"$600,000","$600,000"
285,Brian Tyms,2015-2015 (FA: 2016),26,1,"$600,000","$600,000"
285,Joseph Morgan,2015-2015 (FA: 2016),27,1,"$600,000","$600,000"
62,Bud Sasser,2015-2018 (FA: 2019),0,4,"$2,393,737","$598,434"
289,Stephen Hill,2015-2015 (FA: 2016),23,1,"$594,500","$594,500"
63,Da'Ron Brown,2015-2018 (FA: 2019),23,4,"$2,375,056","$593,764"
64,Andre Debose,2015-2018 (FA: 2019),24,4,"$2,357,013","$589,253"
67,Dezmin Lewis,2015-2018 (FA: 2019),22,4,"$2,346,529","$586,632"
290,Kamar Aiken,2015-2015 (FA: 2016),25,1,"$585,000","$585,000"
290,Kevin Cone,2015-2015 (FA: 2016),26,1,"$585,000","$585,000"
290,Chris Hogan,2015-2015 (FA: 2016),27,1,"$585,000","$585,000"
290,Michael Preston,2015-2015 (FA: 2016),25,1,"$585,000","$585,000"
290,Junior Hemingway,2015-2015 (FA: 2016),26,1,"$585,000","$585,000"
290,Laron Byrd,2015-2015 (FA: 2016),25,1,"$585,000","$585,000"
290,Saalim Hakim,2015-2015 (FA: 2016),24,1,"$585,000","$585,000"
290,Joseph Morgan,2015-2015 (FA: 2016),27,1,"$585,000","$585,000"
290,Mike Brown,2015-2015 (FA: 2016),25,1,"$585,000","$585,000"
290,Kenbrell Thompkins,2015-2015 (FA: 2016),26,1,"$585,000","$585,000"
68,Mario Alford,2015-2018 (FA: 2019),23,4,"$2,339,104","$584,776"
69,Tre McBride,2015-2018 (FA: 2019),22,4,"$2,335,433","$583,858"
193,Armon Binns,2015-2016 (FA: 2017),25,2,"$1,110,000","$555,000"
193,Lance Lewis,2015-2016 (FA: 2017),26,2,"$1,110,000","$555,000"
193,Frankie Hammond,2015-2016 (FA: 2017),24,2,"$1,110,000","$555,000"
196,Devon Wylie,2015-2016 (FA: 2017),26,2,"$1,100,000","$550,000"
196,Phil Bates,2015-2016 (FA: 2017),25,2,"$1,100,000","$550,000"
196,Ryan Spadola,2015-2016 (FA: 2017),23,2,"$1,100,000","$550,000"
196,Skye Dawson,2015-2016 (FA: 2017),24,2,"$1,100,000","$550,000"
196,Julian Talley,2015-2016 (FA: 2017),25,2,"$1,100,000","$550,000"
196,Freddie Martino,2015-2016 (FA: 2017),23,2,"$1,100,000","$550,000"
76,George Farmer,2015-2017 (FA: 2018),21,3,"$1,590,000","$530,000"
76,Chris Harper,2015-2017 (FA: 2018),21,3,"$1,590,000","$530,000"
78,Vernon Johnson,2015-2017 (FA: 2018),23,3,"$1,585,000","$528,333"
78,Donatella Luckett,2015-2017 (FA: 2018),24,3,"$1,585,000","$528,333"
78,DaVaris Daniels,2015-2017 (FA: 2018),22,3,"$1,585,000","$528,333"
78,Lucky Whitehead,2015-2017 (FA: 2018),22,3,"$1,585,000","$528,333"
78,Issac Blakeney,2015-2017 (FA: 2018),22,3,"$1,585,000","$528,333"
83,Rannell Hall,2015-2017 (FA: 2018),23,3,"$1,584,000","$528,000"
83,Jaxon Shipley,2015-2017 (FA: 2018),22,3,"$1,584,000","$528,000"
85,Jordan Leslie,2015-2017 (FA: 2018),23,3,"$1,583,000","$527,667"
86,Jordan Taylor,2015-2017 (FA: 2018),23,3,"$1,582,500","$527,500"
86,Josh Harper,2015-2017 (FA: 2018),23,3,"$1,582,500","$527,500"
86,Titus Davis,2015-2017 (FA: 2018),22,3,"$1,582,500","$527,500"
86,Deandre Carter,2015-2017 (FA: 2018),22,3,"$1,582,500","$527,500"
86,Antwan Goodley,2015-2017 (FA: 2018),23,3,"$1,582,500","$527,500"
86,Gavin Lutman,2015-2017 (FA: 2018),24,3,"$1,582,500","$527,500"
92,Devante Davis,2015-2017 (FA: 2018),0,3,"$1,582,000","$527,333"
92,DeAndrew White,2015-2017 (FA: 2018),23,3,"$1,582,000","$527,333"
94,Bradley Marquez,2015-2017 (FA: 2018),22,3,"$1,581,500","$527,167"
94,Christion Jones,2015-2017 (FA: 2018),22,3,"$1,581,500","$527,167"
96,Dres Anderson,2015-2017 (FA: 2018),22,3,"$1,581,000","$527,000"
96,Andre Davis,2015-2017 (FA: 2018),21,3,"$1,581,000","$527,000"
96,John Harris,2015-2017 (FA: 2018),0,3,"$1,581,000","$527,000"
96,Cameron Meredith,2015-2017 (FA: 2018),22,3,"$1,581,000","$527,000"
100,R.J. Harris,2015-2017 (FA: 2018),22,3,"$1,580,400","$526,800"
101,Josh Crockett,2015-2017 (FA: 2018),20,3,"$1,580,000","$526,667"
101,Ricky Collins,2015-2017 (FA: 2018),0,3,"$1,580,000","$526,667"
101,Adrian Coxson,2015-2017 (FA: 2018),22,3,"$1,580,000","$526,667"
101,Quan Bray,2015-2017 (FA: 2018),22,3,"$1,580,000","$526,667"
101,Kenny Cook,2015-2017 (FA: 2018),22,3,"$1,580,000","$526,667"
101,Levi Norwood,2015-2017 (FA: 2018),22,3,"$1,580,000","$526,667"
101,Jake Kumerow,2015-2017 (FA: 2018),23,3,"$1,580,000","$526,667"
101,Nick Harwell,2015-2017 (FA: 2018),24,3,"$1,580,000","$526,667"
101,Eli Rogers,2015-2017 (FA: 2018),22,3,"$1,580,000","$526,667"
101,Jimmie Hunt,2015-2017 (FA: 2018),24,3,"$1,580,000","$526,667"
101,Damiere Byrd,2015-2017 (FA: 2018),22,3,"$1,580,000","$526,667"
112,Tyler Murphy,2015-2017 (FA: 2018),23,3,"$1,579,500","$526,500"
113,Javess Blue,2015-2017 (FA: 2018),22,3,"$1,579,000","$526,333"
114,Tyrell Williams,2015-2017 (FA: 2018),23,3,"$1,578,500","$526,167"
114,Marquez Clark,2015-2017 (FA: 2018),23,3,"$1,578,500","$526,167"
116,Andrew Turzilli,2015-2017 (FA: 2018),23,3,"$1,578,000","$526,000"
116,Darius Davis,2015-2017 (FA: 2018),0,3,"$1,578,000","$526,000"
116,Deon Long,2015-2017 (FA: 2018),23,3,"$1,578,000","$526,000"
116,Nigel King,2015-2017 (FA: 2018),22,3,"$1,578,000","$526,000"
116,Chandler Worthy,2015-2017 (FA: 2018),21,3,"$1,578,000","$526,000"
116,Larry Pinkard,2015-2017 (FA: 2018),23,3,"$1,578,000","$526,000"
122,Matt Miller,2015-2017 (FA: 2018),0,3,"$1,577,500","$525,833"
122,DiAndre Campbell,2015-2017 (FA: 2018),0,3,"$1,577,500","$525,833"
122,Cam Worthy,2015-2017 (FA: 2018),23,3,"$1,577,500","$525,833"
122,Tony Jones,2015-2017 (FA: 2018),23,3,"$1,577,500","$525,833"
126,Ezell Ruffin,2015-2017 (FA: 2018),23,3,"$1,577,000","$525,667"
126,Shane Wynn,2015-2017 (FA: 2018),22,3,"$1,577,000","$525,667"
126,Deontay Greenberry,2015-2017 (FA: 2018),21,3,"$1,577,000","$525,667"
129,Damarr Aultman,2015-2017 (FA: 2018),23,3,"$1,576,500","$525,500"
129,Demetrious Wilson,2015-2017 (FA: 2018),0,3,"$1,576,500","$525,500"
131,Tyler Slavin,2015-2017 (FA: 2018),23,3,"$1,576,000","$525,333"
131,Tyler Rutenbeck,2015-2017 (FA: 2018),23,3,"$1,576,000","$525,333"
131,Josh Reese,2015-2017 (FA: 2018),0,3,"$1,576,000","$525,333"
131,Joshua Stangby,2015-2017 (FA: 2018),0,3,"$1,576,000","$525,333"
131,Reggie Bell,2015-2017 (FA: 2018),23,3,"$1,576,000","$525,333"
131,Isiah Ferguson,2015-2017 (FA: 2018),24,3,"$1,576,000","$525,333"
137,Damond Powell,2015-2017 (FA: 2018),22,3,"$1,575,500","$525,167"
138,David Porter,2015-2017 (FA: 2018),0,3,"$1,575,000","$525,000"
138,Kyle Prater,2015-2017 (FA: 2018),22,3,"$1,575,000","$525,000"
138,Zach D’Orazio,2015-2017 (FA: 2018),0,3,"$1,575,000","$525,000"
138,Jonathon Rumph,2015-2017 (FA: 2018),23,3,"$1,575,000","$525,000"
138,Mario Hull,2015-2017 (FA: 2018),22,3,"$1,575,000","$525,000"
138,Ify Umodu,2015-2017 (FA: 2018),22,3,"$1,575,000","$525,000"
138,A.J. Cruz,2015-2017 (FA: 2018),0,3,"$1,575,000","$525,000"
138,Deshon Foxx,2015-2017 (FA: 2018),22,3,"$1,575,000","$525,000"
138,Kai De La Cruz,2015-2017 (FA: 2018),0,3,"$1,575,000","$525,000"
138,Avius Capers,2015-2017 (FA: 2018),0,3,"$1,575,000","$525,000"
138,Derrick Johnson,2015-2017 (FA: 2018),24,3,"$1,575,000","$525,000"
138,Jarrod West,2015-2017 (FA: 2018),0,3,"$1,575,000","$525,000"
138,Ed Williams,2015-2017 (FA: 2018),0,3,"$1,575,000","$525,000"
138,Michael Johnson,2015-2017 (FA: 2018),23,3,"$1,575,000","$525,000"
138,Arthur Williams,2015-2017 (FA: 2018),23,3,"$1,575,000","$525,000"
138,Kenzel Doe,2015-2017 (FA: 2018),0,3,"$1,575,000","$525,000"
138,Adam Drake,2015-2017 (FA: 2018),0,3,"$1,575,000","$525,000"
138,Tebucky Jones,2015-2017 (FA: 2018),22,3,"$1,575,000","$525,000"
138,Jeret Smith,2015-2017 (FA: 2018),0,3,"$1,575,000","$525,000"
138,Michael Bennett,2015-2017 (FA: 2018),0,3,"$1,575,000","$525,000"
138,James Butler,2015-2017 (FA: 2018),23,3,"$1,575,000","$525,000"
138,Trent Steelman,2015-2017 (FA: 2018),0,3,"$1,575,000","$525,000"
138,Duron Carter,2015-2017 (FA: 2018),23,3,"$1,575,000","$525,000"
138,Will Murphy,2015-2017 (FA: 2018),24,3,"$1,575,000","$525,000"
138,Jared Abbrederis,2015-2017 (FA: 2018),24,3,"$1,575,000","$525,000"
138,Quincy Enunwa,2015-2017 (FA: 2018),22,3,"$1,575,000","$525,000"
138,Jonathan Krause,2015-2017 (FA: 2018),22,3,"$1,575,000","$525,000"
138,Quron Pratt,2015-2017 (FA: 2018),23,3,"$1,575,000","$525,000"
138,Douglas McNeil,2015-2017 (FA: 2018),28,3,"$1,575,000","$525,000"
138,Corbin Louks,2015-2017 (FA: 2018),25,3,"$1,575,000","$525,000"
138,Braylon Bell,2015-2017 (FA: 2018),28,3,"$1,575,000","$525,000"
138,Vince Mayle,2015-2017 (FA: 2018),23,3,"$1,575,000","$525,000"
138,Dezmin Lewis,2015-2017 (FA: 2018),22,3,"$1,575,000","$525,000"
138,Rasheed Bailey,2015-2017 (FA: 2018),21,3,"$1,575,000","$525,000"
138,Tyrell Williams,2015-2017 (FA: 2018),22,3,"$1,575,000","$525,000"
138,Malcome Kennedy,2015-2017 (FA: 2018),0,3,"$1,575,000","$525,000"
138,Adam Humphries,2015-2017 (FA: 2018),21,3,"$1,575,000","$525,000"
138,Trevor Harman,2015-2017 (FA: 2018),23,3,"$1,575,000","$525,000"
138,Milton Williams,2015-2017 (FA: 2018),21,3,"$1,575,000","$525,000"
138,Kasey Closs,2015-2017 (FA: 2018),23,3,"$1,575,000","$525,000"
138,Austin Willis,2015-2017 (FA: 2018),23,3,"$1,575,000","$525,000"
138,Jarred Haggins,2015-2017 (FA: 2018),23,3,"$1,575,000","$525,000"
138,Paul Browning,2015-2017 (FA: 2018),22,3,"$1,575,000","$525,000"
138,Isaac Fruechte,2015-2017 (FA: 2018),24,3,"$1,575,000","$525,000"
138,Daniel Rodriguez,2015-2017 (FA: 2018),27,3,"$1,575,000","$525,000"
300,Josh Boyce,2015-2015 (FA: 2016),24,1,"$525,000","$525,000"
301,Myles White,2015-2015 (FA: 2016),24,1,"$510,000","$510,000"
301,Greg Jenkins,2015-2015 (FA: 2016),25,1,"$510,000","$510,000"
301,Chris Matthews,2015-2015 (FA: 2016),25,1,"$510,000","$510,000"
301,Jeremy Butler,2015-2015 (FA: 2016),23,1,"$510,000","$510,000"
301,Isaiah Burse,2015-2015 (FA: 2016),23,1,"$510,000","$510,000"
301,Seantavius Jones,2015-2015 (FA: 2016),23,1,"$510,000","$510,000"
301,Kerry Taylor,2015-2015 (FA: 2016),25,1,"$510,000","$510,000"
301,Tommy Streeter,2015-2015 (FA: 2016),25,1,"$510,000","$510,000"
301,Nathan Palmer,2015-2015 (FA: 2016),25,1,"$510,000","$510,000"
301,Lance Lewis,2015-2015 (FA: 2016),26,1,"$510,000","$510,000"
301,Justin Brown,2015-2015 (FA: 2016),23,1,"$510,000","$510,000"
301,Kevin Dorsey,2015-2015 (FA: 2016),25,1,"$510,000","$510,000"
208,Rashad Lawrence,2015-2016 (FA: 2017),22,2,"$960,000","$480,000"
208,Caleb Holley,2015-2016 (FA: 2017),24,2,"$960,000","$480,000"
208,Chris Boyd,2015-2016 (FA: 2017),23,2,"$960,000","$480,000"
208,John Chiles,2015-2016 (FA: 2017),26,2,"$960,000","$480,000"
208,Evan Spencer,2015-2016 (FA: 2017),21,2,"$960,000","$480,000"
208,Tre McBride,2015-2017 (FA: 2018),22,2,"$960,000","$480,000"
208,Josh Crockett,2015-2016 (FA: 2017),19,2,"$960,000","$480,000"
208,Rannell Hall,2015-2018 (FA: 2019),23,2,"$960,000","$480,000"
208,Quan Bray,2015-2017 (FA: 2018),21,2,"$960,000","$480,000"
208,Chris Harper,2015-2016 (FA: 2017),21,2,"$960,000","$480,000"
208,Donteea Dye,2015-2017 (FA: 2018),21,2,"$960,000","$480,000"
208,Adam Humphries,2015-2016 (FA: 2017),21,2,"$960,000","$480,000"
208,Andrew Turzilli,2015-2016 (FA: 2017),23,2,"$960,000","$480,000"
208,Tyler Rutenbeck,2015-2016 (FA: 2017),23,2,"$960,000","$480,000"
208,Ben Edwards,2015-2016 (FA: 2017),22,2,"$960,000","$480,000"
208,David Porter,2015-2016 (FA: 2017),0,2,"$960,000","$480,000"
208,Kasen Williams,2015-2016 (FA: 2017),22,2,"$960,000","$480,000"
208,Cobi Hamilton,2015-2016 (FA: 2017),24,2,"$960,000","$480,000"
208,Josh Lenz,2015-2016 (FA: 2017),24,2,"$960,000","$480,000"
208,Onterio McCalebb,2015-2016 (FA: 2017),25,2,"$960,000","$480,000"
208,Uzoma Nwachukwu,2015-2016 (FA: 2017),24,2,"$960,000","$480,000"
208,Tobais Palmer,2015-2016 (FA: 2017),24,2,"$960,000","$480,000"
208,Reggie Dunn,2015-2016 (FA: 2017),26,2,"$960,000","$480,000"
208,Rashad Ross,2015-2016 (FA: 2017),24,2,"$960,000","$480,000"
208,Emory Blake,2015-2016 (FA: 2017),23,2,"$960,000","$480,000"
208,Fred Williams,2015-2016 (FA: 2017),26,2,"$960,000","$480,000"
208,Tevin Reese,2015-2016 (FA: 2017),24,2,"$960,000","$480,000"
208,Kadron Boone,2015-2016 (FA: 2017),23,2,"$960,000","$480,000"
208,Nathan Slaughter,2015-2016 (FA: 2017),22,2,"$960,000","$480,000"
208,Javontee Herndon,2015-2017 (FA: 2018),23,2,"$960,000","$480,000"
208,Andrew Peacock,2015-2016 (FA: 2017),23,2,"$960,000","$480,000"
208,Kevin Smith,2015-2016 (FA: 2017),23,2,"$960,000","$480,000"
208,Bernard Reedy,2015-2016 (FA: 2017),23,2,"$960,000","$480,000"
208,Willie Snead,2015-2016 (FA: 2017),22,2,"$960,000","$480,000"
208,Chandler Jones,2015-2016 (FA: 2017),23,2,"$960,000","$480,000"
208,Jace Davis,2015-2016 (FA: 2017),23,2,"$960,000","$480,000"
208,Travis Labhart,2015-2016 (FA: 2017),23,2,"$960,000","$480,000"
208,Tony Washington,2015-2017 (FA: 2018),24,2,"$960,000","$480,000"
208,Ryan Lankford,2015-2016 (FA: 2017),23,2,"$960,000","$480,000"
208,Kain Colter,2015-2016 (FA: 2017),22,2,"$960,000","$480,000"
208,Donte Foster,2015-2016 (FA: 2017),24,2,"$960,000","$480,000"
208,Torrence Allen,2015-2016 (FA: 2017),23,2,"$960,000","$480,000"
208,Eric Ward,2015-2016 (FA: 2017),24,2,"$960,000","$480,000"
313,Jonathan Krause,2015-2015 (FA: 2016),22,1,"$445,000","$445,000"
314,Jeremy Kelley,2015-2015 (FA: 2016),26,1,"$435,000","$435,000"
314,Travis Harvey,2015-2015 (FA: 2016),24,1,"$435,000","$435,000"
314,Matt Hazel,2015-2015 (FA: 2016),22,1,"$435,000","$435,000"
314,Jeremy Gallon,2015-2015 (FA: 2016),24,1,"$435,000","$435,000"
314,L'Damian Washington,2015-2015 (FA: 2016),23,1,"$435,000","$435,000"
314,Bennie Fowler,2015-2015 (FA: 2016),23,1,"$435,000","$435,000"
314,Erik Lora,2015-2015 (FA: 2016),24,1,"$435,000","$435,000"
314,Tyler McDonald,2015-2015 (FA: 2016),23,1,"$435,000","$435,000"
314,Brelan Chancellor,2015-2015 (FA: 2016),22,1,"$435,000","$435,000"
314,Seth Roberts,2015-2015 (FA: 2016),23,1,"$435,000","$435,000"
314,Corbin Louks,2015-2015 (FA: 2016),26,1,"$435,000","$435,000"
314,Kaelin Clay,2015-2015 (FA: 2016),22,1,"$435,000","$435,000"
314,Nigel King,2015-2015 (FA: 2016),22,1,"$435,000","$435,000"
314,Chandler Worthy,2015-2015 (FA: 2016),21,1,"$435,000","$435,000"
314,Tyler Murphy,2015-2015 (FA: 2016),22,1,"$435,000","$435,000"
314,Deontay Greenberry,2015-2015 (FA: 2016),21,1,"$435,000","$435,000"
314,Josh Reese,2015-2015 (FA: 2016),0,1,"$435,000","$435,000"
314,Austin Willis,2015-2015 (FA: 2016),22,1,"$435,000","$435,000"
314,Darius Jennings,2015-2015 (FA: 2016),22,1,"$435,000","$435,000"
