rank,player-name,year signed,age,year 2,value,average/year
2,Antonio Brown,2017-2021 (FA: 2022),28,4,"$68,000,000","$17,000,000"
1,DeAndre Hopkins,2017-2022 (FA: 2023),25,5,"$81,000,000","$16,200,000"
3,Davante Adams,2017-2021 (FA: 2022),25,4,"$58,000,000","$14,500,000"
4,Alshon Jeffery,2017-2021 (FA: 2022),27,4,"$52,000,000","$13,000,000"
7,DeSean Jackson,2017-2019 (FA: 2020),30,3,"$33,500,000","$11,166,667"
17,Larry Fitzgerald,2017-2018 (FA: 0),32,1,"$11,000,000","$11,000,000"
5,Pierre Garcon,2017-2021 (FA: 2022),30,5,"$47,500,000","$9,500,000"
24,Alshon Jeffery,2017-2017 (FA: 2018),27,1,"$9,500,000","$9,500,000"
8,Kenny Britt,2017-2020 (FA: 2021),28,4,"$32,500,000","$8,125,000"
9,Kenny Stills,2017-2020 (FA: 2021),24,4,"$32,000,000","$8,000,000"
6,Robert Woods,2017-2021 (FA: 2022),24,5,"$34,000,000","$6,800,000"
10,Corey Davis,2017-2020 (FA: 2021),22,4,"$25,394,688","$6,348,672"
29,Terrelle Pryor,2017-2017 (FA: 2018),27,1,"$6,000,000","$6,000,000"
17,Julian Edelman,2017-2019 (FA: 2020),31,2,"$11,000,000","$5,500,000"
17,Jeremy Maclin,2017-2018 (FA: 2019),29,2,"$11,000,000","$5,500,000"
17,Markus Wheaton,2017-2018 (FA: 2019),26,2,"$11,000,000","$5,500,000"
17,Brandon Marshall,2017-2018 (FA: 2019),32,2,"$11,000,000","$5,500,000"
15,Torrey Smith,2017-2019 (FA: 2020),28,3,"$15,000,000","$5,000,000"
11,Mike Williams,2017-2021 (FA: 2022),22,4,"$19,749,928","$4,937,482"
12,Adam Thielen,2017-2020 (FA: 2021),26,4,"$19,246,000","$4,811,500"
25,Brandon LaFell,2017-2018 (FA: 2019),30,2,"$9,000,000","$4,500,000"
13,John Ross,2017-2020 (FA: 2021),22,4,"$17,115,863","$4,278,966"
14,Terrance Williams,2017-2020 (FA: 2021),27,4,"$17,000,000","$4,250,000"
16,Seth Roberts,2017-2019 (FA: 2020),26,3,"$12,000,000","$4,000,000"
33,Eric Decker,2017-2017 (FA: 2018),30,1,"$4,000,000","$4,000,000"
17,Ted Ginn Jr.,2017-2019 (FA: 2020),31,3,"$11,000,000","$3,666,667"
23,Russell Shepard,2017-2019 (FA: 2020),26,3,"$10,000,000","$3,333,333"
29,Marquise Goodwin,2017-2018 (FA: 2019),26,2,"$6,000,000","$3,000,000"
26,Jeremy Kerley,2017-2019 (FA: 2020),28,3,"$8,400,000","$2,800,000"
50,Anquan Boldin,2017-2017 (FA: 2018),35,1,"$2,750,000","$2,750,000"
51,Dontrelle Inman,2017-2017 (FA: 2018),28,1,"$2,746,000","$2,746,000"
51,Taylor Gabriel,2017-2017 (FA: 2018),26,1,"$2,746,000","$2,746,000"
59,Kamar Aiken,2017-2017 (FA: 2018),27,1,"$2,600,000","$2,600,000"
33,Aldrick Robinson,2017-2018 (FA: 2019),28,2,"$4,000,000","$2,000,000"
69,Victor Cruz,2017-2017 (FA: 2018),30,1,"$2,000,000","$2,000,000"
69,Kendall Wright,2017-2017 (FA: 2018),27,1,"$2,000,000","$2,000,000"
72,Andre Roberts,2017-2017 (FA: 2018),29,1,"$1,800,000","$1,800,000"
73,Albert Wilson,2017-2017 (FA: 2018),24,1,"$1,797,000","$1,797,000"
31,Andre Holmes,2017-2019 (FA: 2020),28,3,"$5,150,000","$1,716,667"
75,Danny Amendola,2017-2017 (FA: 2018),31,1,"$1,700,000","$1,700,000"
27,Zay Jones,2017-2020 (FA: 2021),22,4,"$6,779,831","$1,694,958"
77,Charles Johnson,2017-2017 (FA: 2018),28,1,"$1,675,000","$1,675,000"
28,Curtis Samuel,2017-2020 (FA: 2021),20,4,"$6,453,683","$1,613,421"
183,Michael Floyd,2017-2017 (FA: 2018),27,1,"$1,410,000","$1,410,000"
59,Eric Weems,2017-2018 (FA: 2019),31,2,"$2,600,000","$1,300,000"
67,Eric Weems,2017-2018 (FA: 2019),32,2,"$2,425,000","$1,212,500"
68,Kenny Britt,2017-2018 (FA: 2019),29,2,"$2,400,000","$1,200,000"
188,Michael Campanaro,2017-2017 (FA: 2018),26,1,"$1,200,000","$1,200,000"
200,Brice Butler,2017-2017 (FA: 2018),27,1,"$1,100,000","$1,100,000"
32,JuJu Smith-Schuster,2017-2020 (FA: 2021),20,4,"$4,195,779","$1,048,945"
233,Brandon Tate,2017-2017 (FA: 2018),29,1,"$1,010,000","$1,010,000"
234,Andrew Hawkins,2017-2017 (FA: 2018),31,1,"$980,000","$980,000"
35,Cooper Kupp,2017-2020 (FA: 2021),23,4,"$3,831,760","$957,940"
71,Bryan Walters,2017-2018 (FA: 2019),29,2,"$1,865,000","$932,500"
36,Taywan Taylor,2017-2020 (FA: 2021),22,4,"$3,681,012","$920,253"
235,Louis Murphy,2017-2017 (FA: 2018),30,1,"$900,000","$900,000"
236,Keshawn Martin,2017-2017 (FA: 2018),26,1,"$885,000","$885,000"
74,Arrelious Benn,2017-2017 (FA: 2018),28,2,"$1,765,000","$882,500"
237,Brian Quick,2017-2017 (FA: 2018),27,1,"$855,000","$855,000"
237,Deonte Thompson,2017-2017 (FA: 2018),28,1,"$855,000","$855,000"
237,Justin Hunter,2017-2017 (FA: 2018),25,1,"$855,000","$855,000"
37,ArDarius Stewart,2017-2020 (FA: 2021),23,4,"$3,376,574","$844,144"
38,Carlos Henderson,2017-2020 (FA: 2021),22,4,"$3,325,984","$831,496"
240,Quinton Patton,2017-2017 (FA: 2018),26,1,"$825,000","$825,000"
39,Chris Godwin,2017-2020 (FA: 2021),21,4,"$3,284,164","$821,041"
40,Kenny Golladay,2017-2020 (FA: 2021),23,4,"$3,196,324","$799,081"
41,Chad Williams,2017-2020 (FA: 2021),22,4,"$3,176,288","$794,072"
42,Amara Darboh,2017-2020 (FA: 2021),23,4,"$3,175,288","$793,822"
241,Jeremy Kerley,2017-2017 (FA: 2018),28,1,"$775,000","$775,000"
241,Jeremy Ross,2017-2017 (FA: 2018),28,1,"$775,000","$775,000"
241,Rueben Randle,2017-2017 (FA: 2018),25,1,"$775,000","$775,000"
241,T.J. Graham,2017-2017 (FA: 2018),27,1,"$775,000","$775,000"
241,Deonte Thompson,2017-2017 (FA: 2018),28,1,"$775,000","$775,000"
241,Josh Bellamy,2017-2017 (FA: 2018),27,1,"$775,000","$775,000"
241,Griff Whalen,2017-2017 (FA: 2018),27,1,"$775,000","$775,000"
241,Rod Streater,2017-2017 (FA: 2018),29,1,"$775,000","$775,000"
241,Marquess Wilson,2017-2017 (FA: 2018),24,1,"$775,000","$775,000"
43,Dede Westbrook,2017-2020 (FA: 2021),23,4,"$3,076,156","$769,039"
44,Josh Reynolds,2017-2020 (FA: 2021),22,4,"$3,048,021","$762,005"
45,Mack Hollins,2017-2020 (FA: 2021),23,4,"$3,035,668","$758,917"
46,Josh Malone,2017-2020 (FA: 2021),21,4,"$2,993,528","$748,382"
47,Ryan Switzer,2017-2020 (FA: 2021),22,4,"$2,965,987","$741,497"
182,Jaelen Strong,2017-2018 (FA: 2019),22,2,"$1,435,000","$717,500"
48,Jehu Chesson,2017-2020 (FA: 2021),24,4,"$2,819,648","$704,912"
48,Chad Hansen,2017-2020 (FA: 2021),22,4,"$2,819,648","$704,912"
250,Kenbrell Thompkins,2017-2017 (FA: 2018),29,1,"$690,000","$690,000"
250,Devin Street,2017-2017 (FA: 2018),26,1,"$690,000","$690,000"
250,TJ Jones,2017-2017 (FA: 2018),24,1,"$690,000","$690,000"
250,Corey Brown,2017-2017 (FA: 2018),25,1,"$690,000","$690,000"
250,Brenton Bersin,2017-2017 (FA: 2018),26,1,"$690,000","$690,000"
53,Jamal Agnew,2017-2020 (FA: 2021),22,4,"$2,658,364","$664,591"
54,Shelton Gibson,2017-2020 (FA: 2021),22,4,"$2,657,237","$664,309"
55,Rodney Adams,2017-2020 (FA: 2021),22,4,"$2,646,504","$661,626"
184,Myles White,2017-2018 (FA: 2019),26,2,"$1,320,000","$660,000"
184,Freddie Martino,2017-2018 (FA: 2019),25,2,"$1,320,000","$660,000"
184,Bradley Marquez,2017-2018 (FA: 2019),24,2,"$1,320,000","$660,000"
56,Isaiah McKenzie,2017-2020 (FA: 2021),22,4,"$2,635,844","$658,961"
