rank,player-name,year signed,age,year 2,value,average/year
210,Derek Hagan,2012-2012 (FA: 2013),27,1,"$765,000","$765,000"
38,DeVier Posey,2012-2015 (FA: 2016),22,4,"$2,962,092","$740,523"
39,T.J. Graham,2012-2015 (FA: 2016),22,4,"$2,901,252","$725,313"
212,Anthony Gonzalez,2012-2012 (FA: 2013),27,1,"$716,000","$716,000"
213,David Clowney,2012-2012 (FA: 2013),26,1,"$700,000","$700,000"
213,Wallace Wright,2012-2012 (FA: 2013),27,1,"$700,000","$700,000"
213,Greg Camarillo,2012-2012 (FA: 2013),30,1,"$700,000","$700,000"
213,Derek Hagan,2012-2012 (FA: 2013),27,1,"$700,000","$700,000"
213,Courtney Roby,2012-2012 (FA: 2013),29,1,"$700,000","$700,000"
213,Devin Aromashodu,2012-2012 (FA: 2013),27,1,"$700,000","$700,000"
213,Micheal Spurlock,2012-2012 (FA: 2013),29,1,"$700,000","$700,000"
213,Micheal Spurlock,2012-2012 (FA: 2013),29,1,"$700,000","$700,000"
213,Demetrius Williams,2012-2012 (FA: 2013),28,1,"$700,000","$700,000"
213,Roscoe Parrish,2012-2012 (FA: 2013),29,1,"$700,000","$700,000"
213,Devin Thomas,2012-2012 (FA: 2013),25,1,"$700,000","$700,000"
213,Maurice Stovall,2012-2012 (FA: 2013),27,1,"$700,000","$700,000"
213,Jason Hill,2012-2012 (FA: 2013),27,1,"$700,000","$700,000"
213,Jason Hill,2012-2012 (FA: 2013),27,1,"$700,000","$700,000"
213,Legedu Naanee,2012-2012 (FA: 2013),28,1,"$700,000","$700,000"
213,Ruvell Martin,2012-2012 (FA: 2013),29,1,"$700,000","$700,000"
41,Mohamed Sanu,2012-2015 (FA: 2016),22,4,"$2,713,252","$678,313"
170,Brian Robiskie,2012-2013 (FA: 2014),24,2,"$1,330,000","$665,000"
170,Tiquan Underwood,2012-2013 (FA: 2014),24,2,"$1,330,000","$665,000"
229,Donnie Avery,2012-2012 (FA: 2013),27,1,"$665,000","$665,000"
42,T.Y. Hilton,2012-2015 (FA: 2016),22,4,"$2,642,400","$660,600"
43,Chris Givens,2012-2015 (FA: 2016),22,4,"$2,597,028","$649,257"
44,Travis Benjamin,2012-2015 (FA: 2016),22,4,"$2,577,000","$644,250"
45,Joe Adams,2012-2015 (FA: 2016),22,4,"$2,567,552","$641,888"
230,Kevin Ogletree,2012-2012 (FA: 2013),24,1,"$640,000","$640,000"
46,Devon Wylie,2012-2015 (FA: 2016),23,4,"$2,555,400","$638,850"
47,Jarius Wright,2012-2015 (FA: 2016),22,4,"$2,520,108","$630,027"
48,Keshawn Martin,2012-2015 (FA: 2016),22,4,"$2,512,560","$628,140"
49,Nick Toon,2012-2015 (FA: 2016),23,4,"$2,507,612","$626,903"
231,Domenik Hixon,2012-2012 (FA: 2013),27,1,"$615,000","$615,000"
231,Jaymar Johnson,2012-2012 (FA: 2013),27,1,"$615,000","$615,000"
231,Brett Swain,2012-2012 (FA: 2013),26,1,"$615,000","$615,000"
231,Deon Butler,2012-2012 (FA: 2013),25,1,"$615,000","$615,000"
231,Quan Cosby,2012-2012 (FA: 2013),29,1,"$615,000","$615,000"
52,Greg Childs,2012-2015 (FA: 2016),22,4,"$2,400,584","$600,146"
178,Anthony Armstrong,2012-2013 (FA: 2014),28,2,"$1,170,000","$585,000"
55,Danny Coale,2012-2015 (FA: 2016),23,4,"$2,290,052","$572,513"
56,Marvin Jones,2012-2015 (FA: 2016),22,4,"$2,262,800","$565,700"
57,Juron Criner,2012-2015 (FA: 2016),22,4,"$2,244,560","$561,140"
70,Greg Salas,2012-2014 (FA: 2015),23,3,"$1,665,000","$555,000"
70,Weslye Saunders,2012-2014 (FA: 2015),22,3,"$1,665,000","$555,000"
58,B.J Cunningham,2012-2015 (FA: 2016),22,4,"$2,206,200","$551,550"
59,Marvin McNutt,2012-2014 (FA: 2015),23,4,"$2,198,892","$549,723"
60,Tommy Streeter,2012-2015 (FA: 2016),22,4,"$2,194,052","$548,513"
179,Chad Hall,2012-2013 (FA: 2014),25,2,"$1,095,000","$547,500"
61,LaVon Brazill,2012-2015 (FA: 2016),23,4,"$2,178,680","$544,670"
236,Adrian Arrington,2012-2012 (FA: 2013),26,1,"$540,000","$540,000"
236,Juaquin Iglesias,2012-2012 (FA: 2013),24,1,"$540,000","$540,000"
236,Jarett Dillard,2012-2012 (FA: 2013),26,1,"$540,000","$540,000"
236,Derrick Williams,2012-2012 (FA: 2013),25,1,"$540,000","$540,000"
236,Seyi Ajirotutu,2012-2012 (FA: 2013),24,1,"$540,000","$540,000"
236,Seyi Ajirotutu,2012-2012 (FA: 2013),24,1,"$540,000","$540,000"
236,Stephen Williams,2012-2012 (FA: 2013),25,1,"$540,000","$540,000"
236,Jesse Holley,2012-2012 (FA: 2013),28,1,"$540,000","$540,000"
236,Chad Hall,2012-2012 (FA: 2013),25,1,"$540,000","$540,000"
236,Danario Alexander,2012-2012 (FA: 2013),23,1,"$540,000","$540,000"
236,Dominique Curry,2012-2012 (FA: 2013),23,1,"$540,000","$540,000"
236,Richard Goodman,2012-2012 (FA: 2013),24,1,"$540,000","$540,000"
62,Rishard Matthews,2012-2015 (FA: 2016),22,4,"$2,153,612","$538,403"
63,Toney Clemons,2012-2015 (FA: 2016),23,4,"$2,149,824","$537,456"
64,Jeremy Ebert,2012-2015 (FA: 2016),23,4,"$2,148,200","$537,050"
65,Junior Hemingway,2012-2015 (FA: 2016),23,4,"$2,147,000","$536,750"
66,Jordan White,2012-2015 (FA: 2016),24,4,"$2,145,896","$536,474"
72,Marcus Easley,2012-2014 (FA: 2015),24,3,"$1,600,000","$533,333"
180,Chris Owusu,2012-2014 (FA: 2015),21,2,"$1,050,000","$525,000"
181,Mardy Gilyard,2012-2013 (FA: 2014),25,2,"$1,020,000","$510,000"
181,Charly Martin,2012-2013 (FA: 2014),27,2,"$1,020,000","$510,000"
181,Bryan Walters,2012-2013 (FA: 2014),24,2,"$1,020,000","$510,000"
248,Patrick Turner,2012-2012 (FA: 2013),24,1,"$506,471","$506,471"
75,Rico Wallace,2012-2014 (FA: 2015),21,3,"$1,477,500","$492,500"
76,Damaris Johnson,2012-2014 (FA: 2015),22,3,"$1,455,000","$485,000"
77,Saalim Hakim,2012-2014 (FA: 2015),22,3,"$1,450,000","$483,333"
77,David Douglas,2012-2014 (FA: 2015),22,3,"$1,450,000","$483,333"
77,Nathan Palmer,2012-2014 (FA: 2015),23,3,"$1,450,000","$483,333"
77,Rod Streater,2012-2014 (FA: 2015),24,3,"$1,450,000","$483,333"
81,Brian Tyms,2012-2014 (FA: 2015),23,3,"$1,448,000","$482,667"
82,Marcus Thigpen,2012-2015 (FA: 2016),25,3,"$1,447,500","$482,500"
82,Brenton Bersin,2012-2014 (FA: 2015),21,3,"$1,447,500","$482,500"
82,Jared Green,2012-2014 (FA: 2015),22,3,"$1,447,500","$482,500"
82,Jeff Fuller,2012-2014 (FA: 2015),21,3,"$1,447,500","$482,500"
86,Laron Byrd,2012-2014 (FA: 2015),22,3,"$1,446,500","$482,167"
87,Patrick Edwards,2012-2014 (FA: 2015),23,3,"$1,446,000","$482,000"
88,Derek Moye,2012-2014 (FA: 2015),23,3,"$1,445,000","$481,667"
88,Marquis Maze,2012-2014 (FA: 2015),22,3,"$1,445,000","$481,667"
88,Dale Moss,2012-2014 (FA: 2015),23,3,"$1,445,000","$481,667"
88,Darius Hanks,2012-2014 (FA: 2015),22,3,"$1,445,000","$481,667"
92,Deonte Thompson,2012-2015 (FA: 2016),23,3,"$1,444,000","$481,333"
92,Darius Reynolds,2012-2014 (FA: 2015),22,3,"$1,444,000","$481,333"
94,Gerell Robinson,2012-2014 (FA: 2015),22,3,"$1,443,500","$481,167"
95,Dorian Graham,2012-2014 (FA: 2015),22,3,"$1,443,000","$481,000"
95,Chris Owusu,2012-2014 (FA: 2015),22,3,"$1,443,000","$481,000"
97,Devin Goda,2012-2014 (FA: 2015),22,3,"$1,442,500","$480,833"
97,Connor Dixon,2012-2014 (FA: 2015),24,3,"$1,442,500","$480,833"
97,Matt Roark,2012-2014 (FA: 2015),22,3,"$1,442,500","$480,833"
97,Chris Givens,2012-2014 (FA: 2015),22,3,"$1,442,500","$480,833"
97,Kamar Jorden,2012-2014 (FA: 2015),22,3,"$1,442,500","$480,833"
102,Marcus Jackson,2012-2014 (FA: 2015),22,3,"$1,442,000","$480,667"
102,James Rodgers,2012-2014 (FA: 2015),23,3,"$1,442,000","$480,667"
102,Marcus Rivers,2012-2014 (FA: 2015),22,3,"$1,442,000","$480,667"
102,Michael Calvin,2012-2014 (FA: 2015),22,3,"$1,442,000","$480,667"
106,Cole Beasley,2012-2014 (FA: 2015),23,3,"$1,441,500","$480,500"
106,Jared Karstetter,2012-2014 (FA: 2015),22,3,"$1,441,500","$480,500"
108,Eric Page,2012-2014 (FA: 2015),20,3,"$1,441,085","$480,362"
109,Troy Burrell,2012-2014 (FA: 2015),22,3,"$1,441,000","$480,333"
110,Drew Davis,2012-2014 (FA: 2015),23,3,"$1,440,000","$480,000"
110,Sam Kirkland,2012-2014 (FA: 2015),-,3,"$1,440,000","$480,000"
110,Ed Gant,2012-2014 (FA: 2015),26,3,"$1,440,000","$480,000"
110,Mike Brown,2012-2014 (FA: 2015),23,3,"$1,440,000","$480,000"
110,Jeremy Ross,2012-2013 (FA: 2014),23,3,"$1,440,000","$480,000"
110,Lamont Bryant,2012-2014 (FA: 2015),23,3,"$1,440,000","$480,000"
110,Jamel Hamler,2012-2014 (FA: 2015),23,3,"$1,440,000","$480,000"
110,Joseph Anderson,2012-2014 (FA: 2015),23,3,"$1,440,000","$480,000"
110,Brittan Golden,2012-2014 (FA: 2015),23,3,"$1,440,000","$480,000"
110,Terriun Crump,2012-2014 (FA: 2015),22,3,"$1,440,000","$480,000"
110,Wallace Miles,2012-2014 (FA: 2015),22,3,"$1,440,000","$480,000"
110,Chris Summers,2012-2014 (FA: 2015),22,3,"$1,440,000","$480,000"
110,Kashif Moore,2012-2014 (FA: 2015),23,3,"$1,440,000","$480,000"
110,Tre Gray,2012-2014 (FA: 2015),22,3,"$1,440,000","$480,000"
110,Justin Hilton,2012-2014 (FA: 2015),23,3,"$1,440,000","$480,000"
110,Bert Reed,2012-2014 (FA: 2015),23,3,"$1,440,000","$480,000"
110,Jermaine Saffold,2012-2014 (FA: 2015),22,3,"$1,440,000","$480,000"
110,Taylor Embree,2012-2014 (FA: 2015),23,3,"$1,440,000","$480,000"
110,Phillip Payne,2012-2014 (FA: 2015),21,3,"$1,440,000","$480,000"
110,De'Andre Presley,2012-2014 (FA: 2015),21,3,"$1,440,000","$480,000"
110,Jason Barnes,2012-2014 (FA: 2015),22,3,"$1,440,000","$480,000"
110,Brandon Kinnie,2012-2014 (FA: 2015),23,3,"$1,440,000","$480,000"
110,Jabin Sambrano,2012-2014 (FA: 2015),21,3,"$1,440,000","$480,000"
110,Tim Benford,2012-2014 (FA: 2015),22,3,"$1,440,000","$480,000"
110,Elvis Akpla,2012-2014 (FA: 2015),22,3,"$1,440,000","$480,000"
110,David Douglas,2012-2014 (FA: 2015),22,3,"$1,440,000","$480,000"
110,Jarrett Boykin,2012-2014 (FA: 2015),22,3,"$1,440,000","$480,000"
110,Kevin Elliott,2012-2014 (FA: 2015),23,3,"$1,440,000","$480,000"
110,Kevin Elliott,2012-2014 (FA: 2015),23,3,"$1,440,000","$480,000"
110,Jermaine Kearse,2012-2014 (FA: 2015),22,3,"$1,440,000","$480,000"
110,Lavasier Tuinei,2012-2014 (FA: 2015),21,3,"$1,440,000","$480,000"
110,Lance Lewis,2012-2014 (FA: 2015),23,3,"$1,440,000","$480,000"
110,Thomas Mayo,2012-2014 (FA: 2015),21,3,"$1,440,000","$480,000"
110,D.J. Woods,2012-2014 (FA: 2015),22,3,"$1,440,000","$480,000"
110,Devin Aguilar,2012-2014 (FA: 2015),23,3,"$1,440,000","$480,000"
110,LaQuinton Evans,2012-2014 (FA: 2015),21,3,"$1,440,000","$480,000"
110,Chase Deadder,2012-2014 (FA: 2015),23,3,"$1,440,000","$480,000"
110,Jerrell Jackson,2012-2014 (FA: 2015),21,3,"$1,440,000","$480,000"
110,Mario Louis,2012-2014 (FA: 2015),23,3,"$1,440,000","$480,000"
110,Dwight Jones,2012-2014 (FA: 2015),22,3,"$1,440,000","$480,000"
110,Royce Pollard,2012-2014 (FA: 2015),22,3,"$1,440,000","$480,000"
110,Greg Ellingson,2012-2014 (FA: 2015),23,3,"$1,440,000","$480,000"
110,Kenny Stafford,2012-2014 (FA: 2015),21,3,"$1,440,000","$480,000"
110,Michael Avila,2012-2014 (FA: 2015),23,3,"$1,440,000","$480,000"
110,Armahd Lewis,2012-2014 (FA: 2015),-,3,"$1,440,000","$480,000"
110,Nicholas Johnson,2012-2014 (FA: 2015),22,3,"$1,440,000","$480,000"
110,McKay Jacobson,2012-2014 (FA: 2015),24,3,"$1,440,000","$480,000"
110,Tray Session,2012-2014 (FA: 2015),24,3,"$1,440,000","$480,000"
110,Tim Toone,2012-2014 (FA: 2015),26,3,"$1,440,000","$480,000"
110,David Little,2012-2014 (FA: 2015),23,3,"$1,440,000","$480,000"
110,Brandon Collins,2012-2014 (FA: 2015),22,3,"$1,440,000","$480,000"
110,Joe Collins,2012-2014 (FA: 2015),23,3,"$1,440,000","$480,000"
110,Tyler Beiler,2012-2014 (FA: 2015),23,3,"$1,440,000","$480,000"
110,Dre Muhammad,2012-2014 (FA: 2015),23,3,"$1,440,000","$480,000"
110,David Gilreath,2012-2014 (FA: 2015),23,3,"$1,440,000","$480,000"
110,Landon Cox,2012-2014 (FA: 2015),22,3,"$1,440,000","$480,000"
110,Juamorris Stewart,2012-2014 (FA: 2015),25,3,"$1,440,000","$480,000"
110,Jimmy Young,2012-2014 (FA: 2015),24,3,"$1,440,000","$480,000"
185,Kamar Aiken,2012-2013 (FA: 2014),22,2,"$945,000","$472,500"
249,Britt Davis,2012-2012 (FA: 2013),25,1,"$465,000","$465,000"
249,Kris Durham,2012-2012 (FA: 2013),23,1,"$465,000","$465,000"
249,John Matthews,2012-2012 (FA: 2013),25,1,"$465,000","$465,000"
249,Duke Calhoun,2012-2012 (FA: 2013),24,1,"$465,000","$465,000"
249,Andrew Hawkins,2012-2012 (FA: 2013),25,1,"$465,000","$465,000"
249,Tyler Grisham,2012-2012 (FA: 2013),24,1,"$465,000","$465,000"
249,Zeke Markshausen,2012-2012 (FA: 2013),24,1,"$465,000","$465,000"
249,Andy Tanner,2012-2012 (FA: 2013),23,1,"$465,000","$465,000"
249,Kris Adams,2012-2012 (FA: 2013),24,1,"$465,000","$465,000"
249,Chris Manno,2012-2012 (FA: 2013),26,1,"$465,000","$465,000"
249,Dexter Jackson,2012-2012 (FA: 2013),25,1,"$465,000","$465,000"
249,Logan Payne,2012-2012 (FA: 2013),26,1,"$465,000","$465,000"
249,Lance Long,2012-2012 (FA: 2013),25,1,"$465,000","$465,000"
249,Nate Hughes,2012-2012 (FA: 2013),26,1,"$465,000","$465,000"
249,Quinten Lawrence,2012-2012 (FA: 2013),27,1,"$465,000","$465,000"
249,Jordan Shipley,2012-2012 (FA: 2013),26,1,"$465,000","$465,000"
249,Isaiah Williams,2012-2012 (FA: 2013),24,1,"$465,000","$465,000"
249,Jordan Norwood,2012-2012 (FA: 2013),25,1,"$465,000","$465,000"
169,Junior Hemingway,2012-2014 (FA: 2015),23,3,"$1,365,000","$455,000"
190,Brandon Carswell,2012-2014 (FA: 2015),22,2,"$900,000","$450,000"
194,David Gilreath,2012-2013 (FA: 2014),23,2,"$870,000","$435,000"
194,Jamar Newsome,2012-2013 (FA: 2014),24,2,"$870,000","$435,000"
194,Chris Hogan,2012-2013 (FA: 2014),24,2,"$870,000","$435,000"
194,Marcus Harris,2012-2013 (FA: 2014),22,2,"$870,000","$435,000"
194,James Kirkendoll,2012-2013 (FA: 2014),22,2,"$870,000","$435,000"
194,Toney Clemons,2012-2013 (FA: 2014),23,2,"$870,000","$435,000"
194,Josh Bellamy,2012-2015 (FA: 2016),22,2,"$870,000","$435,000"
194,Michael Campbell,2012-2013 (FA: 2014),22,2,"$870,000","$435,000"
194,Tiger Jones,2012-2013 (FA: 2014),29,2,"$870,000","$435,000"
194,Joseph Anderson,2012-2013 (FA: 2014),23,2,"$870,000","$435,000"
173,Griff Whalen,2012-2014 (FA: 2015),21,3,"$1,291,500","$430,500"
173,Donavon Kemp,2012-2014 (FA: 2015),23,3,"$1,291,500","$430,500"
175,Michael Willie,2012-2014 (FA: 2015),21,3,"$1,290,000","$430,000"
175,Saalim Hakim,2012-2014 (FA: 2015),21,3,"$1,290,000","$430,000"
267,Rod Windsor,2012-2012 (FA: 2013),26,1,"$415,000","$415,000"
207,Kerry Taylor,2012-2014 (FA: 2015),22,2,"$795,000","$397,500"
207,Jerrell Jackson,2012-2013 (FA: 2014),21,2,"$795,000","$397,500"
207,Mike Brown,2012-2013 (FA: 2014),22,2,"$795,000","$397,500"
268,Dan Depalma,2012-2012 (FA: 2013),22,1,"$390,000","$390,000"
268,Rodney Bradley,2012-2012 (FA: 2013),23,1,"$390,000","$390,000"
268,Patrick Williams,2012-2012 (FA: 2013),22,1,"$390,000","$390,000"
268,Vidal Hazelton,2012-2012 (FA: 2013),23,1,"$390,000","$390,000"
268,Greg Orton,2012-2012 (FA: 2013),25,1,"$390,000","$390,000"
268,Wes Lyons,2012-2012 (FA: 2013),24,1,"$390,000","$390,000"
268,Jarred Fayson,2012-2012 (FA: 2013),24,1,"$390,000","$390,000"
268,DaMarcus Ganaway,2012-2012 (FA: 2013),24,1,"$390,000","$390,000"
268,Terrence Toliver,2012-2012 (FA: 2013),23,1,"$390,000","$390,000"
268,Diondre Borel,2012-2012 (FA: 2013),23,1,"$390,000","$390,000"
268,Tori Gurley,2012-2012 (FA: 2013),24,1,"$390,000","$390,000"
268,Eddie Mcgee,2012-2012 (FA: 2013),23,1,"$390,000","$390,000"
268,Kerry Taylor,2012-2012 (FA: 2013),22,1,"$390,000","$390,000"
268,Owen Spencer,2012-2012 (FA: 2013),24,1,"$390,000","$390,000"
268,Jordan White,2012-2012 (FA: 2013),23,1,"$390,000","$390,000"
268,Raymond Webber,2012-2012 (FA: 2013),22,1,"$390,000","$390,000"
268,Wes Kemp,2012-2012 (FA: 2013),22,1,"$390,000","$390,000"
268,Paul Cox,2012-2012 (FA: 2013),22,1,"$390,000","$390,000"
268,Hubert Anyiam,2012-2012 (FA: 2013),22,1,"$390,000","$390,000"
268,Nelson Rosario,2012-2012 (FA: 2013),22,1,"$390,000","$390,000"
268,Kevin Hardy,2012-2012 (FA: 2013),21,1,"$390,000","$390,000"
268,Curenski Gilleylen,2012-2012 (FA: 2013),22,1,"$390,000","$390,000"
268,Brian Hernandez,2012-2012 (FA: 2013),27,1,"$390,000","$390,000"
268,Charles Gilbert,2012-2012 (FA: 2013),24,1,"$390,000","$390,000"
268,Brandyn Harvey,2012-2012 (FA: 2013),24,1,"$390,000","$390,000"
