rank,player-name,year signed,age,year 2,value,average/year
2,Julio Jones,2019-2023 (FA: 2024),30,3,"$66,000,000","$22,000,000"
1,Michael Thomas,2019-2024 (FA: 2025),25,5,"$96,250,000","$19,250,000"
4,Tyreek Hill,2019-2022 (FA: 2023),25,3,"$54,000,000","$18,000,000"
5,Antonio Brown,2019-2021 (FA: 2022),30,3,"$50,125,000","$16,708,333"
3,Adam Thielen,2019-2024 (FA: 2025),28,4,"$64,200,000","$16,050,000"
6,Tyrell Williams,2019-2022 (FA: 2023),27,4,"$44,300,000","$11,075,000"
20,Larry Fitzgerald,2019-2019 (FA: 2020),32,1,"$11,000,000","$11,000,000"
7,Tyler Boyd,2019-2023 (FA: 2024),24,4,"$43,000,000","$10,750,000"
21,Antonio Brown,2019-2019 (FA: 2020),31,1,"$10,500,000","$10,500,000"
8,Sterling Shepard,2019-2023 (FA: 2024),26,4,"$41,000,000","$10,250,000"
23,Devin Funchess,2019-2019 (FA: 2020),24,1,"$10,000,000","$10,000,000"
14,Jamison Crowder,2019-2021 (FA: 2022),25,3,"$28,500,000","$9,500,000"
9,Golden Tate,2019-2022 (FA: 2023),30,4,"$37,500,000","$9,375,000"
15,DeSean Jackson,2019-2021 (FA: 2022),32,3,"$27,900,000","$9,300,000"
10,Quincy Enunwa,2019-2022 (FA: 2023),26,4,"$36,000,000","$9,000,000"
10,Adam Humphries,2019-2022 (FA: 2023),25,4,"$36,000,000","$9,000,000"
16,John Brown,2019-2021 (FA: 2022),28,3,"$27,000,000","$9,000,000"
18,Julian Edelman,2019-2021 (FA: 2022),32,2,"$15,500,000","$7,750,000"
12,DeVante Parker,2019-2023 (FA: 2024),25,4,"$30,500,000","$7,625,000"
13,Cole Beasley,2019-2022 (FA: 2023),29,4,"$29,000,000","$7,250,000"
29,Willie Snead,2019-2020 (FA: 2021),27,1,"$6,000,000","$6,000,000"
23,DeVante Parker,2019-2020 (FA: 2021),26,2,"$10,000,000","$5,000,000"
31,Randall Cobb,2019-2019 (FA: 2020),28,1,"$5,000,000","$5,000,000"
17,Jakeem Grant,2019-2021 (FA: 2022),26,4,"$19,700,000","$4,925,000"
25,Donte Moncrief,2019-2020 (FA: 2021),25,2,"$9,000,000","$4,500,000"
39,Danny Amendola,2019-2019 (FA: 2020),33,1,"$4,500,000","$4,500,000"
26,Travis Benjamin,2019-2019 (FA: 2020),29,2,"$8,500,000","$4,250,000"
42,Breshad Perriman,2019-2019 (FA: 2020),25,1,"$4,000,000","$4,000,000"
28,Allen Hurns,2019-2022 (FA: 2023),28,2,"$7,000,000","$3,500,000"
47,Michael Crabtree,2019-2019 (FA: 2020),31,1,"$3,250,000","$3,250,000"
50,Robby Anderson,2019-2019 (FA: 2020),25,1,"$3,095,000","$3,095,000"
50,Chester Rogers,2019-2019 (FA: 2020),25,1,"$3,095,000","$3,095,000"
19,Marquise Brown,2019-2023 (FA: 2024),22,4,"$11,787,340","$2,946,835"
52,Demaryius Thomas,2019-2019 (FA: 2020),31,1,"$2,906,000","$2,906,000"
52,Demaryius Thomas,2019-2019 (FA: 2020),31,1,"$2,906,000","$2,906,000"
55,Geronimo Allison,2019-2019 (FA: 2020),25,1,"$2,800,000","$2,800,000"
66,Phillip Dorsett,2019-2019 (FA: 2020),26,1,"$2,600,000","$2,600,000"
22,N'Keal Harry,2019-2022 (FA: 2023),21,4,"$10,098,346","$2,524,587"
31,Josh Bellamy,2019-2020 (FA: 2021),29,2,"$5,000,000","$2,500,000"
68,Allen Hurns,2019-2019 (FA: 2020),27,1,"$2,500,000","$2,500,000"
36,Andre Roberts,2019-2020 (FA: 2021),31,2,"$4,600,000","$2,300,000"
37,Chris Conley,2019-2020 (FA: 2021),26,2,"$4,595,000","$2,297,500"
69,Josh Gordon,2019-2019 (FA: 2020),27,1,"$2,025,000","$2,025,000"
69,Rashard Higgins,2019-2019 (FA: 2020),24,1,"$2,025,000","$2,025,000"
72,Seth Roberts,2019-2019 (FA: 2020),28,1,"$2,000,000","$2,000,000"
44,Eli Rogers,2019-2020 (FA: 2021),26,2,"$3,750,000","$1,875,000"
27,Deebo Samuel,2019-2022 (FA: 2023),23,4,"$7,247,476","$1,811,869"
73,Jordan Matthews,2019-2019 (FA: 2020),26,1,"$1,800,000","$1,800,000"
170,Tavon Austin,2019-2019 (FA: 2020),28,1,"$1,750,000","$1,750,000"
171,Dwayne Harris,2019-2019 (FA: 2020),31,1,"$1,600,000","$1,600,000"
172,Russell Shepard,2019-2019 (FA: 2020),28,1,"$1,500,000","$1,500,000"
172,Jaron Brown,2019-2019 (FA: 2020),29,1,"$1,500,000","$1,500,000"
172,Dontrelle Inman,2019-2019 (FA: 2020),30,1,"$1,500,000","$1,500,000"
172,Cody Latimer,2019-2019 (FA: 2020),26,1,"$1,500,000","$1,500,000"
172,Kevin White,2019-2019 (FA: 2020),25,1,"$1,500,000","$1,500,000"
177,Chris Hogan,2019-2019 (FA: 2020),31,1,"$1,450,000","$1,450,000"
30,A.J. Brown,2019-2022 (FA: 2023),21,4,"$5,652,368","$1,413,092"
187,Jermaine Kearse,2019-2019 (FA: 2020),29,1,"$1,350,000","$1,350,000"
33,Mecole Hardman,2019-2022 (FA: 2023),21,4,"$4,995,052","$1,248,763"
34,Parris Campbell,2019-2022 (FA: 2023),21,4,"$4,775,936","$1,193,984"
35,Andy Isabella,2019-2022 (FA: 2023),22,4,"$4,629,876","$1,157,469"
38,D.K. Metcalf,2019-2022 (FA: 2023),21,4,"$4,586,050","$1,146,513"
40,Diontae Johnson,2019-2022 (FA: 2023),22,4,"$4,280,962","$1,070,241"
41,Jalen Hurd,2019-2022 (FA: 2023),23,4,"$4,279,678","$1,069,920"
71,Cameron Meredith,2019-2020 (FA: 2021),26,2,"$2,020,000","$1,010,000"
264,Ryan Grant,2019-2019 (FA: 2020),28,1,"$1,000,000","$1,000,000"
264,Maurice Harris,2019-2019 (FA: 2020),26,1,"$1,000,000","$1,000,000"
43,Terry McLaurin,2019-2022 (FA: 2023),23,4,"$3,847,671","$961,918"
266,Terrelle Pryor,2019-2019 (FA: 2020),29,1,"$930,000","$930,000"
266,Michael Floyd,2019-2019 (FA: 2020),29,1,"$930,000","$930,000"
266,Brian Quick,2019-2019 (FA: 2020),29,1,"$930,000","$930,000"
266,Rishard Matthews,2019-2019 (FA: 2020),29,1,"$930,000","$930,000"
266,Deonte Thompson,2019-2019 (FA: 2020),30,1,"$930,000","$930,000"
271,Tommylee Lewis,2019-2019 (FA: 2020),26,1,"$920,000","$920,000"
272,Dontrelle Inman,2019-2019 (FA: 2020),30,1,"$895,000","$895,000"
272,Bruce Ellington,2019-2019 (FA: 2020),27,1,"$895,000","$895,000"
272,Bennie Fowler,2019-2019 (FA: 2020),27,1,"$895,000","$895,000"
272,Ty Montgomery,2019-2019 (FA: 2020),26,1,"$895,000","$895,000"
272,Justin Hardy,2019-2019 (FA: 2020),27,1,"$895,000","$895,000"
272,Geremy Davis,2019-2019 (FA: 2020),27,1,"$895,000","$895,000"
45,Miles Boykin,2019-2022 (FA: 2023),22,4,"$3,574,928","$893,732"
46,Hakeem Butler,2019-2022 (FA: 2023),22,4,"$3,324,499","$831,125"
278,Charles Johnson,2019-2019 (FA: 2020),30,1,"$810,000","$810,000"
48,Gary Jennings,2019-2022 (FA: 2023),22,4,"$3,230,932","$807,733"
279,Nick Williams,2019-2019 (FA: 2020),28,1,"$805,000","$805,000"
279,Dontrelle Inman,2019-2019 (FA: 2020),29,1,"$805,000","$805,000"
279,Jordan Matthews,2019-2019 (FA: 2020),27,1,"$805,000","$805,000"
279,Jordan Matthews,2019-2019 (FA: 2020),27,1,"$805,000","$805,000"
279,De'Anthony Thomas,2019-2019 (FA: 2020),26,1,"$805,000","$805,000"
279,De'Anthony Thomas,2019-2019 (FA: 2020),26,1,"$805,000","$805,000"
279,Ryan Grant,2019-2019 (FA: 2020),28,1,"$805,000","$805,000"
279,TJ Jones,2019-2019 (FA: 2020),27,1,"$805,000","$805,000"
279,Bennie Fowler,2019-2019 (FA: 2020),27,1,"$805,000","$805,000"
279,Sammie Coates,2019-2019 (FA: 2020),25,1,"$805,000","$805,000"
279,Aldrick Robinson,2019-2019 (FA: 2020),30,1,"$805,000","$805,000"
49,Riley Ridley,2019-2022 (FA: 2023),22,4,"$3,202,596","$800,649"
290,Keelan Doss,2019-2019 (FA: 2020),23,1,"$795,000","$795,000"
291,Jordan Taylor,2019-2019 (FA: 2020),27,1,"$725,000","$725,000"
292,Jaelen Strong,2019-2019 (FA: 2020),25,1,"$720,000","$720,000"
292,Tre McBride,2019-2019 (FA: 2020),26,1,"$720,000","$720,000"
292,Damiere Byrd,2019-2019 (FA: 2020),26,1,"$720,000","$720,000"
292,Darius Jennings,2019-2019 (FA: 2020),26,1,"$720,000","$720,000"
292,Corey Coleman,2019-2019 (FA: 2020),24,1,"$720,000","$720,000"
292,Josh Doctson,2019-2019 (FA: 2020),26,1,"$720,000","$720,000"
292,Laquon Treadwell,2019-2019 (FA: 2020),23,1,"$720,000","$720,000"
292,Pharoh Cooper,2019-2019 (FA: 2020),23,1,"$720,000","$720,000"
292,Tanner McEvoy,2019-2019 (FA: 2020),26,1,"$720,000","$720,000"
54,Hunter Renfrow,2019-2022 (FA: 2023),23,4,"$2,835,948","$708,987"
178,Devin Smith,2019-2020 (FA: 2021),26,2,"$1,380,000","$690,000"
178,Johnny Holton,2019-2020 (FA: 2021),27,2,"$1,380,000","$690,000"
178,Kalif Raymond,2019-2020 (FA: 2021),24,2,"$1,380,000","$690,000"
