rank,player-name,year signed,age,year 2,value,average/year
68,Ryan Spadola,2013-2015 (FA: 2016),21,3,"$1,492,000","$497,333"
68,Travis Harvey,2013-2015 (FA: 2016),22,3,"$1,492,000","$497,333"
68,Nathan Edwards,2013-2015 (FA: 2016),0,3,"$1,492,000","$497,333"
73,Josh Lenz,2013-2015 (FA: 2016),22,3,"$1,491,000","$497,000"
73,Uzoma Nwachukwu,2013-2015 (FA: 2016),22,3,"$1,491,000","$497,000"
75,Tyrone Goard,2013-2015 (FA: 2016),23,3,"$1,490,000","$496,667"
75,Roy Roundtree,2013-2015 (FA: 2016),23,3,"$1,490,000","$496,667"
75,Quincy McDuffie,2013-2015 (FA: 2016),23,3,"$1,490,000","$496,667"
75,Chip Reeves,2013-2015 (FA: 2016),23,3,"$1,490,000","$496,667"
75,Marlon Brown,2013-2015 (FA: 2016),22,3,"$1,490,000","$496,667"
80,Myles White,2013-2015 (FA: 2016),23,3,"$1,489,500","$496,500"
81,Conner Vernon,2013-2015 (FA: 2016),22,3,"$1,489,000","$496,333"
81,Reggie Dunn,2013-2015 (FA: 2016),24,3,"$1,489,000","$496,333"
81,Jerry Johnson,2013-2015 (FA: 2016),0,3,"$1,489,000","$496,333"
84,Mark Harrison,2013-2015 (FA: 2016),22,3,"$1,488,000","$496,000"
84,Alec Lemon,2013-2015 (FA: 2016),21,3,"$1,488,000","$496,000"
84,Cody Wilson,2013-2015 (FA: 2016),22,3,"$1,488,000","$496,000"
84,Sam McGuffie,2013-2015 (FA: 2016),23,3,"$1,488,000","$496,000"
84,K.J. Stroud,2013-2015 (FA: 2016),23,3,"$1,488,000","$496,000"
84,Javone Lawson,2013-2015 (FA: 2016),23,3,"$1,488,000","$496,000"
90,Lamaar Thomas,2013-2015 (FA: 2016),23,3,"$1,487,500","$495,833"
90,J.D. Woods,2013-2015 (FA: 2016),23,3,"$1,487,500","$495,833"
90,Rico Richardson,2013-2015 (FA: 2016),21,3,"$1,487,500","$495,833"
90,Brandon Kaufman,2013-2015 (FA: 2016),22,3,"$1,487,500","$495,833"
90,Kenbrell Thompkins,2013-2015 (FA: 2016),24,3,"$1,487,500","$495,833"
95,Jamal Miles,2013-2015 (FA: 2016),22,3,"$1,487,000","$495,667"
95,Tobais Palmer,2013-2015 (FA: 2016),23,3,"$1,487,000","$495,667"
95,Frankie Hammond,2013-2015 (FA: 2016),23,3,"$1,487,000","$495,667"
95,Taylor Stockemer,2013-2015 (FA: 2016),0,3,"$1,487,000","$495,667"
95,Michael Rios,2013-2015 (FA: 2016),-,3,"$1,487,000","$495,667"
95,C.J. Akins,2013-2015 (FA: 2016),22,3,"$1,487,000","$495,667"
101,Marcus Rucker,2013-2015 (FA: 2016),22,3,"$1,486,500","$495,500"
101,Kemonte' Bateman,2013-2015 (FA: 2016),23,3,"$1,486,500","$495,500"
103,Luke Tasker,2013-2015 (FA: 2016),22,3,"$1,486,000","$495,333"
103,Rashad Evans,2013-2015 (FA: 2016),22,3,"$1,486,000","$495,333"
103,Andy Cruse,2013-2015 (FA: 2016),23,3,"$1,486,000","$495,333"
103,Michael Smith,2013-2015 (FA: 2016),22,3,"$1,486,000","$495,333"
103,Chuck Jacobs,2013-2015 (FA: 2016),23,3,"$1,486,000","$495,333"
103,Rashad Ross,2013-2015 (FA: 2016),22,3,"$1,486,000","$495,333"
103,Darius Johnson,2013-2015 (FA: 2016),20,3,"$1,486,000","$495,333"
103,Martel Moore,2013-2015 (FA: 2016),22,3,"$1,486,000","$495,333"
103,Kevin Norrell,2013-2015 (FA: 2016),0,3,"$1,486,000","$495,333"
103,Greg Jenkins,2013-2015 (FA: 2016),23,3,"$1,486,000","$495,333"
103,Brent Leonard,2013-2015 (FA: 2016),0,3,"$1,486,000","$495,333"
114,Troy Stoudermire,2013-2015 (FA: 2016),22,3,"$1,485,500","$495,167"
115,Emory Blake,2013-2015 (FA: 2016),21,3,"$1,485,000","$495,000"
115,Andrew Helmick,2013-2015 (FA: 2016),22,3,"$1,485,000","$495,000"
115,Scott Pillar,2013-2015 (FA: 2016),0,3,"$1,485,000","$495,000"
115,Charles Hawkins,2013-2015 (FA: 2016),22,3,"$1,485,000","$495,000"
115,Justin Veltung,2013-2015 (FA: 2016),22,3,"$1,485,000","$495,000"
115,Courtney Gardner,2013-2015 (FA: 2016),0,3,"$1,485,000","$495,000"
115,Arceto Clark,2013-2015 (FA: 2016),23,3,"$1,485,000","$495,000"
115,Terrell Sinkfield,2013-2015 (FA: 2016),22,3,"$1,485,000","$495,000"
115,Terrell Sinkfield,2013-2015 (FA: 2016),22,3,"$1,485,000","$495,000"
115,Robby Toma,2013-2015 (FA: 2016),22,3,"$1,485,000","$495,000"
115,Marcus Sales,2013-2015 (FA: 2016),23,3,"$1,485,000","$495,000"
115,Bobby Sewal,2013-2015 (FA: 2016),0,3,"$1,485,000","$495,000"
115,Andrell Smith,2013-2015 (FA: 2016),23,3,"$1,485,000","$495,000"
115,Julian Talley,2013-2015 (FA: 2016),23,3,"$1,485,000","$495,000"
115,Bryan Walters,2013-2015 (FA: 2016),25,3,"$1,485,000","$495,000"
115,B.J Cunningham,2013-2015 (FA: 2016),23,3,"$1,485,000","$495,000"
115,Brian Tyms,2013-2015 (FA: 2016),23,3,"$1,485,000","$495,000"
115,Saalim Hakim,2013-2015 (FA: 2016),22,3,"$1,485,000","$495,000"
115,Phil Bates,2013-2015 (FA: 2016),23,3,"$1,485,000","$495,000"
115,Marcus Rivers,2013-2015 (FA: 2016),23,3,"$1,485,000","$495,000"
115,Michael Avila,2013-2015 (FA: 2016),24,3,"$1,485,000","$495,000"
115,Michael Campbell,2013-2015 (FA: 2016),23,3,"$1,485,000","$495,000"
115,Jeremy Kelley,2013-2015 (FA: 2016),24,3,"$1,485,000","$495,000"
115,James Shaw,2013-2015 (FA: 2016),23,3,"$1,485,000","$495,000"
115,Sederrick Cunningham,2013-2015 (FA: 2016),23,3,"$1,485,000","$495,000"
115,Robert Gill,2013-2015 (FA: 2016),29,3,"$1,485,000","$495,000"
115,Cordell Roberson,2013-2015 (FA: 2016),22,3,"$1,485,000","$495,000"
115,Nicholas Edwards,2013-2015 (FA: 2016),23,3,"$1,485,000","$495,000"
115,Skye Dawson,2013-2015 (FA: 2016),22,3,"$1,485,000","$495,000"
115,Tyler Shaw,2013-2015 (FA: 2016),22,3,"$1,485,000","$495,000"
115,Adam Thielen,2013-2015 (FA: 2016),22,3,"$1,485,000","$495,000"
115,Rashaad Carter,2013-2015 (FA: 2016),23,3,"$1,485,000","$495,000"
115,R.J. Webb,2013-2015 (FA: 2016),25,3,"$1,485,000","$495,000"
174,Jarred Fayson,2013-2014 (FA: 2015),25,2,"$990,000","$495,000"
261,Tim Toone,2013-2013 (FA: 2014),28,1,"$480,000","$480,000"
261,Emmanuel Arceneaux,2013-2013 (FA: 2014),25,1,"$480,000","$480,000"
261,Demarco Sampson,2013-2013 (FA: 2014),27,1,"$480,000","$480,000"
261,Jordan White,2013-2013 (FA: 2014),24,1,"$480,000","$480,000"
178,Dan Depalma,2013-2014 (FA: 2015),23,2,"$900,000","$450,000"
178,Terrence Toliver,2013-2014 (FA: 2015),24,2,"$900,000","$450,000"
178,Diondre Borel,2013-2014 (FA: 2015),24,2,"$900,000","$450,000"
178,Andy Tanner,2013-2014 (FA: 2015),24,2,"$900,000","$450,000"
178,Danny Coale,2013-2014 (FA: 2015),24,2,"$900,000","$450,000"
178,Jeremy Ebert,2013-2014 (FA: 2015),23,2,"$900,000","$450,000"
178,Jeremy Ebert,2013-2014 (FA: 2015),23,2,"$900,000","$450,000"
178,Chris Summers,2013-2014 (FA: 2015),23,2,"$900,000","$450,000"
178,Gerell Robinson,2013-2014 (FA: 2015),23,2,"$900,000","$450,000"
178,Marcus Jackson,2013-2014 (FA: 2015),23,2,"$900,000","$450,000"
178,James Rodgers,2013-2014 (FA: 2015),24,2,"$900,000","$450,000"
178,Jared Green,2013-2014 (FA: 2015),23,2,"$900,000","$450,000"
178,Justin Hilton,2013-2014 (FA: 2015),24,2,"$900,000","$450,000"
178,Justin Hilton,2013-2014 (FA: 2015),24,2,"$900,000","$450,000"
178,Bert Reed,2013-2014 (FA: 2015),24,2,"$900,000","$450,000"
178,Jabin Sambrano,2013-2014 (FA: 2015),22,2,"$900,000","$450,000"
178,Griff Whalen,2013-2014 (FA: 2015),22,2,"$900,000","$450,000"
178,Tim Benford,2013-2014 (FA: 2015),23,2,"$900,000","$450,000"
178,Derek Moye,2013-2014 (FA: 2015),24,2,"$900,000","$450,000"
178,Nelson Rosario,2013-2014 (FA: 2015),23,2,"$900,000","$450,000"
178,Lavasier Tuinei,2013-2014 (FA: 2015),22,2,"$900,000","$450,000"
178,Kevin Hardy,2013-2014 (FA: 2015),22,2,"$900,000","$450,000"
178,Dale Moss,2013-2014 (FA: 2015),24,2,"$900,000","$450,000"
178,Patrick Edwards,2013-2014 (FA: 2015),24,2,"$900,000","$450,000"
178,Michael Calvin,2013-2014 (FA: 2015),23,2,"$900,000","$450,000"
178,Nicholas Johnson,2013-2014 (FA: 2015),23,2,"$900,000","$450,000"
178,Brandon Collins,2013-2014 (FA: 2015),23,2,"$900,000","$450,000"
178,Lamont Bryant,2013-2014 (FA: 2015),24,2,"$900,000","$450,000"
178,Kashif Moore,2013-2014 (FA: 2015),24,2,"$900,000","$450,000"
178,Raymond Radway,2013-2014 (FA: 2015),25,2,"$900,000","$450,000"
178,Troy Burrell,2013-2014 (FA: 2015),23,2,"$900,000","$450,000"
178,Da'Rick Rogers,2013-2014 (FA: 2015),21,2,"$900,000","$450,000"
178,Lamaar Thomas,2013-2014 (FA: 2015),22,2,"$900,000","$450,000"
178,Greg Jenkins,2013-2014 (FA: 2015),23,2,"$900,000","$450,000"
265,Isaiah Williams,2013-2013 (FA: 2014),25,1,"$405,000","$405,000"
265,Joe Hastings,2013-2013 (FA: 2014),25,1,"$405,000","$405,000"
265,Vidal Hazelton,2013-2013 (FA: 2014),24,1,"$405,000","$405,000"
265,Greg Orton,2013-2013 (FA: 2014),26,1,"$405,000","$405,000"
265,Tori Gurley,2013-2013 (FA: 2014),25,1,"$405,000","$405,000"
265,Terriun Crump,2013-2013 (FA: 2014),23,1,"$405,000","$405,000"
265,Eric Page,2013-2013 (FA: 2014),21,1,"$405,000","$405,000"
265,Tyler Shoemaker,2013-2013 (FA: 2014),24,1,"$405,000","$405,000"
265,Jerrell Jackson,2013-2013 (FA: 2014),22,1,"$405,000","$405,000"
265,Royce Pollard,2013-2013 (FA: 2014),23,1,"$405,000","$405,000"
265,Tray Session,2013-2013 (FA: 2014),25,1,"$405,000","$405,000"
265,Joe Collins,2013-2013 (FA: 2014),24,1,"$405,000","$405,000"
265,Titus Ryan,2013-2013 (FA: 2014),28,1,"$405,000","$405,000"
265,Gerrard Sheppard,2013-2013 (FA: 2014),22,1,"$405,000","$405,000"
265,Cole McKenzie,2013-2013 (FA: 2014),-,1,"$405,000","$405,000"
265,Keenan Davis,2013-2013 (FA: 2014),21,1,"$405,000","$405,000"
265,Chris Denton,2013-2013 (FA: 2014),21,1,"$405,000","$405,000"
265,Demetrius Fields,2013-2013 (FA: 2014),23,1,"$405,000","$405,000"
265,Will Murphy,2013-2013 (FA: 2014),22,1,"$405,000","$405,000"
265,Omarius Hines,2013-2013 (FA: 2014),23,1,"$405,000","$405,000"
265,Justin Veltung,2013-2013 (FA: 2014),22,1,"$405,000","$405,000"
286,Lance Lewis,2013-2014 (FA: 2015),24,2,"$90,000","$45,000"
