rank,player-name,year signed,age,year 2,value,average/year
224,Kyle Williams,2016-2016 (FA: 2017),27,1,"$760,000","$760,000"
224,Marc Mariani,2016-2016 (FA: 2017),28,1,"$760,000","$760,000"
224,Greg Little,2016-2016 (FA: 2017),26,1,"$760,000","$760,000"
224,Bryan Walters,2016-2016 (FA: 2017),28,1,"$760,000","$760,000"
28,Chris Moore,2016-2019 (FA: 2020),22,4,"$2,936,360","$734,090"
29,Malcolm Mitchell,2016-2019 (FA: 2020),22,4,"$2,917,992","$729,498"
30,Ricardo Louis,2016-2019 (FA: 2020),22,4,"$2,907,850","$726,963"
31,Pharoh Cooper,2016-2019 (FA: 2020),21,4,"$2,894,666","$723,667"
32,Demarcus Robinson,2016-2019 (FA: 2020),21,4,"$2,857,172","$714,293"
234,Jarrett Boykin,2016-2016 (FA: 2017),26,1,"$675,000","$675,000"
234,Aaron Dobson,2016-2016 (FA: 2017),24,1,"$675,000","$675,000"
234,Aldrick Robinson,2016-2016 (FA: 2017),27,1,"$675,000","$675,000"
234,Jeremy Ross,2016-2016 (FA: 2017),27,1,"$675,000","$675,000"
234,DeVier Posey,2016-2016 (FA: 2017),25,1,"$675,000","$675,000"
234,T.J. Graham,2016-2016 (FA: 2017),26,1,"$675,000","$675,000"
234,Griff Whalen,2016-2016 (FA: 2017),26,1,"$675,000","$675,000"
234,Griff Whalen,2016-2016 (FA: 2017),26,1,"$675,000","$675,000"
34,Tajae Sharpe,2016-2019 (FA: 2020),21,4,"$2,614,884","$653,721"
155,Josh Huff,2016-2017 (FA: 2018),24,2,"$1,305,000","$652,500"
35,Tyreek Hill,2016-2019 (FA: 2020),22,4,"$2,586,220","$646,555"
36,Jordan Payton,2016-2019 (FA: 2020),22,4,"$2,584,002","$646,001"
156,Laron Byrd,2016-2017 (FA: 2018),26,2,"$1,290,000","$645,000"
156,Brittan Golden,2016-2017 (FA: 2018),27,2,"$1,290,000","$645,000"
156,Tavarres King,2016-2017 (FA: 2018),25,2,"$1,290,000","$645,000"
156,Corey Fuller,2016-2017 (FA: 2018),25,2,"$1,290,000","$645,000"
156,B.J. Daniels,2016-2017 (FA: 2018),26,2,"$1,290,000","$645,000"
156,Marlon Brown,2016-2017 (FA: 2018),25,2,"$1,290,000","$645,000"
156,Devin Street,2016-2017 (FA: 2018),24,2,"$1,290,000","$645,000"
37,Trevor Davis,2016-2019 (FA: 2020),22,4,"$2,567,176","$641,794"
39,Rashard Higgins,2016-2019 (FA: 2020),21,4,"$2,524,385","$631,096"
41,Keenan Reynolds,2016-2019 (FA: 2020),21,4,"$2,485,947","$621,487"
42,Jakeem Grant,2016-2019 (FA: 2020),23,4,"$2,480,381","$620,095"
43,Kolby Listenbee,2016-2019 (FA: 2020),22,4,"$2,472,932","$618,233"
44,Cody Core,2016-2019 (FA: 2020),22,4,"$2,467,932","$616,983"
45,Mike Thomas,2016-2019 (FA: 2020),21,4,"$2,456,070","$614,018"
46,Aaron Burbridge,2016-2019 (FA: 2020),22,4,"$2,440,356","$610,089"
163,Chris Matthews,2016-2017 (FA: 2018),26,2,"$1,215,000","$607,500"
47,Devin Lucien,2016-2019 (FA: 2020),22,4,"$2,425,412","$606,353"
48,Demarcus Ayers,2016-2019 (FA: 2020),21,4,"$2,419,652","$604,913"
49,Daniel Braverman,2016-2019 (FA: 2020),22,4,"$2,419,397","$604,849"
50,Devin Fuller,2016-2019 (FA: 2020),22,4,"$2,413,785","$603,446"
51,Charone Peake,2016-2019 (FA: 2020),23,4,"$2,408,382","$602,096"
52,Kenny Lawler,2016-2019 (FA: 2020),21,4,"$2,404,897","$601,224"
242,Stephen Hill,2016-2016 (FA: 2017),24,1,"$600,000","$600,000"
242,Laron Byrd,2016-2016 (FA: 2017),26,1,"$600,000","$600,000"
242,Brenton Bersin,2016-2016 (FA: 2017),25,1,"$600,000","$600,000"
242,Brian Tyms,2016-2016 (FA: 2017),26,1,"$600,000","$600,000"
242,Joseph Anderson,2016-2016 (FA: 2017),27,1,"$600,000","$600,000"
242,B.J. Daniels,2016-2016 (FA: 2017),26,1,"$600,000","$600,000"
242,Myles White,2016-2016 (FA: 2017),26,1,"$600,000","$600,000"
242,Adam Thielen,2016-2016 (FA: 2017),25,1,"$600,000","$600,000"
242,Dontrelle Inman,2016-2016 (FA: 2017),27,1,"$600,000","$600,000"
242,TJ Jones,2016-2016 (FA: 2017),23,1,"$600,000","$600,000"
242,Michael Campanaro,2016-2016 (FA: 2017),24,1,"$600,000","$600,000"
242,Isaiah Burse,2016-2016 (FA: 2017),24,1,"$600,000","$600,000"
242,Seantavius Jones,2016-2016 (FA: 2017),23,1,"$600,000","$600,000"
164,Wendell Williams,2016-2018 (FA: 2019),25,2,"$1,170,000","$585,000"
165,Chandler Worthy,2016-2017 (FA: 2018),22,2,"$1,150,000","$575,000"
166,Eric Rogers,2016-2017 (FA: 2018),24,2,"$1,140,000","$570,000"
166,Ryan Spadola,2016-2017 (FA: 2018),24,2,"$1,140,000","$570,000"
166,Corey Washington,2016-2017 (FA: 2018),24,2,"$1,140,000","$570,000"
166,Seth Roberts,2016-2017 (FA: 2018),24,2,"$1,140,000","$570,000"
166,Mario Alford,2016-2017 (FA: 2018),23,2,"$1,140,000","$570,000"
166,Chris Harper,2016-2017 (FA: 2018),22,2,"$1,140,000","$570,000"
64,Roger Lewis,2016-2018 (FA: 2019),22,3,"$1,638,500","$546,167"
65,Andy Jones,2016-2018 (FA: 2019),21,3,"$1,635,000","$545,000"
66,Jalin Marshall,2016-2018 (FA: 2019),20,3,"$1,632,500","$544,167"
67,Cayleb Jones,2016-2018 (FA: 2019),23,3,"$1,630,000","$543,333"
67,Paul McRoberts,2016-2018 (FA: 2019),23,3,"$1,630,000","$543,333"
67,Robby Anderson,2016-2018 (FA: 2019),22,3,"$1,630,000","$543,333"
67,Rashawn Scott,2016-2018 (FA: 2019),24,3,"$1,630,000","$543,333"
71,Keyarris Garrett,2016-2018 (FA: 2019),23,3,"$1,629,000","$543,000"
72,Canaan Severin,2016-2018 (FA: 2019),22,3,"$1,628,000","$542,667"
73,Johnny Holton,2016-2018 (FA: 2019),24,3,"$1,625,000","$541,667"
73,Wendell Williams,2016-2018 (FA: 2019),25,3,"$1,625,000","$541,667"
73,Tommylee Lewis,2016-2018 (FA: 2019),23,3,"$1,625,000","$541,667"
76,Davonte' Allen,2016-2018 (FA: 2019),0,3,"$1,624,000","$541,333"
77,Maurice Harris,2016-2018 (FA: 2019),23,3,"$1,623,500","$541,167"
77,Hunter Sharp,2016-2018 (FA: 2019),22,3,"$1,623,500","$541,167"
79,Quinshad Davis,2016-2018 (FA: 2019),0,3,"$1,623,000","$541,000"
79,Derek Keaton,2016-2018 (FA: 2019),0,3,"$1,623,000","$541,000"
79,Paul Turner,2016-2018 (FA: 2019),22,3,"$1,623,000","$541,000"
82,Gary Chambers,2016-2018 (FA: 2019),0,3,"$1,622,500","$540,833"
82,Jamaal Jones,2016-2018 (FA: 2019),22,3,"$1,622,500","$540,833"
82,Marcus Johnson,2016-2018 (FA: 2019),21,3,"$1,622,500","$540,833"
85,Chris King,2016-2018 (FA: 2019),22,3,"$1,622,000","$540,667"
85,Daje Johnson,2016-2018 (FA: 2019),0,3,"$1,622,000","$540,667"
85,Kalif Raymond,2016-2018 (FA: 2019),21,3,"$1,622,000","$540,667"
85,Devonte Robinson,2016-2018 (FA: 2019),0,3,"$1,622,000","$540,667"
85,Reginald Diggs,2016-2018 (FA: 2019),22,3,"$1,622,000","$540,667"
90,Richard Mullaney,2016-2018 (FA: 2019),23,3,"$1,621,500","$540,500"
91,Tevin Jones,2016-2018 (FA: 2019),23,3,"$1,621,000","$540,333"
91,Jenson Stoshak,2016-2018 (FA: 2019),0,3,"$1,621,000","$540,333"
93,Chester Rogers,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
93,Marcus Leak,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
93,Tevaun Smith,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
93,Bobo Beathard,2016-2018 (FA: 2019),0,3,"$1,620,000","$540,000"
93,Bralon Addison,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
93,Dezmin Lewis,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
93,Tyler Slavin,2016-2016 (FA: 2017),23,3,"$1,620,000","$540,000"
93,Jamel Johnson,2016-2018 (FA: 2019),24,3,"$1,620,000","$540,000"
93,Valdez Showers,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
93,Darius Johnson,2016-2018 (FA: 2019),0,3,"$1,620,000","$540,000"
93,Quenton Bundrage,2016-2018 (FA: 2019),0,3,"$1,620,000","$540,000"
93,Chris Brown,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
93,Rashon Ceaser,2016-2018 (FA: 2019),0,3,"$1,620,000","$540,000"
93,Marcus Tucker,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
93,Darrin Peterson,2016-2018 (FA: 2019),0,3,"$1,620,000","$540,000"
93,Max McCaffrey,2016-2018 (FA: 2019),21,3,"$1,620,000","$540,000"
93,Deandre Reaves,2016-2018 (FA: 2019),0,3,"$1,620,000","$540,000"
93,Chris Hubert,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
93,Jared Dangerfield,2016-2018 (FA: 2019),0,3,"$1,620,000","$540,000"
93,Duke Williams,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
93,Danny Anthrop,2016-2018 (FA: 2019),0,3,"$1,620,000","$540,000"
93,Herb Waters,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
93,Jaydon Mickens,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
93,Miles Shuler,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
93,K.J. Brent,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
93,Jake Lampman,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
93,Joe Hansley,2016-2018 (FA: 2019),0,3,"$1,620,000","$540,000"
93,Alonzo Russell,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
93,Marquez North,2016-2018 (FA: 2019),21,3,"$1,620,000","$540,000"
93,Amir Carlisle,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
93,Ben Roberts,2016-2018 (FA: 2019),0,3,"$1,620,000","$540,000"
93,David Richards,2016-2018 (FA: 2019),0,3,"$1,620,000","$540,000"
93,Kieran Duncan,2016-2018 (FA: 2019),0,3,"$1,620,000","$540,000"
93,David Glidden,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
93,Ed Eagan,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
93,Marquis Bundy,2016-2018 (FA: 2019),21,3,"$1,620,000","$540,000"
93,Alex Erickson,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
93,Antwane Grant,2016-2018 (FA: 2019),0,3,"$1,620,000","$540,000"
93,Xavier Rush,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
93,Rahsaun Simonise,2016-2018 (FA: 2019),-,3,"$1,620,000","$540,000"
93,Mose Frazier,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
93,David Watford,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
93,Durron Neal,2016-2018 (FA: 2019),0,3,"$1,620,000","$540,000"
93,Harvey Binford,2016-2018 (FA: 2019),24,3,"$1,620,000","$540,000"
93,Kendal Thompson,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
93,T.J. Thorpe,2016-2018 (FA: 2019),-,3,"$1,620,000","$540,000"
93,Jace Billingsley,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
93,Dobson Collins,2016-2018 (FA: 2019),0,3,"$1,620,000","$540,000"
93,Jay Lee,2016-2018 (FA: 2019),0,3,"$1,620,000","$540,000"
93,MeKale McKay,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
93,Jamal Robinson,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
93,Mitch Mathews,2016-2018 (FA: 2019),25,3,"$1,620,000","$540,000"
93,Nelson Spruce,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
93,Jordan Williams,2016-2018 (FA: 2019),21,3,"$1,620,000","$540,000"
93,K.J. Maye,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
93,Darius Powe,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
93,Dominique Williams,2016-2018 (FA: 2019),25,3,"$1,620,000","$540,000"
93,Devon Cajuste,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
93,Bryce Treggs,2016-2018 (FA: 2019),22,3,"$1,620,000","$540,000"
93,Tanner McEvoy,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
93,Anthony Kelly,2016-2018 (FA: 2019),0,3,"$1,620,000","$540,000"
93,Dez Stewart,2016-2018 (FA: 2019),23,3,"$1,620,000","$540,000"
255,Jarrod West,2016-2016 (FA: 2017),-,1,"$525,000","$525,000"
255,Nathan Palmer,2016-2016 (FA: 2017),26,1,"$525,000","$525,000"
255,Josh Boyce,2016-2016 (FA: 2017),24,1,"$525,000","$525,000"
255,Uzoma Nwachukwu,2016-2016 (FA: 2017),25,1,"$525,000","$525,000"
255,Robert Herron,2016-2016 (FA: 2017),23,1,"$525,000","$525,000"
255,Matt Hazel,2016-2016 (FA: 2017),23,1,"$525,000","$525,000"
255,Kadron Boone,2016-2016 (FA: 2017),24,1,"$525,000","$525,000"
255,Jeremy Butler,2016-2016 (FA: 2017),24,1,"$525,000","$525,000"
255,Freddie Martino,2016-2016 (FA: 2017),24,1,"$525,000","$525,000"
255,Bennie Fowler,2016-2016 (FA: 2017),24,1,"$525,000","$525,000"
255,Kaelin Clay,2016-2016 (FA: 2017),24,1,"$525,000","$525,000"
255,Geremy Davis,2016-2016 (FA: 2017),23,1,"$525,000","$525,000"
255,Tyler Murphy,2016-2016 (FA: 2017),24,1,"$525,000","$525,000"
177,Jake Kumerow,2016-2018 (FA: 2019),23,2,"$1,020,000","$510,000"
177,Jace Billingsley,2016-2018 (FA: 2019),22,2,"$1,020,000","$510,000"
179,Josh Lenz,2016-2017 (FA: 2018),25,2,"$990,000","$495,000"
179,Terrell Sinkfield,2016-2017 (FA: 2018),25,2,"$990,000","$495,000"
179,Shaquelle Evans,2016-2017 (FA: 2018),24,2,"$990,000","$495,000"
179,Bernard Reedy,2016-2017 (FA: 2018),24,2,"$990,000","$495,000"
179,Kain Colter,2016-2017 (FA: 2018),23,2,"$990,000","$495,000"
179,Donte Foster,2016-2017 (FA: 2018),25,2,"$990,000","$495,000"
179,Rashad Lawrence,2016-2017 (FA: 2018),23,2,"$990,000","$495,000"
179,Vince Mayle,2016-2017 (FA: 2018),24,2,"$990,000","$495,000"
179,DeAndre Smelter,2016-2017 (FA: 2018),24,2,"$990,000","$495,000"
179,Rasheed Bailey,2016-2017 (FA: 2018),22,2,"$990,000","$495,000"
179,Titus Davis,2016-2017 (FA: 2018),23,2,"$990,000","$495,000"
179,Deon Long,2016-2017 (FA: 2018),24,2,"$990,000","$495,000"
179,Shane Wynn,2016-2017 (FA: 2018),23,2,"$990,000","$495,000"
179,Nick Harwell,2016-2017 (FA: 2018),24,2,"$990,000","$495,000"
179,Jordan Leslie,2016-2017 (FA: 2018),24,2,"$990,000","$495,000"
179,Paul McRoberts,2016-2018 (FA: 2019),23,2,"$990,000","$495,000"
179,Dennis Parks,2016-2016 (FA: 2017),21,2,"$990,000","$495,000"
179,DiAndre Campbell,2016-2017 (FA: 2018),0,2,"$990,000","$495,000"
179,Damiere Byrd,2016-2017 (FA: 2018),22,2,"$990,000","$495,000"
179,Joshua Stangby,2016-2017 (FA: 2018),0,2,"$990,000","$495,000"
179,Kalif Raymond,2016-2018 (FA: 2019),21,2,"$990,000","$495,000"
179,Austin Willis,2016-2017 (FA: 2018),23,2,"$990,000","$495,000"
179,Geronimo Allison,2016-2017 (FA: 2018),21,2,"$990,000","$495,000"
179,Isaac Fruechte,2016-2017 (FA: 2018),24,2,"$990,000","$495,000"
179,Kasen Williams,2016-2017 (FA: 2018),23,2,"$990,000","$495,000"
179,Michael Bennett,2016-2017 (FA: 2018),0,2,"$990,000","$495,000"
179,Rashawn Scott,2016-2019 (FA: 2020),23,2,"$990,000","$495,000"
179,Bralon Addison,2016-2017 (FA: 2018),22,2,"$990,000","$495,000"
179,Paul Turner,2016-2017 (FA: 2018),22,2,"$990,000","$495,000"
179,Demarcus Ayers,2016-2017 (FA: 2018),21,2,"$990,000","$495,000"
179,Daniel Braverman,2016-2017 (FA: 2018),22,2,"$990,000","$495,000"
179,Chris Hubert,2016-2017 (FA: 2018),22,2,"$990,000","$495,000"
179,Jake Lampman,2016-2017 (FA: 2018),22,2,"$990,000","$495,000"
179,Marquis Bundy,2016-2017 (FA: 2018),22,2,"$990,000","$495,000"
268,Jaxon Shipley,2016-2016 (FA: 2017),23,1,"$465,000","$465,000"
268,Keenan Reynolds,2016-2017 (FA: 2018),21,1,"$465,000","$465,000"
270,Damiere Byrd,2016-2016 (FA: 2017),23,1,"$458,000","$458,000"
271,Isaiah Williams,2016-2016 (FA: 2017),29,1,"$450,000","$450,000"
271,Jeff Fuller,2016-2016 (FA: 2017),25,1,"$450,000","$450,000"
271,Kashif Moore,2016-2016 (FA: 2017),27,1,"$450,000","$450,000"
271,Cobi Hamilton,2016-2016 (FA: 2017),25,1,"$450,000","$450,000"
271,Troy Stoudermire,2016-2016 (FA: 2017),25,1,"$450,000","$450,000"
271,Tobais Palmer,2016-2016 (FA: 2017),25,1,"$450,000","$450,000"
271,Chuck Jacobs,2016-2016 (FA: 2017),25,1,"$450,000","$450,000"
271,Rico Richardson,2016-2016 (FA: 2017),24,1,"$450,000","$450,000"
271,Fred Williams,2016-2016 (FA: 2017),27,1,"$450,000","$450,000"
271,Jace Davis,2016-2016 (FA: 2017),24,1,"$450,000","$450,000"
271,Damian Copeland,2016-2016 (FA: 2017),25,1,"$450,000","$450,000"
271,Torrence Allen,2016-2016 (FA: 2017),24,1,"$450,000","$450,000"
271,Douglas McNeil,2016-2016 (FA: 2017),29,1,"$450,000","$450,000"
271,Andre Debose,2016-2016 (FA: 2017),25,1,"$450,000","$450,000"
271,Da'Ron Brown,2016-2016 (FA: 2017),24,1,"$450,000","$450,000"
271,Jordan Taylor,2016-2016 (FA: 2017),23,1,"$450,000","$450,000"
271,Damarr Aultman,2016-2016 (FA: 2017),23,1,"$450,000","$450,000"
271,R.J. Harris,2016-2016 (FA: 2017),23,1,"$450,000","$450,000"
271,Kenny Cook,2016-2016 (FA: 2017),23,1,"$450,000","$450,000"
271,Levi Norwood,2016-2016 (FA: 2017),23,1,"$450,000","$450,000"
271,Deandre Carter,2016-2016 (FA: 2017),22,1,"$450,000","$450,000"
271,Antwan Goodley,2016-2016 (FA: 2017),24,1,"$450,000","$450,000"
271,Issac Blakeney,2016-2016 (FA: 2017),23,1,"$450,000","$450,000"
271,Christion Jones,2016-2016 (FA: 2017),23,1,"$450,000","$450,000"
271,Reggie Bell,2016-2016 (FA: 2017),23,1,"$450,000","$450,000"
271,Darius Jennings,2016-2016 (FA: 2017),23,1,"$450,000","$450,000"
271,Austin Hill,2016-2016 (FA: 2017),-,1,"$450,000","$450,000"
271,Kyle Prater,2016-2016 (FA: 2017),23,1,"$450,000","$450,000"
271,A.J. Cruz,2016-2016 (FA: 2017),0,1,"$450,000","$450,000"
271,Deshon Foxx,2016-2016 (FA: 2017),23,1,"$450,000","$450,000"
271,Avius Capers,2016-2016 (FA: 2017),0,1,"$450,000","$450,000"
271,Ed Williams,2016-2016 (FA: 2017),0,1,"$450,000","$450,000"
271,Shakim Phillips,2016-2016 (FA: 2017),23,1,"$450,000","$450,000"
271,Maurice Harris,2016-2018 (FA: 2019),23,1,"$450,000","$450,000"
271,Quinshad Davis,2016-2016 (FA: 2017),-,1,"$450,000","$450,000"
271,Dez Stewart,2016-2016 (FA: 2017),23,1,"$450,000","$450,000"
271,Jarvis Turner,2016-2016 (FA: 2017),22,1,"$450,000","$450,000"
271,Reece Horn,2016-2016 (FA: 2017),22,1,"$450,000","$450,000"
271,Marvin Hall,2016-2016 (FA: 2017),22,1,"$450,000","$450,000"
271,Marken Michel,2016-2016 (FA: 2017),22,1,"$450,000","$450,000"
271,Anthony Dable,2016-2016 (FA: 2017),27,1,"$450,000","$450,000"
271,Franky Okafor,2016-2016 (FA: 2017),-,1,"$450,000","$450,000"
271,Montario Hunter,2016-2016 (FA: 2017),-,1,"$450,000","$450,000"
271,Alex Chisum,2016-2016 (FA: 2017),-,1,"$450,000","$450,000"
