rank,player-name,year signed,age,year 2,value,average/year
1,Kenny Golladay,2021-2024 (FA: 2025),27,4,"$72,000,000","$18,000,000"
11,Allen Robinson,2021-2021 (FA: 2022),27,1,"$17,880,000","$17,880,000"
2,Tyler Lockett,2021-2025 (FA: 2026),28,4,"$69,000,000","$17,250,000"
12,Chris Godwin,2021-2021 (FA: 2022),25,1,"$15,983,000","$15,983,000"
3,Courtland Sutton,2021-2025 (FA: 2026),26,4,"$60,800,000","$15,200,000"
4,Corey Davis,2021-2023 (FA: 2024),26,3,"$37,500,000","$12,500,000"
5,Curtis Samuel,2021-2023 (FA: 2024),24,3,"$34,500,000","$11,500,000"
6,Tim Patrick,2021-2024 (FA: 2025),27,3,"$34,000,000","$11,333,333"
9,Nelson Agholor,2021-2022 (FA: 2023),27,2,"$22,000,000","$11,000,000"
18,Will Fuller,2021-2021 (FA: 2022),26,1,"$10,625,011","$10,625,011"
20,T.Y. Hilton,2021-2021 (FA: 2022),31,1,"$8,000,000","$8,000,000"
20,JuJu Smith-Schuster,2021-2021 (FA: 2022),24,1,"$8,000,000","$8,000,000"
7,Ja'Marr Chase,2021-2025 (FA: 2026),21,4,"$30,819,641","$7,704,910"
8,Jaylen Waddle,2021-2025 (FA: 2026),22,4,"$27,085,993","$6,771,498"
17,Marvin Jones,2021-2022 (FA: 2023),31,2,"$12,500,000","$6,250,000"
23,Emmanuel Sanders,2021-2021 (FA: 2022),33,1,"$6,000,000","$6,000,000"
23,A.J. Green,2021-2021 (FA: 2022),32,1,"$6,000,000","$6,000,000"
28,Keelan Cole,2021-2021 (FA: 2022),27,1,"$5,500,000","$5,500,000"
10,DeVonta Smith,2021-2025 (FA: 2026),22,4,"$20,141,390","$5,035,348"
13,Kendrick Bourne,2021-2023 (FA: 2024),25,3,"$15,000,000","$5,000,000"
31,Sammy Watkins,2021-2021 (FA: 2022),27,1,"$5,000,000","$5,000,000"
14,Jamal Agnew,2021-2023 (FA: 2024),25,3,"$14,250,000","$4,750,000"
37,DeSean Jackson,2021-2021 (FA: 2022),34,1,"$4,500,000","$4,500,000"
42,Tyrell Williams,2021-2021 (FA: 2022),29,1,"$4,000,000","$4,000,000"
45,John Brown,2021-2021 (FA: 2022),30,1,"$3,750,000","$3,750,000"
15,Kadarius Toney,2021-2025 (FA: 2026),22,4,"$13,719,508","$3,429,877"
61,Tim Patrick,2021-2021 (FA: 2022),27,1,"$3,384,000","$3,384,000"
61,Zach Pascal,2021-2021 (FA: 2022),26,1,"$3,384,000","$3,384,000"
16,Rashod Bateman,2021-2025 (FA: 2026),21,4,"$12,599,412","$3,149,853"
63,Antonio Brown,2021-2021 (FA: 2022),32,1,"$3,100,000","$3,100,000"
28,Andre Roberts,2021-2022 (FA: 2023),33,2,"$5,500,000","$2,750,000"
65,Breshad Perriman,2021-2021 (FA: 2022),27,1,"$2,500,000","$2,500,000"
65,Zay Jones,2021-2021 (FA: 2022),25,1,"$2,500,000","$2,500,000"
108,Rashard Higgins,2021-2021 (FA: 2022),26,1,"$2,377,500","$2,377,500"
36,David Moore,2021-2022 (FA: 2023),26,2,"$4,750,000","$2,375,000"
109,Jakeem Grant,2021-2021 (FA: 2022),28,1,"$2,300,000","$2,300,000"
