rank,player-name,year signed,age,year 2,value,average/year
7,Darren Sproles,2010-2010 (FA: 2011),26,1,"$7,281,300","$7,281,300"
2,C.J. Spiller,2010-2014 (FA: 2015),22,5,"$25,672,087","$5,134,417"
3,Ryan Mathews,2010-2014 (FA: 2015),22,4,"$18,920,000","$4,730,000"
1,Jamaal Charles,2010-2015 (FA: 2016),23,6,"$27,970,000","$4,661,667"
11,Ricky Williams,2010-2010 (FA: 2011),32,1,"$4,550,000","$4,550,000"
12,Ronnie Brown,2010-2010 (FA: 2011),28,1,"$3,969,239","$3,969,239"
5,Larry Johnson,2010-2012 (FA: 2013),30,3,"$10,500,000","$3,500,000"
4,Chester Taylor,2010-2013 (FA: 2014),30,4,"$12,500,000","$3,125,000"
9,LaDainian Tomlinson,2010-2011 (FA: 2012),30,2,"$5,200,000","$2,600,000"
10,Thomas Jones,2010-2011 (FA: 2012),31,2,"$5,000,000","$2,500,000"
16,Carnell Williams,2010-2010 (FA: 2011),28,1,"$2,303,400","$2,303,400"
20,Kevin Faulk,2010-2010 (FA: 2011),33,1,"$2,000,000","$2,000,000"
6,Jahvid Best,2010-2014 (FA: 2015),20,5,"$9,845,000","$1,969,000"
23,Jerious Norwood,2010-2010 (FA: 2011),26,1,"$1,759,000","$1,759,000"
23,Jerome Harrison,2010-2010 (FA: 2011),26,1,"$1,759,000","$1,759,000"
23,Leon Washington,2010-2010 (FA: 2011),27,1,"$1,759,000","$1,759,000"
26,Mike Bell,2010-2010 (FA: 2011),26,1,"$1,700,000","$1,700,000"
27,Jason Snelling,2010-2010 (FA: 2011),26,1,"$1,684,000","$1,684,000"
27,Pierre Thomas,2010-2010 (FA: 2011),25,1,"$1,684,000","$1,684,000"
30,Justin Fargas,2010-2010 (FA: 2011),29,1,"$1,505,000","$1,505,000"
8,Dexter McCluster,2010-2013 (FA: 2014),21,4,"$5,300,000","$1,325,000"
36,Michael Bennett,2010-2010 (FA: 2011),31,1,"$1,250,000","$1,250,000"
36,Brian Westbrook,2010-2010 (FA: 2011),30,1,"$1,250,000","$1,250,000"
46,Ryan Moats,2010-2010 (FA: 2011),27,1,"$1,176,000","$1,176,000"
13,Toby Gerhart,2010-2013 (FA: 2014),22,4,"$3,754,000","$938,500"
51,Willie Parker,2010-2010 (FA: 2011),29,1,"$850,000","$850,000"
14,Ben Tate,2010-2013 (FA: 2014),21,4,"$3,377,000","$844,250"
53,Ladell Betts,2010-2010 (FA: 2011),31,1,"$800,000","$800,000"
54,J.J. Arrington,2010-2010 (FA: 2011),26,1,"$780,000","$780,000"
56,Rock Cartwright,2010-2010 (FA: 2011),30,1,"$755,000","$755,000"
56,Dominic Rhodes,2010-2010 (FA: 0),30,1,"$755,000","$755,000"
15,Montario Hardesty,2010-2013 (FA: 2014),22,4,"$2,845,000","$711,250"
34,Lendale White,2010-2011 (FA: 2012),25,2,"$1,270,000","$635,000"
61,Julius Jones,2010-2010 (FA: 2011),28,1,"$630,000","$630,000"
61,Derrick Ward,2010-2010 (FA: 2011),29,1,"$630,000","$630,000"
17,Joe McKnight,2010-2013 (FA: 2014),22,4,"$2,291,000","$572,750"
29,Chad Simpson,2010-2012 (FA: 2013),24,3,"$1,675,000","$558,333"
63,Kolby Smith,2010-2010 (FA: 2011),25,1,"$545,000","$545,000"
64,D.J. Ware,2010-2010 (FA: 2011),25,1,"$525,000","$525,000"
18,Anthony Dixon,2010-2013 (FA: 2014),22,4,"$2,060,600","$515,150"
48,Lorenzo Booker,2010-2011 (FA: 2012),25,2,"$1,025,000","$512,500"
19,James Starks,2010-2013 (FA: 2014),23,4,"$2,040,300","$510,075"
21,Deji Karim,2010-2012 (FA: 2013),23,4,"$1,995,000","$498,750"
31,James Davis,2010-2012 (FA: 2013),23,3,"$1,440,000","$480,000"
32,Ryan Torain,2010-2012 (FA: 2013),23,3,"$1,430,000","$476,667"
