rank,player-name,year signed,age,year 2,value,average/year
106,Michael Bush,2014-2014 (FA: 2015),29,1,"$730,000","$730,000"
106,Jalen Parmele,2014-2014 (FA: 2015),28,1,"$730,000","$730,000"
106,Chris Ogbonnaya,2014-2014 (FA: 2015),27,1,"$730,000","$730,000"
106,Deji Karim,2014-2014 (FA: 2015),27,1,"$730,000","$730,000"
106,Ryan Williams,2014-2014 (FA: 2015),24,1,"$730,000","$730,000"
21,Terrance West,2014-2017 (FA: 2018),23,4,"$2,783,400","$695,850"
22,Jerick McKinnon,2014-2017 (FA: 2018),22,4,"$2,765,000","$691,250"
23,Dri Archer,2014-2017 (FA: 2018),22,4,"$2,748,016","$687,004"
24,Devonta Freeman,2014-2017 (FA: 2018),22,4,"$2,704,424","$676,106"
25,Andre Williams,2014-2017 (FA: 2018),21,4,"$2,673,600","$668,400"
26,Ka'Deem Carey,2014-2017 (FA: 2018),21,4,"$2,663,380","$665,845"
27,James White,2014-2017 (FA: 2018),22,4,"$2,617,088","$654,272"
112,Daniel Thomas,2014-2014 (FA: 2015),26,1,"$645,000","$645,000"
112,Jordan Todman,2014-2014 (FA: 2015),24,1,"$645,000","$645,000"
112,Phillip Tanner,2014-2014 (FA: 2015),25,1,"$645,000","$645,000"
112,Phillip Tanner,2014-2014 (FA: 2015),25,1,"$645,000","$645,000"
112,Andre Brown,2014-2014 (FA: 2015),27,1,"$645,000","$645,000"
112,Joe McKnight,2014-2014 (FA: 2015),25,1,"$645,000","$645,000"
112,Alfonso Smith,2014-2014 (FA: 2015),27,1,"$645,000","$645,000"
28,Lorenzo Taliaferro,2014-2017 (FA: 2018),22,4,"$2,520,584","$630,146"
74,Anthony Allen,2014-2015 (FA: 2016),25,2,"$1,230,000","$615,000"
74,Jeremy Stewart,2014-2015 (FA: 2016),24,2,"$1,230,000","$615,000"
29,Alfred Blue,2014-2017 (FA: 2018),23,4,"$2,337,932","$584,483"
30,Lache Seastrunk,2014-2017 (FA: 2018),22,4,"$2,330,500","$582,625"
31,Marion Grice,2014-2017 (FA: 2018),23,4,"$2,318,896","$579,724"
32,Tyler Gaffney,2014-2017 (FA: 2018),23,4,"$2,316,600","$579,150"
33,Storm Johnson,2014-2017 (FA: 2018),21,4,"$2,282,728","$570,682"
119,Shaun Draughn,2014-2014 (FA: 2015),26,1,"$570,000","$570,000"
119,Matt Asiata,2014-2014 (FA: 2015),26,1,"$570,000","$570,000"
119,LaMichael James,2014-2014 (FA: 2015),24,1,"$570,000","$570,000"
119,Bobby Rainey,2014-2014 (FA: 2015),26,1,"$570,000","$570,000"
119,Jeremy Stewart,2014-2014 (FA: 2015),25,1,"$570,000","$570,000"
76,William Powell,2014-2014 (FA: 2016),26,2,"$1,080,000","$540,000"
76,Robert Hughes,2014-2015 (FA: 2016),24,2,"$1,080,000","$540,000"
76,Jewel Hampton,2014-2015 (FA: 2016),24,2,"$1,080,000","$540,000"
76,Chris Thompson,2014-2015 (FA: 2016),23,2,"$1,080,000","$540,000"
76,Michael Hill,2014-2015 (FA: 2016),24,2,"$1,080,000","$540,000"
124,Kory Sheets,2014-2014 (FA: 2015),28,1,"$525,000","$525,000"
38,Isaiah Crowell,2014-2016 (FA: 2017),21,3,"$1,540,000","$513,333"
39,James Baker,2014-2016 (FA: 2017),0,3,"$1,538,000","$512,667"
39,Silas Redd,2014-2016 (FA: 2017),22,3,"$1,538,000","$512,667"
41,Stephen Houston,2014-2016 (FA: 2017),22,3,"$1,537,500","$512,500"
42,James Wilder Jr.,2014-2016 (FA: 2017),22,3,"$1,536,000","$512,000"
42,Trey Watts,2014-2016 (FA: 2017),23,3,"$1,536,000","$512,000"
44,Brennan Clay,2014-2016 (FA: 2017),22,3,"$1,535,000","$511,667"
44,Roy Finch,2014-2016 (FA: 2017),22,3,"$1,535,000","$511,667"
44,Tim Flanders,2014-2016 (FA: 2017),22,3,"$1,535,000","$511,667"
44,Damien Williams,2014-2016 (FA: 2017),22,3,"$1,535,000","$511,667"
48,Zach Bauman,2014-2016 (FA: 2017),21,3,"$1,534,000","$511,333"
49,Juwan Thompson,2014-2016 (FA: 2017),21,3,"$1,533,500","$511,167"
49,Terreance Cobb,2014-2016 (FA: 2017),23,3,"$1,533,500","$511,167"
51,Jordan Lynch,2014-2016 (FA: 2017),23,3,"$1,533,000","$511,000"
51,Jerome Smith,2014-2016 (FA: 2017),22,3,"$1,533,000","$511,000"
51,LaDarius Perkins,2014-2016 (FA: 2017),23,3,"$1,533,000","$511,000"
54,Rajion Neal,2014-2016 (FA: 2017),22,3,"$1,532,000","$510,667"
54,D.J. Adams,2014-2016 (FA: 2017),23,3,"$1,532,000","$510,667"
54,Jeff Scott,2014-2016 (FA: 2017),0,3,"$1,532,000","$510,667"
54,Ben Malena,2014-2016 (FA: 2017),21,3,"$1,532,000","$510,667"
54,Kapri Bibbs,2014-2016 (FA: 2017),21,3,"$1,532,000","$510,667"
59,Dominique Williams,2014-2016 (FA: 2017),23,3,"$1,531,000","$510,333"
60,Darrin Reaves,2014-2016 (FA: 2017),21,3,"$1,530,500","$510,167"
61,Damien Thigpen,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
61,Glenn Winston,2014-2016 (FA: 2017),25,3,"$1,530,000","$510,000"
61,David Fluellen,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
61,Branden Oliver,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
61,James Sims,2014-2016 (FA: 2017),31,3,"$1,530,000","$510,000"
61,Stephen Houston,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
61,Brendan Bigelow,2014-2016 (FA: 2017),0,3,"$1,530,000","$510,000"
61,Senorise Perry,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
61,Waymon James,2014-2016 (FA: 2017),23,3,"$1,530,000","$510,000"
61,Fitz Toussaint,2014-2016 (FA: 2017),24,3,"$1,530,000","$510,000"
61,Demitrius Bronson,2014-2016 (FA: 2017),24,3,"$1,530,000","$510,000"
61,Jordan Hall,2014-2016 (FA: 2017),22,3,"$1,530,000","$510,000"
61,Josh Harris,2014-2015 (FA: 2016),23,3,"$1,530,000","$510,000"
125,Michael Smith,2014-2014 (FA: 2015),25,1,"$495,000","$495,000"
125,Edwin Baker,2014-2014 (FA: 2015),22,1,"$495,000","$495,000"
125,Fozzy Whittaker,2014-2014 (FA: 2015),25,1,"$495,000","$495,000"
125,Cierre Wood,2014-2014 (FA: 2015),22,1,"$495,000","$495,000"
81,Jonas Gray,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
81,Jonas Gray,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
81,Davin Meggett,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
81,Davin Meggett,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
81,Kerwynn Williams,2014-2015 (FA: 2016),22,2,"$930,000","$465,000"
81,George Winn,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
81,Zach Boren,2014-2015 (FA: 2016),22,2,"$930,000","$465,000"
81,Jamaine Cook,2014-2015 (FA: 2016),22,2,"$930,000","$465,000"
81,Steven Miller,2014-2015 (FA: 2016),22,2,"$930,000","$465,000"
81,Cameron Marshall,2014-2015 (FA: 2016),0,2,"$930,000","$465,000"
81,Bradley Randle,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
81,Orwin Smith,2014-2015 (FA: 2016),0,2,"$930,000","$465,000"
81,Marion Grice,2014-2015 (FA: 2016),22,2,"$930,000","$465,000"
81,Henry Josey,2014-2016 (FA: 2017),22,2,"$930,000","$465,000"
81,Tim Cornett,2014-2015 (FA: 2016),0,2,"$930,000","$465,000"
81,Zurlon Tipton,2014-2015 (FA: 2016),23,2,"$930,000","$465,000"
81,Charcandrick West,2014-2016 (FA: 2017),22,2,"$930,000","$465,000"
81,George Atkinson,2014-2015 (FA: 2016),21,2,"$930,000","$465,000"
81,Antonio Andrews,2014-2015 (FA: 2016),21,2,"$930,000","$465,000"
81,Orleans Darkwa,2014-2015 (FA: 2016),21,2,"$930,000","$465,000"
129,Jeroldis Williams,2014-2014 (FA: 2015),22,1,"$420,000","$420,000"
129,Alvester Alexander,2014-2014 (FA: 2015),23,1,"$420,000","$420,000"
129,Tauren Poole,2014-2014 (FA: 2015),24,1,"$420,000","$420,000"
129,Miguel Maysonet,2014-2014 (FA: 2015),24,1,"$420,000","$420,000"
