rank,player-name,year signed,age,year 2,value,average/year
8,Le'Veon Bell,2018-2018 (FA: 2019),26,1,"$14,544,000","$14,544,000"
1,Todd Gurley,2018-2023 (FA: 2024),23,4,"$57,500,000","$14,375,000"
2,David Johnson,2018-2021 (FA: 2022),26,3,"$39,000,000","$13,000,000"
3,Saquon Barkley,2018-2022 (FA: 2023),21,4,"$31,194,751","$7,798,688"
4,Jerick McKinnon,2018-2021 (FA: 2022),25,4,"$30,000,000","$7,500,000"
6,Duke Johnson,2018-2021 (FA: 2022),24,3,"$15,610,000","$5,203,333"
7,Carlos Hyde,2018-2020 (FA: 2021),27,3,"$15,250,000","$5,083,333"
5,Dion Lewis,2018-2021 (FA: 2022),27,4,"$19,800,000","$4,950,000"
9,Isaiah Crowell,2018-2020 (FA: 2021),25,3,"$12,000,000","$4,000,000"
15,Jonathan Stewart,2018-2019 (FA: 2020),30,2,"$6,800,000","$3,400,000"
11,Rex Burkhead,2018-2020 (FA: 2021),27,3,"$9,750,000","$3,250,000"
25,Corey Grant,2018-2018 (FA: 2019),26,1,"$2,914,000","$2,914,000"
17,Chris Ivory,2018-2019 (FA: 2020),29,2,"$5,500,000","$2,750,000"
10,Rashaad Penny,2018-2021 (FA: 2022),22,4,"$10,765,438","$2,691,360"
18,Damien Williams,2018-2021 (FA: 2022),26,2,"$5,100,000","$2,550,000"
12,Sony Michel,2018-2021 (FA: 2022),23,4,"$9,626,695","$2,406,674"
35,LeGarrette Blount,2018-2018 (FA: 2019),31,1,"$2,000,000","$2,000,000"
13,Nick Chubb,2018-2021 (FA: 2022),22,4,"$7,383,095","$1,845,774"
14,Ronald Jones II,2018-2021 (FA: 2022),20,4,"$7,071,908","$1,767,977"
37,C.J. Anderson,2018-2018 (FA: 2019),27,1,"$1,750,000","$1,750,000"
16,Kerryon Johnson,2018-2021 (FA: 2022),20,4,"$6,503,691","$1,625,923"
83,Jeremy Hill,2018-2018 (FA: 2019),25,1,"$1,500,000","$1,500,000"
84,Doug Martin,2018-2018 (FA: 2019),29,1,"$1,475,000","$1,475,000"
85,Darren Sproles,2018-2018 (FA: 2019),34,1,"$1,400,000","$1,400,000"
86,Mike Davis,2018-2018 (FA: 2019),25,1,"$1,350,000","$1,350,000"
90,Damien Williams,2018-2018 (FA: 0),25,1,"$1,200,000","$1,200,000"
19,Derrius Guice,2018-2021 (FA: 2022),20,4,"$4,541,933","$1,135,483"
98,Frank Gore,2018-2018 (FA: 2019),34,1,"$1,105,000","$1,105,000"
99,Shane Vereen,2018-2018 (FA: 2019),29,1,"$1,050,000","$1,050,000"
99,Benny Cunningham,2018-2018 (FA: 2019),27,1,"$1,050,000","$1,050,000"
99,Zach Zenner,2018-2018 (FA: 2019),26,1,"$1,050,000","$1,050,000"
115,Jamaal Charles,2018-2018 (FA: 2019),31,1,"$1,015,000","$1,015,000"
115,Adrian Peterson,2018-2018 (FA: 2019),33,1,"$1,015,000","$1,015,000"
117,Charles Sims,2018-2018 (FA: 2019),27,1,"$1,000,000","$1,000,000"
20,Royce Freeman,2018-2021 (FA: 2022),22,4,"$3,940,020","$985,005"
118,Taiwan Jones,2018-2018 (FA: 2019),29,1,"$880,000","$880,000"
118,Travaris Cadet,2018-2018 (FA: 2019),29,1,"$880,000","$880,000"
118,Brandon Bolden,2018-2018 (FA: 2019),28,1,"$880,000","$880,000"
118,Alfred Blue,2018-2018 (FA: 2019),27,1,"$880,000","$880,000"
122,Kenjon Barner,2018-2018 (FA: 2019),29,1,"$855,000","$855,000"
123,Brandon Bolden,2018-2018 (FA: 2019),28,1,"$850,000","$850,000"
21,Nyheim Hines,2018-2021 (FA: 2022),21,4,"$3,184,547","$796,137"
124,Knile Davis,2018-2018 (FA: 2019),26,1,"$790,000","$790,000"
124,Kenjon Barner,2018-2018 (FA: 2019),29,1,"$790,000","$790,000"
124,Kerwynn Williams,2018-2018 (FA: 2019),26,1,"$790,000","$790,000"
124,C.J. Anderson,2018-2018 (FA: 2019),27,1,"$790,000","$790,000"
124,Terrance West,2018-2018 (FA: 2019),27,1,"$790,000","$790,000"
124,Charcandrick West,2018-2018 (FA: 2019),27,1,"$790,000","$790,000"
124,Fitz Toussaint,2018-2018 (FA: 2019),27,1,"$790,000","$790,000"
124,Stevan Ridley,2018-2018 (FA: 2019),29,1,"$790,000","$790,000"
124,Alfred Morris,2018-2018 (FA: 2019),29,1,"$790,000","$790,000"
124,Travaris Cadet,2018-2018 (FA: 2019),29,1,"$790,000","$790,000"
22,Mark Walton,2018-2021 (FA: 2022),21,4,"$3,145,347","$786,337"
23,Ito Smith,2018-2021 (FA: 2022),22,4,"$3,080,875","$770,219"
24,Kalen Ballage,2018-2021 (FA: 2022),22,4,"$3,049,181","$762,295"
82,Matt Jones,2018-2019 (FA: 2020),25,2,"$1,510,000","$755,000"
26,Chase Edmonds,2018-2021 (FA: 2022),22,4,"$2,912,359","$728,090"
134,Branden Oliver,2018-2018 (FA: 2019),27,1,"$705,000","$705,000"
134,Thomas Rawls,2018-2018 (FA: 2019),24,1,"$705,000","$705,000"
134,Raheem Mostert,2018-2018 (FA: 2019),25,1,"$705,000","$705,000"
27,Jaylen Samuels,2018-2021 (FA: 2022),21,4,"$2,718,066","$679,517"
28,Jordan Wilkins,2018-2021 (FA: 2022),23,4,"$2,701,241","$675,310"
86,George Atkinson,2018-2019 (FA: 2020),25,2,"$1,350,000","$675,000"
86,Jonathan Williams,2018-2019 (FA: 2020),23,2,"$1,350,000","$675,000"
