rank,player-name,year signed,age,year 2,value,average/year
146,De'Angelo Henderson,2019-2019 (FA: 2020),26,1,"$645,000","$645,000"
146,Matt Dayes,2019-2019 (FA: 2020),24,1,"$645,000","$645,000"
146,Mack Brown,2019-2019 (FA: 2020),27,1,"$645,000","$645,000"
146,D.J. Foster,2019-2019 (FA: 2020),25,1,"$645,000","$645,000"
92,Devante Mays,2019-2020 (FA: 2021),24,2,"$1,230,000","$615,000"
92,Boston Scott,2019-2020 (FA: 2021),23,2,"$1,230,000","$615,000"
92,Roc Thomas,2019-2020 (FA: 2021),23,2,"$1,230,000","$615,000"
92,Josh Adams,2019-2020 (FA: 2021),22,2,"$1,230,000","$615,000"
92,De’Lance Turner,2019-2020 (FA: 2021),23,2,"$1,230,000","$615,000"
92,Dalyn Dawkins,2019-2020 (FA: 2021),24,2,"$1,230,000","$615,000"
92,Kenneth Dixon,2019-2020 (FA: 2021),24,2,"$1,230,000","$615,000"
92,Kenneth Farrow,2019-2020 (FA: 2021),26,2,"$1,230,000","$615,000"
45,Elijah Holyfield,2019-2021 (FA: 2022),21,3,"$1,775,000","$591,667"
46,Damarea Crockett,2019-2021 (FA: 2022),21,3,"$1,765,000","$588,333"
46,Xavier Turner,2019-2021 (FA: 2022),24,3,"$1,765,000","$588,333"
48,Patrick Laird,2019-2021 (FA: 2022),23,3,"$1,764,000","$588,000"
49,Nick Brossette,2019-2021 (FA: 2022),23,3,"$1,762,500","$587,500"
50,Jalin Moore,2019-2021 (FA: 2022),23,3,"$1,762,000","$587,333"
50,Devontae Jackson,2019-2021 (FA: 2022),23,3,"$1,762,000","$587,333"
52,Travon McMillan,2019-2021 (FA: 2022),22,3,"$1,760,000","$586,667"
52,Karan Higdon,2019-2021 (FA: 2022),22,3,"$1,760,000","$586,667"
54,Alex Barnes,2019-2021 (FA: 2022),22,3,"$1,758,500","$586,167"
55,Jordan Ellis,2019-2021 (FA: 2022),23,3,"$1,757,000","$585,667"
56,Adam Choice,2019-2021 (FA: 2022),23,3,"$1,756,800","$585,600"
57,Wes Hills,2019-2021 (FA: 2022),23,3,"$1,755,000","$585,000"
57,Tony Brooks-James,2019-2021 (FA: 2022),24,3,"$1,755,000","$585,000"
57,L.J. Scott,2019-2021 (FA: 2022),22,3,"$1,755,000","$585,000"
57,Dontae Strickland,2019-2021 (FA: 2022),22,3,"$1,755,000","$585,000"
57,A.J. Ouellette,2019-2021 (FA: 2022),23,3,"$1,755,000","$585,000"
57,Craig Reynolds,2019-2021 (FA: 2022),22,3,"$1,755,000","$585,000"
57,Marcus Marshall,2019-2021 (FA: 2022),22,3,"$1,755,000","$585,000"
57,D’Ernest Johnson,2019-2021 (FA: 2022),23,3,"$1,755,000","$585,000"
57,Marcelias Sutton,2019-2021 (FA: 2022),0,3,"$1,755,000","$585,000"
57,Taj McGowan,2019-2021 (FA: 2022),22,3,"$1,755,000","$585,000"
57,Josh Caldwell,2019-2021 (FA: 2022),23,3,"$1,755,000","$585,000"
57,Christian Wade,2019-2021 (FA: 2022),27,3,"$1,755,000","$585,000"
57,Aca’Cedric Ware,2019-2021 (FA: 2022),22,3,"$1,755,000","$585,000"
57,Derrick Gore,2019-2021 (FA: 2022),24,3,"$1,755,000","$585,000"
57,Valentine Holmes,2019-2021 (FA: 2022),23,3,"$1,755,000","$585,000"
57,Jeremy Cox,2019-2021 (FA: 2022),22,3,"$1,755,000","$585,000"
57,Marquis Young,2019-2021 (FA: 2022),0,3,"$1,755,000","$585,000"
57,Devine Ozigbo,2019-2021 (FA: 2022),22,3,"$1,755,000","$585,000"
57,Bruce Anderson,2019-2021 (FA: 2022),21,3,"$1,755,000","$585,000"
57,Darrin Hall,2019-2021 (FA: 2022),0,3,"$1,755,000","$585,000"
57,James Williams,2019-2021 (FA: 2022),0,3,"$1,755,000","$585,000"
57,Matthew Colburn,2019-2021 (FA: 2022),21,3,"$1,755,000","$585,000"
57,Darnell Holland,2019-2021 (FA: 2022),0,3,"$1,755,000","$585,000"
57,Nico Evans,2019-2021 (FA: 2022),0,3,"$1,755,000","$585,000"
57,Jonathan Hilliman,2019-2021 (FA: 2022),23,3,"$1,755,000","$585,000"
57,Austin Walter,2019-2021 (FA: 2022),22,3,"$1,755,000","$585,000"
57,Trayone Gray,2019-2021 (FA: 2022),23,3,"$1,755,000","$585,000"
152,Russell Hansbrough,2019-2019 (FA: 2020),25,1,"$570,000","$570,000"
152,Devante Mays,2019-2019 (FA: 2020),24,1,"$570,000","$570,000"
152,John Kelly,2019-2019 (FA: 2020),23,1,"$570,000","$570,000"
152,David Williams,2019-2019 (FA: 2020),25,1,"$570,000","$570,000"
152,Gus Edwards,2019-2019 (FA: 2020),23,1,"$570,000","$570,000"
101,Wes Hills,2019-2020 (FA: 2021),23,2,"$1,080,000","$540,000"
101,A.J. Ouellette,2019-2020 (FA: 2021),24,2,"$1,080,000","$540,000"
101,Donnel Pumphrey,2019-2020 (FA: 2021),24,2,"$1,080,000","$540,000"
101,Khalfani Muhammad,2019-2020 (FA: 2021),24,2,"$1,080,000","$540,000"
101,Dare Ogunbowale,2019-2020 (FA: 2021),24,2,"$1,080,000","$540,000"
101,Bo Scarbrough,2019-2020 (FA: 2021),22,2,"$1,080,000","$540,000"
101,Shaun Wilson,2019-2020 (FA: 2021),23,2,"$1,080,000","$540,000"
101,Jordan Chunn,2019-2020 (FA: 2021),24,2,"$1,080,000","$540,000"
101,Ryan Nall,2019-2020 (FA: 2021),23,2,"$1,080,000","$540,000"
101,Mark Thompson,2019-2020 (FA: 2021),24,2,"$1,080,000","$540,000"
101,Robert Martin,2019-2020 (FA: 2021),23,2,"$1,080,000","$540,000"
101,Kerrith Whyte,2019-2020 (FA: 2021),22,2,"$1,080,000","$540,000"
157,James Williams,2019-2019 (FA: 2020),0,1,"$495,000","$495,000"
157,Robert Martin,2019-2019 (FA: 2020),23,1,"$495,000","$495,000"
157,Jonathan Hilliman,2019-2019 (FA: 2020),23,1,"$495,000","$495,000"
157,James Butler,2019-2019 (FA: 2020),23,1,"$495,000","$495,000"
157,Justin Stockton,2019-2019 (FA: 2020),0,1,"$495,000","$495,000"
157,Austin Walter,2019-2019 (FA: 2020),23,1,"$495,000","$495,000"
157,Tony Brooks-James,2019-2019 (FA: 2020),24,1,"$495,000","$495,000"
157,Craig Reynolds,2019-2019 (FA: 2020),22,1,"$495,000","$495,000"
157,Xavier Turner,2019-2019 (FA: 2020),24,1,"$495,000","$495,000"
157,Josh Caldwell,2019-2019 (FA: 2020),23,1,"$495,000","$495,000"
157,Aca’Cedric Ware,2019-2019 (FA: 2020),21,1,"$495,000","$495,000"
157,Manasseh Garner,2019-2019 (FA: 2020),27,1,"$495,000","$495,000"
157,Elijah Hood,2019-2019 (FA: 2020),22,1,"$495,000","$495,000"
157,Mark Walton,2019-2019 (FA: 2020),22,1,"$495,000","$495,000"
157,Reggie Bonnafon,2019-2019 (FA: 2020),22,1,"$495,000","$495,000"
157,Malik Williams,2019-2019 (FA: 2020),22,1,"$495,000","$495,000"
157,Ralph Webb,2019-2019 (FA: 2020),24,1,"$495,000","$495,000"
157,Martez Carter,2019-2019 (FA: 2020),25,1,"$495,000","$495,000"
